1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162475.4),(2 219829.94),(3 204572.17),(4 459425.22),(5 647864.6),(6 740332.3),(7 1067885.5),(8 1342385.8),(9 1484606.5),(10 1882944.9),(11 2242201.5),(12 2464931.3),(13 2924699.8),(14 3360446.3),(15 3628804),(16 4125993.3),(17 4593215.5),(18 4853580),(19 5318245.5),(20 5754967.5),(21 5989396),(22 6428824),(23 6817549.5),(24 7036633.5),(25 7456931.5),(26 7846291.5),(27 8071112.5),(28 8586497),(29 9044455),(30 9328568),(31 9840908),(32 10282773),(33 10502262),(34 10982015),(35 11388491),(36 11583853),(37 11977357),(38 12363640),(39 12504488),(40 12901672),(41 13286977),(42 13429413),(43 13870021),(44 14316552),(45 14515421),(46 14949461),(47 15436869),(48 15710947),(49 16221421),(50 16692383),(51 16902688),(52 17333858),(53 17790670),(54 18020256),(55 18452952),(56 18916404),(57 19160934),(58 19735606),(59 20371642),(60 20780860),(61 21487446),(62 22212278),(63 22710082),(64 23492272),(65 24307514),(66 24863566),(67 25691920),(68 26542662),(69 27195190),(70 28078426),(71 28977432),(72 29676624),(73 30730582),(74 31748566),(75 32625326),(76 33795036),(77 34974636),(78 35979256),(79 37247932),
(1 2904.4043),(2 6143.1025),(3 7484.6396),(4 7727.733),(5 7847.446),(6 7900.637),(7 8191.134),(8 8539.579),(9 8758.366),(10 8852.851),(11 9096.111),(12 9431.377),(13 9701.165),(14 9899.523),(15 10015.358),(16 10066.617),(17 10069.871),(18 10237.149),(19 10398.616),(20 10342.828),(21 10530.552),(22 10567.291),(23 10547.76),(24 10622.689),(25 10668.302),(26 10648.339),(27 10533.223),(28 10595.21),(29 10605.558),(30 10457.801),(31 10397.991),(32 10402.637),(33 10332.859),(34 10408.272),(35 10513.977),(36 10596.939),(37 10568.043),(38 10599.004),(39 10503.848),(40 10407.158),(41 10453.878),(42 10512.656),(43 10417.636),(44 10380.2705),(45 10553.483),(46 10676.768),(47 10655.632),(48 10525.325),(49 10433.441),(50 10308.51),(51 10165.422),(52 10259.027),(53 10256.487),(54 10309.802),(55 10458.333),(56 10334.899),(57 10224.338),(58 10159.341),(59 10177.29),(60 10221.722),(61 10225.792),(62 10388.373),(63 10385.806),(64 10437.461),(65 10561.626),(66 10357.665),(67 10193.259),(68 10268.082),(69 10259.458),(70 10348.942),(71 10522.157),(72 10563.666),(73 10631.909),(74 10550.511),(75 10651.881),(76 10751.433),(77 10832.956),(78 10913.22),(79 11091.895),
(1 2845.989),(2 5983.368),(3 7322.0356),(4 7618.3755),(5 7711.271),(6 7881.3223),(7 8144.9014),(8 8408.992),(9 8606.906),(10 8758.597),(11 8891.452),(12 9120.917),(13 9350.264),(14 9557.54),(15 9602.794),(16 9583.133),(17 9659.885),(18 9863.216),(19 9957.026),(20 9952.382),(21 10085.506),(22 10096.897),(23 10218.053),(24 10150.711),(25 10244.116),(26 10344.063),(27 10335.129),(28 10430.804),(29 10455.192),(30 10378.126),(31 10337.293),(32 10274.381),(33 10228.344),(34 10173.189),(35 10230.101),(36 10298.975),(37 10227.698),(38 10392.692),(39 10380.373),(40 10302.887),(41 10302.2705),(42 10309.043),(43 10127.608),(44 10060.118),(45 10142.727),(46 10070.956),(47 9962.085),(48 9945.389),(49 9861.287),(50 9651.339),(51 9565.485),(52 9659.561),(53 9739.744),(54 9800.182),(55 9844.498),(56 9719.041),(57 9810.347),(58 9999.523),(59 10011.042),(60 9914.276),(61 9909.679),(62 9891.278),(63 9851.871),(64 9998.772),(65 10059.127),(66 10068.559),(67 10091.274),(68 10071.857),(69 9994.439),(70 9982.962),(71 10250.93),(72 10326.945),(73 10322.449),(74 10271.9),(75 10308.509),(76 10375.713),(77 10435.303),(78 10533.1),(79 10541.059),
(1 2853.552),(2 6032.023),(3 7300.649),(4 7681.9917),(5 7791.7305),(6 7849.4653),(7 8110.765),(8 8344.791),(9 8560.309),(10 8644.22),(11 8913.646),(12 9208.98),(13 9424.864),(14 9682.946),(15 9692.535),(16 9696.305),(17 9792.428),(18 9834.457),(19 9922.425),(20 10033.303),(21 10088.1875),(22 10127.17),(23 10232.997),(24 10355.037),(25 10359.516),(26 10460.636),(27 10685.222),(28 10583.374),(29 10305.096),(30 10155.098),(31 10096.596),(32 10155.517),(33 10258.268),(34 10347.767),(35 10472.926),(36 10441.143),(37 10189.333),(38 10218.152),(39 10296.029),(40 10431.564),(41 10544.309),(42 10570.767),(43 10308.717),(44 10181.027),(45 10293.641),(46 10359.644),(47 10301.788),(48 10299.01),(49 10308.606),(50 10272.622),(51 10287.802),(52 10377.882),(53 10294.358),(54 10205.76),(55 10162.545),(56 10033.289),(57 9960.336),(58 10046.757),(59 10126.431),(60 10061.742),(61 10038.441),(62 10094.275),(63 10161.339),(64 10206.991),(65 10163.472),(66 10104.698),(67 10026.1),(68 10000.047),(69 10101.214),(70 10199.929),(71 10255.09),(72 10211.754),(73 10277.629),(74 10381.135),(75 10232.386),(76 10359.846),(77 10489.586),(78 10503.809),(79 10515.911),
(1 2739.108),(2 5718.7305),(3 7006.712),(4 7408.934),(5 7612.7896),(6 7869.652),(7 8248.043),(8 8439.571),(9 8625.301),(10 8746.207),(11 8988.309),(12 9229.637),(13 9524.989),(14 9710.676),(15 9743.832),(16 9814.149),(17 10018.411),(18 10089.461),(19 10128.113),(20 10087.957),(21 10151.523),(22 10101.717),(23 10179.269),(24 10210.967),(25 10270.534),(26 10333.576),(27 10327.926),(28 10151.62),(29 9978.651),(30 9877.009),(31 9887.818),(32 9972.628),(33 10028.456),(34 9911.973),(35 9876.689),(36 9768.989),(37 9845.256),(38 9917.503),(39 9976.298),(40 9961.993),(41 10012.324),(42 9868.214),(43 9761.542),(44 9723.727),(45 9554.102),(46 9542.572),(47 9537.327),(48 9535.112),(49 9518.96),(50 9543.504),(51 9576.457),(52 9537.584),(53 9457.182),(54 9539.057),(55 9633.237),(56 9569.03),(57 9546.949),(58 9528.774),(59 9538.948),(60 9647.731),(61 9546.861),(62 9533.686),(63 9661.893),(64 9687.326),(65 9750.772),(66 9663.099),(67 9491.3545),(68 9558.452),(69 9609.328),(70 9685.07),(71 9657.097),(72 9565.911),(73 9563.312),(74 9526.868),(75 9516.614),(76 9577.627),(77 9616.302),(78 9750.6),(79 9863.788),
(1 2797.1157),(2 5826.1226),(3 7098.331),(4 7588.368),(5 7709.681),(6 7716.633),(7 7992.578),(8 8126.402),(9 8179.837),(10 8276.195),(11 8464.298),(12 8721.655),(13 8945.043),(14 9167.124),(15 9311.468),(16 9452.144),(17 9633.295),(18 9728.307),(19 9795.306),(20 9778.376),(21 9861.1455),(22 9809.521),(23 9796.018),(24 9813.582),(25 9862.632),(26 9942.482),(27 9863.859),(28 9754.77),(29 9764.195),(30 9693.639),(31 9599.663),(32 9704.914),(33 9595.893),(34 9620.866),(35 9653.289),(36 9467.869),(37 9333.743),(38 9398.7705),(39 9491.472),(40 9670.489),(41 9807.34),(42 9582.238),(43 9397.673),(44 9311.487),(45 9183.013),(46 9207.546),(47 9119.473),(48 9096.635),(49 9132.551),(50 9199.895),(51 9281.903),(52 9201.109),(53 9174.978),(54 9334.403),(55 9245.123),(56 9128.584),(57 9151.717),(58 9166.501),(59 9085.236),(60 8988.378),(61 9015.506),(62 8982.574),(63 9122.688),(64 9132.127),(65 8967.514),(66 9026.217),(67 9118.453),(68 9228.621),(69 9217.998),(70 9124.166),(71 9229.167),(72 9469.313),(73 9647.135),(74 9810.34),(75 9665.179),(76 9758.302),(77 9872.209),(78 9884.045),(79 9914.8),
(1 2676.6746),(2 5681.0024),(3 6906.622),(4 7178.5166),(5 7262.847),(6 7386.263),(7 7695.3916),(8 7904.689),(9 8032.9863),(10 8157.977),(11 8428.644),(12 8592.779),(13 8802.068),(14 9022.282),(15 9082.054),(16 9065.524),(17 9189.879),(18 9283.635),(19 9212.326),(20 9116.77),(21 9159.118),(22 9235.788),(23 9257.558),(24 9247.94),(25 9418.062),(26 9398.324),(27 9160.692),(28 9246.483),(29 9328.307),(30 9099.006),(31 9248.819),(32 9320.024),(33 9355.23),(34 9557.635),(35 9445.396),(36 9302.04),(37 9257.411),(38 9144.913),(39 9114.04),(40 9298.88),(41 9337.755),(42 9248.048),(43 9152.373),(44 9041.094),(45 8974.823),(46 8935.149),(47 8894.357),(48 8766.07),(49 8789.428),(50 8674.464),(51 8621.951),(52 8504.178),(53 8527.89),(54 8523.793),(55 8488.317),(56 8484.983),(57 8591.238),(58 8698.969),(59 8573.209),(60 8569.12),(61 8601.565),(62 8654.351),(63 8710.088),(64 8812.3545),(65 8812.685),(66 8878.702),(67 9019.484),(68 9135.412),(69 9254.799),(70 9201.068),(71 9276.779),(72 9260.943),(73 9360.359),(74 9510.061),(75 9624.46),(76 9718.839),(77 9702.24),(78 9717.058),(79 9749.445),
(1 2614.9592),(2 5402.5996),(3 6565.0825),(4 6882.5903),(5 6934.0703),(6 6921.976),(7 7185.7236),(8 7382.8896),(9 7534.388),(10 7725.5283),(11 7961.933),(12 8198.846),(13 8436.016),(14 8574.749),(15 8607.308),(16 8689.069),(17 8767.859),(18 8733.391),(19 8776.786),(20 8832.487),(21 8849.325),(22 8983.668),(23 9010.42),(24 8991.643),(25 9135.998),(26 9071.11),(27 8977.906),(28 9023.363),(29 8975.763),(30 8949.165),(31 9081.824),(32 9175.469),(33 9170.848),(34 9335.746),(35 9295.577),(36 9194.223),(37 9307.473),(38 9306.994),(39 9196.598),(40 9172.251),(41 9084.195),(42 9066.704),(43 9117.697),(44 9078.188),(45 9077.812),(46 8999.913),(47 8971.758),(48 8936.75),(49 8922.503),(50 8869.183),(51 8889.574),(52 8873.059),(53 8761.452),(54 8687.836),(55 8608.761),(56 8426.565),(57 8440.064),(58 8484.262),(59 8504.338),(60 8614.128),(61 8661.771),(62 8747.847),(63 8877.06),(64 8958.913),(65 9007.279),(66 9093.847),(67 8998.357),(68 9034.355),(69 9058.075),(70 9036.673),(71 9132.029),(72 9183.967),(73 9240.142),(74 9309.367),(75 9491.456),(76 9567.468),(77 9595.519),(78 9579.214),(79 9667.714),
(1 2667.869),(2 5577.2544),(3 6651.5337),(4 6902.447),(5 6991.684),(6 7232.7656),(7 7614.05),(8 7768.4116),(9 7904.3066),(10 8003.69),(11 8148.603),(12 8364.841),(13 8584.86),(14 8738.734),(15 8888.6045),(16 8939.862),(17 9119.543),(18 9196.841),(19 9077.856),(20 9067.148),(21 9117.1875),(22 9165.327),(23 9116.073),(24 9015),(25 9086.277),(26 9006.148),(27 8852.901),(28 8786.061),(29 8785.499),(30 8783.041),(31 8828.233),(32 8801.019),(33 8855.47),(34 8911.747),(35 8915.371),(36 8882.068),(37 8849.809),(38 8765.514),(39 8788.762),(40 8901.088),(41 8758.703),(42 8624.121),(43 8592.313),(44 8513.574),(45 8548.091),(46 8667.02),(47 8603.586),(48 8414.817),(49 8392.551),(50 8288.238),(51 8391.588),(52 8596.971),(53 8567.951),(54 8511.858),(55 8401.618),(56 8418.45),(57 8501.185),(58 8451.006),(59 8409.112),(60 8428.69),(61 8551.988),(62 8625.0625),(63 8852.806),(64 8951.128),(65 8924.785),(66 8974.934),(67 9095.876),(68 9157.666),(69 9079.818),(70 9118.676),(71 9173.932),(72 9119.726),(73 9107.393),(74 9209.268),(75 9308.992),(76 9304.827),(77 9307.561),(78 9321.296),(79 9406.312),
(1 2586.893),(2 5375.4307),(3 6540.141),(4 6860.8364),(5 7072.315),(6 7315.4487),(7 7488.885),(8 7549.6387),(9 7721.398),(10 7859.5146),(11 7922.1855),(12 8021.9434),(13 8115.393),(14 8355.022),(15 8516.827),(16 8696.889),(17 8782.525),(18 8781.085),(19 8715.518),(20 8659.594),(21 8674.794),(22 8758.663),(23 8736.599),(24 8752.148),(25 8852.937),(26 8809.411),(27 8842.289),(28 8854.58),(29 8830.587),(30 8797.215),(31 8826.5625),(32 8757.436),(33 8846.725),(34 8984.533),(35 8811.812),(36 8863.194),(37 8867.245),(38 8795.141),(39 8843.8955),(40 8866.091),(41 8878.146),(42 8888.355),(43 8753.496),(44 8678.558),(45 8754.534),(46 8754.256),(47 8635.549),(48 8617.796),(49 8516.091),(50 8361.103),(51 8482.867),(52 8600.178),(53 8493.662),(54 8325.273),(55 8229.49),(56 8343.949),(57 8331.04),(58 8382.928),(59 8345.032),(60 8323.19),(61 8373.579),(62 8389.361),(63 8433.257),(64 8528.723),(65 8577.126),(66 8529.087),(67 8558.488),(68 8523.688),(69 8536.687),(70 8632.966),(71 8535.686),(72 8549.898),(73 8674.646),(74 8724.075),(75 8780.299),(76 8722.992),(77 8703.899),(78 8881.928),(79 8811.494),
(1 2607.997),(2 5334.6157),(3 6284.5347),(4 6623.976),(5 6877.082),(6 7115.374),(7 7222.9697),(8 7237.8413),(9 7446.3604),(10 7724.687),(11 7938.174),(12 8070.985),(13 8267.509),(14 8379.355),(15 8440.775),(16 8533.6),(17 8665.181),(18 8646.698),(19 8600.199),(20 8625.511),(21 8643.447),(22 8577.516),(23 8509.966),(24 8451.264),(25 8442.254),(26 8324.911),(27 8294.104),(28 8312.1045),(29 8276.921),(30 8295.494),(31 8349.061),(32 8341.236),(33 8404.188),(34 8413.09),(35 8349.058),(36 8360.96),(37 8261.635),(38 8152.736),(39 8259.325),(40 8438.217),(41 8470.06),(42 8400.536),(43 8250.258),(44 8169.77),(45 8154.4253),(46 8258.923),(47 8341.366),(48 8385.158),(49 8397.498),(50 8385.978),(51 8439.364),(52 8633.026),(53 8529.161),(54 8321.538),(55 8283.861),(56 8401.265),(57 8470.676),(58 8398.695),(59 8335.875),(60 8386.265),(61 8407.773),(62 8415.738),(63 8549.504),(64 8621.915),(65 8625.554),(66 8581.096),(67 8654.137),(68 8627.073),(69 8780.519),(70 8930.057),(71 8815.401),(72 8688.126),(73 8687.22),(74 8713.036),(75 8770.237),(76 8718.507),(77 8736.005),(78 8769.93),(79 8739.169),
(1 2532.9),(2 5106.7163),(3 6000.7354),(4 6237.624),(5 6425.0244),(6 6588.1777),(7 6778.797),(8 6847.632),(9 6972.8936),(10 7171.775),(11 7392.086),(12 7582.9336),(13 7695.993),(14 7823.121),(15 7953.7393),(16 8154.8564),(17 8182.619),(18 8138.769),(19 8175.166),(20 8171.1436),(21 8117.659),(22 8140.216),(23 8150.473),(24 8203.345),(25 8290.709),(26 8196.487),(27 8076.959),(28 8040.641),(29 7947.18),(30 7921.301),(31 7863.633),(32 7876.6104),(33 7991.704),(34 7975.565),(35 7835.058),(36 7900.5054),(37 7870.782),(38 7786.19),(39 7896.175),(40 7990.09),(41 7993.916),(42 7964.7925),(43 7832.756),(44 7728.726),(45 7815.983),(46 7757.2656),(47 7822.275),(48 8001.6733),(49 8022.7026),(50 7907.0854),(51 7950.5186),(52 7826.5034),(53 7739.223),(54 7729.6724),(55 7621.2983),(56 7618.5156),(57 7695.2373),(58 7726.3003),(59 7699.9463),(60 7817.225),(61 7841.616),(62 7861.053),(63 8016.281),(64 8114.277),(65 8213.827),(66 8292.135),(67 8332.152),(68 8294.736),(69 8263.643),(70 8186.958),(71 8165.661),(72 8214.672),(73 8336.856),(74 8391.311),(75 8488.771),(76 8567.385),(77 8664.627),(78 8638.852),(79 8747.89),
(1 2564.9407),(2 5146.938),(3 6070.526),(4 6433.2705),(5 6560.984),(6 6657.183),(7 6755.5835),(8 6843.56),(9 7050.387),(10 7277.003),(11 7407.437),(12 7500.425),(13 7693.396),(14 7907.3726),(15 8004.8154),(16 8252.5625),(17 8239.873),(18 8232.069),(19 8316.14),(20 8352.97),(21 8323.36),(22 8361.356),(23 8276.515),(24 8302.456),(25 8292.915),(26 8095.8647),(27 8104.2456),(28 8060.4194),(29 7830.6797),(30 7881.8286),(31 7912.264),(32 8038.342),(33 8103.918),(34 8077.4478),(35 7889.53),(36 7908.474),(37 7829.712),(38 7762.02),(39 7922.6577),(40 7950.2827),(41 7918.655),(42 7918.504),(43 7809.113),(44 7779.2974),(45 7928.3774),(46 8039.034),(47 8108.785),(48 7986.1704),(49 7870.0063),(50 8013.9717),(51 8160.3384),(52 7961.4814),(53 7758.849),(54 7703.346),(55 7811.154),(56 7959.3984),(57 7966.5635),(58 7888.5156),(59 7876.857),(60 7945.0786),(61 8006.9287),(62 8148.4067),(63 8140.061),(64 8125.368),(65 8275.468),(66 8245.55),(67 8215.99),(68 8323.984),(69 8378.713),(70 8437.893),(71 8483.336),(72 8575.53),(73 8570.448),(74 8765.546),(75 8879.465),(76 8935.143),(77 9052.3),(78 9069.524),(79 9027.516),
(1 2505.751),(2 4997.441),(3 5907.1016),(4 6194.945),(5 6261.7446),(6 6250.6426),(7 6265.3286),(8 6402.017),(9 6772.5596),(10 7074.398),(11 7165.251),(12 7326.898),(13 7462.1304),(14 7455.0146),(15 7696.3223),(16 8011.166),(17 8066.84),(18 8058.628),(19 8117.6475),(20 8119.5435),(21 8031.0093),(22 8030.9243),(23 8038.4634),(24 8125.833),(25 8131.034),(26 7990.0654),(27 8066.414),(28 8008.0415),(29 7840.1895),(30 7752.546),(31 7642.4297),(32 7548.804),(33 7610.4336),(34 7585.246),(35 7525.6733),(36 7511.116),(37 7376.5693),(38 7371.017),(39 7563.689),(40 7442.364),(41 7484.934),(42 7439.797),(43 7287.99),(44 7196.2446),(45 7185.5874),(46 7320.1313),(47 7519.4497),(48 7527.2173),(49 7493.1445),(50 7604.5093),(51 7587.458),(52 7484.8),(53 7373.9385),(54 7326.7104),(55 7444.1284),(56 7578.871),(57 7571.8857),(58 7496.219),(59 7547.6104),(60 7587.8936),(61 7637.939),(62 7733.4155),(63 7719.6484),(64 7865.6846),(65 7994.722),(66 8028.3867),(67 7958.102),(68 8076.313),(69 8155.63),(70 8072.423),(71 8037.428),(72 8166.6665),(73 8162.1167),(74 8139.4087),(75 7985.5366),(76 7923.6157),(77 8005.923),(78 8050.2407),(79 8012.722),
(1 2474.6543),(2 4929.4897),(3 5714.705),(4 5982.206),(5 6101.7314),(6 6138.2207),(7 6342.3745),(8 6404.4595),(9 6586.5386),(10 6854.707),(11 7000.103),(12 7110.3687),(13 7248.27),(14 7358.4053),(15 7431.544),(16 7578.3374),(17 7615.921),(18 7756.764),(19 7797.6714),(20 7690.8047),(21 7631.59),(22 7655.018),(23 7632.2886),(24 7767.6533),(25 7739.6533),(26 7574.0747),(27 7621.821),(28 7499.386),(29 7351.086),(30 7360.5674),(31 7361.7705),(32 7478.263),(33 7501.2627),(34 7419.911),(35 7338.5923),(36 7278.2607),(37 7127.3276),(38 7159.7593),(39 7171.913),(40 7212.0986),(41 7357.821),(42 7326.794),(43 7233.7837),(44 7301.1816),(45 7311.0786),(46 7313.878),(47 7276.3765),(48 7253.287),(49 7313.0327),(50 7393.165),(51 7291.727),(52 7299.266),(53 7287.1484),(54 7202.251),(55 7189.805),(56 7318.388),(57 7376.3364),(58 7337.0566),(59 7417.971),(60 7465.9453),(61 7573.434),(62 7623.7827),(63 7599.4443),(64 7572.6323),(65 7537.5293),(66 7535.9375),(67 7646.7607),(68 7788.319),(69 7889.7876),(70 7851.833),(71 7914.6963),(72 7875.15),(73 7857.045),(74 7981.009),(75 8021.14),(76 8123.91),(77 8110.885),(78 8140.8184),(79 8104.6045),
(1 2492.7395),(2 4962.992),(3 5885.4414),(4 6218.4336),(5 6280.3477),(6 6213.4575),(7 6315.231),(8 6542.3994),(9 6813.394),(10 7109.4253),(11 7267.3237),(12 7366.385),(13 7454.061),(14 7455.216),(15 7550.409),(16 7770.725),(17 7835.5737),(18 7832.6143),(19 7834.354),(20 7944.8677),(21 7973.469),(22 7962.666),(23 7887.973),(24 7992.132),(25 7940.029),(26 7713.3374),(27 7659.739),(28 7628.971),(29 7658.8345),(30 7749.0234),(31 7659.514),(32 7697.43),(33 7722.4355),(34 7627.6143),(35 7633.317),(36 7604.8584),(37 7384.4736),(38 7439.623),(39 7433.382),(40 7515.073),(41 7607.122),(42 7489.528),(43 7283.359),(44 7369.962),(45 7443.7627),(46 7515.0376),(47 7551.763),(48 7451.3867),(49 7536.7603),(50 7622.561),(51 7497.963),(52 7417.111),(53 7367.0166),(54 7329.082),(55 7440.0884),(56 7531.3477),(57 7574.884),(58 7465.5596),(59 7399.689),(60 7493.4395),(61 7615.192),(62 7517.772),(63 7576.365),(64 7713.243),(65 7692.469),(66 7617.5),(67 7705.458),(68 7786.345),(69 7790.186),(70 7855.793),(71 7868.625),(72 7803.193),(73 7728.5786),(74 7786.5513),(75 7883.06),(76 7941.9976),(77 7997.486),(78 7974.538),(79 7894.823),
(1 2456.083),(2 4808.7783),(3 5620.2324),(4 5881.231),(5 6093.7974),(6 6214.0244),(7 6302.636),(8 6324.6055),(9 6498.571),(10 6748.3306),(11 6876.221),(12 7070.2954),(13 7236.0864),(14 7294.0713),(15 7407.008),(16 7573.6343),(17 7627.2207),(18 7744.8154),(19 7804.1816),(20 7774.579),(21 7749.357),(22 7586.2363),(23 7513.746),(24 7610.612),(25 7535.4165),(26 7388.0977),(27 7569.012),(28 7573.138),(29 7521.3223),(30 7529.586),(31 7517.715),(32 7611.0957),(33 7533.081),(34 7407.334),(35 7378.7773),(36 7348.574),(37 7306.741),(38 7335.014),(39 7293.157),(40 7335.7183),(41 7353.998),(42 7216.4194),(43 7206.238),(44 7210.333),(45 7166.6274),(46 7324.3467),(47 7371.2095),(48 7221.8467),(49 7317.5654),(50 7355.006),(51 7222.19),(52 7216.2925),(53 7198.506),(54 7156.7666),(55 7138.1694),(56 7102.446),(57 7126.394),(58 7221.209),(59 7227.322),(60 7309.8345),(61 7347.836),(62 7292.118),(63 7378.0933),(64 7366.7886),(65 7436.015),(66 7441.887),(67 7458.952),(68 7507.5156),(69 7475.6074),(70 7476.41),(71 7487.8438),(72 7590.864),(73 7623.2695),(74 7592.8975),(75 7686.663),(76 7759.055),(77 7694.411),(78 7695.141),(79 7592.147),
(1 2478.9197),(2 4873.7896),(3 5610.104),(4 5831.5195),(5 5993.09),(6 6161.6826),(7 6303.4985),(8 6390.5273),(9 6555.0405),(10 6792.8564),(11 6904.7046),(12 7030.4097),(13 7122.4478),(14 7078.143),(15 7211.532),(16 7307.7354),(17 7310.745),(18 7508.102),(19 7636.949),(20 7663.571),(21 7695.223),(22 7514.7817),(23 7304.5933),(24 7330.5947),(25 7296.551),(26 7307.471),(27 7462.6978),(28 7389.0093),(29 7396.004),(30 7301.183),(31 7404.23),(32 7561.2363),(33 7534.614),(34 7494.02),(35 7611.517),(36 7559.321),(37 7387.1943),(38 7390.132),(39 7362.147),(40 7297.5454),(41 7293.9146),(42 7207.5957),(43 7125.4946),(44 7187.8247),(45 7153.9565),(46 7267.8315),(47 7350.702),(48 7278.4067),(49 7199.3047),(50 7137.711),(51 7061.469),(52 7110.7314),(53 7186.3237),(54 7152.769),(55 7219.942),(56 7247.905),(57 7229.8),(58 7182.0146),(59 7201.4326),(60 7121.074),(61 7148.113),(62 7337.7954),(63 7544.6797),(64 7565.7837),(65 7391.6543),(66 7406.39),(67 7464.5386),(68 7448.8984),(69 7481.0396),(70 7509.8354),(71 7467.752),(72 7504.153),(73 7585.605),(74 7595.9),(75 7640.449),(76 7623.5073),(77 7638.975),(78 7799.91),(79 7750.1914),
