1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98056.914),(2 323530.03),(3 610292.3),(4 854123.7),(5 1002939.2),(6 1070057.9),(7 1134065.5),(8 1186649.1),(9 1220423.4),(10 1249954.4),(11 1283589.5),(12 1315481.3),(13 1352231.1),(14 1379774),(15 1414648.6),(16 1438849.4),(17 1474313.4),(18 1506143.4),(19 1551018.5),(20 1603260.6),(21 1650251),(22 1666631.4),(23 1689059.9),(24 1718068.6),(25 1753065.6),(26 1799937),(27 1849451),(28 1886246.4),(29 1925324.6),(30 1955866.5),(31 1987278),(32 2006006.6),(33 2022189.5),(34 2031945),(35 2056109.4),(36 2074607.5),(37 2079557.9),(38 2069828),(39 2078795.6),(40 2087610.4),(41 2111053.3),(42 2120401),(43 2117172.5),(44 2110780.8),(45 2082666.4),(46 2060897.1),(47 2055558.5),(48 2059112.5),(49 2049713.6),(50 2011317.6),(51 1979815.6),(52 1952579.6),(53 1943070.6),(54 1954302.4),(55 1967828.6),(56 1998167),(57 2013881.4),(58 2012931.4),(59 1997388.6),(60 1968945.4),(61 1940936),(62 1911295.1),(63 1899197.4),(64 1884789.4),(65 1874194.4),(66 1846166.9),(67 1825708.6),(68 1818082.6),(69 1842196.4),(70 1884610.5),(71 1917628.1),(72 1956754.1),(73 2002031.5),(74 2038720.4),(75 2070034.5),(76 2083335.5),(77 2094060),(78 2083134.6),(79 2080429.4),
(1 260.0261),(2 332.74548),(3 374.87988),(4 394.2164),(5 414.5179),(6 422.30038),(7 428.58997),(8 440.9768),(9 445.3629),(10 455.5565),(11 463.26663),(12 460.08963),(13 465.00443),(14 461.493),(15 478.01593),(16 482.84113),(17 478.47937),(18 481.72482),(19 486.91223),(20 487.64133),(21 482.87656),(22 486.83945),(23 489.24576),(24 488.0851),(25 489.22354),(26 488.05743),(27 494.6209),(28 498.34253),(29 500.1975),(30 504.93594),(31 504.32327),(32 509.5037),(33 511.16492),(34 512.3439),(35 516.80457),(36 505.79718),(37 504.3568),(38 499.5853),(39 509.35495),(40 510.9639),(41 508.03775),(42 508.84042),(43 506.41608),(44 508.38388),(45 507.5986),(46 508.41953),(47 511.00208),(48 508.91852),(49 507.24454),(50 506.93683),(51 514.7698),(52 518.20435),(53 517.3384),(54 511.90256),(55 510.5657),(56 510.2103),(57 512.5015),(58 519.26764),(59 523.3279),(60 517.1559),(61 512.9691),(62 516.2565),(63 518.44086),(64 518.9269),(65 513.00073),(66 516.67267),(67 508.98007),(68 510.37946),(69 507.7806),(70 507.05637),(71 505.70786),(72 504.63434),(73 502.8814),(74 503.1389),(75 515.8499),(76 518.9782),(77 516.1653),(78 514.4892),(79 514.69403),
(1 255.41548),(2 329.2752),(3 373.7432),(4 390.5198),(5 403.3501),(6 414.97937),(7 423.63348),(8 430.87302),(9 440.64526),(10 445.9703),(11 450.0985),(12 453.87802),(13 458.86716),(14 456.84732),(15 464.1071),(16 464.92053),(17 456.80817),(18 460.36377),(19 460.7785),(20 458.53183),(21 461.5487),(22 465.4009),(23 465.33777),(24 461.19403),(25 465.66397),(26 465.18427),(27 476.77185),(28 476.1614),(29 474.50723),(30 468.69336),(31 474.23364),(32 473.00003),(33 474.80054),(34 479.46777),(35 480.0209),(36 478.48178),(37 481.6825),(38 485.09637),(39 487.76746),(40 493.12704),(41 492.13065),(42 491.30658),(43 493.12103),(44 492.6059),(45 488.98627),(46 491.06415),(47 489.24054),(48 482.93146),(49 484.87973),(50 480.5939),(51 490.37802),(52 494.87997),(53 494.97128),(54 491.74185),(55 490.37366),(56 491.67816),(57 491.7984),(58 492.73416),(59 491.80396),(60 491.00778),(61 495.2717),(62 491.58728),(63 494.1498),(64 496.5098),(65 498.40112),(66 499.47684),(67 495.62906),(68 494.85458),(69 494.53308),(70 494.98727),(71 500.10437),(72 494.26328),(73 495.28217),(74 502.05545),(75 506.70752),(76 506.13467),(77 504.67328),(78 497.4425),(79 504.5705),
(1 252.23387),(2 329.12308),(3 372.36154),(4 388.6702),(5 404.42352),(6 417.7372),(7 420.41437),(8 430.95813),(9 435.90625),(10 440.93524),(11 442.2678),(12 444.1218),(13 448.3435),(14 448.37573),(15 460.7298),(16 461.3382),(17 458.26675),(18 459.53812),(19 461.33545),(20 465.00372),(21 462.49283),(22 462.05927),(23 468.5448),(24 463.45236),(25 468.68976),(26 467.9056),(27 474.33603),(28 468.89127),(29 470.94092),(30 471.92065),(31 474.73895),(32 476.51135),(33 476.0796),(34 479.4224),(35 480.76993),(36 474.64774),(37 474.75247),(38 477.63626),(39 485.13065),(40 485.1351),(41 476.62762),(42 479.27917),(43 477.93878),(44 479.0631),(45 479.56168),(46 478.7011),(47 479.41254),(48 484.35056),(49 475.1829),(50 471.94656),(51 478.9723),(52 480.26303),(53 479.97928),(54 475.48566),(55 482.54697),(56 477.42072),(57 478.97357),(58 480.3121),(59 487.70157),(60 485.29135),(61 486.80936),(62 477.85873),(63 486.43893),(64 489.90323),(65 490.10684),(66 489.87534),(67 488.49896),(68 492.54654),(69 490.64603),(70 492.2069),(71 496.7835),(72 492.56003),(73 493.62833),(74 494.81268),(75 503.4221),(76 504.81122),(77 497.00705),(78 496.59885),(79 497.79367),
(1 248.04846),(2 317.5901),(3 363.1919),(4 378.46976),(5 389.0615),(6 399.87985),(7 409.79077),(8 411.9592),(9 420.69894),(10 422.96564),(11 427.38995),(12 429.05032),(13 433.7714),(14 428.79425),(15 441.04156),(16 442.2969),(17 440.7296),(18 442.71918),(19 444.87543),(20 444.28748),(21 443.73438),(22 443.44803),(23 446.84805),(24 448.48456),(25 448.41797),(26 444.6085),(27 452.8556),(28 452.10672),(29 448.266),(30 451.67468),(31 454.07516),(32 455.3474),(33 457.11972),(34 457.51816),(35 455.3232),(36 450.8287),(37 456.34995),(38 453.78073),(39 463.00043),(40 466.85352),(41 457.24823),(42 460.38666),(43 461.837),(44 461.97098),(45 462.0521),(46 462.6251),(47 462.68442),(48 461.67905),(49 462.36328),(50 462.72226),(51 475.17645),(52 477.7758),(53 475.60287),(54 472.75732),(55 472.84744),(56 475.03543),(57 476.91742),(58 478.76727),(59 483.6024),(60 479.58878),(61 481.68405),(62 480.55362),(63 482.0665),(64 486.1504),(65 483.9514),(66 485.98782),(67 485.2088),(68 490.82358),(69 485.1514),(70 487.09122),(71 491.37567),(72 486.0134),(73 489.64963),(74 489.10242),(75 496.61658),(76 498.6504),(77 496.45767),(78 494.01672),(79 489.22263),
(1 245.91333),(2 317.70364),(3 352.44873),(4 369.38153),(5 381.22302),(6 391.19662),(7 403.4098),(8 412.01004),(9 419.06412),(10 420.98773),(11 424.2695),(12 420.7104),(13 425.34808),(14 419.23233),(15 426.94382),(16 428.01236),(17 430.85464),(18 435.66592),(19 432.2304),(20 433.93542),(21 429.76273),(22 431.68787),(23 436.4896),(24 437.6175),(25 440.09848),(26 437.34576),(27 443.1326),(28 442.50693),(29 440.39575),(30 443.76865),(31 445.39307),(32 450.94342),(33 447.658),(34 446.148),(35 450.00266),(36 447.89465),(37 455.8625),(38 450.5253),(39 465.21448),(40 469.65475),(41 464.1834),(42 464.64108),(43 459.13724),(44 465.26913),(45 458.27692),(46 461.2581),(47 466.66125),(48 466.35175),(49 459.278),(50 459.7376),(51 471.28406),(52 471.71182),(53 468.981),(54 467.5815),(55 466.80246),(56 467.43375),(57 465.83868),(58 464.4219),(59 466.03455),(60 467.4969),(61 466.66776),(62 463.07053),(63 466.36798),(64 467.4627),(65 465.0407),(66 467.79578),(67 465.62668),(68 466.5984),(69 468.3654),(70 466.83722),(71 468.99875),(72 466.55994),(73 468.4323),(74 468.88986),(75 478.00458),(76 480.03262),(77 471.16245),(78 472.66238),(79 466.65845),
(1 239.94742),(2 307.1838),(3 345.44824),(4 366.31534),(5 380.52368),(6 393.51935),(7 398.2457),(8 403.08603),(9 408.0247),(10 413.16504),(11 417.8522),(12 422.36447),(13 422.4562),(14 424.9828),(15 428.16736),(16 431.10132),(17 427.59055),(18 430.85428),(19 434.0171),(20 442.64685),(21 443.09543),(22 440.46677),(23 442.65857),(24 438.773),(25 443.9524),(26 442.1552),(27 445.63168),(28 444.41336),(29 441.38693),(30 446.5421),(31 446.73325),(32 449.7815),(33 449.61594),(34 452.36002),(35 449.084),(36 444.69666),(37 449.7645),(38 446.90274),(39 453.5172),(40 456.79126),(41 452.28815),(42 452.17596),(43 451.82422),(44 449.61838),(45 449.58047),(46 451.9909),(47 455.23404),(48 455.46823),(49 452.1612),(50 451.50778),(51 460.88934),(52 462.58118),(53 464.13074),(54 458.95218),(55 458.54236),(56 462.4171),(57 461.89203),(58 460.152),(59 459.50452),(60 458.2081),(61 459.93875),(62 456.9412),(63 466.35715),(64 465.50824),(65 464.49026),(66 462.19247),(67 459.22174),(68 461.87234),(69 460.60233),(70 460.2279),(71 464.08286),(72 467.44455),(73 465.74506),(74 461.07083),(75 470.00528),(76 466.40845),(77 463.49063),(78 466.36172),(79 462.50833),
(1 230.75356),(2 302.1316),(3 341.90988),(4 357.6254),(5 371.54596),(6 383.77234),(7 389.61774),(8 397.60596),(9 400.3987),(10 404.13647),(11 410.25104),(12 410.30273),(13 413.75308),(14 417.23004),(15 420.8689),(16 422.31616),(17 427.44177),(18 429.5481),(19 425.93378),(20 428.12738),(21 426.39877),(22 423.52383),(23 422.68835),(24 430.26477),(25 430.50824),(26 422.12683),(27 426.37866),(28 432.44742),(29 430.67636),(30 435.76746),(31 433.46854),(32 437.1709),(33 437.71652),(34 435.89902),(35 435.65915),(36 437.16403),(37 432.14447),(38 434.36096),(39 443.7267),(40 445.572),(41 441.72467),(42 438.332),(43 445.2053),(44 442.8589),(45 438.94897),(46 439.60437),(47 434.48425),(48 431.51364),(49 435.83826),(50 437.3121),(51 445.42883),(52 448.30173),(53 446.97266),(54 446.133),(55 446.62033),(56 452.12466),(57 448.66605),(58 450.00153),(59 455.7326),(60 449.12064),(61 448.61652),(62 452.92017),(63 458.1959),(64 458.95267),(65 458.47983),(66 458.3839),(67 454.78366),(68 458.2441),(69 452.67853),(70 456.05276),(71 460.0674),(72 454.35397),(73 454.73236),(74 452.40613),(75 462.6363),(76 462.74588),(77 462.7598),(78 458.59778),(79 456.81436),
(1 228.85324),(2 292.4949),(3 329.9443),(4 349.22113),(5 364.02197),(6 376.04065),(7 378.05484),(8 383.24396),(9 389.86703),(10 399.24078),(11 409.27972),(12 409.82147),(13 408.87518),(14 410.56644),(15 414.41907),(16 418.26685),(17 419.01495),(18 422.0659),(19 417.69952),(20 418.46637),(21 419.00635),(22 416.80518),(23 423.66257),(24 420.62576),(25 414.81833),(26 412.46548),(27 420.1332),(28 428.98386),(29 428.1708),(30 428.31842),(31 423.65515),(32 427.88885),(33 425.51364),(34 426.19315),(35 427.50327),(36 427.06903),(37 425.49878),(38 430.94196),(39 436.0559),(40 438.269),(41 427.97446),(42 432.2733),(43 435.71713),(44 437.547),(45 437.09192),(46 436.24567),(47 436.9441),(48 430.28052),(49 435.39453),(50 436.39194),(51 446.29303),(52 452.80472),(53 449.15976),(54 448.49417),(55 452.68436),(56 452.6811),(57 446.56992),(58 444.26807),(59 452.402),(60 449.48953),(61 447.16818),(62 447.79947),(63 453.47562),(64 453.156),(65 451.04028),(66 456.89722),(67 452.65405),(68 453.56424),(69 452.90146),(70 456.27942),(71 454.73688),(72 451.34055),(73 451.25598),(74 450.01276),(75 452.1863),(76 452.62268),(77 457.44974),(78 454.65384),(79 452.36246),
(1 223.54121),(2 286.21915),(3 321.0674),(4 336.26776),(5 348.85263),(6 364.64334),(7 374.955),(8 382.94037),(9 384.73618),(10 388.5749),(11 392.00116),(12 392.57983),(13 396.0242),(14 398.924),(15 404.3514),(16 408.09613),(17 408.95938),(18 411.05725),(19 409.609),(20 408.50595),(21 408.40472),(22 407.75247),(23 412.93607),(24 410.82565),(25 409.7635),(26 410.85873),(27 421.44843),(28 424.92636),(29 418.26657),(30 423.1849),(31 427.4234),(32 428.98334),(33 424.2352),(34 425.3678),(35 423.79834),(36 423.8435),(37 422.5336),(38 424.83762),(39 427.05795),(40 427.98407),(41 427.0684),(42 424.38995),(43 428.738),(44 430.96814),(45 427.5055),(46 425.374),(47 424.98953),(48 426.50156),(49 422.0927),(50 418.5905),(51 428.50995),(52 433.29938),(53 429.0331),(54 424.0088),(55 424.68295),(56 424.025),(57 426.50616),(58 428.1119),(59 429.402),(60 419.89688),(61 419.57983),(62 421.16647),(63 427.11655),(64 431.37592),(65 424.92096),(66 429.91238),(67 425.62787),(68 426.9794),(69 421.6368),(70 424.47934),(71 424.08667),(72 422.9638),(73 429.01404),(74 425.17737),(75 431.763),(76 433.78253),(77 429.76035),(78 428.92685),(79 433.25116),
(1 219.63615),(2 284.68848),(3 319.11124),(4 335.42828),(5 346.01346),(6 357.0028),(7 363.1132),(8 371.6149),(9 380.68863),(10 386.7669),(11 390.5944),(12 391.11804),(13 391.81247),(14 390.20877),(15 399.97885),(16 400.4895),(17 399.3881),(18 398.71146),(19 397.2145),(20 399.7154),(21 400.72064),(22 399.33466),(23 406.01755),(24 402.75174),(25 403.11316),(26 401.7791),(27 409.59088),(28 411.87198),(29 411.08328),(30 411.76062),(31 409.46582),(32 413.0549),(33 413.82065),(34 414.13818),(35 414.89514),(36 416.27634),(37 417.4234),(38 419.283),(39 423.26483),(40 422.73123),(41 422.23337),(42 423.68927),(43 424.22845),(44 424.6637),(45 423.44623),(46 427.14008),(47 427.69025),(48 427.72037),(49 430.37735),(50 431.97565),(51 438.08862),(52 440.28375),(53 438.43604),(54 434.6807),(55 432.76187),(56 436.96915),(57 436.26828),(58 435.0733),(59 438.10965),(60 436.07394),(61 435.05038),(62 432.79727),(63 435.77588),(64 434.363),(65 428.80545),(66 430.28012),(67 427.56516),(68 428.04156),(69 426.99878),(70 428.0588),(71 431.82144),(72 427.17575),(73 427.3046),(74 424.29974),(75 428.82715),(76 431.44644),(77 425.91837),(78 430.0248),(79 429.54352),
(1 214.5297),(2 276.86853),(3 310.9773),(4 326.95007),(5 334.74976),(6 343.79767),(7 352.87146),(8 359.4747),(9 364.3565),(10 365.84613),(11 370.60495),(12 374.76947),(13 371.23752),(14 374.16754),(15 381.22208),(16 381.6071),(17 382.2251),(18 385.7283),(19 382.6121),(20 382.4519),(21 383.6516),(22 387.03326),(23 383.93665),(24 384.4685),(25 385.11142),(26 385.70428),(27 394.43024),(28 397.06198),(29 392.9311),(30 391.18048),(31 390.49164),(32 395.11044),(33 392.61963),(34 393.2642),(35 391.49615),(36 396.49786),(37 398.58005),(38 400.76315),(39 406.02216),(40 406.4469),(41 405.8322),(42 406.06537),(43 400.23965),(44 395.72748),(45 397.3255),(46 397.02563),(47 399.3453),(48 394.20038),(49 397.24722),(50 395.33493),(51 403.05865),(52 406.34265),(53 406.2983),(54 405.9454),(55 407.54056),(56 409.90915),(57 412.0041),(58 408.5187),(59 411.7327),(60 411.60153),(61 412.37115),(62 406.81827),(63 408.91937),(64 411.52945),(65 410.51877),(66 414.20584),(67 408.36072),(68 413.74823),(69 419.12534),(70 419.7768),(71 419.25583),(72 415.41898),(73 412.95337),(74 412.3977),(75 417.604),(76 418.0508),(77 413.70624),(78 414.8435),(79 412.36807),
(1 212.22258),(2 271.0598),(3 307.0336),(4 326.92157),(5 334.63718),(6 344.9299),(7 352.30243),(8 357.14127),(9 362.94586),(10 364.9042),(11 367.2177),(12 371.38748),(13 370.65164),(14 365.82886),(15 374.11612),(16 373.8311),(17 379.3942),(18 383.08273),(19 384.40225),(20 384.00003),(21 388.03012),(22 389.44565),(23 389.9035),(24 389.21802),(25 391.92767),(26 391.61365),(27 395.75558),(28 396.31894),(29 391.53156),(30 395.8476),(31 393.9752),(32 399.12595),(33 397.74854),(34 396.78336),(35 398.70026),(36 399.11218),(37 401.3998),(38 400.39368),(39 406.85782),(40 407.54562),(41 408.6954),(42 406.76666),(43 407.8317),(44 405.15976),(45 399.5528),(46 402.48782),(47 405.14642),(48 398.89902),(49 401.4628),(50 398.87943),(51 407.77475),(52 411.0784),(53 400.4859),(54 405.05618),(55 405.87552),(56 409.76282),(57 409.98682),(58 406.7317),(59 409.10678),(60 406.2432),(61 409.0409),(62 402.52173),(63 406.7134),(64 408.12878),(65 410.3166),(66 412.78748),(67 408.3706),(68 405.56586),(69 404.31943),(70 405.80386),(71 407.6881),(72 407.3551),(73 404.19348),(74 401.35477),(75 404.31287),(76 403.80515),(77 402.65744),(78 398.6463),(79 398.48407),
(1 213.60931),(2 272.4146),(3 304.64026),(4 323.31403),(5 333.63092),(6 342.86417),(7 352.13336),(8 353.64243),(9 361.8951),(10 366.3243),(11 370.32397),(12 373.57285),(13 373.54758),(14 373.04388),(15 378.16602),(16 382.30826),(17 380.7964),(18 385.54126),(19 379.05344),(20 385.0826),(21 388.38406),(22 390.24533),(23 388.454),(24 383.2379),(25 384.79852),(26 388.10858),(27 390.72522),(28 393.77194),(29 389.6118),(30 391.818),(31 399.90076),(32 403.92877),(33 402.1467),(34 397.67154),(35 400.1998),(36 400.35248),(37 400.3811),(38 401.43875),(39 409.8361),(40 412.23953),(41 405.07892),(42 407.02917),(43 408.46646),(44 407.7891),(45 405.26865),(46 407.0064),(47 409.8363),(48 403.38956),(49 402.69336),(50 400.76547),(51 402.97095),(52 405.67743),(53 404.0557),(54 409.37985),(55 405.69852),(56 404.7293),(57 405.5094),(58 406.6585),(59 407.42157),(60 405.1766),(61 400.99008),(62 400.86148),(63 407.48807),(64 408.38397),(65 407.62933),(66 411.36227),(67 411.1657),(68 409.53943),(69 410.8115),(70 411.96097),(71 412.0579),(72 402.4339),(73 409.98404),(74 407.34677),(75 407.7532),(76 409.6967),(77 409.84015),(78 411.3965),(79 409.2254),
(1 208.79689),(2 268.06778),(3 304.71448),(4 318.9926),(5 328.7019),(6 336.55344),(7 342.80368),(8 349.3007),(9 351.73367),(10 358.0432),(11 364.70105),(12 369.835),(13 366.2508),(14 366.47833),(15 365.6809),(16 365.63568),(17 364.69617),(18 366.50043),(19 364.01215),(20 365.5426),(21 369.01492),(22 369.7603),(23 370.56702),(24 367.52945),(25 369.23886),(26 373.21786),(27 374.95844),(28 377.5662),(29 378.083),(30 379.75467),(31 383.9332),(32 385.42386),(33 384.24512),(34 381.1871),(35 380.38443),(36 378.86026),(37 381.91772),(38 381.24884),(39 389.59167),(40 389.58597),(41 386.50198),(42 385.91995),(43 387.00952),(44 386.4719),(45 387.4606),(46 388.7058),(47 389.4286),(48 389.00296),(49 385.8768),(50 382.32922),(51 386.56982),(52 386.62628),(53 387.90994),(54 390.93707),(55 388.65292),(56 393.65356),(57 390.29526),(58 390.93674),(59 395.42007),(60 392.56403),(61 394.46686),(62 391.20392),(63 392.1559),(64 396.3665),(65 393.04733),(66 396.76593),(67 400.15073),(68 401.11948),(69 395.6448),(70 394.71463),(71 399.87683),(72 395.93286),(73 396.88153),(74 395.21863),(75 400.6876),(76 401.95926),(77 399.52554),(78 405.5964),(79 404.0601),
(1 205.80598),(2 265.3761),(3 297.24503),(4 314.08432),(5 322.0199),(6 328.03137),(7 337.26974),(8 343.45554),(9 350.33234),(10 355.41937),(11 358.3469),(12 359.29),(13 363.00037),(14 360.42078),(15 370.51404),(16 369.44724),(17 366.06412),(18 364.74252),(19 363.38742),(20 366.67838),(21 367.95142),(22 367.40802),(23 372.0575),(24 370.69446),(25 371.6359),(26 372.67612),(27 373.11984),(28 375.6104),(29 376.45947),(30 377.03638),(31 380.1955),(32 379.80322),(33 378.8139),(34 378.54947),(35 378.74673),(36 379.65335),(37 379.4095),(38 379.02963),(39 385.01248),(40 387.88824),(41 382.29398),(42 379.5757),(43 379.82138),(44 379.14963),(45 384.39398),(46 382.2041),(47 381.1354),(48 383.08728),(49 381.1654),(50 383.8131),(51 387.76035),(52 386.9966),(53 389.69348),(54 393.50064),(55 393.42877),(56 395.8417),(57 391.48337),(58 389.48273),(59 398.09335),(60 399.44476),(61 395.96823),(62 393.75342),(63 397.0201),(64 396.37546),(65 394.5624),(66 394.83908),(67 396.0885),(68 399.19034),(69 395.2183),(70 398.82648),(71 402.48416),(72 398.40524),(73 399.93176),(74 401.83792),(75 403.65033),(76 406.44427),(77 399.67758),(78 401.3214),(79 402.03647),
(1 200.78087),(2 257.4245),(3 288.38785),(4 301.56216),(5 307.97928),(6 322.59143),(7 327.6759),(8 337.08148),(9 345.51038),(10 350.16983),(11 350.77615),(12 352.77335),(13 355.61444),(14 355.31906),(15 360.19452),(16 363.0939),(17 360.23343),(18 360.32196),(19 362.45334),(20 361.63022),(21 363.63013),(22 361.16956),(23 362.4333),(24 360.81055),(25 358.78775),(26 364.5431),(27 361.8415),(28 362.48752),(29 362.72168),(30 364.74783),(31 364.9162),(32 362.58826),(33 362.32858),(34 364.07913),(35 366.49512),(36 366.39264),(37 364.84155),(38 368.39157),(39 376.26236),(40 378.66138),(41 374.05573),(42 375.59692),(43 374.24155),(44 370.65985),(45 373.76788),(46 371.41458),(47 378.09747),(48 377.60645),(49 375.90024),(50 375.43472),(51 379.07434),(52 381.3886),(53 380.44153),(54 384.97406),(55 387.09146),(56 384.9862),(57 380.90744),(58 381.9069),(59 385.5058),(60 384.86365),(61 378.4984),(62 379.95377),(63 383.34262),(64 383.63757),(65 382.022),(66 386.16388),(67 384.84012),(68 387.46558),(69 381.24988),(70 382.4255),(71 385.08664),(72 376.97363),(73 377.0843),(74 378.3134),(75 383.5592),(76 381.6935),(77 378.77463),(78 382.48123),(79 381.06024),
(1 200.1698),(2 256.7491),(3 285.00797),(4 299.76358),(5 305.90594),(6 314.05),(7 320.1128),(8 330.36536),(9 330.4448),(10 335.58005),(11 336.1927),(12 334.8612),(13 342.12256),(14 342.76718),(15 348.06067),(16 352.93066),(17 343.7789),(18 344.547),(19 346.19574),(20 346.96436),(21 348.0418),(22 347.48254),(23 347.77344),(24 351.825),(25 351.50366),(26 348.39273),(27 353.71317),(28 354.22397),(29 352.93628),(30 350.2636),(31 351.5724),(32 348.1534),(33 349.87906),(34 350.45392),(35 354.89417),(36 352.1867),(37 354.169),(38 358.26047),(39 365.10782),(40 365.9482),(41 364.02554),(42 361.97528),(43 360.85852),(44 366.69177),(45 365.8137),(46 369.4361),(47 368.36664),(48 362.01468),(49 363.65277),(50 357.36606),(51 364.8263),(52 368.2278),(53 368.60016),(54 371.99207),(55 374.1112),(56 372.76074),(57 375.4745),(58 373.06073),(59 371.79663),(60 370.1846),(61 371.30377),(62 369.41348),(63 372.46448),(64 375.20947),(65 371.13297),(66 372.40643),(67 368.80728),(68 369.18384),(69 367.70145),(70 368.68713),(71 370.44684),(72 368.63715),(73 368.85147),(74 370.05856),(75 371.00247),(76 371.93823),(77 373.42285),(78 371.75412),(79 369.77023),
