1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 7576.91),(2 21768.705),(3 45630.387),(4 70960.73),(5 101285.48),(6 136511.03),(7 175540.95),(8 225951.8),(9 283540.72),(10 340751.16),(11 406329.5),(12 473646.75),(13 564699.3),(14 656580.44),(15 763811),(16 865850.56),(17 975373.8),(18 1082824),(19 1205350.1),(20 1322107.9),(21 1444901),(22 1558679.9),(23 1671198.5),(24 1774918.9),(25 1886094),(26 1995419.9),(27 2123185),(28 2246086.8),(29 2354830.8),(30 2455114.8),(31 2521281.8),(32 2576751),(33 2657502.3),(34 2730145.3),(35 2812722),(36 2890453.8),(37 2971611.3),(38 3042280.8),(39 3128059),(40 3197452.8),(41 3285604.8),(42 3362763),(43 3464036.8),(44 3580076.3),(45 3699278.8),(46 3825633.3),(47 3978969.3),(48 4150686.8),(49 4361102),(50 4546998),(51 4787552),(52 4995018.5),(53 5295973.5),(54 5562700.5),(55 5843246.5),(56 6115394.5),(57 6396952.5),(58 6689878),(59 6991916),(60 7298752),(61 7667769.5),(62 8066513.5),(63 8469143),(64 8839437),(65 9209713),(66 9549711),(67 9873103),(68 10157612),(69 10467191),(70 10796734),(71 11149065),(72 11486380),(73 11827972),(74 12150493),(75 12474912),(76 12736947),(77 12977875),(78 13210663),(79 13426781),
(1 4480.8823),(2 6897.8496),(3 7995.0625),(4 8587.261),(5 8960.637),(6 9643.076),(7 10033.729),(8 10759.299),(9 11048.095),(10 11128.562),(11 11422.328),(12 11853.397),(13 12319.968),(14 12984.117),(15 13628.368),(16 14074.869),(17 14720.684),(18 15361.453),(19 15864.829),(20 16434.264),(21 16897.686),(22 17491),(23 18118.959),(24 18362.334),(25 18816.22),(26 19462.916),(27 20013.016),(28 20412.516),(29 20840.658),(30 21032.75),(31 21111.732),(32 21157.582),(33 21640.316),(34 21894.275),(35 21957.467),(36 21981.486),(37 22174.875),(38 22214.68),(39 22521.736),(40 22698.123),(41 22901.373),(42 23072.957),(43 23363.502),(44 23364.213),(45 23398.66),(46 23744.303),(47 23733.627),(48 23604.928),(49 24026.068),(50 24277.512),(51 24604.744),(52 24772.094),(53 24767.307),(54 24917.184),(55 25010.55),(56 25237.912),(57 25251.988),(58 25347.36),(59 25513.176),(60 25603.395),(61 25763.945),(62 25667.133),(63 25685.86),(64 25574.516),(65 25557.35),(66 25603.66),(67 25482.158),(68 25485.05),(69 25575.139),(70 25660.125),(71 25842.805),(72 25707.848),(73 25596.049),(74 25743.646),(75 25904.82),(76 25820.537),(77 25625.3),(78 25637.223),(79 25695.908),
(1 4446.2764),(2 6826.8945),(3 7928.0815),(4 8461.573),(5 8834.612),(6 9306.615),(7 9612.021),(8 10299.441),(9 10684.233),(10 10801.285),(11 11020.54),(12 11416.254),(13 11867.106),(14 12423.307),(15 13387.387),(16 13632.514),(17 14287.837),(18 15033.665),(19 15312.074),(20 15800.235),(21 16439.14),(22 17035.37),(23 17439.625),(24 17783.168),(25 18318.121),(26 19007.787),(27 19368.887),(28 19931.36),(29 20590.615),(30 20764.49),(31 20914.648),(32 21130.574),(33 21555.436),(34 21760.006),(35 22000.484),(36 22274.887),(37 22420.943),(38 22391.697),(39 22591.893),(40 22877.615),(41 22872.076),(42 22944.08),(43 22958.834),(44 23210.426),(45 23348.283),(46 23093.344),(47 23303.336),(48 23370.568),(49 23568.363),(50 23685.287),(51 23926.63),(52 24111.832),(53 24001.076),(54 24233.066),(55 24362.072),(56 24398.057),(57 24485.547),(58 24586.186),(59 24643.176),(60 24879.953),(61 24878.889),(62 24882.48),(63 25040.615),(64 25217.227),(65 25341.193),(66 25447.482),(67 25643.604),(68 25577.629),(69 25699.705),(70 25827.648),(71 25752.67),(72 25892.459),(73 25643.621),(74 25474.059),(75 25475.77),(76 25451.49),(77 25472.775),(78 25505.225),(79 25505.564),
(1 4570.1646),(2 6872.135),(3 7896.7954),(4 8504.289),(5 8635.504),(6 9180.466),(7 9436.713),(8 10127.712),(9 10573.296),(10 10714.445),(11 10983.098),(12 11315.298),(13 11733.615),(14 12195.21),(15 12894.456),(16 13151.93),(17 13767.43),(18 14392.799),(19 14762.371),(20 15055.02),(21 15507.553),(22 16037.432),(23 16631.508),(24 16843.355),(25 17317.988),(26 17835.607),(27 18352.926),(28 18798.611),(29 19102.938),(30 19300.49),(31 19622.162),(32 19847.307),(33 20124.059),(34 20542.793),(35 20894.465),(36 20867.453),(37 20980.402),(38 21020.133),(39 21103.37),(40 21330.299),(41 21702.082),(42 21964.816),(43 22063.152),(44 22251.303),(45 22384.113),(46 22349.906),(47 22636.74),(48 22844.217),(49 22977.43),(50 23218.646),(51 23513.203),(52 23777.291),(53 23933.14),(54 24117.33),(55 24257.512),(56 24373.615),(57 24773.156),(58 25130.48),(59 25172.928),(60 25399.604),(61 25444.145),(62 25394.316),(63 25589.25),(64 25706.313),(65 25699.893),(66 25832.738),(67 26030.533),(68 25893.97),(69 26183.633),(70 26351.336),(71 26336.277),(72 26190.543),(73 26053.24),(74 25882.584),(75 25743.57),(76 25890.617),(77 25837.066),(78 25883.588),(79 25856.857),
(1 4301.0684),(2 6474.644),(3 7605.016),(4 8191.1255),(5 8454.181),(6 9135.622),(7 9390.299),(8 10079.574),(9 10384.081),(10 10530.309),(11 10798.507),(12 11122.326),(13 11530.169),(14 12036.223),(15 12667.265),(16 13021.295),(17 13698.84),(18 14425.459),(19 14528.104),(20 14916.566),(21 15488.236),(22 16147.448),(23 16597.498),(24 17064.36),(25 17434.19),(26 18034.486),(27 18402.914),(28 18758.479),(29 19069.34),(30 19239.494),(31 19327.275),(32 19534.69),(33 19912.926),(34 20037.578),(35 20269.178),(36 20476.998),(37 20446.955),(38 20341.19),(39 20387.875),(40 20583.396),(41 20932.123),(42 21294.078),(43 21354.666),(44 21425.994),(45 21440.672),(46 21538.414),(47 21657.969),(48 21812.299),(49 22211.686),(50 22315.469),(51 22588.297),(52 22891.62),(53 23160.469),(54 23466.41),(55 23852.26),(56 24148.19),(57 24109.654),(58 24389.988),(59 24521.078),(60 24695.734),(61 24681.37),(62 24884.898),(63 25046.434),(64 25152.803),(65 25195.916),(66 25322.943),(67 25387.715),(68 25320.484),(69 25363.596),(70 25466.709),(71 25264.326),(72 25376.576),(73 25233.754),(74 25143.969),(75 25177.543),(76 25097.867),(77 25152.58),(78 25157.164),(79 25250.209),
(1 4232.279),(2 6462.5513),(3 7423.556),(4 7931.5415),(5 8360.923),(6 9025.594),(7 9332.898),(8 9952.329),(9 10260.393),(10 10421.27),(11 10707.042),(12 10999.3545),(13 11523.584),(14 11957.917),(15 12519.19),(16 12980.397),(17 13781.268),(18 14260.571),(19 14662.3125),(20 15027.822),(21 15711.118),(22 16373.004),(23 16715.887),(24 16998.326),(25 17465.852),(26 18117.1),(27 18535.309),(28 18789.42),(29 18885.29),(30 19112.072),(31 19248.613),(32 19751.65),(33 20119.938),(34 20367.348),(35 20543.127),(36 20879.092),(37 21174.2),(38 21287.637),(39 21492.18),(40 21512.168),(41 21852.25),(42 22179.877),(43 22309.193),(44 22217.205),(45 22373.129),(46 22498.715),(47 22751.924),(48 22999.709),(49 23067.848),(50 23211.28),(51 23481.852),(52 23672.918),(53 23749.365),(54 23950.941),(55 24181.682),(56 24263.916),(57 24220.803),(58 24330.85),(59 24506.293),(60 24762.414),(61 24784.938),(62 24942.219),(63 25019.818),(64 24869.834),(65 24947.078),(66 25119.92),(67 25239.195),(68 24991.715),(69 24992.756),(70 25144.904),(71 25087.746),(72 25168.121),(73 25039.912),(74 24967.992),(75 25015.297),(76 24943.082),(77 24944.016),(78 24904.588),(79 25127.6),
(1 4247.546),(2 6283.6284),(3 7464.0977),(4 7923.486),(5 8121.3643),(6 8711.22),(7 8991.521),(8 9599.463),(9 9793.047),(10 9992.564),(11 10225.716),(12 10545.654),(13 11114.813),(14 11577.8125),(15 12231.911),(16 12619.689),(17 13232.167),(18 13607.562),(19 14084.741),(20 14559.249),(21 15386.98),(22 15876.192),(23 16403.473),(24 16741.572),(25 17234.6),(26 17860.574),(27 18493.188),(28 18928.834),(29 19184.838),(30 19532.205),(31 19922.44),(32 20339.975),(33 20852.951),(34 21053.578),(35 21395.89),(36 21477.791),(37 21566.166),(38 21808),(39 21978.16),(40 22003.316),(41 22331.607),(42 22402.44),(43 22372.852),(44 22412.787),(45 22803.74),(46 22898.336),(47 22941.082),(48 23244.395),(49 23470.17),(50 23346.953),(51 23672.086),(52 23920.082),(53 23994.373),(54 24321.924),(55 24619.559),(56 24674.96),(57 24785.516),(58 24963.557),(59 24920.633),(60 25135.348),(61 25320.559),(62 25263.754),(63 25267.74),(64 25399.623),(65 25551.086),(66 25720.697),(67 25844.473),(68 25713.148),(69 25660.668),(70 25719.354),(71 25657.701),(72 25467.691),(73 25354.951),(74 25489.734),(75 25464.578),(76 25260.408),(77 25017.066),(78 25063.264),(79 24967.682),
(1 4063.2217),(2 5966.874),(3 7163.725),(4 7485.1724),(5 7775.214),(6 8484.261),(7 8848.276),(8 9447.784),(9 9780.264),(10 9938.053),(11 10157.517),(12 10472.502),(13 11075.33),(14 11518.724),(15 12057.767),(16 12422.973),(17 13111.383),(18 13411.111),(19 13927.796),(20 14428.325),(21 15128.73),(22 15541.321),(23 15766.951),(24 16106.339),(25 16576.156),(26 17216.756),(27 17647.078),(28 17861.523),(29 18176.486),(30 18642.209),(31 18797.518),(32 19140.727),(33 19361.27),(34 19533.076),(35 19763.572),(36 19989.674),(37 20017.26),(38 20388.691),(39 20718.445),(40 20791.885),(41 21000.227),(42 20955.877),(43 20938.555),(44 21014.443),(45 21289.57),(46 21406.541),(47 21442.834),(48 21749.102),(49 21873.898),(50 21981.254),(51 22143.484),(52 22368.045),(53 22493.277),(54 22646.975),(55 22779.215),(56 22803.37),(57 22918.59),(58 22798.176),(59 22887.152),(60 23060.262),(61 23044.156),(62 23146.262),(63 23328.164),(64 23519.477),(65 23833.092),(66 23837.072),(67 23805.793),(68 23957.293),(69 23908.271),(70 24090.756),(71 24022.734),(72 23925.465),(73 23960.438),(74 23814.545),(75 24062.172),(76 23790.145),(77 23714.156),(78 23814.357),(79 23749.469),
(1 4107.2983),(2 6198.1484),(3 7321.7295),(4 7763.456),(5 8021.1025),(6 8665.892),(7 9029.507),(8 9562.884),(9 9824.456),(10 10016.314),(11 10330.079),(12 10666.871),(13 11299.755),(14 11705.868),(15 12365.433),(16 12595.129),(17 13249.746),(18 13603.431),(19 13842.004),(20 14058.47),(21 14666.542),(22 15369.131),(23 15653.505),(24 16000.144),(25 16612.13),(26 17136.73),(27 17707.203),(28 18014.344),(29 18032.523),(30 18423.203),(31 18917.137),(32 19268.592),(33 19285.207),(34 19550.582),(35 19646.867),(36 19698.813),(37 19817.402),(38 19864.059),(39 19957.842),(40 20183.39),(41 20342.916),(42 20305.334),(43 20250.424),(44 20451.564),(45 20615.184),(46 20704.09),(47 20877.332),(48 21085.898),(49 21231.86),(50 21299.611),(51 21411.434),(52 21353.521),(53 21361.262),(54 21488.797),(55 21763.178),(56 21959.121),(57 21905.879),(58 21894.158),(59 22131.7),(60 22322.04),(61 22322.51),(62 22423.182),(63 22558.352),(64 22575.021),(65 22672.787),(66 22681.723),(67 22626.23),(68 22476.773),(69 22503.229),(70 22473.516),(71 22279.768),(72 22150.62),(73 22129.074),(74 21987.592),(75 22071.205),(76 22006.299),(77 21969.523),(78 22044.52),(79 22081.219),
(1 4053.4902),(2 5993.3804),(3 6905.398),(4 7502.7295),(5 7721.152),(6 8233.07),(7 8601.586),(8 9214.734),(9 9206.961),(10 9489.991),(11 9962.448),(12 10016.351),(13 10376.799),(14 10861.981),(15 11443.837),(16 11833.109),(17 12370.243),(18 12746.744),(19 13143.617),(20 13446.654),(21 13863.073),(22 14409.136),(23 14746.724),(24 15142.05),(25 15611.192),(26 16165.326),(27 16609.443),(28 17045.76),(29 17134.014),(30 17538.41),(31 17948.41),(32 18283.732),(33 18483.385),(34 18756.21),(35 18876.828),(36 18850.176),(37 18898.232),(38 18924.83),(39 19042.096),(40 19245.508),(41 19290.045),(42 19307.07),(43 19152.838),(44 19235.975),(45 19257.645),(46 19380.223),(47 19490.205),(48 19627.363),(49 19643.916),(50 19732.219),(51 19892.248),(52 19832.8),(53 20111.277),(54 20289.17),(55 20514.375),(56 20741.197),(57 20662.39),(58 20687.13),(59 20925.387),(60 21105.611),(61 21151.355),(62 21191.488),(63 21358.021),(64 21305.508),(65 21431.629),(66 21499.76),(67 21546.7),(68 21431.77),(69 21498.408),(70 21393.852),(71 21539.158),(72 21404.037),(73 21467.889),(74 21327.992),(75 21251.967),(76 21289.418),(77 21256.6),(78 21310.07),(79 21285.963),
(1 4001.9678),(2 5813.034),(3 6953.2085),(4 7331.8086),(5 7608.809),(6 8158.3413),(7 8485.145),(8 9003.088),(9 9183.211),(10 9278.44),(11 9633.512),(12 9871.593),(13 10101.438),(14 10587.019),(15 11078.612),(16 11430.569),(17 12006.761),(18 12309.405),(19 12742.448),(20 12970.499),(21 13431.827),(22 13996.537),(23 14338.79),(24 14685.435),(25 15186.725),(26 15745.419),(27 16222.432),(28 16604.277),(29 16838.684),(30 16999.416),(31 17508.963),(32 17925.982),(33 18097.77),(34 18328.781),(35 18449.205),(36 18466.178),(37 18520.63),(38 18725.896),(39 18862.111),(40 18985.047),(41 18953.9),(42 19012.867),(43 18984.445),(44 19153.943),(45 19197.043),(46 19266.84),(47 19571.955),(48 19613.293),(49 19697.883),(50 19882.379),(51 20100.057),(52 20328.156),(53 20346.414),(54 20314.928),(55 20298.256),(56 20590.621),(57 20689.537),(58 20642.793),(59 20758.717),(60 20945.57),(61 20793.72),(62 20972.584),(63 21121.332),(64 21177.508),(65 21395.695),(66 21406.816),(67 21484.895),(68 21453.727),(69 21441.129),(70 21291.328),(71 21241.094),(72 21477.49),(73 21194.564),(74 21033.28),(75 21143.432),(76 21178.932),(77 21146.143),(78 21183),(79 21206.094),
(1 3991.3853),(2 5791.336),(3 6704.676),(4 7163.73),(5 7516.9536),(6 7962.249),(7 8263.894),(8 8668.742),(9 8901.387),(10 9040.96),(11 9330.405),(12 9728.807),(13 10075.743),(14 10472.555),(15 10888.865),(16 11318.772),(17 11789.497),(18 11867.251),(19 12240.504),(20 12684.192),(21 13215.444),(22 13709.163),(23 13953.895),(24 14236.262),(25 14781.407),(26 15109.477),(27 15470.594),(28 15826.476),(29 16018.008),(30 16217.74),(31 16645.53),(32 16854.014),(33 16997.314),(34 17079.568),(35 17128.518),(36 17227.09),(37 17431.064),(38 17610.783),(39 17557.672),(40 17705.523),(41 18016.207),(42 18284.96),(43 18278.752),(44 18414.404),(45 18508.906),(46 18681.494),(47 18877.023),(48 18949.3),(49 19088.426),(50 19261.854),(51 19500.873),(52 19735.691),(53 19790.62),(54 19679.025),(55 19768.217),(56 20058.498),(57 20496.75),(58 20544.55),(59 20648.29),(60 20836.613),(61 20772.846),(62 20989.4),(63 21243.014),(64 21218.262),(65 21391.756),(66 21365.773),(67 21452.727),(68 21504.092),(69 21525.447),(70 21575.217),(71 21496.6),(72 21323.586),(73 21278.854),(74 21494.885),(75 21518.824),(76 21617.998),(77 21614.375),(78 21416.389),(79 21530.121),
(1 4070.1494),(2 5904.3594),(3 6698.539),(4 7201.268),(5 7460.5723),(6 8048.5527),(7 8360.785),(8 8698.432),(9 8767.647),(10 8976.598),(11 9351.272),(12 9669.083),(13 10028.282),(14 10442.43),(15 10917.205),(16 11245.54),(17 11761.475),(18 12023.076),(19 12378.923),(20 12859.347),(21 13354.525),(22 13779.305),(23 13936.962),(24 14289.03),(25 14816.449),(26 15396.461),(27 15634.365),(28 15867.5625),(29 16106.664),(30 16416.826),(31 16636.709),(32 16895.91),(33 16999.744),(34 17102.229),(35 17181.83),(36 17212.885),(37 17447.04),(38 17535.766),(39 17487.955),(40 17655.176),(41 17674.71),(42 17682.219),(43 17639.045),(44 17762.438),(45 17991.69),(46 18072.35),(47 18235.213),(48 18307.06),(49 18393.643),(50 18476.738),(51 18616.97),(52 18876.73),(53 18874.695),(54 18933.432),(55 19130.107),(56 19307.71),(57 19506.83),(58 19531.135),(59 19488.133),(60 19658.984),(61 19804.09),(62 20056.771),(63 20292.309),(64 20481.574),(65 20506.244),(66 20489.37),(67 20489.893),(68 20434.326),(69 20514.643),(70 20378.877),(71 20143.707),(72 19997.477),(73 20022.87),(74 20189.525),(75 20313.86),(76 20552.822),(77 20553.807),(78 20459.316),(79 20559.006),
(1 3964.285),(2 5717.1797),(3 6661.1274),(4 6966.974),(5 7102.75),(6 7544.961),(7 7824.038),(8 8489.428),(9 8706.248),(10 8899.096),(11 9149.65),(12 9458.677),(13 9831.369),(14 10143.006),(15 10611.957),(16 10967.487),(17 11496.126),(18 11770.197),(19 12048.274),(20 12438.44),(21 12839.077),(22 13269.326),(23 13394.674),(24 13851.752),(25 14356.632),(26 14773.913),(27 15127.217),(28 15463.326),(29 15540.232),(30 15871.059),(31 16149.235),(32 16458.172),(33 16583.328),(34 16732.484),(35 16661.865),(36 16721.371),(37 17006.178),(38 17089.346),(39 17070.963),(40 16993.77),(41 17187.87),(42 17081.957),(43 17299.547),(44 17401.613),(45 17597.697),(46 17538.746),(47 17623.031),(48 17620.074),(49 17601.398),(50 17780.717),(51 17940.375),(52 18267.455),(53 18159.736),(54 18051.53),(55 18208.313),(56 18352.352),(57 18423.799),(58 18519.195),(59 18525.104),(60 18666.293),(61 18805.99),(62 19032.32),(63 19143.797),(64 19212.96),(65 19233.66),(66 19328.215),(67 19395.244),(68 19476.254),(69 19302.73),(70 19304.162),(71 19224.451),(72 19218.986),(73 19085.129),(74 19101.664),(75 19243.225),(76 19267.844),(77 19265.574),(78 19174.656),(79 19316.066),
(1 3890.3533),(2 5584.21),(3 6530.1563),(4 6818.8394),(5 7001.9897),(6 7428.296),(7 7776.6587),(8 8168.0073),(9 8270.438),(10 8574.752),(11 8933.192),(12 9205.138),(13 9589.375),(14 10080.404),(15 10541.671),(16 11040.074),(17 11404.89),(18 11855.642),(19 12121.549),(20 12537.603),(21 12860.856),(22 13247.199),(23 13516.389),(24 13919.894),(25 14249.943),(26 14584.129),(27 14810.792),(28 15048.802),(29 15211.474),(30 15478.815),(31 15898.444),(32 16198.353),(33 16209.45),(34 16306.987),(35 16406.818),(36 16437.29),(37 16644.496),(38 16701.664),(39 16804.957),(40 16869.723),(41 16890.88),(42 17017.488),(43 17127.883),(44 17181.773),(45 17370.111),(46 17377.78),(47 17530.672),(48 17694.47),(49 17628.455),(50 17833.473),(51 17964.656),(52 18068.555),(53 18121.912),(54 18247.133),(55 18375.67),(56 18499.824),(57 18651.236),(58 18763.871),(59 18761.428),(60 18975.537),(61 19012.996),(62 18892.23),(63 19132.744),(64 19158.436),(65 19169.316),(66 19403.7),(67 19308.848),(68 19188.916),(69 19161.74),(70 19153.75),(71 18987.936),(72 19003.506),(73 19051.889),(74 19106.402),(75 19068.65),(76 18991.434),(77 18945.85),(78 19087.31),(79 18989.797),
(1 3691.618),(2 5303.841),(3 6229.9556),(4 6533.546),(5 6811.2583),(6 7247.948),(7 7646.2144),(8 8102.5537),(9 8209.727),(10 8324.459),(11 8509.923),(12 8947.684),(13 9332.525),(14 9731.877),(15 10047.438),(16 10707.896),(17 10984.644),(18 11271.01),(19 11479.809),(20 11894.437),(21 12328.226),(22 12444.495),(23 12862.093),(24 13229.323),(25 13696.446),(26 13882.723),(27 14029.849),(28 14235.778),(29 14350.12),(30 14564.972),(31 14907.914),(32 15112.313),(33 15372.799),(34 15483.852),(35 15423.609),(36 15648.973),(37 15656.131),(38 15551.575),(39 15696.073),(40 15789.905),(41 15648.395),(42 15785.792),(43 15812.292),(44 15855.515),(45 15905.712),(46 16038.489),(47 16164.29),(48 16076.371),(49 16112.893),(50 16255.699),(51 16475.818),(52 16428.545),(53 16554.434),(54 16594.97),(55 16499.398),(56 16806.168),(57 16856.967),(58 16894.34),(59 17056.074),(60 17183.447),(61 17205.81),(62 17199.215),(63 17381.576),(64 17332.824),(65 17388.053),(66 17391.076),(67 17457.9),(68 17487.043),(69 17616.773),(70 17519.73),(71 17609.162),(72 17647.498),(73 17821.834),(74 17761.48),(75 17639.58),(76 17560.176),(77 17530.65),(78 17636.592),(79 17557.13),
(1 3676.301),(2 5198.2593),(3 6092.432),(4 6380.9585),(5 6764.447),(6 7100.8896),(7 7528.5854),(8 8128.105),(9 8299.593),(10 8460.091),(11 8638.618),(12 8989.091),(13 9291.885),(14 9726.723),(15 10038.297),(16 10502.6875),(17 10909.747),(18 11223.586),(19 11494.404),(20 11844.072),(21 12381.26),(22 12776.632),(23 13062.272),(24 13514.028),(25 13974.649),(26 14142.083),(27 14401.623),(28 14509.2295),(29 14676.201),(30 15055.552),(31 15169.482),(32 15318.437),(33 15422.16),(34 15360.748),(35 15416.958),(36 15514.815),(37 15633.691),(38 15578.567),(39 15531.569),(40 15556.781),(41 15652.605),(42 15770.049),(43 15689.805),(44 15906.744),(45 16004.931),(46 16154.023),(47 16200.788),(48 16391.979),(49 16514.902),(50 16456.936),(51 16741.268),(52 16869.916),(53 16624.34),(54 16628.738),(55 16659.645),(56 16891.61),(57 17043.963),(58 17102.996),(59 17347.53),(60 17432.07),(61 17621.959),(62 17858.705),(63 17899.172),(64 17811.398),(65 17815.389),(66 17934.248),(67 17886.348),(68 17766.066),(69 17713.97),(70 17580.383),(71 17621.34),(72 17579.994),(73 17600.17),(74 17613.738),(75 17552.723),(76 17360.871),(77 17401.47),(78 17372.729),(79 17436.348),
(1 3640.4663),(2 5241.5957),(3 6105.9595),(4 6491.521),(5 6703.795),(6 7047.7075),(7 7313.565),(8 7737.358),(9 7823.423),(10 7979.964),(11 8339.116),(12 8648.65),(13 9051.535),(14 9441.225),(15 9868.187),(16 10350.606),(17 10564.519),(18 10869.655),(19 11239.884),(20 11501.092),(21 12064.329),(22 12287.072),(23 12720.545),(24 13166.74),(25 13423.269),(26 13700.361),(27 13982.67),(28 14295.471),(29 14453.231),(30 14733.684),(31 15038.877),(32 15348.099),(33 15441.375),(34 15487.692),(35 15558.527),(36 15893.518),(37 15939.836),(38 15893.206),(39 15976.756),(40 15890.123),(41 15983.466),(42 16212.353),(43 16321.139),(44 16337.231),(45 16451.762),(46 16624.793),(47 16716.148),(48 16657.107),(49 16752.38),(50 16642.861),(51 16691.568),(52 16863.023),(53 16766.816),(54 16704.035),(55 16618.186),(56 16570.936),(57 16654.99),(58 16644.906),(59 16755.205),(60 16916.705),(61 17024.904),(62 17068.309),(63 17067.441),(64 17035.8),(65 17012.775),(66 16892.432),(67 16979.87),(68 16924.049),(69 17053.55),(70 16978.137),(71 16986.648),(72 17196.482),(73 17145.752),(74 17134.799),(75 17055.842),(76 17078.162),(77 17034.723),(78 17166.156),(79 17266.813),
