1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 109537.125),(2 184759.67),(3 234285.69),(4 470150.25),(5 694329),(6 894616.06),(7 1249308.9),(8 1610425.9),(9 1960377.6),(10 2440182),(11 2963679.3),(12 3465028.8),(13 4144183),(14 4804487.5),(15 5502202.5),(16 6272343.5),(17 7173466),(18 8039616.5),(19 9002304),(20 10060220),(21 11267048),(22 12297125),(23 13575949),(24 14678688),(25 15713355),(26 16861072),(27 17950386),(28 18942672),(29 20211108),(30 21220906),(31 22225596),(32 23350454),(33 24367024),(34 25275094),(35 26360010),(36 27598390),(37 28527218),(38 29719270),(39 30834992),(40 31793582),(41 32944262),(42 33929356),(43 34785740),(44 35717696),(45 36610436),(46 37364410),(47 38396704),(48 39329204),(49 40180704),(50 41204430),(51 42333372),(52 43227348),(53 44552770),(54 45795730),(55 47069504),(56 48560640),(57 49937364),(58 51178228),(59 52639840),(60 54076076),(61 55304492),(62 56729068),(63 58125188),(64 59258924),(65 60740204),(66 62207892),(67 63367100),(68 64837372),(69 66306068),(70 67547990),(71 69073000),(72 70463930),(73 71765816),(74 73246810),(75 74747170),(76 75782480),(77 77112696),(78 78385860),(79 79357800),
(1 17169.264),(2 50236.61),(3 77271.77),(4 92299.625),(5 98355.555),(6 101553.65),(7 106749.34),(8 114104),(9 121445.65),(10 126799.18),(11 129578.15),(12 132840.17),(13 137267.08),(14 143936.34),(15 152947.83),(16 162107.84),(17 167127.05),(18 168212.56),(19 167113.06),(20 166029.88),(21 167102.31),(22 168850.02),(23 169571.31),(24 170252.86),(25 170495.11),(26 169350.95),(27 167361.11),(28 163805.13),(29 159203.36),(30 155406.67),(31 154032.1),(32 153120.38),(33 151200.22),(34 148631.64),(35 146033.3),(36 145173.75),(37 145598.23),(38 145209.08),(39 143564.78),(40 142476.84),(41 143330.92),(42 144360.22),(43 145283.47),(44 145811.52),(45 145783.75),(46 145926.56),(47 144487.16),(48 142102.55),(49 140345.98),(50 138331.8),(51 136731.27),(52 136355.16),(53 137261.13),(54 138578.11),(55 139094.66),(56 140116.28),(57 140072.7),(58 138829.16),(59 138840.84),(60 139965.17),(61 141124.89),(62 142159.39),(63 142891.75),(64 143799.22),(65 144613.75),(66 146324.34),(67 148297.7),(68 151239.2),(69 153542.4),(70 154485.02),(71 155044.88),(72 155848.97),(73 156892.19),(74 157738.5),(75 159101.23),(76 161644.4),(77 164574.06),(78 166521.98),(79 168446.88),
(1 16657.633),(2 48299.125),(3 74954.12),(4 89325.47),(5 95315.555),(6 99529.84),(7 105679.86),(8 112915.84),(9 119227.984),(10 125258.07),(11 129354.98),(12 132238.5),(13 134601.66),(14 138600.25),(15 145364.17),(16 152968.48),(17 157120.25),(18 157624.8),(19 155981.52),(20 154028.75),(21 153846.55),(22 155124.44),(23 156996.16),(24 159197.83),(25 160342.88),(26 159300.22),(27 155649.64),(28 151980.11),(29 150061.72),(30 150199.61),(31 150996.17),(32 150005.7),(33 147933.97),(34 146549.72),(35 146657.47),(36 146898.83),(37 146964.44),(38 146214.03),(39 145384.19),(40 145586.9),(41 146379.23),(42 147396.58),(43 147580.44),(44 147674.69),(45 147463.31),(46 145945.92),(47 143292.5),(48 140216.53),(49 138361.7),(50 136412.55),(51 134907.45),(52 133962.77),(53 133185.81),(54 132842.14),(55 132331.86),(56 132079.36),(57 132442.39),(58 131948.5),(59 131183.84),(60 128983.61),(61 126505.22),(62 125538.14),(63 124762.07),(64 124674.414),(65 126039.2),(66 128568.25),(67 130146.55),(68 131388.92),(69 131459.02),(70 132260.05),(71 133736.42),(72 134704.19),(73 135625.38),(74 136637.3),(75 137384.23),(76 138343.13),(77 139651.44),(78 141105.75),(79 142962.64),
(1 15528.432),(2 44211.582),(3 67629.266),(4 80817.21),(5 86625.46),(6 90156.89),(7 94765.41),(8 100981.31),(9 106343.19),(10 111583.62),(11 115662.4),(12 118748.99),(13 122303.695),(14 127609.05),(15 134078.77),(16 139961.97),(17 142037.33),(18 141824.36),(19 140954.13),(20 141315.75),(21 144444.02),(22 148014.42),(23 150683.28),(24 153326.28),(25 155174.42),(26 155256.27),(27 154803.27),(28 153455.13),(29 153215.44),(30 154253.61),(31 154310.88),(32 152708.17),(33 151403.22),(34 150828.6),(35 149882.94),(36 148461.64),(37 146537.81),(38 144991.03),(39 143038.47),(40 141546.44),(41 140956.53),(42 140928.14),(43 140663.3),(44 139469.02),(45 137533.13),(46 136148.9),(47 134843.83),(48 133120.36),(49 131757.78),(50 131614.25),(51 132517.2),(52 133246.73),(53 133722.67),(54 133496.69),(55 132264.33),(56 130633.01),(57 128949.3),(58 127771.66),(59 127589.06),(60 128714.586),(61 130691.43),(62 132014.89),(63 133412.9),(64 136306.8),(65 138125.63),(66 140498.9),(67 142098.63),(68 141935.39),(69 141595.22),(70 141857.08),(71 142302.3),(72 142910.81),(73 143855.47),(74 145126.94),(75 146325.44),(76 146918.94),(77 147085.97),(78 147254.47),(79 148073.13),
(1 14854.586),(2 42436.46),(3 65121.383),(4 77395.625),(5 82769.37),(6 85804.78),(7 88703.55),(8 93550.88),(9 99660.984),(10 106932.8),(11 111611.82),(12 114538.71),(13 117249.42),(14 121831.85),(15 129230.516),(16 136585.95),(17 140135.3),(18 141115.61),(19 142140.53),(20 143756.53),(21 147378.66),(22 150358.38),(23 151444.39),(24 151513.47),(25 150687.36),(26 148406.67),(27 145873.06),(28 144001.89),(29 142491.83),(30 141687.2),(31 140371.22),(32 138311.72),(33 136331.27),(34 135012.2),(35 134118.27),(36 132926.38),(37 130922.414),(38 128326.8),(39 125836.086),(40 124323.32),(41 123884.92),(42 123480.03),(43 123185.23),(44 122850),(45 122077.31),(46 121421.92),(47 121390),(48 120765.97),(49 120460.195),(50 120435.25),(51 119366.04),(52 118069.72),(53 116757.21),(54 114909.195),(55 112858.16),(56 112559.11),(57 112805.16),(58 112445.555),(59 111780.81),(60 111293.53),(61 111329.37),(62 111646.375),(63 112123.62),(64 113829.61),(65 115592.4),(66 117087.91),(67 117681.64),(68 117884.2),(69 118257.16),(70 118589.68),(71 119013.78),(72 120426.516),(73 122270.99),(74 123626.05),(75 124686.37),(76 124727.23),(77 124203.65),(78 124318.03),(79 124927.234),
(1 15028.861),(2 42306.375),(3 63274.13),(4 74080.49),(5 78488.23),(6 82232.96),(7 87076.555),(8 93454.52),(9 100879.44),(10 107302.22),(11 111567.16),(12 114148.125),(13 117511.67),(14 123828.18),(15 132451.22),(16 138693.55),(17 139874.16),(18 139818.39),(19 140217.25),(20 141945.08),(21 144657.27),(22 146948.48),(23 148419.2),(24 150223.92),(25 151691.38),(26 151494.4),(27 149114.67),(28 146733.73),(29 145484.69),(30 145539.78),(31 146050.63),(32 145568.94),(33 144211.25),(34 142137.72),(35 139292.61),(36 136215.56),(37 133746.66),(38 133055.61),(39 132473.81),(40 132071.03),(41 130410.88),(42 128842.9),(43 127919.51),(44 127434.086),(45 127558.9),(46 126030.16),(47 123895.36),(48 121166.66),(49 119328.25),(50 118349.266),(51 117479.26),(52 114512.266),(53 111845.85),(54 110539.37),(55 110400.49),(56 111724.14),(57 113395.07),(58 114351.01),(59 115255.44),(60 115562.54),(61 116738.43),(62 119605.96),(63 122305.98),(64 125446.52),(65 127696.14),(66 128759.445),(67 128782.64),(68 127944.11),(69 127474.48),(70 127597.16),(71 127559.445),(72 127582.016),(73 127655.01),(74 128559.52),(75 129707.14),(76 131019.06),(77 132212.84),(78 132747.34),(79 133093.52),
(1 14600.77),(2 40717.1),(3 60382.516),(4 70788.83),(5 75114.016),(6 77356.48),(7 81036.86),(8 87281.92),(9 93697.086),(10 97569.77),(11 99685.95),(12 103019.266),(13 109014.24),(14 117303.4),(15 125945.305),(16 131024.38),(17 132379.05),(18 133224.97),(19 136159.9),(20 139017.6),(21 141049.33),(22 142334.3),(23 142700.89),(24 141844.02),(25 139553.22),(26 137199.34),(27 134399.63),(28 131815.23),(29 130981.2),(30 130742.98),(31 129595.86),(32 127300.055),(33 124663.26),(34 122725.52),(35 121771.92),(36 121540.58),(37 120957.28),(38 120544.34),(39 119918.83),(40 119888.266),(41 119455.54),(42 118599.51),(43 118335.44),(44 117664.97),(45 117027.59),(46 116689.85),(47 116348.78),(48 115390),(49 114026.69),(50 112831.766),(51 112048.69),(52 110965.23),(53 109629.125),(54 108677.02),(55 108199.12),(56 108911.18),(57 109245.766),(58 108073.51),(59 107626.7),(60 107558.516),(61 107873.99),(62 108910.37),(63 109666.914),(64 110751.445),(65 111643.28),(66 112597.88),(67 112168.945),(68 111748.086),(69 112463.84),(70 114477.44),(71 117225.82),(72 119745.35),(73 121355.71),(74 122269.31),(75 122345.055),(76 122295.82),(77 122779.44),(78 122982.16),(79 122423.87),
(1 14470.311),(2 39648.484),(3 58024.91),(4 67123.48),(5 70206.57),(6 72726.46),(7 77046.97),(8 82640.25),(9 88583.08),(10 93778.15),(11 97230.65),(12 101116.42),(13 106054.16),(14 114676.57),(15 124859.91),(16 131288.25),(17 134178.8),(18 136144.2),(19 138113.66),(20 139723.33),(21 141410.36),(22 141963.73),(23 141702.83),(24 140518.31),(25 139033.47),(26 137694.86),(27 137584.69),(28 137897.55),(29 137954.84),(30 137456.81),(31 136373.48),(32 135104.14),(33 134569.33),(34 133969.61),(35 132095.02),(36 130714),(37 129847.375),(38 129570.95),(39 128260.07),(40 126022.18),(41 123305.18),(42 121635.22),(43 121221.04),(44 121910.05),(45 122827.63),(46 122252.945),(47 120533.4),(48 118333.71),(49 117730.945),(50 117512.39),(51 115829.12),(52 113464.88),(53 112559.43),(54 112359.22),(55 112797.65),(56 114037.305),(57 116450.63),(58 117263.71),(59 117058.72),(60 116620.016),(61 116679.26),(62 118308.305),(63 119483.12),(64 118605.46),(65 116087.14),(66 114556.57),(67 113665.086),(68 114307.34),(69 115317.83),(70 116347.984),(71 117198.984),(72 118247.11),(73 119520.32),(74 120824.766),(75 122688.93),(76 123774.336),(77 125097.9),(78 126298.85),(79 126851.29),
(1 14438.533),(2 39771.117),(3 58719.23),(4 68049.98),(5 71046.695),(6 73305.32),(7 77258.29),(8 82222.27),(9 87026.484),(10 90798.83),(11 93331.586),(12 96470.984),(13 101514.76),(14 108951.484),(15 117054.14),(16 121621.84),(17 122832.516),(18 124187.85),(19 126313.4),(20 128446.22),(21 130860.266),(22 133189.64),(23 134393.31),(24 134462.5),(25 133204.31),(26 131716.66),(27 130216.24),(28 129774.55),(29 129737.42),(30 128806.86),(31 125600.22),(32 121966.234),(33 119615.13),(34 119222.164),(35 119109.516),(36 119091.555),(37 118258.81),(38 117416.41),(39 116764.53),(40 116324.91),(41 115049.13),(42 112513.47),(43 110415.29),(44 109949.336),(45 110497.84),(46 110714.805),(47 110350.68),(48 109241.27),(49 108018.734),(50 105917.31),(51 104163.53),(52 103352.66),(53 103214.305),(54 103353.88),(55 103318.26),(56 103315.086),(57 103229.73),(58 102991.836),(59 102551.08),(60 102139.734),(61 103047.91),(62 104017),(63 105390.54),(64 106843.766),(65 107377.44),(66 107767.66),(67 108497.52),(68 109071.31),(69 109664.37),(70 110208.836),(71 110533.3),(72 110749.41),(73 110923.43),(74 111135.47),(75 111723.78),(76 112364.766),(77 113024),(78 113433.82),(79 113852.86),
(1 14336.008),(2 39813.04),(3 58682.895),(4 67986.25),(5 71760.59),(6 75793.77),(7 81675.73),(8 88262.76),(9 93518.17),(10 97704.88),(11 100659.89),(12 105089.72),(13 111839.54),(14 120894.98),(15 128458.82),(16 132582.77),(17 135204.27),(18 137593.6),(19 140149.48),(20 141705.7),(21 141986.7),(22 141377.11),(23 140725.67),(24 139312.81),(25 137202.42),(26 135271.75),(27 134927.1),(28 134499.4),(29 133585.61),(30 131381.23),(31 128720.82),(32 126601.34),(33 125291.95),(34 123170.8),(35 120948.484),(36 119893.01),(37 119913.75),(38 120139.2),(39 119032.74),(40 117213.78),(41 115655.24),(42 115487.586),(43 116201.95),(44 116541.64),(45 116153.34),(46 115114.17),(47 113167.125),(48 111220.695),(49 110096.57),(50 109027.18),(51 108359.984),(52 107497.27),(53 106798.164),(54 106958.63),(55 106741.36),(56 107074.14),(57 107603.07),(58 107967.58),(59 108221.12),(60 108985.055),(61 109974.9),(62 110930.77),(63 110607.07),(64 109987.69),(65 109383.695),(66 108542.22),(67 108435.6),(68 108136.64),(69 108404.77),(70 109645.76),(71 111961.71),(72 114593.6),(73 116825.56),(74 119063.42),(75 120554.19),(76 120707.17),(77 120315.12),(78 120037.59),(79 119744),
(1 14050.981),(2 38860.082),(3 56595.355),(4 65117.52),(5 68841.016),(6 72770.23),(7 77352.16),(8 81399.7),(9 85185.64),(10 87712.71),(11 88906.8),(12 90809.87),(13 95414.3),(14 102549.63),(15 108177.18),(16 109022.38),(17 108868.016),(18 110734.57),(19 114731.74),(20 118097.43),(21 119386.52),(22 119494.32),(23 119839.66),(24 120254.89),(25 119300.93),(26 118174.17),(27 117830.375),(28 117568.2),(29 116573.016),(30 113706.47),(31 111030.53),(32 109009.89),(33 108436.6),(34 108463.52),(35 108354.87),(36 109002),(37 109264.12),(38 109553.99),(39 109672.09),(40 108971.586),(41 107398.05),(42 105399.83),(43 104480.89),(44 104886.04),(45 105835.39),(46 105954.86),(47 105009.26),(48 103567.49),(49 102994.53),(50 102242.62),(51 102243.1),(52 102291.3),(53 102305.79),(54 102102.234),(55 102401.664),(56 103232.484),(57 104081.2),(58 103991.5),(59 104312.96),(60 105525.49),(61 106818.41),(62 107736.164),(63 107399.09),(64 106776.53),(65 106077.8),(66 105397.47),(67 105123.664),(68 104739.18),(69 104339.22),(70 105010.22),(71 106852.016),(72 108768.84),(73 109729.336),(74 110666.12),(75 111478.37),(76 111879.914),(77 111218.71),(78 109503.63),(79 108095.45),
(1 13138.573),(2 35512.74),(3 51144.906),(4 59022.355),(5 63429.445),(6 67615.52),(7 73596.14),(8 79812.8),(9 84063.96),(10 86811.88),(11 88749.76),(12 92018.73),(13 97157.234),(14 102978.49),(15 106324.88),(16 106779.766),(17 108214.93),(18 111423.78),(19 114905.766),(20 116569.195),(21 116819.14),(22 117033.89),(23 118350.05),(24 119536.79),(25 120355.17),(26 120002.16),(27 119205.39),(28 117395.484),(29 115682.664),(30 114504.6),(31 113696.664),(32 112835.3),(33 111252.08),(34 110081.03),(35 109775.45),(36 110647.27),(37 111038.836),(38 110645.734),(39 109254.875),(40 107982.06),(41 107250.555),(42 106774.09),(43 106478.484),(44 105961.23),(45 105649.9),(46 105664.664),(47 105693.87),(48 104898.336),(49 103970.96),(50 102645.62),(51 101535.3),(52 101331.38),(53 101745.96),(54 102154.09),(55 101540.8),(56 101026.45),(57 100698.22),(58 100554.2),(59 100707.125),(60 100735.695),(61 100352.34),(62 99936.51),(63 99726.766),(64 99320.64),(65 98468.33),(66 98428.18),(67 98882.484),(68 99132.12),(69 99674.7),(70 100015.16),(71 100552.25),(72 101351.83),(73 101774.37),(74 102266.4),(75 102559.016),(76 102373),(77 103111.35),(78 104041.64),(79 104676.695),
(1 13082.878),(2 34707.754),(3 49239.082),(4 55778.465),(5 58426.793),(6 60713.363),(7 64884.418),(8 70143.25),(9 74268.766),(10 76550.32),(11 78557.484),(12 81731.51),(13 87817.89),(14 94599.72),(15 98701.79),(16 99773.95),(17 101567.766),(18 104417.555),(19 108217.695),(20 111241.55),(21 112630.72),(22 113881.74),(23 115683.82),(24 116808.22),(25 117061.12),(26 116694.95),(27 116414.945),(28 116012.52),(29 114961.61),(30 113323.6),(31 111368.69),(32 109213.95),(33 107602.78),(34 106962.66),(35 106775.07),(36 106733.586),(37 106992.44),(38 106978.04),(39 106561.6),(40 106306.37),(41 105851.27),(42 105252.69),(43 105015.05),(44 105327.86),(45 105819.91),(46 105073.37),(47 103604.01),(48 101872.99),(49 100495.484),(50 99124.57),(51 98386.27),(52 97250.06),(53 96968.336),(54 96445.445),(55 95313.336),(56 94209.11),(57 93013.22),(58 92143.836),(59 91650.53),(60 91414.88),(61 91778.87),(62 92020.01),(63 91848.43),(64 91810.59),(65 91211.18),(66 90890.51),(67 91147.24),(68 91613.45),(69 92265.95),(70 92578.36),(71 92947.15),(72 93825.2),(73 94698.09),(74 95937.37),(75 96313.95),(76 96337.555),(77 96987.83),(78 97942.734),(79 98733.98),
(1 12853.189),(2 34005.164),(3 47616.91),(4 53458.676),(5 56512.883),(6 61478.805),(7 67770.15),(8 73891.39),(9 78503.8),(10 81628.51),(11 83856.914),(12 87920.72),(13 92826.62),(14 98229.02),(15 100612.64),(16 100959.664),(17 103030.83),(18 106186.86),(19 109384.67),(20 111495.76),(21 113468.21),(22 115508.4),(23 117272.5),(24 116893.01),(25 115233.45),(26 114031.49),(27 112711.836),(28 111982.195),(29 110942.57),(30 109570.25),(31 108330.29),(32 107275.914),(33 106665.32),(34 105759.45),(35 105368.58),(36 105093.68),(37 104223.336),(38 102955.68),(39 101570.24),(40 100989.7),(41 100075.266),(42 99232.664),(43 98682.836),(44 98581.164),(45 98573.62),(46 98485.82),(47 98206.49),(48 97791.46),(49 96845.164),(50 95113.8),(51 93527.16),(52 91768.41),(53 91396.28),(54 91914.555),(55 91750.55),(56 91253.65),(57 91469.8),(58 91665.43),(59 91736.53),(60 92201.24),(61 92979.17),(62 93609.37),(63 95101.46),(64 96730.66),(65 97206.17),(66 98159.195),(67 98040.57),(68 97831.55),(69 97360.76),(70 97779.13),(71 99659.88),(72 101943.64),(73 103872.33),(74 104860.1),(75 105032.97),(76 105195.88),(77 106315.22),(78 107757.99),(79 108011.47),
(1 11875.911),(2 30726.426),(3 42199.535),(4 47353.88),(5 50003.27),(6 53908.51),(7 59662.01),(8 65607.41),(9 70780.164),(10 74493.734),(11 77457.32),(12 81622.76),(13 87411.914),(14 92470.88),(15 94307.766),(16 94561.42),(17 96894.49),(18 100182.56),(19 103421.39),(20 104659.89),(21 104219.78),(22 104109.92),(23 104033.47),(24 103499.36),(25 103021.336),(26 101531.766),(27 99686.68),(28 97735.79),(29 96299.54),(30 95030.17),(31 94060.46),(32 93507.5),(33 93349.484),(34 93124.48),(35 92727.21),(36 92836.07),(37 91999.62),(38 90613.97),(39 89152.5),(40 87672.89),(41 86496.72),(42 85838.08),(43 85940.22),(44 86681.52),(45 86952.695),(46 86120.91),(47 84777.64),(48 83396.61),(49 82840.42),(50 81621.36),(51 80821.89),(52 80421),(53 80548.78),(54 80466.5),(55 80222.055),(56 79930.836),(57 79706.62),(58 80058.93),(59 80054.58),(60 80578.87),(61 81256.195),(62 81808.44),(63 82408.82),(64 83494.664),(65 84556.36),(66 85199.69),(67 85946.14),(68 85820.39),(69 85541.02),(70 85954.99),(71 87913.03),(72 90044.664),(73 90976.17),(74 91390.29),(75 91961.36),(76 92533.77),(77 93263.85),(78 93606.38),(79 92389.62),
(1 11658.597),(2 30422.89),(3 42603.195),(4 48386.426),(5 51707.535),(6 55875.066),(7 60152),(8 64229.527),(9 67675.21),(10 70263.266),(11 72586.914),(12 76240.51),(13 81557.17),(14 86523.81),(15 89267.35),(16 90653.65),(17 93560.95),(18 96278.54),(19 98839.57),(20 100360.94),(21 101846.12),(22 103563.15),(23 104716.44),(24 104750.62),(25 104389.45),(26 103274.586),(27 102201.09),(28 101331.15),(29 99868.47),(30 97595.45),(31 95855.33),(32 94715.35),(33 93883.06),(34 93368.13),(35 92651.9),(36 92179.02),(37 91213.766),(38 89779.41),(39 88501.92),(40 87939.85),(41 87710.336),(42 87379.64),(43 86642.695),(44 85642.54),(45 84610.82),(46 83257.02),(47 82009.02),(48 80821.9),(49 80106.83),(50 79890.984),(51 80211.81),(52 80716.14),(53 80831.44),(54 80334.34),(55 80221.086),(56 81068.97),(57 81353.164),(58 81593.73),(59 82066.46),(60 82776.31),(61 83267.516),(62 83686.555),(63 84107.03),(64 84471.61),(65 84273.1),(66 83668.33),(67 82892.836),(68 82575.37),(69 83341.58),(70 84678.66),(71 86587.664),(72 89100.57),(73 90648.47),(74 90866.445),(75 90815.31),(76 90198.92),(77 90002.39),(78 89260.36),(79 88682.84),
(1 11405.81),(2 29767.49),(3 40985.742),(4 45880.816),(5 48825.47),(6 53819.92),(7 59205.098),(8 62706.31),(9 65068.93),(10 67297.03),(11 70762.12),(12 75598.45),(13 80674.25),(14 84209.08),(15 85634.88),(16 86159.3),(17 87593.2),(18 89571.96),(19 91377.836),(20 92230.8),(21 92497.32),(22 93358.49),(23 94075.96),(24 94005.43),(25 92806.01),(26 90804.836),(27 88875.08),(28 87600.234),(29 86262.65),(30 84896.98),(31 84010.6),(32 83289.34),(33 82574.375),(34 82570.71),(35 82560.91),(36 82164.97),(37 81101.01),(38 79881.945),(39 79104.94),(40 78747.055),(41 78131.26),(42 77799.17),(43 78147.67),(44 78439.875),(45 78067.7),(46 77510.8),(47 76654.37),(48 75491),(49 74643.65),(50 74397.41),(51 74561.06),(52 74148.32),(53 73770.53),(54 73981.82),(55 74146.016),(56 74461.27),(57 75308.22),(58 75527.69),(59 74676.89),(60 74252.03),(61 74941.24),(62 76385.55),(63 78078.21),(64 79262.484),(65 79421.42),(66 79021.836),(67 79067.97),(68 79447.484),(69 80042.23),(70 80601.164),(71 81302.28),(72 82128.516),(73 82314.27),(74 82119.555),(75 81897.57),(76 81555.15),(77 81842.375),(78 82128.1),(79 82614.766),
(1 11801.671),(2 30525.588),(3 41798.598),(4 46645.69),(5 49956.42),(6 54151.758),(7 57704.12),(8 60190.492),(9 61812.594),(10 63728.254),(11 67285.16),(12 72432.91),(13 77704.99),(14 82116.86),(15 84470.234),(16 85408.19),(17 87418.55),(18 89797.78),(19 92213.94),(20 93553.26),(21 94670.34),(22 95833.19),(23 95876.516),(24 94863.8),(25 93438.79),(26 92010.06),(27 91087.195),(28 90258.75),(29 88716.87),(30 87153.51),(31 85904.805),(32 85384.21),(33 85721.1),(34 85737.914),(35 84837.82),(36 83895.28),(37 82818.945),(38 81735.945),(39 80433.25),(40 80044.15),(41 80244.07),(42 81192.664),(43 81769.11),(44 81513.12),(45 80354.58),(46 79528.99),(47 79246.85),(48 78963.09),(49 79016.65),(50 78888.84),(51 79353.48),(52 79185.94),(53 78482.336),(54 77731.22),(55 77340.07),(56 77248.09),(57 76791.02),(58 76072.12),(59 75924.016),(60 76022.45),(61 76168.28),(62 76792.47),(63 77305.32),(64 76663.664),(65 76131.45),(66 76209.98),(67 76982.68),(68 77220.55),(69 77063.27),(70 77396.35),(71 78258.1),(72 78803.26),(73 78346.42),(74 77584.375),(75 76782.945),(76 76504.35),(77 76601.23),(78 76682.59),(79 76651.875),
(1 12003.492),(2 30922.807),(3 42196.285),(4 46771.703),(5 49789.332),(6 54114.76),(7 58126.594),(8 61332.16),(9 63727.35),(10 65912.77),(11 69739.92),(12 74983.266),(13 80744.46),(14 84313.84),(15 85388.38),(16 86963.7),(17 89653.48),(18 92210.445),(19 94226.79),(20 94909.06),(21 95526.625),(22 96739.76),(23 96773.09),(24 96357.3),(25 95903.625),(26 94642.05),(27 93280.805),(28 91382.516),(29 89341.59),(30 87780.12),(31 86515.54),(32 85690.75),(33 85479.15),(34 85388.68),(35 84518.69),(36 83800.03),(37 82915.234),(38 82819.93),(39 82955.266),(40 83171.75),(41 83073.02),(42 83193.03),(43 83584.41),(44 83918.664),(45 83545.63),(46 82631.28),(47 81219.83),(48 80288.23),(49 80545.516),(50 81092.06),(51 81666.02),(52 81494.69),(53 81170.27),(54 81002.836),(55 80777.58),(56 80862.375),(57 80762.23),(58 80066.77),(59 79975.266),(60 80626.05),(61 81456.71),(62 81741.055),(63 82388.76),(64 82521.44),(65 81905.13),(66 81616.16),(67 80594.23),(68 79922.375),(69 79457.97),(70 79383.33),(71 79662.52),(72 80312.8),(73 81053.02),(74 81478.875),(75 82226.53),(76 83079.33),(77 83572.42),(78 83893.2),(79 83617.93),
