1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 59603.02),(2 220218.45),(3 482524.53),(4 810589.94),(5 1223395.8),(6 1710098.1),(7 2232981.8),(8 2780338.5),(9 3345013.3),(10 3957160.8),(11 4539964.5),(12 5121852),(13 5791865.5),(14 6552245.5),(15 7515230.5),(16 8751377),(17 10304687),(18 12244029),(19 14605285),(20 17382228),(21 20641464),(22 24442336),(23 28694118),(24 33406538),(25 38512784),(26 43820510),(27 49092436),(28 54078188),(29 59290636),(30 64828384),(31 70811830),(32 77003640),(33 83278344),(34 88723300),(35 93428470),(36 97508904),(37 101108220),(38 104493270),(39 107308136),(40 109608060),(41 111476740),(42 112928090),(43 113846970),(44 114120810),(45 113923260),(46 112810470),(47 111214184),(48 109220760),(49 106928220),(50 104427750),(51 101631160),(52 98683736),(53 95427680),(54 91731370),(55 88633896),(56 85490470),(57 82615200),(58 79976360),(59 77582620),(60 75445064),(61 73653050),(62 72545350),(63 71405896),(64 70319320),(65 69583110),(66 69047880),(67 68811970),(68 69166140),(69 69705620),(70 70720890),(71 72174320),(72 73879940),(73 75704370),(74 77410650),(75 79227576),(76 80962470),(77 82461690),(78 83953850),(79 85475384),
(1 1973.2393),(2 2576.4666),(3 2785.7627),(4 3005.3757),(5 3012.522),(6 3213.4766),(7 3352.1091),(8 3407.916),(9 3343.0828),(10 3495.2986),(11 3598.6348),(12 3554.7974),(13 3671.6194),(14 3661.907),(15 3755.5173),(16 3765.1624),(17 3785.752),(18 3933.6055),(19 4042.3167),(20 3990.7266),(21 4048.313),(22 4201.024),(23 4304.4243),(24 4370.4697),(25 4450.049),(26 4439.445),(27 4548.499),(28 4604.6943),(29 4649.503),(30 4666.974),(31 4787.982),(32 4830.328),(33 4875.4575),(34 4963.8477),(35 5000.769),(36 5013.644),(37 5086.494),(38 5083.934),(39 5189.351),(40 5195.242),(41 5280.411),(42 5330.087),(43 5393.1104),(44 5383.8154),(45 5424.84),(46 5506.9307),(47 5506.2427),(48 5609.5254),(49 5655.8394),(50 5727.398),(51 5756.7295),(52 5788.275),(53 5800.791),(54 5807.447),(55 5867.5376),(56 5894.4053),(57 6005.8364),(58 6029.538),(59 6083.532),(60 6075.9165),(61 6099.1167),(62 6127.662),(63 6173.885),(64 6236.095),(65 6232.785),(66 6228.5684),(67 6221.6245),(68 6216.2017),(69 6165.737),(70 6195.901),(71 6173.9424),(72 6090.035),(73 6187.0645),(74 6240.775),(75 6200.5923),(76 6263.1514),(77 6238.5386),(78 6202.2095),(79 6212.099),
(1 1899.6088),(2 2432.5112),(3 2646.6199),(4 2849.7412),(5 2888.19),(6 3079.8833),(7 3192.2703),(8 3246.688),(9 3175.3623),(10 3310.7537),(11 3387.2046),(12 3408.6516),(13 3500.3123),(14 3497.5713),(15 3560.741),(16 3607.6729),(17 3631.481),(18 3751.0652),(19 3847.6748),(20 3835.4067),(21 3879.2673),(22 4053.8416),(23 4131.0776),(24 4216.776),(25 4275.91),(26 4203.098),(27 4400.9937),(28 4403.4785),(29 4453.241),(30 4481.251),(31 4522.6577),(32 4616.558),(33 4689.684),(34 4770.265),(35 4798.345),(36 4841.446),(37 4896.1323),(38 4976.474),(39 4995.8604),(40 5072.2437),(41 5229.571),(42 5288.6396),(43 5282.466),(44 5325.134),(45 5350.9165),(46 5428.934),(47 5413.2495),(48 5469.2754),(49 5526.8125),(50 5621.313),(51 5642.9634),(52 5675.7407),(53 5665.746),(54 5683.826),(55 5773.0435),(56 5808.757),(57 5856.2217),(58 5929.8457),(59 5904.0566),(60 5966.3994),(61 5957.381),(62 5951.781),(63 6015.5474),(64 6028.2813),(65 5987.274),(66 6023.8613),(67 6031.2334),(68 6024.2495),(69 6055.439),(70 6066.536),(71 6094.3896),(72 6018.7275),(73 5993.223),(74 6119.1724),(75 6125.4375),(76 6108.415),(77 6148.8784),(78 6135.7783),(79 6145.6665),
(1 1906.7378),(2 2469.8774),(3 2657.6072),(4 2831.6729),(5 2865.2502),(6 3030.6606),(7 3154.806),(8 3211.2642),(9 3180.6033),(10 3283.0334),(11 3358.2712),(12 3405.9424),(13 3463.5999),(14 3458.0217),(15 3526.1563),(16 3558.3938),(17 3611.7688),(18 3710.7637),(19 3742.9075),(20 3804.1733),(21 3882.6248),(22 4012.1804),(23 4048.6946),(24 4063.547),(25 4188.9023),(26 4161.6143),(27 4267.668),(28 4287.0527),(29 4338.2534),(30 4398.8647),(31 4447.8735),(32 4499.721),(33 4610.4233),(34 4684.0586),(35 4695.8413),(36 4798.1226),(37 4824.554),(38 4905.2646),(39 4902.1846),(40 4910.4087),(41 5059.3647),(42 5117.046),(43 5120.972),(44 5170.5874),(45 5147.036),(46 5225.645),(47 5272.1763),(48 5294.8496),(49 5371.4385),(50 5410.2534),(51 5422.0684),(52 5503.632),(53 5523.1577),(54 5550.4907),(55 5564.8325),(56 5660.8887),(57 5674.664),(58 5686.324),(59 5731.1416),(60 5768.3022),(61 5798.4585),(62 5788.5684),(63 5867.223),(64 5902.802),(65 5906.645),(66 5872.024),(67 5841.682),(68 5848.598),(69 5895.2007),(70 5912.442),(71 5894.84),(72 5890.0806),(73 5856.5576),(74 5933.9414),(75 5973.9346),(76 5933.279),(77 5941.4155),(78 5951.359),(79 5945.6665),
(1 1868.5797),(2 2423.325),(3 2624.4072),(4 2720.881),(5 2771.3345),(6 2979.7395),(7 3101.9182),(8 3156.853),(9 3073.2866),(10 3197.7976),(11 3313.4602),(12 3330.0007),(13 3406.1248),(14 3350.9414),(15 3463.126),(16 3487.9087),(17 3538.5752),(18 3566.1309),(19 3655.086),(20 3733.675),(21 3814.7998),(22 3923.0999),(23 3960.439),(24 3967.3315),(25 4084.8567),(26 4061.6572),(27 4144.532),(28 4211.691),(29 4268.766),(30 4343.729),(31 4381.6323),(32 4414.9604),(33 4507.6143),(34 4592.0776),(35 4586.2593),(36 4706.7188),(37 4757.4326),(38 4785.3735),(39 4830.752),(40 4845.428),(41 4996.8643),(42 5071.0996),(43 5068.6216),(44 5125.9077),(45 5114.064),(46 5182.7646),(47 5213.4673),(48 5282.7393),(49 5325.573),(50 5403.001),(51 5395.515),(52 5431.2256),(53 5407.13),(54 5456.354),(55 5486.5786),(56 5570.8926),(57 5600.599),(58 5623.4834),(59 5680.8174),(60 5674.828),(61 5690.7676),(62 5699.8843),(63 5750.649),(64 5764.0137),(65 5868.332),(66 5831.357),(67 5828.274),(68 5856.6367),(69 5848.3203),(70 5897.988),(71 5910.027),(72 5874.1567),(73 5855.893),(74 5919.289),(75 5912.4346),(76 5984.1333),(77 5986.0522),(78 5984.996),(79 5985.5376),
(1 1823.3716),(2 2342.1382),(3 2539.1848),(4 2626.306),(5 2708.6104),(6 2924.165),(7 3017.6733),(8 3059.9116),(9 2951.7712),(10 3102.624),(11 3208.6887),(12 3218.432),(13 3292.3645),(14 3268.057),(15 3382.1643),(16 3334.3564),(17 3394.2224),(18 3418.3127),(19 3505.1724),(20 3642.4233),(21 3730.067),(22 3854.0037),(23 3835.5144),(24 3874.434),(25 3944.1194),(26 3939.3936),(27 3931.323),(28 3995.6565),(29 4132.114),(30 4068.7693),(31 4114.924),(32 4170.693),(33 4229.068),(34 4239.9834),(35 4305.4624),(36 4331.3794),(37 4435.571),(38 4441.929),(39 4474.674),(40 4545.9443),(41 4629.548),(42 4702.526),(43 4690.565),(44 4783.262),(45 4734.8984),(46 4730.4536),(47 4764.5107),(48 4878.35),(49 4959.076),(50 4991.6997),(51 5026.6284),(52 5107.182),(53 5140.3643),(54 5127.6846),(55 5153.79),(56 5208.7207),(57 5312.1465),(58 5338.511),(59 5372.5186),(60 5413.2817),(61 5445.304),(62 5454.6147),(63 5482.956),(64 5507.5283),(65 5499.1675),(66 5526.8945),(67 5546.9893),(68 5541.198),(69 5581.264),(70 5603.5034),(71 5611.086),(72 5603.584),(73 5580.904),(74 5565.8774),(75 5631.099),(76 5644.1924),(77 5624.9863),(78 5618.4536),(79 5636.5815),
(1 1761.7476),(2 2275.3254),(3 2471.3481),(4 2562.3752),(5 2647.7073),(6 2843.838),(7 2938.5713),(8 3005.8518),(9 2880.739),(10 3040.1663),(11 3104.3918),(12 3119.427),(13 3221.1833),(14 3193.1519),(15 3306.0542),(16 3260.8655),(17 3319.191),(18 3389.4912),(19 3449.2446),(20 3572.0193),(21 3609.0698),(22 3731.5022),(23 3747.6658),(24 3793.192),(25 3830.7698),(26 3825.1853),(27 3872.5623),(28 3937.9849),(29 4061.4075),(30 4054.3892),(31 4053.1074),(32 4148.373),(33 4220.1465),(34 4217.4766),(35 4245.268),(36 4373.6353),(37 4445.3735),(38 4412.66),(39 4454.167),(40 4489.5396),(41 4593.228),(42 4645.8438),(43 4621.959),(44 4673.2153),(45 4668.8),(46 4658.653),(47 4710.615),(48 4772.7827),(49 4853.0215),(50 4907.6743),(51 4914.7246),(52 4952.5137),(53 4984.5005),(54 4973.5146),(55 4966.718),(56 4977.2573),(57 5012.2026),(58 5064.52),(59 5019.901),(60 5056.144),(61 5086.406),(62 5086.8594),(63 5105.0366),(64 5125.6577),(65 5149.455),(66 5160.909),(67 5229.5225),(68 5227.9805),(69 5236.925),(70 5327.018),(71 5286.5933),(72 5287.98),(73 5296.3296),(74 5298.6577),(75 5403.4976),(76 5454.2573),(77 5420.0654),(78 5416.845),(79 5400.529),
(1 1757.5984),(2 2187.29),(3 2393.445),(4 2483.009),(5 2567.3552),(6 2770.6543),(7 2820.4001),(8 2873.728),(9 2783.904),(10 2966.3213),(11 3013.34),(12 3027.2852),(13 3092.913),(14 3079.7737),(15 3201.6938),(16 3181.8174),(17 3243.098),(18 3291.2803),(19 3373.783),(20 3477.665),(21 3502.665),(22 3650.365),(23 3704.3335),(24 3753.4304),(25 3812.8252),(26 3817.728),(27 3929.4443),(28 3924.7876),(29 4005.5305),(30 4042.6719),(31 4068.8474),(32 4173.525),(33 4127.6543),(34 4256.613),(35 4271.287),(36 4386.589),(37 4449.761),(38 4504.566),(39 4584.664),(40 4601.511),(41 4674.5874),(42 4752.9097),(43 4767.3574),(44 4807.7144),(45 4819.119),(46 4794.896),(47 4818.9214),(48 4891.2056),(49 5008.0933),(50 5008.411),(51 5062.825),(52 5113.187),(53 5078.7485),(54 5104.3447),(55 5136.4775),(56 5208.2),(57 5228.192),(58 5258.2373),(59 5274.707),(60 5306.0034),(61 5247.7495),(62 5252.2383),(63 5345.095),(64 5318.8354),(65 5315.085),(66 5319.8047),(67 5342.974),(68 5313.041),(69 5291.117),(70 5308.369),(71 5302.37),(72 5251.7183),(73 5281.769),(74 5319.5117),(75 5363.1904),(76 5387.9644),(77 5343.3105),(78 5307.773),(79 5278.6504),
(1 1709.6161),(2 2110.737),(3 2339.8445),(4 2423.4397),(5 2508.7344),(6 2704.285),(7 2695.212),(8 2805.5122),(9 2705.9688),(10 2878.6152),(11 2957.3337),(12 2966.3228),(13 3012.2905),(14 2992.6675),(15 3109.405),(16 3126.601),(17 3139.546),(18 3149.4146),(19 3212.4365),(20 3271.388),(21 3326.5935),(22 3497.909),(23 3575.8643),(24 3558.1128),(25 3675.8542),(26 3642.7607),(27 3761.017),(28 3768.8184),(29 3813.2615),(30 3853.9841),(31 3873.604),(32 3973.675),(33 3989.5684),(34 4007.6267),(35 4059.9063),(36 4119.696),(37 4203.6406),(38 4280.534),(39 4356.972),(40 4408.187),(41 4463.737),(42 4590.0254),(43 4571.16),(44 4641.2944),(45 4651.5957),(46 4658.898),(47 4670.774),(48 4728.1665),(49 4781.318),(50 4817.902),(51 4832.748),(52 4949.953),(53 4926.372),(54 4879.7383),(55 4934.7446),(56 4974.3535),(57 5069.123),(58 5048.6978),(59 5157.1865),(60 5224.0537),(61 5209.1846),(62 5212.7974),(63 5240.5317),(64 5272.2456),(65 5233.2285),(66 5230.2046),(67 5252.161),(68 5232.1367),(69 5293.4966),(70 5248.4844),(71 5258.7803),(72 5223.872),(73 5212.7856),(74 5234.2236),(75 5262.5527),(76 5243.914),(77 5210.0215),(78 5163.4106),(79 5131.13),
(1 1684.7443),(2 2135.1672),(3 2344.3752),(4 2419.0159),(5 2503.5938),(6 2713.1113),(7 2722.3706),(8 2811.0254),(9 2717.9573),(10 2889.5696),(11 2982.268),(12 2978.69),(13 3024.9712),(14 2987.5713),(15 3079.2131),(16 3094.036),(17 3175.0337),(18 3192.2986),(19 3256.6821),(20 3298.6565),(21 3411.432),(22 3564.5269),(23 3612.6401),(24 3582.829),(25 3738.7231),(26 3766.8196),(27 3855.8323),(28 3902.4321),(29 3948.158),(30 3968.4744),(31 3985.3184),(32 4096.44),(33 4113.776),(34 4153.4565),(35 4194.8223),(36 4257.453),(37 4353.2173),(38 4397.8),(39 4457.8716),(40 4531.9907),(41 4602.2783),(42 4653.914),(43 4617.479),(44 4709.2876),(45 4709.437),(46 4756.2983),(47 4763.9873),(48 4809.9487),(49 4821.9644),(50 4848.4277),(51 4883.538),(52 5027.8755),(53 5004.9),(54 4951.3057),(55 4969.9565),(56 4983.8184),(57 5073.474),(58 5035.7554),(59 5110.297),(60 5147.153),(61 5158.6426),(62 5187.1787),(63 5174.975),(64 5219.558),(65 5245.814),(66 5224.4385),(67 5221.8174),(68 5254.1704),(69 5325.9995),(70 5324.8374),(71 5384.5513),(72 5359.403),(73 5307.5933),(74 5342.041),(75 5366.0107),(76 5455.5977),(77 5450.1016),(78 5406.703),(79 5417.2876),
(1 1619.0823),(2 2084.0376),(3 2236.902),(4 2297.0974),(5 2376.5762),(6 2610.4739),(7 2616.959),(8 2668.7039),(9 2601.7366),(10 2736.0078),(11 2870.8696),(12 2872.5203),(13 2896.032),(14 2881.248),(15 2971.2976),(16 2915.7087),(17 2978.2922),(18 3027.381),(19 3109.4312),(20 3169.3052),(21 3206.7551),(22 3361.7534),(23 3381.475),(24 3401.4956),(25 3456.6946),(26 3500.937),(27 3513.7417),(28 3640.9463),(29 3697.6492),(30 3664.6772),(31 3693.905),(32 3806.2012),(33 3888.2231),(34 3860.2913),(35 3906.3523),(36 4017.606),(37 4129.9116),(38 4192.394),(39 4180.844),(40 4235.837),(41 4284.0054),(42 4355.631),(43 4336.0547),(44 4393.648),(45 4401.1353),(46 4456.9175),(47 4455.022),(48 4467.3057),(49 4508.765),(50 4546.7876),(51 4632.47),(52 4717.3574),(53 4710.743),(54 4674.1597),(55 4686.7163),(56 4788.7314),(57 4812.872),(58 4797.151),(59 4850.8535),(60 4950.919),(61 4944.4707),(62 4920.0356),(63 4959.112),(64 5002.0825),(65 5053.532),(66 5030.6157),(67 5027.5815),(68 5070.508),(69 5058.4517),(70 5140.3906),(71 5184.433),(72 5094.893),(73 5096.431),(74 5105.9634),(75 5138.0347),(76 5168.1826),(77 5189.107),(78 5169.6094),(79 5162.822),
(1 1625.4672),(2 2084.0576),(3 2267.044),(4 2288.3965),(5 2362.6975),(6 2597.1953),(7 2619.3296),(8 2619.803),(9 2537.8716),(10 2726.127),(11 2871.5818),(12 2820.943),(13 2845.1963),(14 2835.1995),(15 2892.4546),(16 2877.3064),(17 2938.3142),(18 2918.8564),(19 3038.5037),(20 3164.775),(21 3206.4827),(22 3274.6719),(23 3357.8474),(24 3426.0842),(25 3411.0322),(26 3467.0156),(27 3549.958),(28 3605.5632),(29 3666.251),(30 3623.6843),(31 3658.488),(32 3781.1538),(33 3817.7937),(34 3799.0427),(35 3848.2244),(36 3925.225),(37 4048.0032),(38 4039.96),(39 4090.6523),(40 4099.93),(41 4179.91),(42 4135.4146),(43 4170.5063),(44 4204.019),(45 4219.2617),(46 4211.4277),(47 4236.912),(48 4224.799),(49 4258.874),(50 4303.176),(51 4360.5566),(52 4438.533),(53 4380.1934),(54 4400.2344),(55 4357.179),(56 4450.014),(57 4457.408),(58 4484.6494),(59 4508.1255),(60 4619.605),(61 4610.5137),(62 4582.6445),(63 4643.6357),(64 4681.933),(65 4672.1533),(66 4665.426),(67 4661.252),(68 4725.3833),(69 4739.0903),(70 4728.7905),(71 4754.869),(72 4721.3677),(73 4721.645),(74 4770.863),(75 4812.1626),(76 4815.2676),(77 4813.8354),(78 4815.0356),(79 4757.166),
(1 1611.468),(2 2031.6266),(3 2214.2307),(4 2222.6772),(5 2322.9744),(6 2519.4304),(7 2550.1414),(8 2587.4998),(9 2462.8047),(10 2680.8252),(11 2790.7202),(12 2813.0586),(13 2772.8936),(14 2788.8945),(15 2854.7402),(16 2867.4644),(17 2890.608),(18 2908.2795),(19 2990.988),(20 3100.083),(21 3135.819),(22 3225.4282),(23 3295.034),(24 3326.5479),(25 3357.1575),(26 3399.3152),(27 3493.4429),(28 3549.7317),(29 3618.392),(30 3641.883),(31 3636.1719),(32 3743.8943),(33 3788.812),(34 3838.3901),(35 3912.851),(36 3970.8848),(37 4038.8186),(38 4124.5156),(39 4160.3384),(40 4140.8574),(41 4281.3335),(42 4269.865),(43 4346.185),(44 4326.9785),(45 4411.597),(46 4390.3037),(47 4372.028),(48 4432.0674),(49 4412.247),(50 4500.7188),(51 4539.2964),(52 4629.9707),(53 4581.2593),(54 4589.1416),(55 4612.6914),(56 4628.4707),(57 4667.269),(58 4642.46),(59 4706.338),(60 4751.146),(61 4781.187),(62 4769.4414),(63 4819.972),(64 4813.4995),(65 4813.6177),(66 4846.4746),(67 4783.6953),(68 4828.782),(69 4854.194),(70 4849.432),(71 4886.285),(72 4924.127),(73 4871.5723),(74 4913.849),(75 4987.5366),(76 4937.7344),(77 4945.0586),(78 4931.7983),(79 4889.7656),
(1 1575.86),(2 1982.9727),(3 2131.336),(4 2156.6765),(5 2263.9824),(6 2459.5918),(7 2493.8313),(8 2568.2036),(9 2440.6821),(10 2632.124),(11 2715.7004),(12 2786.554),(13 2747.1255),(14 2795.6824),(15 2855.804),(16 2872.4019),(17 2942.4966),(18 2945.0547),(19 3029.8943),(20 3118.2603),(21 3188.4756),(22 3295.4866),(23 3334.133),(24 3332.573),(25 3369.0803),(26 3405.3735),(27 3533.1172),(28 3565.2898),(29 3550.5388),(30 3588.2017),(31 3617.737),(32 3703.953),(33 3789.0344),(34 3815.7017),(35 3918.1992),(36 3920.8862),(37 4011.9697),(38 4053.9705),(39 4062.5198),(40 4080.762),(41 4102.6396),(42 4201.7813),(43 4222.8237),(44 4249.979),(45 4256.9087),(46 4311.9316),(47 4335.949),(48 4391.002),(49 4369.2886),(50 4389.94),(51 4511.201),(52 4550.7793),(53 4546.301),(54 4478.5635),(55 4474.4326),(56 4569.18),(57 4581.651),(58 4549.169),(59 4612.0244),(60 4646.9136),(61 4699.0005),(62 4679.0234),(63 4703.6143),(64 4743.214),(65 4752.357),(66 4764.857),(67 4762.373),(68 4770.587),(69 4752.048),(70 4722.218),(71 4733.603),(72 4741.052),(73 4703.7393),(74 4765.2017),(75 4775.1406),(76 4739.922),(77 4714.241),(78 4740.8193),(79 4671.435),
(1 1523.7847),(2 1903.092),(3 2048.0845),(4 2083.9702),(5 2184.1052),(6 2355.4316),(7 2402.054),(8 2475.298),(9 2393.8862),(10 2540.3362),(11 2599.2498),(12 2652.729),(13 2653.9302),(14 2676.1826),(15 2722.9272),(16 2724.2861),(17 2766.1213),(18 2777.801),(19 2889.8835),(20 2909.1616),(21 2954.9607),(22 3053.5872),(23 3124.6),(24 3100.2861),(25 3135.4495),(26 3178.6646),(27 3253.472),(28 3324.3123),(29 3385.3918),(30 3390.7534),(31 3411.013),(32 3491.7295),(33 3563.3064),(34 3663.1584),(35 3677.0896),(36 3704.7832),(37 3787.6885),(38 3894.887),(39 3915.7954),(40 3946.6907),(41 3979.5762),(42 4099.6406),(43 4160.1406),(44 4165.3647),(45 4219.887),(46 4184.7573),(47 4293.9033),(48 4286.9233),(49 4314.3916),(50 4319.752),(51 4384.463),(52 4456.8354),(53 4373.218),(54 4406.7495),(55 4335.334),(56 4434.8936),(57 4406.6865),(58 4444.0483),(59 4469.539),(60 4514.309),(61 4550.8164),(62 4592.5215),(63 4582.352),(64 4576.669),(65 4618.471),(66 4592.475),(67 4617.056),(68 4650.8047),(69 4698.466),(70 4698.639),(71 4672.145),(72 4656.8306),(73 4642.6245),(74 4686.64),(75 4676.3184),(76 4654.3735),(77 4611.8403),(78 4629.4106),(79 4602.975),
(1 1464.9723),(2 1856.4478),(3 1976.7103),(4 1998.0226),(5 2092.1443),(6 2286.384),(7 2366.5088),(8 2412.553),(9 2319.6914),(10 2482.3909),(11 2548.227),(12 2570.8489),(13 2581.509),(14 2610.8298),(15 2661.826),(16 2649.0508),(17 2657.5781),(18 2660.9065),(19 2823.3315),(20 2848.328),(21 2882.6567),(22 2967.7415),(23 3040.5288),(24 3031.66),(25 3054.1453),(26 3131.0498),(27 3193.4658),(28 3230.0054),(29 3311.0146),(30 3293.0557),(31 3303.8945),(32 3382.987),(33 3467.8481),(34 3515.0313),(35 3550.8655),(36 3635.0576),(37 3721.7617),(38 3789.188),(39 3802.4739),(40 3807.198),(41 3835.574),(42 3891.5842),(43 3963.6008),(44 3906.038),(45 3949.2454),(46 3957.0388),(47 4015.8784),(48 4040.679),(49 4059.7703),(50 4142.901),(51 4208.7046),(52 4318.1167),(53 4224.376),(54 4241.385),(55 4215.1),(56 4321.4536),(57 4308.7773),(58 4352.5083),(59 4418.195),(60 4406.966),(61 4395.0146),(62 4470.644),(63 4519.264),(64 4503.925),(65 4519.274),(66 4518.639),(67 4504.3823),(68 4512.516),(69 4506.455),(70 4551.8486),(71 4506.3525),(72 4461.406),(73 4439.616),(74 4456.558),(75 4455.1543),(76 4407.3643),(77 4401.0845),(78 4378.0415),(79 4329.672),
(1 1473.1971),(2 1876.872),(3 2036.6382),(4 2005.1661),(5 2138.0444),(6 2321.4336),(7 2418.8953),(8 2445.6404),(9 2378.7415),(10 2546.8765),(11 2626.9963),(12 2663.955),(13 2613.228),(14 2619.0034),(15 2670.134),(16 2700.2002),(17 2740.6),(18 2706.5754),(19 2836.914),(20 2935.234),(21 2935.9863),(22 3006.6997),(23 3105.351),(24 3108.0063),(25 3120.933),(26 3183.726),(27 3251.504),(28 3286.204),(29 3374.0706),(30 3371.7754),(31 3367.3477),(32 3444.9805),(33 3484.6213),(34 3513.743),(35 3575.7844),(36 3619.431),(37 3701.2268),(38 3749.1497),(39 3793.6853),(40 3816.2305),(41 3808.1313),(42 3898.9045),(43 3989.0894),(44 3935.8687),(45 4000.3596),(46 4011.881),(47 4019.6726),(48 4076.8596),(49 4050.0955),(50 4092.1887),(51 4205.453),(52 4194.922),(53 4177.1587),(54 4159.39),(55 4179.7573),(56 4252.0234),(57 4277.911),(58 4247.248),(59 4356.8877),(60 4325.408),(61 4358.618),(62 4344.588),(63 4437.9067),(64 4439.2744),(65 4432.4644),(66 4425.4683),(67 4461.006),(68 4438.935),(69 4430.936),(70 4454.8164),(71 4465.7476),(72 4433.936),(73 4398.1475),(74 4431.8467),(75 4430.7935),(76 4403.7217),(77 4361.598),(78 4362.087),(79 4341.33),
