1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 13912.488),(2 38476.418),(3 80534.33),(4 131528.73),(5 190333.75),(6 251524.05),(7 321239.72),(8 390023.97),(9 458951.63),(10 512203.9),(11 565689),(12 605275.56),(13 655740.75),(14 699691.56),(15 739067.25),(16 776095.25),(17 806072.2),(18 836497.3),(19 876425.5),(20 904392.8),(21 955757),(22 1008479.2),(23 1071150.8),(24 1129289),(25 1201192.5),(26 1283074.9),(27 1361233.1),(28 1454137.6),(29 1541096.5),(30 1626212),(31 1698804.1),(32 1777019.9),(33 1857691.4),(34 1909824.1),(35 1948071),(36 1982477),(37 2018528.9),(38 2070049),(39 2119930),(40 2189180.8),(41 2265143.3),(42 2355994.3),(43 2458635.3),(44 2556811.3),(45 2672496),(46 2778777.5),(47 2887075.3),(48 3004463.8),(49 3110384),(50 3209592.3),(51 3322729.3),(52 3454767.8),(53 3571553.3),(54 3678128.8),(55 3797792),(56 3938688),(57 4107888.3),(58 4262921.5),(59 4421085.5),(60 4565127.5),(61 4694815),(62 4814382.5),(63 4927547),(64 5048199.5),(65 5152193.5),(66 5278110.5),(67 5397560.5),(68 5506882.5),(69 5629526.5),(70 5736057.5),(71 5857501.5),(72 5954063.5),(73 6053629.5),(74 6160818.5),(75 6263424.5),(76 6416907.5),(77 6559513.5),(78 6702068),(79 6874746.5),
(1 93.949844),(2 109.17692),(3 116.15771),(4 118.81202),(5 123.66997),(6 124.49454),(7 126.52685),(8 128.65556),(9 132.43724),(10 132.74928),(11 133.52142),(12 133.84537),(13 134.13121),(14 134.69313),(15 134.42708),(16 135.01906),(17 136.1563),(18 136.51291),(19 134.83058),(20 134.8715),(21 133.93002),(22 133.71602),(23 134.72455),(24 134.61243),(25 135.66797),(26 135.55736),(27 135.86494),(28 137.98303),(29 138.50714),(30 137.60431),(31 138.26378),(32 137.59227),(33 138.67725),(34 137.95935),(35 138.33095),(36 138.1964),(37 139.95476),(38 139.61737),(39 139.53204),(40 138.66676),(41 137.86139),(42 139.6315),(43 141.01518),(44 141.43547),(45 140.22714),(46 141.85915),(47 141.39177),(48 143.24289),(49 142.74016),(50 141.87376),(51 142.58028),(52 143.46602),(53 144.00174),(54 145.18587),(55 145.01688),(56 144.01381),(57 144.49434),(58 142.81387),(59 144.82845),(60 144.85083),(61 145.57771),(62 144.20952),(63 140.45178),(64 140.74431),(65 143.14204),(66 141.54353),(67 144.32254),(68 143.17477),(69 145.0455),(70 144.8218),(71 144.72754),(72 144.92558),(73 147.98329),(74 146.24312),(75 145.77266),(76 145.65186),(77 148.18129),(78 147.12167),(79 147.96867),
(1 91.81258),(2 106.32134),(3 114.253586),(4 117.11531),(5 120.26695),(6 120.84737),(7 123.919914),(8 123.63055),(9 126.9439),(10 128.22173),(11 129.72495),(12 129.30576),(13 130.6029),(14 130.70337),(15 132.27098),(16 131.62793),(17 134.0142),(18 132.1793),(19 132.5251),(20 130.31439),(21 133.24312),(22 133.46478),(23 133.4304),(24 133.69865),(25 134.56985),(26 134.30103),(27 136.50038),(28 135.99338),(29 136.4232),(30 137.12135),(31 135.9106),(32 134.26534),(33 136.47084),(34 135.47578),(35 137.22578),(36 135.91682),(37 137.07695),(38 137.88016),(39 137.92766),(40 137.46739),(41 136.60612),(42 137.68172),(43 137.8403),(44 138.86194),(45 139.20944),(46 139.31157),(47 141.09299),(48 138.23717),(49 140.33458),(50 139.85173),(51 141.75356),(52 140.75166),(53 143.02548),(54 142.40958),(55 140.74304),(56 141.01677),(57 141.11009),(58 141.14832),(59 137.50168),(60 138.16219),(61 139.75694),(62 138.65392),(63 136.95557),(64 138.00076),(65 138.02538),(66 139.07138),(67 141.11006),(68 139.67213),(69 142.1694),(70 142.15137),(71 140.86035),(72 142.07639),(73 145.00673),(74 143.09631),(75 142.75139),(76 143.4277),(77 141.66005),(78 144.84229),(79 145.15034),
(1 89.92919),(2 101.36759),(3 110.694824),(4 114.1064),(5 115.216),(6 117.16208),(7 118.278145),(8 120.99173),(9 120.725525),(10 121.333916),(11 123.22705),(12 122.84581),(13 122.73208),(14 123.29569),(15 125.43087),(16 126.53322),(17 127.92878),(18 126.09065),(19 125.60412),(20 124.12246),(21 125.72661),(22 125.775894),(23 128.18935),(24 127.202225),(25 126.10822),(26 128.00911),(27 127.910164),(28 127.14419),(29 126.91167),(30 129.80463),(31 130.86452),(32 131.18962),(33 131.11237),(34 129.57411),(35 130.47066),(36 131.56407),(37 133.00293),(38 132.33522),(39 133.31564),(40 132.8938),(41 132.83609),(42 132.2909),(43 132.41946),(44 131.26869),(45 132.79024),(46 132.89442),(47 133.46947),(48 132.66751),(49 133.0816),(50 133.98508),(51 133.8449),(52 134.01608),(53 133.25941),(54 133.66196),(55 134.95859),(56 133.7578),(57 134.20236),(58 133.26758),(59 132.8328),(60 132.17758),(61 131.82425),(62 132.64287),(63 129.24063),(64 130.02231),(65 131.78207),(66 130.87788),(67 130.58813),(68 132.64987),(69 131.95361),(70 133.40845),(71 133.72906),(72 134.77238),(73 135.20161),(74 135.61612),(75 135.50351),(76 136.28053),(77 134.75414),(78 137.84178),(79 135.9937),
(1 89.29045),(2 102.83088),(3 111.20015),(4 115.94961),(5 118.34568),(6 120.072945),(7 120.04792),(8 121.50495),(9 123.491165),(10 125.55885),(11 125.57208),(12 126.76051),(13 126.5808),(14 128.42024),(15 130.13715),(16 130.16599),(17 130.9471),(18 130.36612),(19 129.85217),(20 129.6219),(21 130.92262),(22 129.30116),(23 130.96631),(24 130.1916),(25 130.05739),(26 130.29161),(27 132.4768),(28 130.70383),(29 131.49393),(30 132.80872),(31 133.40309),(32 133.35558),(33 133.6154),(34 134.60793),(35 134.02339),(36 134.02632),(37 134.4897),(38 134.41162),(39 136.34433),(40 134.9347),(41 137.1424),(42 137.05371),(43 135.65685),(44 134.3288),(45 136.4648),(46 135.57031),(47 136.9656),(48 134.58301),(49 137.06284),(50 137.99893),(51 136.24368),(52 136.3099),(53 137.02664),(54 137.59218),(55 137.54059),(56 137.1242),(57 136.9778),(58 137.64061),(59 137.0551),(60 136.20068),(61 136.5736),(62 137.14456),(63 135.97562),(64 136.59439),(65 136.4669),(66 136.9447),(67 138.09966),(68 136.64183),(69 137.73865),(70 138.79123),(71 137.1519),(72 139.13367),(73 139.62381),(74 139.27705),(75 138.60127),(76 139.17062),(77 141.22554),(78 141.96678),(79 144.42477),
(1 89.72832),(2 102.862434),(3 109.8527),(4 114.28215),(5 117.46729),(6 117.322586),(7 118.94511),(8 121.323235),(9 123.120346),(10 123.426346),(11 124.411934),(12 123.77547),(13 125.05498),(14 127.57933),(15 126.79486),(16 128.76163),(17 128.10303),(18 127.62409),(19 127.817314),(20 127.707855),(21 127.707),(22 127.47458),(23 126.99685),(24 127.353714),(25 127.55383),(26 127.46813),(27 127.50096),(28 127.892456),(29 128.82335),(30 128.35631),(31 130.74586),(32 130.66554),(33 130.81139),(34 129.90555),(35 129.45734),(36 130.52094),(37 128.58548),(38 130.23836),(39 130.19437),(40 130.98753),(41 132.37231),(42 133.50705),(43 133.08917),(44 132.58803),(45 133.73724),(46 133.53267),(47 131.53987),(48 131.37892),(49 132.20891),(50 133.54547),(51 132.66061),(52 135.19258),(53 134.46559),(54 135.24419),(55 134.33357),(56 134.23819),(57 132.8834),(58 133.45502),(59 133.00659),(60 133.41464),(61 132.22693),(62 132.64412),(63 132.30511),(64 131.7733),(65 131.6263),(66 132.08253),(67 132.70525),(68 134.65251),(69 134.00114),(70 134.11269),(71 135.18332),(72 134.30989),(73 134.47916),(74 135.43637),(75 135.29457),(76 135.5868),(77 135.11565),(78 136.74367),(79 136.6349),
(1 89.462654),(2 102.038086),(3 108.49975),(4 111.86643),(5 113.81478),(6 115.70068),(7 116.322395),(8 117.633286),(9 118.533615),(10 119.68213),(11 120.63988),(12 122.195816),(13 122.656235),(14 124.31982),(15 123.84685),(16 124.90205),(17 125.67518),(18 124.13421),(19 124.495415),(20 124.54591),(21 124.980896),(22 125.09082),(23 125.2825),(24 127.308395),(25 127.31158),(26 128.5192),(27 126.61632),(28 127.666855),(29 127.39828),(30 128.71974),(31 129.93665),(32 130.29527),(33 130.89722),(34 129.6878),(35 130.99876),(36 131.93488),(37 130.77486),(38 131.27556),(39 132.25482),(40 132.54471),(41 132.77605),(42 134.48549),(43 133.73817),(44 133.95224),(45 134.98286),(46 134.48021),(47 134.95444),(48 134.82649),(49 134.84338),(50 135.19312),(51 133.29295),(52 134.7764),(53 135.18307),(54 135.41277),(55 134.6176),(56 134.40529),(57 135.35103),(58 134.48357),(59 135.18843),(60 133.78014),(61 134.48364),(62 136.9043),(63 135.3391),(64 136.52737),(65 135.89865),(66 135.97818),(67 136.11833),(68 136.14552),(69 136.39125),(70 137.61049),(71 136.49916),(72 137.03577),(73 137.60486),(74 138.84021),(75 137.36461),(76 137.22649),(77 137.55002),(78 137.90257),(79 139.16913),
(1 88.617165),(2 100.62712),(3 107.13043),(4 110.55139),(5 112.960236),(6 114.15064),(7 115.51892),(8 118.46971),(9 119.193954),(10 120.77195),(11 122.06871),(12 122.69411),(13 124.5935),(14 125.35358),(15 125.392944),(16 126.27767),(17 126.81505),(18 125.54897),(19 124.78833),(20 123.78615),(21 122.51675),(22 124.26662),(23 124.66711),(24 125.31998),(25 125.68577),(26 126.56969),(27 126.43766),(28 128.18378),(29 127.03707),(30 129.18964),(31 129.411),(32 130.21642),(33 130.51265),(34 128.46375),(35 130.53532),(36 131.47203),(37 130.32672),(38 129.39026),(39 132.08414),(40 130.77174),(41 132.20285),(42 132.30057),(43 132.41019),(44 130.75856),(45 129.60585),(46 130.80328),(47 130.29256),(48 131.40663),(49 131.28433),(50 132.99687),(51 131.24025),(52 129.18832),(53 131.44838),(54 129.31557),(55 131.53296),(56 131.49054),(57 130.9355),(58 129.49669),(59 130.91656),(60 131.46063),(61 131.98967),(62 131.71245),(63 130.00151),(64 129.9269),(65 129.50403),(66 129.1483),(67 130.19624),(68 128.62918),(69 129.92908),(70 130.21106),(71 130.5287),(72 130.53702),(73 130.9922),(74 132.99348),(75 131.82156),(76 129.90941),(77 130.85028),(78 131.22958),(79 131.82301),
(1 84.8313),(2 97.68784),(3 103.351234),(4 106.349335),(5 108.841064),(6 110.645546),(7 112.8855),(8 114.10232),(9 117.07637),(10 118.89373),(11 118.719215),(12 119.474525),(13 120.27794),(14 120.59433),(15 122.52748),(16 122.97982),(17 123.73786),(18 121.22166),(19 121.12306),(20 121.37781),(21 120.45641),(22 120.886086),(23 121.90367),(24 121.35842),(25 120.14173),(26 121.50584),(27 119.08299),(28 121.05898),(29 122.661385),(30 121.317406),(31 121.78475),(32 122.078255),(33 124.66809),(34 124.422516),(35 123.88134),(36 124.3383),(37 123.88243),(38 123.418365),(39 124.92552),(40 124.46484),(41 125.104095),(42 126.38839),(43 128.54024),(44 127.64262),(45 126.86302),(46 128.07054),(47 127.69061),(48 126.72604),(49 127.56515),(50 128.88564),(51 129.44208),(52 128.1039),(53 129.10527),(54 128.54077),(55 128.94794),(56 128.7002),(57 126.975426),(58 126.87302),(59 127.1435),(60 127.41014),(61 127.260056),(62 129.14824),(63 127.44182),(64 128.17859),(65 127.89174),(66 127.637054),(67 127.77634),(68 127.731705),(69 127.94179),(70 129.5393),(71 129.19954),(72 129.7885),(73 131.42967),(74 129.63724),(75 129.7143),(76 129.7859),(77 129.47154),(78 129.66876),(79 130.16531),
(1 83.62844),(2 95.58689),(3 102.00983),(4 106.13711),(5 109.77572),(6 111.43661),(7 111.857315),(8 112.83696),(9 114.43256),(10 116.340706),(11 115.21194),(12 118.527084),(13 118.49247),(14 119.127716),(15 119.18296),(16 119.5681),(17 119.88107),(18 119.221115),(19 120.015785),(20 119.36356),(21 117.00079),(22 118.26094),(23 117.74961),(24 118.940025),(25 119.739944),(26 120.75375),(27 119.88896),(28 119.684),(29 120.355),(30 122.05766),(31 123.67014),(32 122.957466),(33 124.0599),(34 123.94868),(35 124.35548),(36 124.73624),(37 124.48062),(38 125.6649),(39 124.89869),(40 124.091934),(41 124.32843),(42 125.84505),(43 124.0488),(44 124.872635),(45 125.97376),(46 126.7251),(47 125.01828),(48 127.439255),(49 127.62367),(50 129.6457),(51 127.49928),(52 127.13318),(53 128.91672),(54 128.23929),(55 127.09092),(56 127.97773),(57 127.16523),(58 128.26611),(59 126.80924),(60 128.704),(61 128.45432),(62 129.07541),(63 127.31661),(64 127.912),(65 126.18294),(66 126.727036),(67 126.9684),(68 128.51201),(69 127.99858),(70 129.15948),(71 129.50275),(72 129.71101),(73 130.6241),(74 129.38184),(75 129.4099),(76 128.52737),(77 129.27042),(78 128.33058),(79 129.76949),
(1 84.50355),(2 96.62583),(3 102.569305),(4 106.83124),(5 109.65626),(6 111.73619),(7 114.97131),(8 114.48573),(9 117.518814),(10 118.26882),(11 119.07511),(12 118.38809),(13 120.25573),(14 121.06844),(15 120.09525),(16 120.11694),(17 120.61367),(18 119.19899),(19 119.89153),(20 120.819336),(21 119.63951),(22 119.719666),(23 120.32843),(24 121.7899),(25 118.77796),(26 121.51877),(27 121.900116),(28 120.9017),(29 121.40387),(30 120.342125),(31 121.3331),(32 122.13069),(33 122.42331),(34 121.95286),(35 122.24206),(36 122.78184),(37 123.29806),(38 124.2539),(39 124.48433),(40 124.66732),(41 124.075264),(42 125.93993),(43 123.05764),(44 123.70817),(45 123.82937),(46 125.70047),(47 124.54364),(48 126.25596),(49 127.319),(50 127.816574),(51 128.72604),(52 128.41084),(53 127.681015),(54 128.47827),(55 128.00885),(56 129.63219),(57 127.278046),(58 128.46829),(59 128.5542),(60 128.96321),(61 128.43007),(62 128.79991),(63 127.44035),(64 128.33517),(65 126.905464),(66 128.061),(67 126.738144),(68 128.30052),(69 128.52483),(70 128.52211),(71 128.00394),(72 129.33452),(73 129.0939),(74 129.10945),(75 128.96786),(76 129.53369),(77 128.30467),(78 129.43088),(79 130.24023),
(1 82.61139),(2 92.89637),(3 99.08718),(4 102.60274),(5 105.86099),(6 107.25907),(7 109.230934),(8 111.24778),(9 112.9295),(10 111.93855),(11 112.79215),(12 114.18833),(13 112.573875),(14 114.9642),(15 114.73938),(16 115.86568),(17 115.474106),(18 115.605),(19 115.170876),(20 117.40832),(21 117.75745),(22 117.53438),(23 116.85709),(24 118.64804),(25 117.41353),(26 118.22811),(27 117.58174),(28 117.41685),(29 117.50211),(30 117.95322),(31 119.516075),(32 119.323494),(33 118.15252),(34 119.52702),(35 118.67389),(36 117.27217),(37 119.30697),(38 119.368385),(39 118.91195),(40 120.23865),(41 121.091835),(42 121.622696),(43 121.828094),(44 119.454384),(45 120.11075),(46 121.502525),(47 121.983864),(48 121.54177),(49 122.11541),(50 124.06792),(51 122.98528),(52 123.83634),(53 124.5413),(54 124.17304),(55 123.04747),(56 124.22225),(57 123.132706),(58 122.80827),(59 124.11942),(60 123.93687),(61 125.519646),(62 125.90032),(63 123.41751),(64 125.1562),(65 123.04196),(66 125.28436),(67 124.78141),(68 124.489265),(69 125.36435),(70 126.07313),(71 125.63667),(72 125.66911),(73 126.979515),(74 126.34446),(75 127.597374),(76 125.887184),(77 124.953354),(78 124.4614),(79 124.34065),
(1 80.54655),(2 92.57117),(3 97.63348),(4 100.78854),(5 103.97601),(6 105.392),(7 106.603294),(8 106.87099),(9 108.69711),(10 110.37538),(11 108.628975),(12 110.79451),(13 112.2794),(14 112.41986),(15 113.37267),(16 113.26416),(17 112.75239),(18 113.48409),(19 114.467094),(20 113.72661),(21 115.69937),(22 115.15989),(23 114.80667),(24 114.64985),(25 113.54568),(26 114.38786),(27 115.3434),(28 115.66159),(29 114.32376),(30 114.6444),(31 116.284546),(32 115.985306),(33 116.56412),(34 117.401665),(35 118.23712),(36 118.76947),(37 118.52215),(38 120.49471),(39 119.59714),(40 119.94372),(41 118.73262),(42 120.61844),(43 119.71061),(44 121.9306),(45 119.894),(46 121.016945),(47 120.503654),(48 121.846306),(49 121.57266),(50 122.53007),(51 121.46079),(52 123.366394),(53 122.10394),(54 121.62126),(55 121.94846),(56 121.37825),(57 121.56097),(58 120.98581),(59 121.675606),(60 119.07354),(61 121.71201),(62 121.606384),(63 120.95501),(64 121.77217),(65 121.17746),(66 122.56691),(67 121.56108),(68 121.312996),(69 123.45218),(70 122.72083),(71 122.86646),(72 123.91925),(73 124.11285),(74 124.71132),(75 123.26434),(76 125.446785),(77 124.88565),(78 124.93141),(79 125.10967),
(1 81.191956),(2 92.40947),(3 98.5995),(4 101.24158),(5 103.615974),(6 106.54781),(7 108.01862),(8 108.48736),(9 109.954155),(10 111.47071),(11 111.06147),(12 113.13256),(13 113.26599),(14 114.75467),(15 113.865616),(16 114.28838),(17 115.01825),(18 114.2073),(19 114.493454),(20 114.2376),(21 115.270355),(22 115.74206),(23 114.72662),(24 116.005745),(25 115.63198),(26 116.292305),(27 115.120255),(28 117.20096),(29 115.952194),(30 117.99526),(31 117.20444),(32 117.38822),(33 117.6655),(34 119.25821),(35 120.14005),(36 118.435196),(37 118.19232),(38 119.59557),(39 119.370575),(40 118.64221),(41 119.73381),(42 120.13674),(43 121.450966),(44 118.0594),(45 117.85567),(46 119.37257),(47 118.22054),(48 119.71598),(49 119.96541),(50 123.21359),(51 123.17248),(52 121.378105),(53 120.79574),(54 120.1961),(55 123.01623),(56 122.88156),(57 121.2481),(58 122.20442),(59 122.005196),(60 120.4899),(61 122.82093),(62 122.08298),(63 119.134186),(64 122.50868),(65 121.69829),(66 122.11978),(67 120.93791),(68 121.28014),(69 121.916245),(70 123.038345),(71 123.76697),(72 124.343094),(73 124.90836),(74 125.60448),(75 123.687645),(76 124.24629),(77 124.135025),(78 123.23308),(79 122.62292),
(1 79.745026),(2 90.50445),(3 95.657974),(4 99.32118),(5 103.418594),(6 105.95328),(7 107.118706),(8 107.60955),(9 108.78794),(10 110.945564),(11 110.469955),(12 111.10497),(13 110.78884),(14 112.53663),(15 112.46902),(16 111.70266),(17 113.02859),(18 113.6955),(19 112.259155),(20 113.73124),(21 113.146545),(22 113.268974),(23 111.671844),(24 113.36167),(25 114.05234),(26 114.28724),(27 113.249245),(28 113.37705),(29 115.24266),(30 115.65912),(31 115.54463),(32 116.122604),(33 116.310326),(34 117.13578),(35 116.90848),(36 117.074295),(37 117.45279),(38 118.72877),(39 117.37984),(40 116.663635),(41 116.9231),(42 117.858154),(43 118.40015),(44 118.444954),(45 116.93632),(46 119.96523),(47 118.29825),(48 118.6206),(49 119.819824),(50 121.24081),(51 120.768845),(52 120.4232),(53 119.666855),(54 119.73576),(55 119.803894),(56 121.19097),(57 120.11574),(58 118.9853),(59 117.584366),(60 119.02123),(61 119.72606),(62 120.113655),(63 119.1647),(64 120.14479),(65 119.78038),(66 120.32889),(67 119.51205),(68 119.54551),(69 116.85519),(70 118.48883),(71 116.93668),(72 118.761475),(73 119.049675),(74 121.23596),(75 120.35163),(76 120.880226),(77 121.22722),(78 121.444084),(79 121.544815),
(1 80.0371),(2 91.103096),(3 95.891335),(4 97.01821),(5 102.127075),(6 104.94788),(7 104.7872),(8 108.120995),(9 109.323364),(10 111.3628),(11 111.05486),(12 112.701935),(13 112.280525),(14 113.3459),(15 113.068954),(16 113.043686),(17 113.65398),(18 112.61529),(19 112.82448),(20 114.097565),(21 112.338356),(22 113.9614),(23 113.979),(24 113.82489),(25 112.67605),(26 114.51183),(27 114.093796),(28 114.61027),(29 114.41134),(30 114.29275),(31 115.101875),(32 114.48319),(33 112.99365),(34 114.568504),(35 115.13468),(36 115.3176),(37 115.830925),(38 116.6791),(39 116.03902),(40 114.47289),(41 115.40733),(42 116.62136),(43 115.389305),(44 116.25194),(45 116.598595),(46 116.36037),(47 116.28177),(48 116.67155),(49 117.68307),(50 118.59502),(51 117.47571),(52 119.71575),(53 118.14952),(54 118.910675),(55 119.00198),(56 119.91609),(57 120.4861),(58 120.706764),(59 120.42684),(60 119.34411),(61 119.53105),(62 120.31765),(63 119.03484),(64 120.8694),(65 119.977295),(66 121.49225),(67 121.045975),(68 121.85286),(69 122.19496),(70 122.6162),(71 122.87682),(72 122.34883),(73 121.24927),(74 121.389015),(75 120.823746),(76 119.76446),(77 119.6663),(78 120.911934),(79 120.63615),
(1 78.60673),(2 88.11799),(3 92.50963),(4 98.02263),(5 100.0292),(6 101.98912),(7 102.34961),(8 105.33601),(9 105.49493),(10 106.91199),(11 107.9632),(12 107.80124),(13 108.32467),(14 110.0564),(15 109.36173),(16 109.45789),(17 110.03358),(18 110.61874),(19 109.973114),(20 112.94126),(21 110.689125),(22 111.424194),(23 110.80358),(24 111.11332),(25 111.509636),(26 111.376495),(27 112.83819),(28 113.3649),(29 112.648834),(30 114.297325),(31 115.07941),(32 115.07052),(33 113.74971),(34 114.40698),(35 115.18591),(36 114.361595),(37 115.86019),(38 115.75148),(39 116.50493),(40 114.051994),(41 113.97257),(42 113.03928),(43 113.22475),(44 114.10388),(45 114.510155),(46 114.59952),(47 113.2174),(48 114.53046),(49 114.12769),(50 113.72723),(51 113.31517),(52 115.200134),(53 114.79342),(54 115.12908),(55 116.4233),(56 115.72088),(57 115.89432),(58 116.184166),(59 116.485916),(60 116.06362),(61 116.85018),(62 115.50243),(63 115.291405),(64 115.412766),(65 118.14637),(66 119.13418),(67 118.046),(68 118.8841),(69 118.48651),(70 119.03539),(71 118.57901),(72 119.75752),(73 119.40474),(74 120.71896),(75 120.54236),(76 119.79534),(77 119.86089),(78 119.973434),(79 120.64245),
(1 76.48837),(2 86.86996),(3 93.7805),(4 96.237076),(5 99.19607),(6 100.29199),(7 102.34068),(8 104.864685),(9 105.30843),(10 106.12703),(11 107.409225),(12 108.43456),(13 108.16184),(14 110.41966),(15 109.984245),(16 111.87606),(17 112.63821),(18 111.781044),(19 112.88862),(20 113.49481),(21 112.405045),(22 113.21324),(23 112.303),(24 112.878944),(25 112.25562),(26 111.88303),(27 114.028244),(28 114.783424),(29 113.67163),(30 113.966896),(31 114.48123),(32 113.90489),(33 114.327385),(34 116.75508),(35 115.99885),(36 114.65564),(37 115.7503),(38 116.61424),(39 116.49753),(40 116.872505),(41 116.56173),(42 115.48234),(43 115.897606),(44 115.57239),(45 114.923256),(46 116.05128),(47 116.75482),(48 115.62925),(49 116.74823),(50 116.61094),(51 114.972885),(52 116.586136),(53 117.454605),(54 118.40395),(55 118.32223),(56 118.21456),(57 118.22714),(58 118.217705),(59 118.794075),(60 118.59096),(61 119.869255),(62 120.48208),(63 119.072136),(64 120.434555),(65 119.92098),(66 120.161064),(67 119.94892),(68 119.475204),(69 120.24216),(70 119.34834),(71 118.54887),(72 119.46686),(73 118.90819),(74 119.77666),(75 119.15644),(76 120.435356),(77 119.38369),(78 119.195175),(79 119.80882),
