1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 660339),(2 2712842.3),(3 6521639.5),(4 11929675),(5 19062098),(6 28296762),(7 38665596),(8 54218644),(9 69772650),(10 87531050),(11 108959520),(12 132710340),(13 158302720),(14 189194190),(15 217097490),(16 242432400),(17 269395300),(18 293977900),(19 320609630),(20 349465060),(21 376750850),(22 403612160),(23 426110980),(24 442579550),(25 454132900),(26 462339680),(27 465957630),(28 466828640),(29 463416220),(30 460495070),(31 452660770),(32 444924400),(33 433544450),(34 420228260),(35 403857920),(36 386235870),(37 369127400),(38 349552400),(39 331201800),(40 310614500),(41 288773600),(42 268475870),(43 249064430),(44 230936780),(45 214585780),(46 199638850),(47 186224510),(48 173718130),(49 162516450),(50 153589900),(51 145584030),(52 139465740),(53 134020440),(54 129045570),(55 124918460),(56 121588490),(57 118777060),(58 116272024),(59 114734360),(60 113670550),(61 113413096),(62 113610240),(63 114241630),(64 115705976),(65 116996770),(66 118966070),(67 121853910),(68 125399850),(69 129456030),(70 135034380),(71 140490270),(72 148083310),(73 156706610),(74 166531020),(75 175779060),(76 185382000),(77 195348030),(78 207973460),(79 220096130),
(1 47671.008),(2 57031.7),(3 70455.63),(4 72287.9),(5 73913.66),(6 71928.58),(7 71499.77),(8 73969.18),(9 75139.45),(10 78707.59),(11 81691.74),(12 82718.805),(13 85773.58),(14 88754.47),(15 91278.02),(16 90962.34),(17 90632.85),(18 92553.65),(19 93924.54),(20 98003.38),(21 99126.266),(22 98856.54),(23 100429.04),(24 100374.46),(25 100222.586),(26 101550.52),(27 102334.1),(28 105697.3),(29 107629.16),(30 108460.99),(31 109524.086),(32 110166.56),(33 113266.52),(34 115278.94),(35 116456.17),(36 117051.59),(37 119223.086),(38 122616.95),(39 122398.95),(40 123209.57),(41 122825.984),(42 123430.18),(43 124661.11),(44 126641.94),(45 127149.84),(46 128142.29),(47 129293.69),(48 129230.26),(49 126799.336),(50 129080.9),(51 128530.94),(52 129444.7),(53 130683.125),(54 130821.34),(55 133668.23),(56 133182.16),(57 133394.14),(58 131735.78),(59 135618.28),(60 132808.78),(61 132834.3),(62 133350.47),(63 137633),(64 134275.4),(65 133656.84),(66 135837.44),(67 137750.23),(68 137467.63),(69 137022.16),(70 136139.05),(71 135031.94),(72 131456.42),(73 132537.8),(74 133217.98),(75 134485.6),(76 132536.58),(77 131147.72),(78 128510.47),(79 127105.516),
(1 46924.8),(2 57512.46),(3 71052.17),(4 72637.09),(5 74591.53),(6 70839.65),(7 71051.88),(8 74084.78),(9 75687.37),(10 78413.24),(11 82206.49),(12 83952.055),(13 86756.74),(14 89059.125),(15 90430.086),(16 91018.484),(17 89975.266),(18 90451.12),(19 91768.03),(20 92742.805),(21 95927.836),(22 95150.75),(23 96570.26),(24 95812.34),(25 96924.766),(26 98080.78),(27 100466.055),(28 100945.83),(29 103975.63),(30 101638.234),(31 103808.79),(32 104145.84),(33 106951.11),(34 108671.58),(35 109336.71),(36 109712.336),(37 109619.516),(38 110681.805),(39 110932.38),(40 112866.45),(41 112669.695),(42 111859.77),(43 113493.54),(44 114152.68),(45 114921.46),(46 115886.34),(47 116014.92),(48 115120.24),(49 114421.945),(50 115320.48),(51 117777.164),(52 118937.22),(53 117387.97),(54 120361.12),(55 119399.63),(56 123721.6),(57 122190.64),(58 122537.08),(59 123563.81),(60 121635.93),(61 120392.625),(62 121734.484),(63 126687.65),(64 122108.28),(65 124048.03),(66 124344.625),(67 123033.58),(68 126149.93),(69 124834.44),(70 125754.17),(71 125055.6),(72 121594.54),(73 121888.625),(74 122456.38),(75 124849.53),(76 124890.91),(77 124232.625),(78 124175.945),(79 120627.76),
(1 44929.22),(2 55194.863),(3 67749.54),(4 69359.09),(5 72358.99),(6 69267.62),(7 69488.97),(8 70428.28),(9 73250.27),(10 76808.15),(11 78061.32),(12 79671.13),(13 85194.44),(14 85440.24),(15 87455.41),(16 89446.625),(17 88019.93),(18 89268.17),(19 90438.945),(20 91086.84),(21 93759.5),(22 92672.47),(23 94945.85),(24 92480.8),(25 93734.76),(26 93414.45),(27 96753.65),(28 97384.31),(29 99975.836),(30 99132.09),(31 101728.03),(32 103922.89),(33 105279.72),(34 107194.81),(35 107999.34),(36 107134.86),(37 107938.96),(38 109389.266),(39 110111.88),(40 110036.54),(41 109712.24),(42 112230.32),(43 112382.54),(44 111391.586),(45 113284.12),(46 115441.23),(47 116527.97),(48 117099.1),(49 115071.805),(50 117398.03),(51 118458.88),(52 116777.2),(53 118901.71),(54 118457.516),(55 123149.086),(56 122148.62),(57 122663.01),(58 122139.086),(59 123384.59),(60 120977.086),(61 120056.58),(62 123078.54),(63 124123.13),(64 121532.98),(65 123504.016),(66 122972.76),(67 124791.62),(68 122902.56),(69 126480.14),(70 126513.38),(71 123458.84),(72 122383.55),(73 119717.02),(74 118922.555),(75 120913.01),(76 120521.97),(77 122230.234),(78 121658.32),(79 121973.23),
(1 43476.402),(2 54626.418),(3 66937.734),(4 69023.77),(5 69764.02),(6 67101.47),(7 66043.625),(8 66806.734),(9 69778.875),(10 73120.41),(11 76140.305),(12 77874.73),(13 81220.59),(14 82523.44),(15 82021.016),(16 82122.49),(17 82167.19),(18 81736.836),(19 84105.31),(20 83411.14),(21 86294.195),(22 84268.35),(23 88169.016),(24 86215.38),(25 87835.27),(26 86900.09),(27 88973.39),(28 90517.09),(29 91237.67),(30 92205.45),(31 92640.7),(32 92131.85),(33 94089.984),(34 97463.95),(35 96337.86),(36 96738.83),(37 96822.734),(38 95834.95),(39 97692.31),(40 97892.625),(41 98528.086),(42 98376.33),(43 98966.086),(44 99445.57),(45 99905.086),(46 100776.64),(47 103172.06),(48 102843.305),(49 102745.14),(50 104300.586),(51 103453.85),(52 104829.37),(53 103678.836),(54 106254.64),(55 106809.82),(56 109088.91),(57 109131.77),(58 107355.85),(59 107900.445),(60 105493.64),(61 106890.414),(62 107411.055),(63 111393.266),(64 106382.91),(65 107990.305),(66 106912.64),(67 109123.16),(68 108813.26),(69 107392.22),(70 110670.305),(71 107544.12),(72 108036.61),(73 104004.086),(74 103890.43),(75 103879.734),(76 107818.62),(77 106823.97),(78 109361.15),(79 107498.02),
(1 42093.2),(2 52256.164),(3 63410.67),(4 65891.68),(5 65526.33),(6 62077.3),(7 62614.15),(8 64964.816),(9 66671.48),(10 69351.555),(11 71764.984),(12 74086.734),(13 77744.73),(14 77566.81),(15 78017.61),(16 77539.37),(17 77552.02),(18 79484.46),(19 81542.48),(20 80340.164),(21 83229.94),(22 83067.48),(23 83275.04),(24 83104.625),(25 84509.04),(26 85586.83),(27 87317.555),(28 87385.25),(29 89262.29),(30 90705.484),(31 90576.65),(32 92219.99),(33 94367.03),(34 96358.13),(35 96736.76),(36 95270.41),(37 96210.77),(38 97826.305),(39 97590.5),(40 98948.17),(41 99400.164),(42 98387.69),(43 98699.586),(44 99962.92),(45 100264.73),(46 103272.69),(47 103783.65),(48 104628.875),(49 104842.21),(50 104427.98),(51 103873.195),(52 103029.22),(53 104522.57),(54 104821.58),(55 105031.85),(56 107290.57),(57 107669.99),(58 107397.01),(59 107862.39),(60 107704.46),(61 105688.61),(62 108375.19),(63 109253.375),(64 107483.92),(65 107679.59),(66 105948.34),(67 108129.94),(68 107457.664),(69 108056.81),(70 108561.6),(71 109384.94),(72 108673.48),(73 106288.3),(74 105418.945),(75 103602.89),(76 102897.79),(77 104301.766),(78 106058.96),(79 105222.6),
(1 40391.477),(2 49231.676),(3 59285.684),(4 60485.77),(5 62071.355),(6 60530.656),(7 61575.793),(8 62180.805),(9 65460.652),(10 67675.65),(11 72772.13),(12 73074.54),(13 75876.14),(14 76241.016),(15 76456.39),(16 76659.484),(17 77062.82),(18 76816.53),(19 79096.08),(20 80686.71),(21 80882.46),(22 81833.016),(23 82806.375),(24 84323.55),(25 83899.62),(26 84319.23),(27 85858.61),(28 88592.055),(29 89674.29),(30 91166.32),(31 91942.79),(32 92446.164),(33 93542.19),(34 95418.164),(35 95742.555),(36 97415.086),(37 97341.59),(38 98564.36),(39 99934.99),(40 99844.39),(41 99352.914),(42 100737.836),(43 100936.32),(44 100880.266),(45 102859.37),(46 104171),(47 106826.87),(48 106049.63),(49 105170.18),(50 107661.41),(51 105098.28),(52 106673.75),(53 105575.09),(54 106257.195),(55 107014.02),(56 106862.17),(57 108338.055),(58 108753.54),(59 109482.75),(60 109060.5),(61 108965.164),(62 109431.125),(63 110303.61),(64 107252.625),(65 109546.83),(66 106991.25),(67 110867.57),(68 107741.93),(69 110116.5),(70 109316.85),(71 107852.99),(72 110961.39),(73 107945.35),(74 108703.56),(75 108410.18),(76 107816.266),(77 110433.625),(78 110324.24),(79 110014.5),
(1 40911.484),(2 48470.098),(3 59046.836),(4 57700.79),(5 59642.957),(6 57647.22),(7 58870.965),(8 59931.48),(9 63628.24),(10 65688.29),(11 71062.17),(12 71465.25),(13 73307.32),(14 72822.92),(15 74504.38),(16 76922.516),(17 75406.93),(18 75703.85),(19 75152.86),(20 77659.14),(21 77963.36),(22 79041.914),(23 77543.234),(24 78993.47),(25 77934.14),(26 80510.5),(27 79262.08),(28 83945.086),(29 84408.99),(30 85276.91),(31 85225.78),(32 86492.25),(33 86638.74),(34 88064.805),(35 87468.07),(36 88134.03),(37 87394.69),(38 86083.055),(39 86155.35),(40 87940.6),(41 87764.59),(42 87415.71),(43 88014.47),(44 88422.98),(45 87999.17),(46 89729.65),(47 91788.35),(48 90983.68),(49 92820.07),(50 91481.39),(51 92724.21),(52 91484.52),(53 91920.83),(54 91492.375),(55 90462.71),(56 91868.29),(57 91677.97),(58 92925.766),(59 93478.71),(60 93326.48),(61 92753.586),(62 94778.414),(63 95826.15),(64 92122.83),(65 93396.31),(66 92483.86),(67 96159.69),(68 93647.11),(69 94882.586),(70 92140.18),(71 93177.22),(72 94000.93),(73 93713.836),(74 94764.305),(75 93422.9),(76 91110.875),(77 92896.234),(78 91446.17),(79 93990.15),
(1 39474.324),(2 44435.527),(3 55499.05),(4 54647.68),(5 56527.17),(6 52596.73),(7 55664.523),(8 56905.95),(9 60447.633),(10 60999.35),(11 65002.145),(12 65146.008),(13 67243.81),(14 67715.164),(15 68685.74),(16 70331.8),(17 69718.82),(18 70854.95),(19 70162.73),(20 72592.875),(21 73060.71),(22 74979.18),(23 74493.945),(24 76739.305),(25 76371.54),(26 78372.73),(27 76497.24),(28 80520.02),(29 81009.59),(30 83768.1),(31 83555.54),(32 83931.2),(33 84222.75),(34 86277.05),(35 86608.5),(36 87516.57),(37 88452.56),(38 88816.38),(39 90127),(40 89848.055),(41 89570.16),(42 89906.02),(43 90832.484),(44 90276.82),(45 91893.07),(46 94025.51),(47 93899.38),(48 94840.055),(49 93971.586),(50 95606.875),(51 94033.36),(52 93640.08),(53 92849.24),(54 92301.46),(55 93175.69),(56 92507.055),(57 92937.08),(58 94365.74),(59 95446.99),(60 95562.87),(61 94645.31),(62 96926.695),(63 96862.6),(64 94135.2),(65 95121.125),(66 94176.1),(67 98212.7),(68 94428.57),(69 97254.77),(70 95389.22),(71 99259.67),(72 97353.79),(73 98730.69),(74 97776.9),(75 96295.33),(76 97511.414),(77 96087.59),(78 95740.29),(79 96554.38),
(1 40048.3),(2 43496.06),(3 54641.01),(4 52417.527),(5 53520.074),(6 52139.2),(7 54199.496),(8 56020.38),(9 59024.535),(10 59943.64),(11 65049.68),(12 64043.824),(13 66291.3),(14 66971.99),(15 67521.39),(16 69465.88),(17 67298.74),(18 69336),(19 68337.8),(20 70474.73),(21 70470.15),(22 72475.98),(23 72772.445),(24 73537.36),(25 73103.27),(26 78240.06),(27 76646),(28 79082.56),(29 79163.76),(30 79647.95),(31 80050.87),(32 80298.54),(33 80546.73),(34 82224.086),(35 83469.59),(36 82056.6),(37 82802.484),(38 83632.14),(39 83948.38),(40 84104.39),(41 85203.984),(42 85860.67),(43 84806.03),(44 86663.18),(45 86993.28),(46 88289.15),(47 88596.81),(48 87999.305),(49 89220.055),(50 89729.04),(51 88317.266),(52 89206.055),(53 87944.82),(54 87941.086),(55 87723.65),(56 86668.92),(57 90150.61),(58 89051.22),(59 89893.71),(60 89659.13),(61 89163.72),(62 91827.15),(63 92442.73),(64 88832.336),(65 90972.51),(66 88457.71),(67 92356.3),(68 89231.07),(69 91525.29),(70 90187.01),(71 92255.56),(72 91675.76),(73 92226.07),(74 92121.92),(75 92671.305),(76 91415.78),(77 92317.34),(78 90203.266),(79 92817.695),
(1 40425.77),(2 43926.19),(3 54149.26),(4 49998.1),(5 51225.523),(6 50959.215),(7 53314.668),(8 54607.19),(9 58198.7),(10 59658.574),(11 63578.99),(12 62785),(13 64123.3),(14 64215.234),(15 65244.582),(16 66969.86),(17 66405.78),(18 68249.62),(19 68328.08),(20 70330.45),(21 70217.86),(22 71224.18),(23 70927.99),(24 72895.195),(25 72710.26),(26 74899.34),(27 74295.63),(28 77003.836),(29 77475.516),(30 78680.805),(31 78423.91),(32 79239.2),(33 79805.18),(34 81698.945),(35 81871.695),(36 82009.94),(37 82579.93),(38 82226.055),(39 83140.6),(40 83590.76),(41 83970.83),(42 83306.46),(43 85018.38),(44 86174.47),(45 84568.72),(46 86180.02),(47 85668.43),(48 85878.14),(49 86210.195),(50 85291.586),(51 84369.83),(52 85431.38),(53 84402.58),(54 84527.78),(55 83641.87),(56 84457.47),(57 84232.016),(58 84549.66),(59 85442.07),(60 85790.14),(61 85441.7),(62 89107.48),(63 87394.68),(64 86762.02),(65 85066.66),(66 85298.26),(67 86233.82),(68 85269.7),(69 86183.58),(70 85062.664),(71 87496.055),(72 88430.07),(73 87185.31),(74 87196.625),(75 87018.42),(76 88089.34),(77 87004.3),(78 86507.24),(79 88018.84),
(1 37875.08),(2 39989.14),(3 49501.184),(4 47963.176),(5 48628.504),(6 48210.844),(7 50681.258),(8 53031.02),(9 56223.668),(10 55960.145),(11 60030.547),(12 59930.266),(13 61249.94),(14 61775.5),(15 62206.387),(16 64423.348),(17 64265.457),(18 65373.465),(19 66499.23),(20 66883.4),(21 67893.67),(22 69007.07),(23 70162.27),(24 72572.29),(25 74478.945),(26 75517.56),(27 76448.25),(28 78530.33),(29 79203.04),(30 79736.88),(31 80074.62),(32 81442.805),(33 82840.89),(34 82896.23),(35 83581.664),(36 84118.46),(37 85499.555),(38 84536.04),(39 85790.62),(40 86999.34),(41 85867.26),(42 86405.86),(43 88228.25),(44 89147.42),(45 89100.36),(46 89211.41),(47 89729.53),(48 89359.73),(49 89281.66),(50 88635.07),(51 88561.695),(52 87396.195),(53 87819.984),(54 88001.31),(55 89150.8),(56 87904.59),(57 88748.91),(58 88652.34),(59 89962.945),(60 91047.71),(61 89506.27),(62 92533.31),(63 93243.484),(64 90457.26),(65 89488.88),(66 91785.07),(67 90148.23),(68 90385.36),(69 92994.77),(70 92908.96),(71 93289.63),(72 91646.74),(73 91269.24),(74 93186.95),(75 92979.44),(76 93998.85),(77 91587.586),(78 91200.75),(79 92306.59),
(1 37936.688),(2 40973.77),(3 49667.105),(4 47198.23),(5 48372.61),(6 48379.344),(7 51664.434),(8 53235.973),(9 55678.22),(10 56267.527),(11 59296.613),(12 58554.266),(13 61217.527),(14 60813.902),(15 61130.902),(16 61974.883),(17 64326.492),(18 65127.645),(19 66499.086),(20 66547.02),(21 67525.72),(22 68922.08),(23 70746.93),(24 69942.49),(25 71793.39),(26 72716.52),(27 74928.88),(28 75216.3),(29 77096.625),(30 76604.97),(31 78307.484),(32 78057.31),(33 79193.21),(34 80158.016),(35 80545.79),(36 80835.43),(37 81430.9),(38 82784.984),(39 82988.37),(40 81766.8),(41 83230.64),(42 84395.37),(43 83200.09),(44 84455.87),(45 84404.8),(46 84729.67),(47 84519.29),(48 83794.945),(49 83251.04),(50 82850.54),(51 82436.766),(52 82589.06),(53 82402.07),(54 82776.72),(55 82396.4),(56 82381.88),(57 83286.44),(58 83615),(59 83788.586),(60 84095.91),(61 84201.95),(62 85427.266),(63 85370.08),(64 84837.43),(65 84423.48),(66 85470.945),(67 86128.625),(68 87078.195),(69 85677.555),(70 85664.62),(71 85791.78),(72 87304.38),(73 84815.26),(74 87266.72),(75 85106.69),(76 87357.164),(77 84189.43),(78 85005.28),(79 84567.375),
(1 34220.22),(2 37736.53),(3 45504.527),(4 43309.113),(5 43731.71),(6 43864.18),(7 46464.54),(8 48597.26),(9 51349.992),(10 52042.68),(11 54591.76),(12 54891.13),(13 56311.68),(14 56080.508),(15 58565.906),(16 58366.344),(17 60983.117),(18 61636.516),(19 62806.918),(20 62476.58),(21 64419.16),(22 65520.64),(23 67217.625),(24 67756.555),(25 69232.37),(26 68761.13),(27 72370.87),(28 72440.43),(29 75243.734),(30 75701.35),(31 75625.18),(32 76408.234),(33 76752.125),(34 77723.54),(35 77665.1),(36 78739.55),(37 80284.086),(38 80011.52),(39 80248.83),(40 80897.92),(41 81076.484),(42 81149.13),(43 81765.836),(44 81251.96),(45 81038.305),(46 81699.02),(47 81970.75),(48 81140.8),(49 80740.58),(50 80507.28),(51 80366.76),(52 79911.39),(53 79919.1),(54 79935.21),(55 79625.16),(56 79457.18),(57 79258.125),(58 80013),(59 79736.3),(60 81936.21),(61 80144.35),(62 80813.086),(63 81383.445),(64 79929.75),(65 79221.164),(66 81451.87),(67 79685.234),(68 80236.69),(69 78942.82),(70 81662.03),(71 79585.45),(72 81073.89),(73 79195.375),(74 80072.984),(75 78769.305),(76 79289.19),(77 78437.695),(78 79583.766),(79 79884.57),
(1 32985.19),(2 35711.453),(3 42749.453),(4 41801.652),(5 42175.81),(6 43402.39),(7 45424.707),(8 48453.86),(9 49971.65),(10 49858.426),(11 52406.492),(12 52991.543),(13 55382.656),(14 54488.95),(15 56261.273),(16 56146.48),(17 58053.543),(18 58179.094),(19 60239.15),(20 59769.63),(21 62899.31),(22 62916.87),(23 65663.336),(24 64998.184),(25 67917.87),(26 67428.45),(27 70351.93),(28 68839.664),(29 71288.82),(30 72563.44),(31 72721.43),(32 73157.6),(33 73891.86),(34 75537.04),(35 75940.07),(36 76873.89),(37 77726.625),(38 77207.57),(39 77741),(40 77155.82),(41 77437.836),(42 78199.445),(43 77135.06),(44 78591.63),(45 78857.83),(46 79525.22),(47 78251.5),(48 76883.1),(49 78122.22),(50 77511.35),(51 77792.15),(52 77062.12),(53 77410.04),(54 78156.4),(55 77871.04),(56 77157.36),(57 78713.19),(58 77882.87),(59 79502.914),(60 80398.836),(61 79318.36),(62 80994.86),(63 78842.85),(64 78931.7),(65 79728.32),(66 80736.43),(67 80672.37),(68 80968.32),(69 79658.87),(70 80283.7),(71 80757.26),(72 81295.49),(73 80938.586),(74 81330.87),(75 80195.016),(76 80924.914),(77 79603.914),(78 80940.19),(79 80354.19),
(1 33145.793),(2 36264.023),(3 42617.68),(4 41985.78),(5 42372.23),(6 43744.832),(7 45019.645),(8 47724.465),(9 48782.652),(10 50260.96),(11 51620.258),(12 53794.754),(13 54122.043),(14 55026.855),(15 54706.055),(16 56385.844),(17 57545.64),(18 57396.31),(19 58619.32),(20 59807.875),(21 62584.992),(22 62628.1),(23 64341.9),(24 64959.246),(25 67520.77),(26 66396.79),(27 69226.69),(28 69281.84),(29 71069.47),(30 71324.836),(31 72271.266),(32 71694.95),(33 72440.63),(34 73340.92),(35 74189.836),(36 74485.445),(37 75465.11),(38 76253.22),(39 76221.99),(40 76586.6),(41 76429.81),(42 76809.29),(43 76935.62),(44 77827.32),(45 76836.37),(46 76695.914),(47 76310.24),(48 76351.37),(49 76963.945),(50 76398.76),(51 76438.73),(52 76590.13),(53 75928.56),(54 76027.08),(55 75385.51),(56 75698.375),(57 76174.23),(58 76269.516),(59 78070.4),(60 79139.17),(61 77143.59),(62 77768.19),(63 77030.81),(64 75883.875),(65 77630.67),(66 77846.375),(67 77008.65),(68 77379.82),(69 76755.836),(70 77374.984),(71 75981.3),(72 77092.5),(73 76352.6),(74 76160.87),(75 77154.83),(76 77074.3),(77 75098.97),(78 75434.04),(79 75444.59),
(1 31197.486),(2 34192.01),(3 41167.598),(4 41017.297),(5 40860.9),(6 41632.637),(7 42366.73),(8 45558.902),(9 45908.098),(10 48263.074),(11 49088.68),(12 49988.74),(13 50682.223),(14 51143.54),(15 52413.55),(16 53017.27),(17 54119.434),(18 54015.54),(19 55402.58),(20 55711.227),(21 57493.133),(22 57797.363),(23 59957.625),(24 59487.566),(25 61731.645),(26 62286.633),(27 64848.95),(28 65286.48),(29 66821.62),(30 66807.266),(31 67498.9),(32 68392.68),(33 69195.99),(34 70518.71),(35 70204.84),(36 71417.29),(37 72061.36),(38 72133.375),(39 72500.9),(40 72544.45),(41 71974.94),(42 72504.914),(43 73325.69),(44 72471.71),(45 72753.414),(46 73315.77),(47 72633.516),(48 73400.99),(49 72552.85),(50 72854.95),(51 73138.43),(52 72352.57),(53 71849.67),(54 72567.9),(55 72756.836),(56 72176.15),(57 72085.65),(58 71585.84),(59 73345.48),(60 73882.77),(61 72422.95),(62 72301.98),(63 71792.8),(64 70977.945),(65 72218.586),(66 72522.05),(67 72129.54),(68 71949.83),(69 71663.836),(70 71386.62),(71 70902.38),(72 70757.78),(73 71708.51),(74 71538.73),(75 71015.11),(76 70923.36),(77 70121.266),(78 70426.21),(79 69752.164),
(1 30437.727),(2 33670.98),(3 40310.805),(4 39887.777),(5 38991.06),(6 40486.58),(7 42791.523),(8 45337.73),(9 45142.566),(10 47208.324),(11 48328.09),(12 50222.375),(13 49310.73),(14 49962.69),(15 51178.023),(16 51521.805),(17 52219.11),(18 51931.36),(19 54166.207),(20 54857.664),(21 55601.688),(22 56028.914),(23 58343.215),(24 58679.61),(25 59473.87),(26 60532.598),(27 61723.145),(28 63373.17),(29 63511.316),(30 64621.324),(31 64359.816),(32 66143.82),(33 65405.855),(34 67064.18),(35 68479.48),(36 69118.625),(37 69016.69),(38 71152.04),(39 71286.29),(40 70104.95),(41 70607.93),(42 71496.18),(43 71506.71),(44 70788.09),(45 71274.875),(46 71441.07),(47 71707.586),(48 71701.81),(49 70912.75),(50 71452.79),(51 70600.4),(52 70641.39),(53 70771.83),(54 71319.04),(55 71264.86),(56 69795.375),(57 70808.06),(58 70941.75),(59 71054.43),(60 72930),(61 70543.18),(62 72056.125),(63 70673.45),(64 70402.54),(65 70350.52),(66 71773.63),(67 70644.36),(68 71687.91),(69 71187.63),(70 70652.76),(71 70833.49),(72 70894.766),(73 71585.87),(74 70605.59),(75 70635),(76 69461.195),(77 69315.23),(78 67424.25),(79 68229.99),
(1 28683.617),(2 32575.47),(3 37970.395),(4 38003.656),(5 36584.887),(6 37930.59),(7 39754.555),(8 43645.785),(9 43040.805),(10 44333.195),(11 45251.305),(12 47028.652),(13 46878.016),(14 48374.344),(15 48203.07),(16 49373.664),(17 51107.28),(18 51017.395),(19 52451.332),(20 52339.88),(21 53784.504),(22 54531.79),(23 55983.613),(24 56894.793),(25 57586.31),(26 58520.91),(27 59176.164),(28 60542.344),(29 61598.047),(30 62877.93),(31 62911.75),(32 64429.594),(33 65213.05),(34 66012.664),(35 66801.74),(36 67821.01),(37 68370.914),(38 69409.164),(39 70430.86),(40 70078.94),(41 70482.8),(42 70480.86),(43 70549.52),(44 70646.28),(45 70906.66),(46 70939.39),(47 71195.67),(48 71042.97),(49 71241.086),(50 71133.336),(51 71915.71),(52 71462.03),(53 71544.23),(54 72556.945),(55 71236.85),(56 70883.09),(57 70940.46),(58 71153.57),(59 71804.51),(60 72740.76),(61 72192.61),(62 72270.16),(63 71478.06),(64 70964.305),(65 71377.875),(66 70528.42),(67 70380.32),(68 71732.09),(69 72152.67),(70 70398.46),(71 70122.66),(72 68176.5),(73 69689.1),(74 68869.664),(75 68926.88),(76 67796.01),(77 66760.85),(78 65542.63),(79 65373.41),
