1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 688492.75),(2 2322457),(3 4744998.5),(4 7871810.5),(5 11900239),(6 16652667),(7 21872144),(8 27006618),(9 32492214),(10 37692940),(11 42669196),(12 47563548),(13 52210224),(14 57099372),(15 62871012),(16 68491944),(17 74867480),(18 82594370),(19 90009410),(20 97468776),(21 105793340),(22 113452670),(23 122147960),(24 131576760),(25 139673870),(26 148933810),(27 159410160),(28 169228000),(29 180570500),(30 192227120),(31 202580910),(32 216274190),(33 231478400),(34 247377300),(35 266880720),(36 285754080),(37 307838620),(38 329065860),(39 354379940),(40 376887400),(41 402609800),(42 425157920),(43 446194660),(44 465846940),(45 488358370),(46 507879400),(47 527862530),(48 551171600),(49 573633600),(50 594573250),(51 616816960),(52 635465660),(53 653125570),(54 667211200),(55 682421500),(56 692784830),(57 700445630),(58 704744450),(59 705383000),(60 702490240),(61 695802700),(62 685281400),(63 671821100),(64 660455500),(65 649461060),(66 635205440),(67 617187260),(68 601275300),(69 582269400),(70 562093400),(71 541497150),(72 520569600),(73 500826020),(74 481589660),(75 463562600),(76 446459260),(77 431001000),(78 416696420),(79 404182940),
(1 9282.414),(2 9186.874),(3 9492.824),(4 9797.677),(5 9916.814),(6 10302.024),(7 10531.512),(8 10459.604),(9 11207.579),(10 10904.186),(11 11265.376),(12 11158.757),(13 10996.606),(14 11200.331),(15 11017.116),(16 11272.218),(17 11470.202),(18 11264.242),(19 11667.586),(20 11352.513),(21 11563.037),(22 11735.379),(23 11493.823),(24 11876.497),(25 12051.096),(26 11904.637),(27 11885.411),(28 12262.024),(29 12234.102),(30 12347.746),(31 12671.98),(32 12592.029),(33 12626.585),(34 12840.282),(35 13159.64),(36 13185.464),(37 13245.61),(38 13098.421),(39 13120.05),(40 13024.617),(41 13065.265),(42 13170.826),(43 13231.508),(44 13222.901),(45 13248.215),(46 12956.302),(47 13371.19),(48 13017.901),(49 12938.648),(50 12951.67),(51 12783.352),(52 12756.633),(53 12893.599),(54 12782.845),(55 12632.56),(56 12477.63),(57 12271.088),(58 12477.893),(59 12422.486),(60 12465.162),(61 12319.044),(62 12428.732),(63 12456.367),(64 12131.268),(65 12547.616),(66 12286.699),(67 12217.524),(68 12159.164),(69 12304.178),(70 11809.147),(71 12514.55),(72 11434.588),(73 12526.209),(74 11608.964),(75 12736.821),(76 12126.036),(77 12228.689),(78 12208.355),(79 12216.87),
(1 9030.43),(2 8805.748),(3 9168.93),(4 9428.872),(5 9679),(6 9907.011),(7 10271.001),(8 10196.388),(9 10753.108),(10 10509.266),(11 10718.091),(12 10747.65),(13 10710.212),(14 10722.333),(15 10734.931),(16 10986.518),(17 11227.391),(18 11005.998),(19 11482.21),(20 11174.599),(21 11352.237),(22 11634.709),(23 11576.32),(24 12074.935),(25 12040.817),(26 12053.356),(27 12153.112),(28 12376.345),(29 12446.69),(30 12535.496),(31 12844.975),(32 12936.477),(33 12950.462),(34 12884.659),(35 13079.794),(36 13098.383),(37 13181.903),(38 13058.392),(39 12961.551),(40 13092.594),(41 13093.564),(42 13130.639),(43 13199.849),(44 12973.988),(45 13093.374),(46 12941.47),(47 13018.276),(48 12845.677),(49 12837.727),(50 12840.592),(51 12920.37),(52 12915.897),(53 12903.212),(54 12685.783),(55 12530.758),(56 12383.742),(57 12408.776),(58 12347.713),(59 12404.117),(60 12435.635),(61 12089.738),(62 12274.661),(63 12471.204),(64 12087.128),(65 12562.648),(66 12261.504),(67 12305.376),(68 12191.817),(69 12399.562),(70 11778.409),(71 12696.776),(72 11323.401),(73 12423.858),(74 11632.001),(75 12555.46),(76 12148.106),(77 12116.79),(78 12317.64),(79 12328.975),
(1 9039.462),(2 8818.082),(3 9242.0205),(4 9442.426),(5 9665.131),(6 10039.109),(7 10595.16),(8 10465.416),(9 10932.764),(10 10490.177),(11 10739.94),(12 10657.454),(13 10628.064),(14 10671.817),(15 10718.572),(16 10840.786),(17 10955.477),(18 10858.461),(19 11171.127),(20 10787.827),(21 11164.371),(22 11424.719),(23 11356.786),(24 11535.896),(25 11701.064),(26 11573.249),(27 11712.739),(28 11785.733),(29 11951.922),(30 12050.559),(31 12121.442),(32 12274.471),(33 12329.521),(34 12496.78),(35 12744.792),(36 12639.9795),(37 12778.8125),(38 12646.548),(39 12805.248),(40 12752.459),(41 12880.071),(42 12790.881),(43 12871.507),(44 12883.32),(45 12795.461),(46 12802.126),(47 12812.817),(48 12628.042),(49 12578.613),(50 12654.528),(51 12571.703),(52 12571.233),(53 12530.071),(54 12400.956),(55 12250.034),(56 12129.071),(57 12051.279),(58 12038.229),(59 11897.46),(60 12099.84),(61 12082.714),(62 11996.326),(63 12309.076),(64 11782.906),(65 12329.317),(66 12011.484),(67 11899.253),(68 11940.594),(69 12039.947),(70 11453.372),(71 12291.726),(72 11155.86),(73 12325.649),(74 11454.664),(75 12127.071),(76 11981.362),(77 11699.863),(78 12095.127),(79 12028.626),
(1 8365.913),(2 8262.127),(3 8696.867),(4 8950.784),(5 9028.324),(6 9460.929),(7 9981.012),(8 9808.128),(9 10237.744),(10 9943.313),(11 10153.362),(12 10278.555),(13 10212.3545),(14 10413.784),(15 10356.812),(16 10533.523),(17 10702.497),(18 10563.104),(19 10846.613),(20 10614.971),(21 10928.728),(22 11041.966),(23 11186.282),(24 11330.584),(25 11532.944),(26 11447.218),(27 11429.145),(28 11729.868),(29 11876.76),(30 12013.884),(31 12093.608),(32 12091.678),(33 12200.284),(34 12466.352),(35 12473.051),(36 12468.886),(37 12520.057),(38 12485.071),(39 12523.021),(40 12450.367),(41 12431.189),(42 12795.174),(43 12691.759),(44 12540.784),(45 12553.84),(46 12611.378),(47 12682.706),(48 12448.621),(49 12378.226),(50 12420.017),(51 12206.321),(52 12281.217),(53 12147.304),(54 11990.408),(55 11816.064),(56 11619.287),(57 11519.079),(58 11787.629),(59 11642.534),(60 11731.871),(61 11801.811),(62 11723.96),(63 11795.287),(64 11541.899),(65 11813.158),(66 11672.18),(67 11433.232),(68 11283.155),(69 11589.757),(70 11173.217),(71 11747.861),(72 10748.043),(73 11609.916),(74 11040.768),(75 11461.102),(76 11567.818),(77 11222.68),(78 11566.434),(79 11401.299),
(1 8340.276),(2 8275.842),(3 8830.496),(4 8810.24),(5 9065.336),(6 9529.539),(7 10108.343),(8 9856.233),(9 10311.511),(10 10039.344),(11 10126.711),(12 10335.375),(13 10228.818),(14 10397.272),(15 10323.388),(16 10249.048),(17 10528.106),(18 10432.328),(19 10675.517),(20 10459.13),(21 10622.662),(22 10826.403),(23 10883.115),(24 11009.389),(25 11253.89),(26 11316.554),(27 11330.602),(28 11425.601),(29 11566.899),(30 11678.657),(31 11796.4),(32 11996.36),(33 11893.903),(34 12233.363),(35 12294.906),(36 12291.845),(37 12262.664),(38 12334.251),(39 12405.582),(40 12463.616),(41 12460.585),(42 12482.228),(43 12518.433),(44 12313.547),(45 12598.467),(46 12411.973),(47 12591.328),(48 12630.298),(49 12615.328),(50 12579.363),(51 12331.233),(52 12374.982),(53 12313.427),(54 12225.227),(55 12059.67),(56 11941.277),(57 11906.714),(58 12021.407),(59 11869.563),(60 12090.012),(61 12124.355),(62 12054.553),(63 12105.048),(64 11657.77),(65 11988.015),(66 11740.612),(67 11733.762),(68 11587.084),(69 11794.422),(70 11487.069),(71 12024.025),(72 11077.086),(73 11863.226),(74 11555.594),(75 11762.097),(76 11975.92),(77 11559.021),(78 11952.527),(79 11766.662),
(1 7863.0054),(2 7872.457),(3 8350.661),(4 8415.389),(5 8776.76),(6 9098.627),(7 9631.966),(8 9474.699),(9 9757.164),(10 9628.954),(11 9652.123),(12 9708.959),(13 9764.734),(14 9810.611),(15 9828.21),(16 9679.259),(17 9982.395),(18 9850.15),(19 10091.503),(20 10093.938),(21 10207.797),(22 10618.5625),(23 10397.916),(24 10766.544),(25 10803.628),(26 10835.25),(27 10801.88),(28 11212.919),(29 11232.566),(30 11122.464),(31 11260.242),(32 11350.337),(33 11498.301),(34 11497.014),(35 11461.236),(36 11543.401),(37 11505.353),(38 11707.639),(39 11773.464),(40 11716.198),(41 11670.735),(42 11666.07),(43 11757.617),(44 11728.813),(45 11669.264),(46 11833.939),(47 11789.189),(48 11649.888),(49 11802.666),(50 11631.192),(51 11502.136),(52 11331.304),(53 11238.942),(54 11186.4795),(55 11011.279),(56 10894.338),(57 10822.569),(58 10916.267),(59 10895.141),(60 10951.004),(61 11016.554),(62 10964.522),(63 10998.786),(64 10713.653),(65 10981.279),(66 10678.599),(67 10660.03),(68 10618.622),(69 10752.456),(70 10505.317),(71 11004.737),(72 10004.257),(73 10827.918),(74 10531.029),(75 10714.915),(76 11005.082),(77 10657.857),(78 10932.451),(79 10707.005),
(1 7818.708),(2 7881.73),(3 8331.768),(4 8164.3467),(5 8622.448),(6 8881.941),(7 9394.982),(8 9361.58),(9 9669.134),(10 9633.323),(11 9483.303),(12 9731.352),(13 9735.296),(14 9892.454),(15 9843.527),(16 9732.421),(17 10023.242),(18 9822.89),(19 10113.486),(20 10068.87),(21 10131.161),(22 10376.738),(23 10387.867),(24 10633.256),(25 10840.56),(26 10805.864),(27 10938.762),(28 11024.876),(29 11269.209),(30 11263.3125),(31 11269.322),(32 11481.241),(33 11518.941),(34 11716.758),(35 11760.081),(36 11832.533),(37 11907.939),(38 11869.457),(39 11987.374),(40 11962.759),(41 11983.945),(42 11918.908),(43 11938.571),(44 11893.308),(45 11964.186),(46 11892.284),(47 12005.516),(48 11825.457),(49 12014.856),(50 11877.733),(51 11698.724),(52 11713.833),(53 11754.771),(54 11580.222),(55 11490.364),(56 11294.689),(57 11510.969),(58 11495.508),(59 11320.747),(60 11487.223),(61 11610.697),(62 11520.186),(63 11570.833),(64 11104.611),(65 11350.666),(66 11138.339),(67 11106.656),(68 10914.667),(69 11193.604),(70 10905.669),(71 11404.347),(72 10494.233),(73 11104.149),(74 11023.929),(75 11089.966),(76 11483.57),(77 11077.179),(78 11354.009),(79 11140.444),
(1 7486.2603),(2 7534.879),(3 8072.3022),(4 8051.516),(5 8454.339),(6 8791.158),(7 9180.345),(8 9085.356),(9 9303.345),(10 9306.289),(11 9194.239),(12 9433.015),(13 9250.92),(14 9381.552),(15 9262.073),(16 9174.051),(17 9381.252),(18 9358.839),(19 9591.592),(20 9525.865),(21 9662.3545),(22 9796.27),(23 9716.94),(24 10072.592),(25 10113.627),(26 9950.272),(27 10150.581),(28 10319.672),(29 10316.533),(30 10396.459),(31 10616.419),(32 10645.989),(33 10992.729),(34 11057.032),(35 11089.816),(36 11180.519),(37 11000.538),(38 11359.494),(39 11525.619),(40 11393.233),(41 11314.952),(42 11467.055),(43 11547.909),(44 11652.044),(45 11695.065),(46 11487.04),(47 11667.31),(48 11637.26),(49 11664.205),(50 11421.141),(51 11179.039),(52 11249.316),(53 11148.441),(54 11071.561),(55 10936.729),(56 10802.296),(57 10798.616),(58 11021.72),(59 10947.498),(60 11007.407),(61 11004.773),(62 11066.779),(63 11119.566),(64 10624.578),(65 10708.399),(66 10513.281),(67 10708.407),(68 10526.278),(69 10772.261),(70 10340.984),(71 10840.941),(72 10010.435),(73 10514.421),(74 10528.249),(75 10531.023),(76 10832.061),(77 10389.139),(78 10688.221),(79 10560.182),
(1 7151.874),(2 7216.6997),(3 7710.476),(4 7658.1006),(5 8049.328),(6 8267.457),(7 8698.651),(8 8599.399),(9 8836.382),(10 8938.312),(11 8923.84),(12 9098.444),(13 8944.028),(14 9095.483),(15 9027.616),(16 9097.665),(17 9145.872),(18 9143.77),(19 9259.353),(20 9406.475),(21 9522.98),(22 9737.726),(23 9775.198),(24 9905.83),(25 10050.657),(26 10005.465),(27 10228.042),(28 10457.74),(29 10399.873),(30 10494.301),(31 10651.453),(32 10554.424),(33 10782.673),(34 10781.147),(35 10892.899),(36 10839.512),(37 10821.248),(38 10902.724),(39 11069.853),(40 11036.607),(41 10990.252),(42 10949.963),(43 10980.102),(44 10979.349),(45 11008.965),(46 10917.624),(47 10974.053),(48 10906.983),(49 10852.997),(50 10751.43),(51 10644.992),(52 10452.491),(53 10383.247),(54 10370.547),(55 10148.372),(56 10116.429),(57 10221.504),(58 10296.618),(59 10062.346),(60 10339.749),(61 10337.298),(62 10312.952),(63 10321.411),(64 9952.539),(65 10147.635),(66 9901.717),(67 10092.501),(68 9891.792),(69 10163.938),(70 9849.318),(71 10301.61),(72 9731.144),(73 10029.149),(74 10249.266),(75 10151.164),(76 10501.123),(77 9963.34),(78 10257.659),(79 10195.885),
(1 6865.856),(2 7030.5576),(3 7618.262),(4 7591.606),(5 7934.122),(6 8138.997),(7 8455.656),(8 8537.715),(9 8607.5205),(10 8802.506),(11 8662.249),(12 8815.69),(13 8749.761),(14 8817.42),(15 8938.068),(16 8822.293),(17 8978.946),(18 8975.569),(19 8952.707),(20 9149.653),(21 9173.415),(22 9399.389),(23 9483.13),(24 9628.797),(25 9661.218),(26 9656.848),(27 9968.32),(28 10111.269),(29 10235.762),(30 10114.14),(31 10297.569),(32 10589.166),(33 10555.732),(34 10487.027),(35 10540.922),(36 10615.263),(37 10765.245),(38 10834.164),(39 10757.349),(40 11016.387),(41 10672.726),(42 10819.388),(43 10899.354),(44 10890.339),(45 10954.016),(46 10911.535),(47 10987.229),(48 10937.169),(49 10954.89),(50 10803.066),(51 10823.903),(52 10669.752),(53 10766.414),(54 10570.912),(55 10514.147),(56 10274.073),(57 10355.489),(58 10465.575),(59 10406.133),(60 10580.071),(61 10481.563),(62 10485.318),(63 10499.655),(64 10215.593),(65 10206.492),(66 10072.772),(67 10202.225),(68 9988.64),(69 10120.747),(70 9975.885),(71 10277.243),(72 9873.306),(73 9874.354),(74 10137.655),(75 9948.624),(76 10230.55),(77 9840.115),(78 10158.61),(79 10100.411),
(1 6663.892),(2 6774.719),(3 7290.5366),(4 7381.639),(5 7765.838),(6 7994.152),(7 8248.664),(8 8347.014),(9 8245.285),(10 8446.963),(11 8392.874),(12 8421.205),(13 8330.487),(14 8378.283),(15 8510.31),(16 8416.425),(17 8435.695),(18 8497.921),(19 8610.589),(20 8817.763),(21 8862.1),(22 8985.476),(23 8988.062),(24 9181.356),(25 9221.253),(26 9262.743),(27 9455.785),(28 9664.995),(29 9821.164),(30 9923.595),(31 9915.106),(32 10095.285),(33 10184.7),(34 10224.461),(35 10223.257),(36 10257.649),(37 10328.908),(38 10371.603),(39 10500.477),(40 10370.48),(41 10410.801),(42 10408.44),(43 10581.51),(44 10584.495),(45 10541.174),(46 10660.131),(47 10714.645),(48 10598.51),(49 10487.828),(50 10395.602),(51 10333.741),(52 10321.806),(53 10227.738),(54 10198.556),(55 10187.706),(56 9987.521),(57 10012.462),(58 10083.1875),(59 10113.416),(60 10142.328),(61 10133.139),(62 10274.067),(63 10073.845),(64 9959.08),(65 9968.874),(66 9843.264),(67 9882.993),(68 9659.751),(69 9930.041),(70 9690.114),(71 9900.097),(72 9578.273),(73 9598.845),(74 9873.94),(75 9569.494),(76 9879.711),(77 9507.463),(78 9694.206),(79 9579.111),
(1 6492.4355),(2 6639.9326),(3 7054.1616),(4 7126.168),(5 7365.2876),(6 7597.097),(7 7800.153),(8 7938.1875),(9 7859.4746),(10 8039.0435),(11 8061.9434),(12 8150.2544),(13 7967.32),(14 8102.541),(15 8180.471),(16 8226.647),(17 8113.704),(18 8208.368),(19 8381.362),(20 8473.718),(21 8505.735),(22 8637.755),(23 8636.504),(24 8908.337),(25 9042.298),(26 8901.904),(27 9149.784),(28 9251.552),(29 9390.646),(30 9386.268),(31 9417.372),(32 9656.864),(33 9651.139),(34 9767.131),(35 9915.915),(36 9890.595),(37 9796.611),(38 9916.676),(39 9982.258),(40 10066.433),(41 9986.664),(42 9977.708),(43 9975.973),(44 10088.376),(45 10050.773),(46 9930.157),(47 10035.521),(48 9974.177),(49 9875.642),(50 9848.283),(51 9901.04),(52 9699.927),(53 9685.054),(54 9685.395),(55 9581.981),(56 9406.008),(57 9580.707),(58 9499.266),(59 9496.817),(60 9715.644),(61 9618.927),(62 9636.414),(63 9495.755),(64 9477.419),(65 9498.722),(66 9382.737),(67 9390.482),(68 9189.591),(69 9382.202),(70 9173.868),(71 9520.165),(72 9153.473),(73 9122.639),(74 9451.58),(75 9237.794),(76 9600.4795),(77 9307.193),(78 9443.317),(79 9375.495),
(1 6462.84),(2 6570.1333),(3 6960.1597),(4 7045.3726),(5 7342.857),(6 7573.9927),(7 7842.127),(8 7966.8066),(9 7733.649),(10 8095.0225),(11 7929.6255),(12 8070.6426),(13 7818.077),(14 8007.5396),(15 8102.2227),(16 8067.7026),(17 7904.7456),(18 8032.155),(19 8118.02),(20 8255.325),(21 8335.219),(22 8433.459),(23 8476.515),(24 8641.628),(25 8652.744),(26 8694.088),(27 8801.348),(28 8840.627),(29 9115.813),(30 9091.692),(31 9109.751),(32 9212.048),(33 9404.718),(34 9396.391),(35 9446.911),(36 9456.493),(37 9537.945),(38 9644.417),(39 9657.97),(40 9588.835),(41 9594.599),(42 9650.56),(43 9788.668),(44 9704.59),(45 9854.18),(46 9870.049),(47 9889.447),(48 9798.295),(49 9666.613),(50 9526.156),(51 9612.9),(52 9643.072),(53 9641.334),(54 9530.753),(55 9588.034),(56 9300.884),(57 9429.263),(58 9459.042),(59 9333.518),(60 9412.23),(61 9398.258),(62 9345.5625),(63 9314.755),(64 9213.771),(65 9249.3545),(66 9017.139),(67 8984.383),(68 8829.472),(69 9090.607),(70 8957.527),(71 9101.149),(72 8780.546),(73 8654.593),(74 8993.336),(75 8853.342),(76 9060.254),(77 8715.095),(78 8825.313),(79 8903.949),
(1 6293.35),(2 6516.464),(3 7027.674),(4 6958.812),(5 7249.1523),(6 7482.894),(7 7680.2754),(8 7861.483),(9 7695.936),(10 8009.871),(11 7967.193),(12 8013.762),(13 7741.2964),(14 8009.653),(15 8079.6353),(16 8123.0244),(17 8074.1323),(18 8134.328),(19 8329.542),(20 8397.904),(21 8641.646),(22 8621.485),(23 8647.249),(24 8739.751),(25 8866.658),(26 8966.249),(27 8911.787),(28 9021.229),(29 9184.533),(30 9125.144),(31 9283.04),(32 9378.81),(33 9343.548),(34 9516.453),(35 9428.255),(36 9478.427),(37 9443.049),(38 9626.925),(39 9756.876),(40 9612.58),(41 9669.601),(42 9693.511),(43 9832.225),(44 9822.874),(45 9941.223),(46 9899.157),(47 9837.913),(48 9848.956),(49 9919.101),(50 9842.739),(51 9847.615),(52 9839.059),(53 9855.165),(54 9803.22),(55 9842.457),(56 9678.953),(57 9855.18),(58 9859.484),(59 9901.111),(60 9958.047),(61 9797.399),(62 9903.3545),(63 9772.411),(64 9665.573),(65 9763.984),(66 9528.546),(67 9423.502),(68 9334.319),(69 9434.744),(70 9296.5205),(71 9355.067),(72 9270.132),(73 9130.025),(74 9505.18),(75 9240.923),(76 9265.363),(77 9120.422),(78 9083.307),(79 9163.298),
(1 6205.972),(2 6429.2456),(3 6841.6724),(4 6720.882),(5 6999.5034),(6 7374.1914),(7 7529.396),(8 7804.9565),(9 7604.2563),(10 7901.279),(11 7816.697),(12 7811.1816),(13 7590.0864),(14 7899.049),(15 7896.284),(16 7876.882),(17 7783.1206),(18 7836.386),(19 8000.113),(20 8192.562),(21 8187.0503),(22 8208.037),(23 8296.79),(24 8381.761),(25 8378.778),(26 8346.189),(27 8543.0205),(28 8768.6875),(29 8822.378),(30 8820.301),(31 8851.306),(32 8965.441),(33 8977.352),(34 9010.91),(35 8942.419),(36 8968.347),(37 9024.708),(38 8947.238),(39 9215.228),(40 9124.447),(41 9104.311),(42 9217.892),(43 9038.611),(44 9252.584),(45 9277.36),(46 9332.158),(47 9402.312),(48 9355.626),(49 9385.716),(50 9196.68),(51 9230.8),(52 9226.845),(53 9141.252),(54 9250.625),(55 9127.39),(56 9040.2705),(57 9073.049),(58 9125.4375),(59 9071.286),(60 9147.783),(61 9050.965),(62 9227.449),(63 9102.205),(64 9005.996),(65 9137.949),(66 8991.072),(67 8948.817),(68 8863.644),(69 8962.541),(70 8843.536),(71 8930.749),(72 8786.401),(73 8627.3545),(74 9032.229),(75 8914.678),(76 8905.288),(77 8785.714),(78 8723.485),(79 8863.64),
(1 5839.732),(2 6013.717),(3 6460.0225),(4 6439.163),(5 6644.087),(6 6969.412),(7 7186.6104),(8 7373.0293),(9 7232.862),(10 7405.1294),(11 7327.6426),(12 7366.771),(13 7239.1763),(14 7409.7915),(15 7527.189),(16 7597.3613),(17 7523.179),(18 7679.6055),(19 7815.9688),(20 7991.5645),(21 7982.6113),(22 8059.789),(23 8083.58),(24 8062.6416),(25 8184.209),(26 8111.784),(27 8215.925),(28 8464.489),(29 8499.378),(30 8605.725),(31 8606.619),(32 8636.099),(33 8678.381),(34 8700.573),(35 8712.995),(36 8777.874),(37 8739.641),(38 8718.478),(39 8767.474),(40 8797.699),(41 8784.667),(42 8931.553),(43 8952.546),(44 8975.218),(45 8994.489),(46 8897.173),(47 8997.259),(48 8906.589),(49 8805.953),(50 8834.27),(51 8896.446),(52 8925.835),(53 8886.848),(54 8942.844),(55 8835.565),(56 8770.997),(57 8825.89),(58 8815.375),(59 8875.01),(60 8803.628),(61 8770.303),(62 8817.054),(63 8628.613),(64 8627.329),(65 8707.349),(66 8622.289),(67 8538.73),(68 8517.912),(69 8474.541),(70 8577.122),(71 8483.728),(72 8439.946),(73 8264.709),(74 8566.257),(75 8440.063),(76 8524.8955),(77 8363.926),(78 8324.839),(79 8479.212),
(1 5861.152),(2 6007.8867),(3 6421.8667),(4 6278.135),(5 6424.964),(6 6891.555),(7 6998.703),(8 7138.932),(9 6909.4043),(10 7175.957),(11 7073.484),(12 7206.9067),(13 7057.4146),(14 7209.3975),(15 7299.5303),(16 7368.508),(17 7220.1646),(18 7353.027),(19 7573.9214),(20 7663.879),(21 7654.0933),(22 7727.6167),(23 7799.29),(24 7988.1323),(25 8080.088),(26 7874.7305),(27 8039.4546),(28 8150.9365),(29 8173.744),(30 8245.661),(31 8309.887),(32 8415.455),(33 8393.307),(34 8447.512),(35 8463.546),(36 8548.34),(37 8380.526),(38 8616.946),(39 8585.753),(40 8586.832),(41 8540.341),(42 8637.03),(43 8593.761),(44 8742.401),(45 8827.613),(46 8742.493),(47 8821.93),(48 8712.432),(49 8747.028),(50 8734.821),(51 8739.949),(52 8752.708),(53 8758.653),(54 8933.382),(55 8845.677),(56 8751.751),(57 8831.226),(58 8685.077),(59 8748.898),(60 8864.598),(61 8720.878),(62 8684.552),(63 8653.784),(64 8569.669),(65 8721.726),(66 8547.095),(67 8447.537),(68 8368.064),(69 8353.309),(70 8481.553),(71 8423.261),(72 8410.083),(73 8108.751),(74 8388.174),(75 8298.557),(76 8323.5625),(77 8211.129),(78 8201.358),(79 8314.064),
