1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 804108),(2 2892562),(3 6133662.5),(4 10046876),(5 14117093),(6 18094128),(7 21990826),(8 25542960),(9 28313320),(10 30673066),(11 33013278),(12 35473940),(13 38249610),(14 41123020),(15 44353764),(16 48406720),(17 53351440),(18 59329040),(19 66023628),(20 73757740),(21 80886090),(22 88410320),(23 97156540),(24 105422940),(25 114157770),(26 123730456),(27 133150710),(28 142803060),(29 152946740),(30 162443920),(31 171832300),(32 181821940),(33 191080690),(34 200745340),(35 211291310),(36 221594940),(37 231903020),(38 242151680),(39 252250800),(40 263303300),(41 273194460),(42 283043840),(43 293087000),(44 302560670),(45 311903360),(46 320959460),(47 329783580),(48 338242620),(49 346423460),(50 354178430),(51 361809300),(52 368758370),(53 376030300),(54 383257600),(55 390236770),(56 397532900),(57 405235500),(58 413850880),(59 423216900),(60 433607260),(61 444843520),(62 455737250),(63 466978530),(64 478323170),(65 490807200),(66 503275260),(67 514690800),(68 526736500),(69 539343400),(70 551147260),(71 560338240),(72 569314900),(73 576660540),(74 582574140),(75 587249300),(76 590135040),(77 591917100),(78 592153000),(79 590582460),
(1 27532.19),(2 54181.566),(3 56891.69),(4 50121.81),(5 52380.684),(6 56250.043),(7 56325.617),(8 59236.906),(9 63466.168),(10 64279.523),(11 63695.574),(12 65855.086),(13 69150.01),(14 69694.23),(15 70615.66),(16 72583.37),(17 74412.734),(18 77368.53),(19 80339.77),(20 81606.2),(21 82302.5),(22 84214.945),(23 85648.15),(24 87897.06),(25 91669.305),(26 93695.55),(27 94585.09),(28 96255.305),(29 98429.27),(30 101650.36),(31 103808.81),(32 106321.41),(33 105650.92),(34 106221.27),(35 109211.85),(36 109242.97),(37 109297.09),(38 108420.37),(39 108755.8),(40 108478.48),(41 111592.04),(42 112333.85),(43 111761.61),(44 111191.08),(45 111292.47),(46 113939.63),(47 114370.84),(48 114222.88),(49 116381.4),(50 116719.13),(51 117125.86),(52 116463.75),(53 116352.82),(54 118243.8),(55 120334.48),(56 120418.78),(57 122537.98),(58 122396.66),(59 122810.555),(60 122642.79),(61 122371.71),(62 121656.23),(63 123436.62),(64 125814.72),(65 124861.86),(66 127127.32),(67 128198.11),(68 128146.58),(69 128547.52),(70 130052.33),(71 132135.19),(72 134453.4),(73 135820.17),(74 135134.64),(75 134863.64),(76 135882.75),(77 136768.36),(78 137373.56),(79 138246.17),
(1 27202.506),(2 52897.21),(3 55362.008),(4 48637.543),(5 51913.23),(6 55560.367),(7 55142.34),(8 58299.69),(9 63187.863),(10 63536.145),(11 63072.89),(12 64931.37),(13 66817.95),(14 68505.1),(15 70261.06),(16 72170.94),(17 74058.31),(18 76187.19),(19 78335.41),(20 79226.625),(21 80557.016),(22 83271.7),(23 85159.51),(24 87283.54),(25 90271.53),(26 91730.26),(27 92645.234),(28 94832.016),(29 96484.36),(30 99406.72),(31 100842.47),(32 100926.375),(33 100427.7),(34 102830.195),(35 105693.055),(36 105439.92),(37 105485.18),(38 105079.984),(39 104914.37),(40 105845.28),(41 108814.09),(42 109426.94),(43 108240.86),(44 108198.14),(45 107258.53),(46 108581.86),(47 108323.71),(48 109768.74),(49 109712.95),(50 109524.98),(51 108693.055),(52 109493.47),(53 109443.73),(54 110264.9),(55 110624.78),(56 111956.93),(57 112464.42),(58 112362.38),(59 112876.734),(60 114324.875),(61 113238.016),(62 112663.02),(63 114868.18),(64 115853.02),(65 116693.45),(66 118426.78),(67 118973.23),(68 119722.695),(69 119484.695),(70 120789.83),(71 123584.97),(72 126959.11),(73 128336.875),(74 126343.516),(75 125942.27),(76 128235.92),(77 128513.36),(78 129001.24),(79 129798.89),
(1 25217.615),(2 48176.99),(3 50204.598),(4 44675.832),(5 47694.383),(6 51056.055),(7 49783.94),(8 52582.844),(9 57449.492),(10 58433.68),(11 57922.81),(12 59745.19),(13 62149.27),(14 63939.52),(15 65549.09),(16 67050.46),(17 70574.27),(18 73326.4),(19 75169.29),(20 76607.805),(21 78620.71),(22 81066.55),(23 81345.31),(24 84266.54),(25 85787.484),(26 86914.66),(27 89765.19),(28 90559.2),(29 91920.055),(30 94300.46),(31 95756.94),(32 96111.21),(33 97569.234),(34 99544.41),(35 100291.664),(36 100302.055),(37 99155.98),(38 98515.586),(39 98647.84),(40 100956.05),(41 102158.8),(42 102849.41),(43 100523.19),(44 101707.51),(45 102086.24),(46 103353),(47 103003.47),(48 103543.23),(49 103238.695),(50 102967.29),(51 104280.59),(52 104743.195),(53 104829.49),(54 105320.83),(55 105851.73),(56 106327.42),(57 107442.35),(58 107640.05),(59 110021.2),(60 111505.516),(61 111017.46),(62 110491.64),(63 112817.195),(64 114661.49),(65 114935.695),(66 116098.06),(67 117750.94),(68 117909.09),(69 118195.49),(70 119224.17),(71 121531.98),(72 123681.13),(73 124507.85),(74 123594.04),(75 124025.38),(76 123758.96),(77 126762.53),(78 127100.46),(79 127643.49),
(1 25688.402),(2 49999.227),(3 51287.31),(4 45456.625),(5 49198.27),(6 52839.79),(7 51318.176),(8 53547.41),(9 58645.96),(10 59739.12),(11 59147.656),(12 60643.6),(13 64179.305),(14 66993.52),(15 67730.055),(16 69458.44),(17 73655.44),(18 76095.35),(19 76865.81),(20 77144.414),(21 79784.08),(22 80815.65),(23 83472.62),(24 85933.01),(25 86354.914),(26 89433),(27 91050.69),(28 90935.76),(29 92700.79),(30 94909.164),(31 96536.04),(32 96922.48),(33 97806.41),(34 98651.69),(35 99185.836),(36 98853.086),(37 99817.07),(38 98438.49),(39 98987.15),(40 99493.586),(41 102198.266),(42 101547.66),(43 101725.41),(44 103170.984),(45 102290.23),(46 102737.97),(47 101892.8),(48 102225.43),(49 102226.45),(50 103155.19),(51 104640.734),(52 105751.3),(53 105610.66),(54 106660.43),(55 108825.64),(56 111001.836),(57 111560.234),(58 110199.625),(59 110855.55),(60 113139.01),(61 113812.734),(62 113952.12),(63 116517.445),(64 117116.81),(65 117359.11),(66 119532.12),(67 121097.2),(68 120634.945),(69 121344.54),(70 124060.97),(71 125603.984),(72 128116.836),(73 127942.59),(74 128170.49),(75 126759.07),(76 127616.4),(77 129719.46),(78 129011.984),(79 127833.13),
(1 24002.252),(2 45972.434),(3 47201.656),(4 41609.727),(5 45267.797),(6 48601.3),(7 46296.547),(8 47953.29),(9 52856.906),(10 54812.727),(11 54452.023),(12 55657.17),(13 58190.883),(14 60308.215),(15 60799.977),(16 62635.137),(17 66641.61),(18 68922.45),(19 69937.836),(20 71171.97),(21 73260.47),(22 73267.45),(23 75647.52),(24 76604.664),(25 77545.836),(26 80148.72),(27 80563.86),(28 80808.04),(29 81670.45),(30 83371.94),(31 85038.73),(32 85317.06),(33 86135.24),(34 86161.06),(35 87332.72),(36 88257.88),(37 87422.914),(38 87891.734),(39 87346.63),(40 89088.36),(41 89868.74),(42 90522.27),(43 90172.59),(44 91752.55),(45 91165.5),(46 92819.875),(47 92263.61),(48 92334.56),(49 93463.766),(50 94199.33),(51 95396.23),(52 95567.26),(53 95827.375),(54 97433.13),(55 99322.92),(56 100801.914),(57 101858.945),(58 102766.9),(59 105153.016),(60 106531.5),(61 106691.125),(62 105994.96),(63 108691.74),(64 109068.94),(65 109077.63),(66 110547.86),(67 112436.664),(68 112729.84),(69 113805.82),(70 114835.4),(71 116789.88),(72 118086.44),(73 118115.86),(74 118123.625),(75 117164.57),(76 118097.84),(77 119615.73),(78 118655.18),(79 117434.59),
(1 23593.43),(2 45671.926),(3 46618.836),(4 42068.535),(5 46640.813),(6 48638.42),(7 45888.09),(8 48206.7),(9 52922.656),(10 54554.344),(11 55468.094),(12 57455.98),(13 59622.05),(14 60117.758),(15 60357.246),(16 64590.86),(17 67783.945),(18 70290.69),(19 71622.38),(20 71254.69),(21 71343.484),(22 73003.21),(23 76013.6),(24 77727.805),(25 79583.49),(26 79989.37),(27 81789.7),(28 81227.43),(29 81848.87),(30 83720.47),(31 85353.11),(32 86862.63),(33 86451.12),(34 86953.35),(35 87217.63),(36 87970.72),(37 87264.75),(38 86580.555),(39 86330.37),(40 88703.12),(41 90137.055),(42 91068.69),(43 90368.07),(44 90467.95),(45 89922.19),(46 89534.45),(47 89676.28),(48 89968.04),(49 91588.766),(50 93063.95),(51 94009.79),(52 94535.63),(53 94574.09),(54 96256.94),(55 98573.516),(56 100104.88),(57 99107.16),(58 99375.086),(59 101837.4),(60 103206.516),(61 103814.38),(62 102707.69),(63 104298.914),(64 105564.445),(65 104694.086),(66 106674.02),(67 108585.11),(68 109108.555),(69 108348.79),(70 109297.42),(71 110511.49),(72 112276.25),(73 112981.78),(74 112535.336),(75 111017.87),(76 110635.94),(77 112030.57),(78 112243.74),(79 110714.69),
(1 23710.797),(2 45601.832),(3 45516.277),(4 40969.785),(5 46164.582),(6 48317.934),(7 45042.543),(8 46428.227),(9 50492.96),(10 52509.395),(11 54466.152),(12 56574.906),(13 57471.62),(14 56684.496),(15 57505.25),(16 62106.152),(17 64822.9),(18 66642.57),(19 67134.61),(20 67779.305),(21 69995.28),(22 71958.88),(23 72775.59),(24 74420.625),(25 75106.695),(26 75215.56),(27 76834.85),(28 77330.445),(29 78454.805),(30 80010.31),(31 81351.9),(32 82456.016),(33 82606.28),(34 83056.35),(35 85109.58),(36 84964.08),(37 85741.59),(38 84088.37),(39 85062.85),(40 86295.336),(41 88067.055),(42 90744.336),(43 89480.57),(44 89188.695),(45 90138.23),(46 90049.016),(47 89916.7),(48 91134.47),(49 92243.58),(50 93158.74),(51 95324.016),(52 95795.48),(53 95463.984),(54 96636.17),(55 98988.24),(56 101307.09),(57 102784.336),(58 101661.95),(59 103213.47),(60 105068.63),(61 103756.22),(62 104727.984),(63 107157.734),(64 106879.26),(65 107482.79),(66 108741.055),(67 109804.23),(68 108985.65),(69 109624.125),(70 110778.91),(71 111651.37),(72 112776.7),(73 111736.84),(74 111450.945),(75 110991.55),(76 111047.03),(77 112682.164),(78 111533.24),(79 109312.43),
(1 22189.828),(2 42933.05),(3 43845.04),(4 39933.746),(5 43865.613),(6 45361.492),(7 43114.367),(8 44554.492),(9 47980.586),(10 51248.04),(11 53759.332),(12 55262.45),(13 55531.99),(14 54541.555),(15 56654.67),(16 60549.035),(17 63614.21),(18 65727.97),(19 65898.52),(20 66507.35),(21 69118.945),(22 69022.5),(23 70305.71),(24 72522.484),(25 73401.43),(26 75556.12),(27 76499.875),(28 76514.19),(29 77203.89),(30 79106.16),(31 79729.66),(32 79414.21),(33 79938.41),(34 81007.875),(35 81718.555),(36 81943.336),(37 81585.71),(38 82235.48),(39 81676.97),(40 84095.82),(41 84423.08),(42 86751.74),(43 84463.38),(44 84870.03),(45 84553.836),(46 84680.1),(47 84608.625),(48 84803.99),(49 86151.99),(50 88735.875),(51 89768.875),(52 89988.76),(53 90791.734),(54 91345.32),(55 92120.164),(56 94206.555),(57 94236.48),(58 93428.25),(59 94287.12),(60 96042.12),(61 96167.62),(62 96340.64),(63 96511.21),(64 97090.87),(65 96449.164),(66 98275.24),(67 99908.21),(68 100155.875),(69 99824.734),(70 100031.1),(71 99987.34),(72 100853.99),(73 100429.766),(74 100297.03),(75 100989.016),(76 100283.91),(77 100933.29),(78 100804.87),(79 98930.96),
(1 22265.098),(2 43457.797),(3 44085.48),(4 40198.33),(5 44964.652),(6 46420.58),(7 43022.37),(8 42876.215),(9 47327.805),(10 51298.99),(11 53865.63),(12 55221.98),(13 54698.703),(14 54010.543),(15 55400.008),(16 59153.914),(17 62453.566),(18 63868.215),(19 63020.047),(20 64452.293),(21 67522.96),(22 67230.31),(23 69419.04),(24 69912.27),(25 70613.18),(26 72311.34),(27 72418.87),(28 72977.84),(29 74243.28),(30 74943.26),(31 74726.69),(32 76392.22),(33 76835.67),(34 79322.92),(35 78330.23),(36 78939.125),(37 78683.63),(38 79954.25),(39 78419.52),(40 80213.445),(41 81452.17),(42 80702.89),(43 81526.664),(44 81599.92),(45 82146.234),(46 82367.79),(47 81933.96),(48 82823.875),(49 84316.97),(50 84621.17),(51 85830.3),(52 85800.82),(53 87478.17),(54 89440.82),(55 90089.91),(56 90995.18),(57 91275.305),(58 91150.875),(59 92093.82),(60 93372.09),(61 92035.04),(62 92452.06),(63 93038.11),(64 94094),(65 94429.77),(66 95105.84),(67 95058.82),(68 96335.625),(69 95587.625),(70 95299.19),(71 96749.67),(72 97653.92),(73 96113.79),(74 96106.53),(75 96093.21),(76 95257.15),(77 97214.04),(78 96476.66),(79 94032.734),
(1 21630.854),(2 42055.336),(3 41884.93),(4 38314.598),(5 43231.62),(6 44828.516),(7 41240.72),(8 40898.996),(9 44436.336),(10 49288.652),(11 52614.543),(12 52228.133),(13 51436.12),(14 51204.17),(15 52381.15),(16 55670.184),(17 58529.84),(18 60229.914),(19 59595.56),(20 62871.56),(21 63245.457),(22 64085.848),(23 65094.188),(24 65413.68),(25 66484.734),(26 67937.51),(27 68146.56),(28 69691.86),(29 70163.66),(30 70736.23),(31 71234.99),(32 71760.15),(33 72853.23),(34 75562.56),(35 75430.82),(36 75232.336),(37 77109.78),(38 76811.484),(39 77746.6),(40 78088.58),(41 78917.5),(42 78923.67),(43 78678.414),(44 78864.89),(45 79729.48),(46 79794.52),(47 79884.266),(48 80518.17),(49 81599.21),(50 82450.15),(51 83413.93),(52 83776.16),(53 84244.69),(54 84267.055),(55 85280.805),(56 86198.5),(57 86360.28),(58 85178.23),(59 86411.96),(60 87418.88),(61 86513.25),(62 86887.984),(63 88318.29),(64 88690),(65 88157.84),(66 89322.1),(67 91008.555),(68 91087.29),(69 90301.87),(70 91341.99),(71 92371.086),(72 92050.03),(73 91935.414),(74 92721.61),(75 92239.8),(76 92546.695),(77 94205.06),(78 93406.984),(79 92089.46),
(1 21524.809),(2 42155.273),(3 42526.195),(4 39233.234),(5 43185.6),(6 44404.508),(7 41166.723),(8 41122.125),(9 44725.5),(10 49910.043),(11 52916.504),(12 52261.563),(13 51642.313),(14 51396.816),(15 52309.69),(16 55161.176),(17 58369.715),(18 59137.797),(19 58993.527),(20 61899.55),(21 61283.887),(22 62016.48),(23 63932.746),(24 63841.02),(25 65171.08),(26 65755.97),(27 66766.164),(28 68003.89),(29 68941.57),(30 70884.82),(31 71497.87),(32 71861.59),(33 74286.16),(34 75870.79),(35 75774.85),(36 76571.234),(37 78030.24),(38 77476.445),(39 78209.09),(40 78682.55),(41 78579.47),(42 79046.984),(43 79701.9),(44 81065.95),(45 82051.625),(46 82547.84),(47 82700.89),(48 82025.49),(49 82721.08),(50 83292.28),(51 84108.59),(52 86532.28),(53 87034.18),(54 86293.305),(55 86969.23),(56 86880.945),(57 86873.33),(58 86520.53),(59 87449.1),(60 87299.086),(61 87172.97),(62 88282.055),(63 89654.766),(64 89590.26),(65 88663.8),(66 90669.18),(67 91389.79),(68 91009.516),(69 90030.72),(70 90440.28),(71 91887.04),(72 91105.266),(73 91518.914),(74 92048.92),(75 90539.89),(76 92493.72),(77 94113.33),(78 93325.37),(79 92066.41),
(1 21091.627),(2 41333.816),(3 41499.99),(4 38013.133),(5 41937.242),(6 42905.5),(7 40288.586),(8 40133.05),(9 43296.273),(10 49008.3),(11 52264.555),(12 52185.22),(13 50707),(14 49153.813),(15 50386.94),(16 54842.402),(17 56588.426),(18 56028.664),(19 56790.047),(20 59491.52),(21 59703.91),(22 60261.434),(23 60611.74),(24 60335.91),(25 61844.746),(26 62181.184),(27 63735.266),(28 64023.93),(29 65327.83),(30 66792.72),(31 66483.555),(32 67685.72),(33 69594.91),(34 70153.21),(35 70644.84),(36 71898.64),(37 71732.734),(38 72775.41),(39 72694.71),(40 72907.33),(41 73210.16),(42 74468.65),(43 74812.16),(44 75728.34),(45 77240.06),(46 78182.125),(47 77938.87),(48 77915.89),(49 78569.57),(50 79372.55),(51 80699.39),(52 80832.99),(53 80813.96),(54 80641.66),(55 80931.97),(56 82244.695),(57 82859),(58 81408.805),(59 82715.72),(60 83680.27),(61 83660.67),(62 84678.96),(63 85317.59),(64 85929.35),(65 85901.125),(66 86440.77),(67 88312.27),(68 87401.484),(69 86698.79),(70 88877.67),(71 88656.086),(72 88949.89),(73 89660.21),(74 89490.305),(75 89730.24),(76 90568.11),(77 90501.016),(78 91395.76),(79 89584.94),
(1 20670.818),(2 40632.754),(3 41057.918),(4 37979.56),(5 41645.8),(6 42747.75),(7 40658.527),(8 40402.71),(9 43427.516),(10 48552.793),(11 52395.156),(12 51140.27),(13 49399.79),(14 49113.207),(15 51206.38),(16 54829.17),(17 57006.527),(18 56136.05),(19 56432.89),(20 58735.195),(21 58584.156),(22 59726.344),(23 60874.11),(24 61235.766),(25 61854.387),(26 62991.547),(27 65091.89),(28 64873.414),(29 66641.1),(30 67963.4),(31 68432.234),(32 69993.23),(33 70869.086),(34 72567.1),(35 73388.984),(36 74109.96),(37 74255.516),(38 74289.21),(39 73961.12),(40 74201.305),(41 75026.48),(42 76316.555),(43 76617.63),(44 77424.11),(45 78424.73),(46 79226.56),(47 77867.81),(48 78269.21),(49 78983.08),(50 79744.01),(51 81980.96),(52 82210.98),(53 81771.25),(54 82082.16),(55 82212.89),(56 82328.51),(57 81767.76),(58 81943.58),(59 83083.9),(60 83413.69),(61 83568.586),(62 84798.51),(63 86574.9),(64 86303.64),(65 85281.336),(66 85835.42),(67 87557.77),(68 86086.27),(69 86254.31),(70 87040.19),(71 87294.67),(72 88745.36),(73 88603.234),(74 89356.836),(75 88714.19),(76 89085.52),(77 90148.52),(78 90839.67),(79 89494.96),
(1 20387.133),(2 40228.44),(3 40439.12),(4 37342.242),(5 40857.4),(6 41998.406),(7 40150.824),(8 39754.09),(9 42204.785),(10 47196.76),(11 50190.777),(12 50031.547),(13 48866.914),(14 47605.29),(15 48843.473),(16 53127.31),(17 55080.12),(18 53470.28),(19 54332.44),(20 56881.445),(21 56697.46),(22 57687.406),(23 58514.47),(24 58442.83),(25 59021.973),(26 60602.023),(27 61830.78),(28 62523.594),(29 64488.164),(30 63910.79),(31 64288.113),(32 66279.6),(33 66998.37),(34 69384.57),(35 70079.695),(36 70263.87),(37 71015.055),(38 70326.24),(39 70782.414),(40 71008.41),(41 72138.11),(42 72453.7),(43 73367.66),(44 75100.87),(45 74998.84),(46 75313.03),(47 75292.29),(48 76352.72),(49 76855.01),(50 76770.586),(51 78199.27),(52 78329.11),(53 79156.48),(54 78472.41),(55 79255.945),(56 80423.45),(57 80255.56),(58 80138.55),(59 80831.6),(60 82779.83),(61 82517.875),(62 83310.14),(63 85048.77),(64 84929.97),(65 83624.375),(66 85524.805),(67 85748.84),(68 85430.99),(69 84594.766),(70 85408.33),(71 86866.01),(72 86392),(73 86634.234),(74 86749.67),(75 86946.56),(76 86356.414),(77 87567.88),(78 87328.336),(79 86483.71),
(1 19678.105),(2 38956.773),(3 39665.59),(4 37457.613),(5 40516.01),(6 41008.42),(7 39668.305),(8 39551.22),(9 41674.977),(10 46736.215),(11 49679.72),(12 48791.97),(13 48105.582),(14 46928.387),(15 48721.227),(16 53001.734),(17 54701.098),(18 52616.984),(19 53393.47),(20 55606.996),(21 55718.297),(22 57158.57),(23 57723.703),(24 56962.363),(25 58597.95),(26 60616.195),(27 62434.418),(28 63831.535),(29 63570.68),(30 64940.543),(31 65953.46),(32 67245.26),(33 68604.3),(34 70560.82),(35 70567.36),(36 71505.34),(37 71481.74),(38 71589.375),(39 72344.46),(40 72391.95),(41 73249.69),(42 74044.96),(43 74718.02),(44 75130.78),(45 75997.01),(46 75586.72),(47 76606.41),(48 77488.13),(49 77226.69),(50 77558.1),(51 78765.29),(52 79345.82),(53 80073.805),(54 79716.234),(55 79758.54),(56 79238.37),(57 78601.32),(58 78122.61),(59 79500.7),(60 80216.375),(61 80141.75),(62 81257.63),(63 83047.2),(64 82856.54),(65 82383.26),(66 83474.63),(67 83709.42),(68 82696.336),(69 82072.14),(70 83257.46),(71 84851.09),(72 84640.52),(73 84454.3),(74 86136.01),(75 84466.99),(76 84560.48),(77 84975.81),(78 85902.31),(79 85433.53),
(1 19930.955),(2 39629.742),(3 40209.57),(4 37782.395),(5 40743.883),(6 41534.863),(7 40786.37),(8 40837.594),(9 43227.023),(10 47604.836),(11 49024.844),(12 49208.258),(13 48283.453),(14 46200.19),(15 48625.855),(16 52577.46),(17 53049.164),(18 50496.105),(19 52409.664),(20 53754.453),(21 54508.58),(22 55556.207),(23 56257.645),(24 56152.895),(25 57071.406),(26 58577.1),(27 60285.08),(28 61655.625),(29 61241.69),(30 62419.434),(31 62476.145),(32 63829.074),(33 65831.78),(34 66801.86),(35 67649.49),(36 67967.25),(37 68428.9),(38 68880.125),(39 69754.23),(40 69811.13),(41 71328.91),(42 71957.37),(43 73028.625),(44 73610.87),(45 73416.5),(46 73654.836),(47 74225.32),(48 74551.31),(49 74487.77),(50 74308.89),(51 75331.33),(52 76236.3),(53 76254.53),(54 75219.71),(55 75750.42),(56 76988.91),(57 77896.31),(58 76818.22),(59 77822.41),(60 78641.24),(61 78984.2),(62 80468.95),(63 80514.51),(64 80245.2),(65 79746.78),(66 82329.36),(67 83368.68),(68 82432.73),(69 82191.63),(70 83019.88),(71 84715.07),(72 83720.33),(73 84431.27),(74 85385.75),(75 84277.59),(76 84928.01),(77 85894.69),(78 86263.1),(79 85596.234),
(1 19417.861),(2 38816.813),(3 39306.184),(4 36418.543),(5 38876.227),(6 40249.16),(7 39282.625),(8 38551.4),(9 40988.91),(10 44368.99),(11 46421.26),(12 47386.8),(13 45873.06),(14 43537.594),(15 46474.95),(16 50746.234),(17 50499.465),(18 48918.438),(19 49335.043),(20 50886.926),(21 51696.8),(22 52060.04),(23 52364.855),(24 52341.195),(25 53919.586),(26 55245.094),(27 58392.47),(28 58068.055),(29 59926.676),(30 59731.68),(31 59498.105),(32 61253.883),(33 62502.906),(34 62401.83),(35 63622.78),(36 63399.36),(37 64674.28),(38 64740.08),(39 65812.87),(40 66065.664),(41 66771.46),(42 66944.73),(43 67631.42),(44 68289.15),(45 68327.695),(46 69357.18),(47 68121.07),(48 69225.44),(49 69879.234),(50 69813.2),(51 71062.76),(52 72635.766),(53 72725.76),(54 71134.64),(55 72256.05),(56 74035.54),(57 73299.125),(58 72995.32),(59 74359.64),(60 75545.14),(61 76353.27),(62 77176.484),(63 77441.08),(64 77923.33),(65 77631.38),(66 78628.984),(67 78990.24),(68 77875.92),(69 77100.734),(70 79067.19),(71 80040.63),(72 79611.64),(73 80514.51),(74 80010.734),(75 80439.984),(76 79765.914),(77 79713.35),(78 79804.76),(79 78822.234),
(1 18879.309),(2 37613.133),(3 37982.223),(4 35795.51),(5 37550.934),(6 38810.47),(7 38912.36),(8 38759.41),(9 41008.703),(10 44442.063),(11 45897.777),(12 46740.586),(13 45675.69),(14 44313.79),(15 46255.28),(16 49144.49),(17 49738.58),(18 48148.93),(19 49341.93),(20 52004.566),(21 52517.7),(22 52696.27),(23 53135.773),(24 54362.734),(25 55258.953),(26 56551.64),(27 59283.777),(28 60469.89),(29 61749.824),(30 60795.52),(31 62761.504),(32 64042.375),(33 64787.824),(34 66101.63),(35 66620.28),(36 66835.5),(37 68122.81),(38 68484.6),(39 69206.78),(40 69538.11),(41 70018.88),(42 70632.086),(43 71447.94),(44 71799.42),(45 72818.4),(46 72796.89),(47 72171.47),(48 73178.37),(49 72701.37),(50 72679.33),(51 74071.445),(52 74890.05),(53 74261.195),(54 74450.77),(55 75959.02),(56 76556.16),(57 76034.016),(58 75802.86),(59 76750.68),(60 77619.08),(61 78109.8),(62 77403.16),(63 79266.55),(64 78953.96),(65 79064.87),(66 80180.19),(67 81741.39),(68 79779.2),(69 80799.62),(70 80599.016),(71 80893.53),(72 81387.72),(73 81120.336),(74 81746.67),(75 82156.516),(76 81415.92),(77 82160.41),(78 82074.01),(79 82567.44),
