1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 140023.63),(2 412909.75),(3 879992.2),(4 1410987.4),(5 2101296.8),(6 2736349.3),(7 3481004.8),(8 4196453.5),(9 5052018),(10 5842146),(11 6721536),(12 7547444),(13 8470875),(14 9274825),(15 10231351),(16 11063889),(17 11993848),(18 12834764),(19 13705401),(20 14511744),(21 15405236),(22 16224680),(23 17189586),(24 17872590),(25 18682750),(26 19339662),(27 20211034),(28 20925634),(29 21863784),(30 22563584),(31 23446158),(32 24070656),(33 25004670),(34 25734250),(35 26806870),(36 27881970),(37 29142442),(38 30333360),(39 31744170),(40 33101776),(41 34696430),(42 36219372),(43 38112904),(44 39794468),(45 41483090),(46 42989190),(47 44435956),(48 45768240),(49 47237948),(50 48092692),(51 49067564),(52 49711424),(53 50494660),(54 51018164),(55 51699216),(56 52231964),(57 52599724),(58 52787180),(59 53011730),(60 53127500),(61 53283740),(62 53476064),(63 53629924),(64 53799296),(65 53931340),(66 54192308),(67 54431060),(68 54621876),(69 54710996),(70 54670016),(71 54840852),(72 54998676),(73 55304524),(74 55771908),(75 56749268),(76 57465380),(77 58212524),(78 59092052),(79 59915228),
(1 5881.9453),(2 10498.708),(3 12446.69),(4 13952.728),(5 14632.028),(6 15305.231),(7 15803.315),(8 16624.414),(9 16939.928),(10 17180.139),(11 17274.412),(12 17760.39),(13 18353.816),(14 19277.818),(15 19334.064),(16 19214.922),(17 18959.35),(18 19454.031),(19 19886.531),(20 20563.707),(21 20263.975),(22 20131.342),(23 19857.406),(24 20218.81),(25 20358.6),(26 20586.248),(27 20490.734),(28 20441.186),(29 20218.137),(30 20759.262),(31 20588.146),(32 20395.24),(33 19898.09),(34 20146.648),(35 19698.697),(36 19737.625),(37 19592.615),(38 19851.074),(39 19638.66),(40 19570.24),(41 19232.707),(42 19426.652),(43 19493.803),(44 19859.373),(45 19944.549),(46 19901.602),(47 19579.863),(48 19758.121),(49 19382.115),(50 19656.922),(51 19439.645),(52 19867.504),(53 19648.78),(54 19959.916),(55 19902.178),(56 20264.5),(57 20214.145),(58 20598.727),(59 20685.219),(60 21094.002),(61 21117.86),(62 21539.756),(63 21559.174),(64 21867.254),(65 21665.33),(66 21917.803),(67 21988.994),(68 22479.02),(69 21981.814),(70 22157.94),(71 21980.863),(72 22045.965),(73 21663.607),(74 21899.875),(75 22068.564),(76 22122.277),(77 22557.645),(78 23129.59),(79 22972.38),
(1 5445.826),(2 9607.865),(3 11477.349),(4 12967.044),(5 13540.921),(6 14173.589),(7 14537.642),(8 15330.701),(9 15663.895),(10 15992.93),(11 15735.131),(12 16075.829),(13 16683.734),(14 17614.182),(15 17486.35),(16 17324.459),(17 17224.908),(18 17692.135),(19 18219.813),(20 18807.277),(21 18529.223),(22 18589.258),(23 18421.125),(24 18742.648),(25 19259.283),(26 19559.072),(27 19334.943),(28 19443.28),(29 19356.387),(30 19675.045),(31 19525.027),(32 19483.729),(33 18876.314),(34 19052.166),(35 18828.21),(36 18852.725),(37 18832.912),(38 19133.752),(39 18987.19),(40 18860.879),(41 18579.947),(42 18875.078),(43 18790.383),(44 19180.225),(45 19338.5),(46 19389.385),(47 19267.645),(48 19249.527),(49 18907.588),(50 18910.414),(51 18566.4),(52 18899.553),(53 18783.121),(54 19028.15),(55 18884.389),(56 19460.568),(57 19468.266),(58 19777.615),(59 19516.209),(60 19764.037),(61 19749.547),(62 20030.535),(63 20001.234),(64 20124.174),(65 19847.658),(66 20028.564),(67 20067.828),(68 20552.91),(69 20170.137),(70 20370.87),(71 20241.402),(72 20440.4),(73 20496.215),(74 21032.686),(75 21046.262),(76 21167.611),(77 21362.348),(78 21844.33),(79 21573.621),
(1 5301.3867),(2 9307.498),(3 11060.186),(4 12633.823),(5 13265.035),(6 14133.202),(7 14584.492),(8 15306.388),(9 15590.286),(10 16047.67),(11 15901.421),(12 16317.55),(13 16725.906),(14 17383.082),(15 16919.262),(16 16702.893),(17 16249.562),(18 16687.764),(19 17094.762),(20 17545.816),(21 17172.953),(22 17350.633),(23 17398.795),(24 17883.148),(25 18080.885),(26 18505.057),(27 18252.65),(28 18330.965),(29 18174.834),(30 18687.467),(31 18304.295),(32 18288.27),(33 18111.176),(34 18385.75),(35 18302.488),(36 18397.889),(37 18372.506),(38 18760.953),(39 18463.611),(40 18598.2),(41 18773.45),(42 19233.139),(43 19081.42),(44 19244.105),(45 19181.37),(46 19477.541),(47 19493.92),(48 19430.885),(49 18985.227),(50 19332.162),(51 19060.684),(52 19266.24),(53 19006.82),(54 19182.19),(55 19031.63),(56 19449.336),(57 19427.209),(58 19561.436),(59 19398.35),(60 19627.111),(61 19373.355),(62 19786.977),(63 19610.63),(64 19966.713),(65 19713.584),(66 19803.95),(67 19794.535),(68 19891.422),(69 19661.918),(70 19949.908),(71 19950.07),(72 20238.957),(73 20295.709),(74 20629.186),(75 20938.908),(76 21294.81),(77 21092.102),(78 21354.75),(79 21015.758),
(1 5196.218),(2 9121.955),(3 10916.048),(4 12239.266),(5 12837.816),(6 13549.6),(7 13880.278),(8 14680.545),(9 15022.246),(10 15268.747),(11 15159.093),(12 15567.834),(13 15917.978),(14 16747.766),(15 16746.4),(16 16577.293),(17 16296.863),(18 16628.646),(19 16974.14),(20 17522.637),(21 17403.025),(22 17535.066),(23 17274.541),(24 17605.273),(25 17892.373),(26 18113.152),(27 17701.654),(28 17902.424),(29 17708.887),(30 17879.676),(31 17938.52),(32 17957.65),(33 17406.287),(34 17506.22),(35 17445.98),(36 17835.54),(37 17839.791),(38 17995.086),(39 17885.297),(40 17963.568),(41 17818.238),(42 18072.922),(43 18162.775),(44 18555.55),(45 18477.018),(46 18426.33),(47 18212.74),(48 18255.59),(49 18137.738),(50 18608.3),(51 18403.754),(52 18708.635),(53 18441.195),(54 18721.705),(55 18387.096),(56 18620.158),(57 18487.715),(58 18704.023),(59 18544.018),(60 18677.885),(61 18703.844),(62 19091.088),(63 19058.598),(64 19197.41),(65 19097.877),(66 19441.559),(67 19485.225),(68 19693.59),(69 19644.453),(70 19960.324),(71 19784.447),(72 20009.777),(73 19949.217),(74 20223.377),(75 20395.152),(76 20769.15),(77 20870.693),(78 21215.393),(79 21050.002),
(1 5232.1045),(2 9121.829),(3 10810.0625),(4 12120.719),(5 12689.779),(6 13567.243),(7 13989.289),(8 14868.777),(9 15269.713),(10 15635.568),(11 15373.187),(12 15721.938),(13 16224.893),(14 17068.096),(15 16910.375),(16 16754.518),(17 16628.139),(18 17053.46),(19 17486.582),(20 17822.426),(21 17468.05),(22 17379.969),(23 17147.104),(24 17691.895),(25 17945.47),(26 18208.695),(27 17897.232),(28 17995.213),(29 18085.543),(30 18263.373),(31 17997.129),(32 18108.053),(33 17727.9),(34 17930.867),(35 17899.783),(36 18211.201),(37 17939.244),(38 18209.58),(39 17771.125),(40 17870.227),(41 17407.693),(42 17645.99),(43 17449.734),(44 17885.486),(45 17724.979),(46 17918.78),(47 17674.959),(48 17893.363),(49 17408.53),(50 17604.455),(51 17426.852),(52 17749.346),(53 17541.916),(54 17722.398),(55 17573.08),(56 17792.605),(57 17407.256),(58 17731.3),(59 17502.756),(60 17760.006),(61 17620.176),(62 17995.209),(63 17848.123),(64 18095.463),(65 18062.807),(66 18425.248),(67 18322.53),(68 18482.064),(69 18320.328),(70 18642.734),(71 18468.566),(72 18763.871),(73 18717.602),(74 18947.605),(75 19211.299),(76 19483.096),(77 19583.479),(78 19682.164),(79 19479.104),
(1 5066.76),(2 8806.156),(3 10507.866),(4 11754.455),(5 12237.089),(6 12817.879),(7 13113.679),(8 13984.271),(9 14274.04),(10 14672.354),(11 14656.915),(12 14988.356),(13 15530.459),(14 16225.289),(15 16142.362),(16 16068.58),(17 15869.049),(18 16406.148),(19 16668.242),(20 17112.88),(21 16635.418),(22 16734.387),(23 16502.922),(24 16869.2),(25 17157.354),(26 17403.486),(27 17075.277),(28 17427.781),(29 17486.682),(30 17864.822),(31 17537.332),(32 17604.059),(33 17360.105),(34 17565.762),(35 17440.676),(36 17605.598),(37 17620.957),(38 17626.227),(39 17239.637),(40 17255.135),(41 17036.582),(42 17172.527),(43 17138.482),(44 17452.576),(45 17457.49),(46 17363.68),(47 17251.365),(48 17335.94),(49 17071.846),(50 17328.28),(51 17211.047),(52 17557.07),(53 17559.76),(54 17766.615),(55 17356.904),(56 17376.72),(57 17162.326),(58 17427.398),(59 17425.033),(60 17878.135),(61 17969.674),(62 18204.564),(63 18024.092),(64 18174.658),(65 17940.488),(66 18061.096),(67 17880.596),(68 18116.08),(69 17965.42),(70 18140.783),(71 18027.586),(72 18243.977),(73 18247.55),(74 18665.027),(75 18932.408),(76 18984.346),(77 18907.959),(78 19052.752),(79 18840.965),
(1 4865.012),(2 8266.462),(3 9943.21),(4 11260.363),(5 11702.551),(6 12159.77),(7 12416.736),(8 13187.201),(9 13395.838),(10 13588.033),(11 13603.268),(12 14177.902),(13 14468.479),(14 14830.166),(15 14669.067),(16 14643.421),(17 14539.894),(18 15026.804),(19 14923.127),(20 15240.976),(21 14925.465),(22 15096.325),(23 14948.417),(24 15195.092),(25 15358.779),(26 15566.561),(27 15307.59),(28 15665.786),(29 15768.041),(30 15940.625),(31 15598.355),(32 15609.81),(33 15542.507),(34 15792.33),(35 15760.098),(36 15957.495),(37 15816.177),(38 15956.373),(39 15812.742),(40 15781.59),(41 15696.976),(42 16117.884),(43 16000.884),(44 16200.727),(45 15927.196),(46 16272.505),(47 16137.613),(48 16196.7705),(49 15924.97),(50 16319.426),(51 16161.696),(52 16460.355),(53 16300.592),(54 16646.893),(55 16432.59),(56 16456.363),(57 16244.893),(58 16549.379),(59 16445.475),(60 16676.662),(61 16837.889),(62 16993.857),(63 17008.482),(64 17123.305),(65 16793.402),(66 16906.805),(67 16679.996),(68 16897.846),(69 16744.738),(70 16942.021),(71 16806.658),(72 17030.92),(73 16810.709),(74 16977.564),(75 17143.963),(76 17396.492),(77 17528.824),(78 17595.512),(79 17468.922),
(1 4794.5444),(2 8193.489),(3 9848.747),(4 11097.83),(5 11539.265),(6 12154.8545),(7 12563.308),(8 13316.404),(9 13443.709),(10 13765.005),(11 13918.667),(12 14454.928),(13 14850.458),(14 15246.178),(15 15099.164),(16 14838.277),(17 14750.441),(18 15379.884),(19 15583.948),(20 15826.955),(21 15236.61),(22 15268.112),(23 15271.51),(24 15792.478),(25 15820.102),(26 15959.289),(27 15625.343),(28 15714.064),(29 15770.595),(30 15695.543),(31 15261.507),(32 15351.759),(33 15227.478),(34 15534.467),(35 15486.293),(36 15894.765),(37 15588.5205),(38 15709.976),(39 15605.533),(40 15682.494),(41 15727.911),(42 16028.048),(43 16072.517),(44 16303.374),(45 16123.9795),(46 16278.593),(47 16094.965),(48 16141.868),(49 15815.205),(50 15997.806),(51 15972.696),(52 16262.37),(53 16064.157),(54 16430.115),(55 16235.428),(56 16291.826),(57 16157.145),(58 16492.787),(59 16413.777),(60 16731.625),(61 16627.54),(62 16919.182),(63 16952.746),(64 17036.805),(65 16798.016),(66 17070.707),(67 17133.623),(68 17531.303),(69 17355.066),(70 17499.125),(71 17143.549),(72 17504.623),(73 17465.95),(74 17682.871),(75 17835.63),(76 18021.36),(77 18298.145),(78 18597.45),(79 18070.232),
(1 4676.23),(2 7987.321),(3 9520.709),(4 10797.624),(5 11393.748),(6 12028.26),(7 12525.463),(8 13205.844),(9 13307.665),(10 13769.884),(11 14061.773),(12 14712.632),(13 15159.97),(14 15702.141),(15 15547.817),(16 15315.359),(17 15259.977),(18 15699.707),(19 15991.928),(20 16487.973),(21 15904.515),(22 15799.934),(23 15444.286),(24 15873.288),(25 15787.807),(26 15742.687),(27 15473.623),(28 15596.137),(29 15381.415),(30 15318.042),(31 14998.414),(32 15189.848),(33 14972.926),(34 15260.766),(35 15169.019),(36 15391.941),(37 15128.489),(38 15228.895),(39 15161.458),(40 15359.698),(41 15365.996),(42 15789.025),(43 15711.987),(44 16168.017),(45 15977.57),(46 16014.002),(47 15606.222),(48 15484.778),(49 15152.515),(50 15647.95),(51 15271.773),(52 15540.312),(53 15310.861),(54 15371.519),(55 15163.578),(56 15156.588),(57 14957.599),(58 15230.05),(59 15386.685),(60 15667.234),(61 15579.564),(62 15972.428),(63 15886.371),(64 16036.572),(65 15793.456),(66 16074.828),(67 16044.054),(68 16193.867),(69 15941.55),(70 16100.476),(71 15945.917),(72 16146.249),(73 16186.351),(74 16566.104),(75 16674.291),(76 16976.58),(77 17096.549),(78 17352.94),(79 17308.084),
(1 4564.9478),(2 7856.92),(3 9314.358),(4 10428.675),(5 11092.824),(6 11781.148),(7 12136.342),(8 12730.561),(9 12980.013),(10 13294.593),(11 13509.299),(12 14165.292),(13 14541.183),(14 14944.943),(15 14901.904),(16 15018.031),(17 14957.906),(18 15404.948),(19 15398.768),(20 15569.086),(21 14943.691),(22 15046.683),(23 14834.103),(24 15068.98),(25 14961.2295),(26 14885.315),(27 14742.081),(28 15004.789),(29 14929.405),(30 14945.645),(31 14523.48),(32 14663.608),(33 14510.274),(34 14863.633),(35 15052.788),(36 15232.6455),(37 14943.3125),(38 15216.485),(39 14824.223),(40 14715.475),(41 14658.078),(42 14894.216),(43 14852.554),(44 15471.049),(45 15447.888),(46 15579.557),(47 15334.507),(48 15240.14),(49 14861.316),(50 15153.125),(51 14874.162),(52 15084.302),(53 14871.055),(54 15226.129),(55 14912.698),(56 15040.515),(57 14772.832),(58 14938.274),(59 15005.266),(60 15282.104),(61 15236.565),(62 15752.95),(63 15795.298),(64 15881.755),(65 15676.368),(66 15953.558),(67 15673.084),(68 15810.798),(69 15817.024),(70 16318.494),(71 16184.669),(72 16394.98),(73 16173.522),(74 16340.803),(75 16743.56),(76 16887.04),(77 16959.568),(78 17274.209),(79 17446.598),
(1 4417.5967),(2 7476.1514),(3 8729.82),(4 9670.203),(5 10104.325),(6 10835.386),(7 11110.74),(8 11645.338),(9 11890.601),(10 12109.526),(11 11976.614),(12 12558.801),(13 13082.035),(14 13631.84),(15 13383.205),(16 13424.947),(17 13496.944),(18 14040.512),(19 14061.887),(20 13965.576),(21 13448.153),(22 13489.8545),(23 13488.954),(24 13846.78),(25 13979.165),(26 13984.742),(27 13747.215),(28 13992.885),(29 13974.43),(30 13991.805),(31 13584.991),(32 13705.968),(33 13607.3955),(34 13947.884),(35 13791.24),(36 13960.625),(37 13695.731),(38 13601.277),(39 13479.088),(40 13553.315),(41 13402.462),(42 13765.766),(43 13943.559),(44 14298.559),(45 14347.772),(46 14440.618),(47 14197.219),(48 14214.117),(49 13903.901),(50 14118.027),(51 13888.089),(52 14040.795),(53 13943.449),(54 14213.981),(55 14102.748),(56 14449.176),(57 14291.229),(58 14530.339),(59 14357.05),(60 14639.511),(61 14804.287),(62 15295.039),(63 15273.653),(64 15218.459),(65 14963.413),(66 15300.877),(67 15073.173),(68 15360.879),(69 15185.082),(70 15420.318),(71 15194.966),(72 15209.688),(73 15079.069),(74 15170.238),(75 15538.816),(76 15703.623),(77 15777.405),(78 16162.751),(79 16164.58),
(1 4347.571),(2 7470.7817),(3 8747.972),(4 9823.57),(5 10240.203),(6 10644.774),(7 11089.869),(8 11697.41),(9 11802.685),(10 12024.152),(11 12046.046),(12 12759.191),(13 13302.8545),(14 13587.631),(15 13337.293),(16 13340.11),(17 13194.968),(18 13783.076),(19 13790.66),(20 13873.633),(21 13510.774),(22 13739.106),(23 13735.265),(24 14095.304),(25 14241.534),(26 14231.317),(27 14095.713),(28 14269.553),(29 14240.078),(30 14249.304),(31 14012.692),(32 14143.726),(33 14079.398),(34 14301.979),(35 13962.42),(36 14064.367),(37 13763.351),(38 13757.012),(39 13544.021),(40 13658.444),(41 13525.582),(42 13807.422),(43 13834.537),(44 14178.676),(45 14091.631),(46 14114.481),(47 14099.519),(48 14371.378),(49 14133.557),(50 14438.984),(51 14380.274),(52 14624.276),(53 14437.347),(54 14651.205),(55 14609.333),(56 14863.485),(57 14645.29),(58 14803.328),(59 14734.4375),(60 15120.789),(61 15148.802),(62 15518.85),(63 15443.046),(64 15556.78),(65 15226.817),(66 15453.585),(67 15184.309),(68 15505.053),(69 15328.754),(70 15716.445),(71 15550.032),(72 15714.491),(73 15553.628),(74 15998.422),(75 16236.746),(76 16392.451),(77 16619.248),(78 16961.2),(79 16939.982),
(1 4237.8145),(2 7043.4604),(3 8257.448),(4 9447.013),(5 9821.541),(6 10335.54),(7 10527.91),(8 11205.742),(9 11288.4),(10 11560.548),(11 11699.957),(12 12275.517),(13 12581.849),(14 12946.302),(15 12635.037),(16 12787.369),(17 12916.276),(18 13372.555),(19 13334.692),(20 13407.353),(21 13105.556),(22 13324.158),(23 13290.014),(24 13597.675),(25 13631.527),(26 13592.767),(27 13414.049),(28 13630.726),(29 13634.697),(30 13716.493),(31 13583.809),(32 13728.059),(33 13674.612),(34 13806.374),(35 13619.336),(36 13794.857),(37 13527.665),(38 13562.227),(39 13425.105),(40 13622.367),(41 13629.732),(42 13869.479),(43 13813.84),(44 14207.581),(45 14057.787),(46 13993.863),(47 13799.989),(48 13787.392),(49 13669.561),(50 13873.029),(51 13633.426),(52 13719.265),(53 13446.013),(54 13542.739),(55 13170.728),(56 13258.921),(57 13136.28),(58 13459.964),(59 13395.542),(60 13631.203),(61 13698.109),(62 14163.525),(63 14240.468),(64 14387.432),(65 14251.715),(66 14380.077),(67 14153.139),(68 14394.069),(69 14558.348),(70 14774.79),(71 14705.536),(72 14715.433),(73 14560.978),(74 14871.996),(75 15216.813),(76 15601.104),(77 15815.813),(78 15972.436),(79 15923.823),
(1 4069.8298),(2 6768.0786),(3 7929.68),(4 8953.795),(5 9388.223),(6 9750.915),(7 10098.6455),(8 10749.66),(9 10884.019),(10 11266.019),(11 11363.716),(12 11960.277),(13 12197.974),(14 12518.439),(15 12100.129),(16 12169.804),(17 12296.906),(18 12722.151),(19 12678.315),(20 12868.146),(21 12528.525),(22 12701.844),(23 12706.4375),(24 12922.88),(25 12925.543),(26 12921.592),(27 12911.21),(28 13208.053),(29 13291.796),(30 13389.815),(31 13265.348),(32 13622.195),(33 13707.075),(34 13943.246),(35 13809.066),(36 13969.236),(37 13774.151),(38 13737.636),(39 13557.268),(40 13554.691),(41 13408.089),(42 13740.325),(43 13615.074),(44 13743.691),(45 13715.281),(46 13653.368),(47 13491.461),(48 13561.41),(49 13336.458),(50 13494.445),(51 13348.093),(52 13349.723),(53 13018.292),(54 13040.483),(55 12872.486),(56 12996),(57 12745.408),(58 12987.688),(59 12899.836),(60 13218.328),(61 13170.769),(62 13462.61),(63 13390.165),(64 13498.597),(65 13384.96),(66 13561.665),(67 13391.311),(68 13657.109),(69 13453.232),(70 13720.201),(71 13660.081),(72 13809.821),(73 13852.548),(74 14013.612),(75 14343.477),(76 14601.049),(77 14779.655),(78 15004.657),(79 14819.338),
(1 4089.9565),(2 6824.9873),(3 8031.17),(4 9012.785),(5 9405.238),(6 9866.102),(7 10181.545),(8 10625.3955),(9 10829.876),(10 11113.81),(11 11120.722),(12 11625.576),(13 12070.541),(14 12419.529),(15 12137.527),(16 12209.659),(17 12257.389),(18 12571.75),(19 12442.842),(20 12460.497),(21 12192.645),(22 12380.299),(23 12456.733),(24 12708.52),(25 12578.353),(26 12610.895),(27 12455.8955),(28 12855.441),(29 12756.776),(30 12741.83),(31 12658.962),(32 12886.274),(33 12866.321),(34 13164.492),(35 12908.654),(36 12970.594),(37 12854.536),(38 13048.978),(39 12928.672),(40 13159.033),(41 12983.915),(42 13298.789),(43 13201.086),(44 13394.012),(45 13446.303),(46 13394.006),(47 13069.918),(48 13027.462),(49 12899.632),(50 13112.803),(51 13040.369),(52 13196.438),(53 12991.609),(54 12934.867),(55 12914.186),(56 13098.962),(57 12972.281),(58 13143.436),(59 13004.1455),(60 13383.944),(61 13266.251),(62 13577.677),(63 13400.279),(64 13513.663),(65 13521.535),(66 13813.535),(67 13700.225),(68 13902.299),(69 13713.406),(70 14017.798),(71 13869.339),(72 14125.301),(73 14033.336),(74 14317.633),(75 14622.101),(76 14751.535),(77 14803.889),(78 15172.618),(79 14930.493),
(1 3942.5881),(2 6455.4824),(3 7605.739),(4 8599.783),(5 9029.981),(6 9408.966),(7 9576.229),(8 10048.356),(9 10208.898),(10 10484.231),(11 10517.896),(12 11113.77),(13 11514.259),(14 11587.632),(15 11373.305),(16 11676.843),(17 11854.55),(18 12182.575),(19 11997.437),(20 11876.659),(21 11746.973),(22 12108.713),(23 12150.523),(24 12277.801),(25 12155.499),(26 12314.553),(27 12116.694),(28 12464.905),(29 12239.573),(30 12260.019),(31 12102.108),(32 12341.247),(33 12289.358),(34 12500.225),(35 12358.988),(36 12585.119),(37 12432.153),(38 12717.445),(39 12745.282),(40 12904.2),(41 12830.215),(42 13032.306),(43 12899.149),(44 13173.862),(45 13001.231),(46 13009.762),(47 12673.1045),(48 12706.735),(49 12477.105),(50 12637.813),(51 12505.266),(52 12706.427),(53 12384.039),(54 12474.503),(55 12297.634),(56 12485.413),(57 12416.555),(58 12608.305),(59 12422.458),(60 12593.46),(61 12572.117),(62 12820.571),(63 12745.37),(64 12751.071),(65 12652.69),(66 12793.964),(67 12654.755),(68 12744.113),(69 12596.292),(70 12753.054),(71 12768.505),(72 13067.817),(73 12951.395),(74 13228.586),(75 13473.662),(76 13722.77),(77 13832.966),(78 14037.345),(79 13951.928),
(1 3780.814),(2 6250.1113),(3 7340.478),(4 8307.592),(5 8656.552),(6 9068.477),(7 9302.941),(8 9877.766),(9 9964.278),(10 10200.173),(11 10353.644),(12 10832.079),(13 11038.772),(14 11290.878),(15 10949.117),(16 11104.562),(17 11280.72),(18 11659.452),(19 11387.843),(20 11317.633),(21 11157.73),(22 11498.612),(23 11551.634),(24 11702.5625),(25 11619.264),(26 11728.556),(27 11588.983),(28 11754.737),(29 11604.171),(30 11754.378),(31 11586.528),(32 11725.653),(33 11787.014),(34 12074.617),(35 11909.867),(36 12098.371),(37 11939.119),(38 12004.637),(39 11848.1875),(40 12077.743),(41 12064.262),(42 12412.5625),(43 12198.879),(44 12305.869),(45 12147.07),(46 12247.204),(47 11942.443),(48 12138.188),(49 11939.683),(50 12033.424),(51 11903.581),(52 12180.504),(53 11960.178),(54 12053.067),(55 11864.133),(56 11926.311),(57 11862.74),(58 12018.348),(59 11825.97),(60 12197.651),(61 12052.3955),(62 12289.57),(63 12314.193),(64 12508.101),(65 12391.906),(66 12510.902),(67 12318.037),(68 12498.386),(69 12518.616),(70 12715.692),(71 12715.053),(72 13032.484),(73 12861.472),(74 13215.837),(75 13522.312),(76 13919.414),(77 13922.289),(78 14263.52),(79 14146.112),
(1 3823.054),(2 6363.3584),(3 7439.113),(4 8398.691),(5 8866.175),(6 9364.974),(7 9548.061),(8 9942.42),(9 9992.641),(10 10243.734),(11 10334.011),(12 10908.241),(13 10913.043),(14 10964.37),(15 10777.786),(16 10972.632),(17 10994.528),(18 11261.235),(19 11096.566),(20 11165.135),(21 11038.129),(22 11347.653),(23 11306.105),(24 11646.018),(25 11498.854),(26 11604.052),(27 11550.12),(28 11941.635),(29 11870.941),(30 12038.171),(31 11939.494),(32 12285.705),(33 12346.364),(34 12524.361),(35 12282.316),(36 12499.854),(37 12476.841),(38 12573.674),(39 12385.623),(40 12440.538),(41 12353.475),(42 12677.845),(43 12704.131),(44 12947.079),(45 12827.343),(46 12736.3),(47 12516.725),(48 12695.414),(49 12538.276),(50 12750.523),(51 12555.63),(52 12748.257),(53 12514.998),(54 12724.402),(55 12513.577),(56 12576.139),(57 12359.736),(58 12445.125),(59 12393.809),(60 12653.351),(61 12528.839),(62 12771.878),(63 12842.933),(64 13108.873),(65 12974.511),(66 12979.227),(67 12816.871),(68 13003.881),(69 13056.822),(70 13221.451),(71 13090.227),(72 13320.067),(73 13261.879),(74 13669.204),(75 13914.952),(76 14182.74),(77 14305.73),(78 14599.571),(79 14388.192),
