1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 1053.1824),(2 1090.5223),(3 1101.0216),(4 1086.1265),(5 1094.0042),(6 1106.176),(7 1096.1177),(8 1110.434),(9 1095.6007),(10 1104.4724),(11 1117.46),(12 1090.9272),(13 1117.8468),(14 1115.3489),(15 1112.0055),(16 1110.655),(17 1120.5424),(18 1100.0802),(19 1102.5077),(20 1106.0538),(21 1103.6494),(22 1095.8693),(23 1078.3424),(24 1089.2069),(25 1103.9083),(26 1098.8539),(27 1098.9147),(28 1101.8813),(29 1105.4811),(30 1092.555),(31 1109.7252),(32 1105.4911),(33 1107.7595),(34 1121.6407),(35 1096.9768),(36 1108.6405),(37 1112.6692),(38 1110.6459),(39 1119.9757),(40 1120.7354),(41 1115.7081),(42 1118.8708),(43 1119.7179),(44 1116.1765),(45 1106.4993),(46 1115.4563),(47 1124.8442),(48 1113.8845),(49 1143.7223),(50 1133.1696),(51 1124.7257),(52 1123.1964),(53 1104.0292),(54 1091.3237),(55 1111.2836),(56 1118.4933),(57 1117.8427),(58 1117.6012),(59 1097.0216),(60 1107.1482),(61 1113.7098),(62 1107.6404),(63 1099.448),(64 1103.9795),(65 1115.4642),(66 1105.1565),(67 1112.3661),(68 1117.0101),(69 1111.281),(70 1104.7279),(71 1118.4344),(72 1133.7224),(73 1154.0796),(74 1145.0486),(75 1140.9413),(76 1137.4822),(77 1129.5055),(78 1129.7238),(79 1135.1777),
(1 1023.50604),(2 1054.1362),(3 1063.1373),(4 1074.8314),(5 1074.9901),(6 1070.276),(7 1058.6738),(8 1065.8542),(9 1056.2145),(10 1056.9142),(11 1068.5494),(12 1056.0292),(13 1062.9366),(14 1082.126),(15 1078.9554),(16 1076.3872),(17 1074.2842),(18 1076.4069),(19 1057.8922),(20 1084.968),(21 1065.0115),(22 1057.4181),(23 1065.1477),(24 1072.3195),(25 1070.9938),(26 1080.1371),(27 1067.5758),(28 1076.2717),(29 1075.9479),(30 1084.0483),(31 1079.4509),(32 1080.043),(33 1085.438),(34 1091.2798),(35 1064.9976),(36 1061.974),(37 1062.6261),(38 1067.6915),(39 1071.631),(40 1077.35),(41 1066.1139),(42 1072.4896),(43 1079.6693),(44 1069.503),(45 1080.0126),(46 1085.5785),(47 1079.5527),(48 1075.8711),(49 1081.973),(50 1077.7891),(51 1080.2566),(52 1065.9247),(53 1068.1135),(54 1073.1702),(55 1069.2109),(56 1078.5742),(57 1077.1855),(58 1085.3207),(59 1083.095),(60 1068.6625),(61 1078.7178),(62 1088.4493),(63 1086.7731),(64 1077.5992),(65 1081.6194),(66 1087.6633),(67 1072.5156),(68 1066.1521),(69 1077.3217),(70 1082.9265),(71 1090.3884),(72 1084.6716),(73 1103.5916),(74 1098.8535),(75 1103.0779),(76 1091.4811),(77 1099.3464),(78 1092.8448),(79 1085.607),
(1 1026.6903),(2 1089.567),(3 1097.1382),(4 1088.8717),(5 1079.8851),(6 1097.4838),(7 1063.4462),(8 1066.5294),(9 1077.2933),(10 1078.6588),(11 1069.8844),(12 1074.8536),(13 1065.9447),(14 1064.5492),(15 1074.3955),(16 1061.8496),(17 1076.3595),(18 1084.0137),(19 1062.4437),(20 1071.735),(21 1068.733),(22 1076.4121),(23 1070.0667),(24 1052.6368),(25 1076.8793),(26 1078.3107),(27 1048.0919),(28 1061.9817),(29 1066.0983),(30 1085.196),(31 1073.3707),(32 1061.4929),(33 1078.6833),(34 1103.6837),(35 1077.4677),(36 1062.8998),(37 1060.2151),(38 1071.2944),(39 1093.7972),(40 1081.4507),(41 1089.6918),(42 1083.8507),(43 1082.8853),(44 1073.9731),(45 1094.9575),(46 1105.2876),(47 1092.382),(48 1103.5979),(49 1112.1342),(50 1115.3815),(51 1099.7141),(52 1093.4028),(53 1081.5967),(54 1082.4899),(55 1076.9813),(56 1080.7925),(57 1086.1674),(58 1083.4482),(59 1096.556),(60 1089.5062),(61 1089.3531),(62 1074.5558),(63 1084.7119),(64 1097.862),(65 1094.5507),(66 1088.0994),(67 1065.8214),(68 1057.4933),(69 1077.3423),(70 1085.7511),(71 1078.9125),(72 1087.8368),(73 1103.1302),(74 1107.76),(75 1114.0693),(76 1107.1829),(77 1096.4417),(78 1102.7737),(79 1083.5912),
(1 972.4881),(2 1036.5874),(3 1034.1403),(4 1035.0696),(5 1041.1792),(6 1048.0359),(7 1045.0781),(8 1041.0786),(9 1029.8036),(10 1030.8414),(11 1025.4625),(12 1041.0725),(13 1034.1438),(14 1040.9142),(15 1040.138),(16 1054.1256),(17 1037.0801),(18 1047.7764),(19 1048.1187),(20 1048.2529),(21 1030.7461),(22 1039.053),(23 1032.2731),(24 1041.0311),(25 1052.3624),(26 1070.1259),(27 1046.8087),(28 1048.8031),(29 1039.5238),(30 1059.3235),(31 1045.8683),(32 1042.2538),(33 1057.0814),(34 1057.3899),(35 1056.4835),(36 1049.7356),(37 1040.3464),(38 1049.7623),(39 1062.1796),(40 1048.599),(41 1029.7983),(42 1048.9707),(43 1054.6122),(44 1046.8265),(45 1055.4808),(46 1057.463),(47 1049.1251),(48 1072.3789),(49 1058.1072),(50 1072.4199),(51 1058.859),(52 1044.6074),(53 1077.1428),(54 1055.6804),(55 1049.9814),(56 1052.853),(57 1058.3352),(58 1055.6437),(59 1037.9983),(60 1052.1428),(61 1056.2559),(62 1057.7129),(63 1047.6036),(64 1044.1724),(65 1054.28),(66 1057.4634),(67 1066.6094),(68 1062.8649),(69 1060.5944),(70 1068.332),(71 1073.587),(72 1070.953),(73 1081.89),(74 1065.475),(75 1075.0603),(76 1062.2549),(77 1065.6976),(78 1056.2645),(79 1068.5597),
(1 978.7337),(2 1011.4103),(3 1035.7755),(4 1029.5725),(5 1022.3354),(6 1019.7329),(7 1004.52),(8 1002.83997),(9 994.5796),(10 1011.968),(11 1001.1368),(12 1021.3534),(13 1016.5396),(14 1017.0571),(15 999.20593),(16 1010.9018),(17 1014.5371),(18 1020.74023),(19 1013.5127),(20 1017.1712),(21 1016.1912),(22 1021.97125),(23 1017.6825),(24 1017.5314),(25 1040.8629),(26 1049.9156),(27 1025.2002),(28 1016.102),(29 1026.2745),(30 1021.13257),(31 1020.82214),(32 1018.25775),(33 1024.9341),(34 1035.6183),(35 1023.1815),(36 1014.1985),(37 1025.659),(38 1019.14575),(39 1016.0608),(40 1033.2391),(41 1036.1674),(42 1024.2144),(43 1022.3416),(44 1032.9677),(45 1023.5899),(46 1037.0487),(47 1035.9471),(48 1039.5966),(49 1032.5106),(50 1047.0443),(51 1038.228),(52 1021.47284),(53 1029.8484),(54 1020.5442),(55 1022.4393),(56 1065.4662),(57 1031.0045),(58 1044.9777),(59 1038.5698),(60 1028.8154),(61 1041.1832),(62 1038.571),(63 1040.488),(64 1032.9481),(65 1038.8435),(66 1041.6558),(67 1039.6907),(68 1039.3103),(69 1037.7498),(70 1063.9366),(71 1053.329),(72 1054.2463),(73 1068.3535),(74 1056.3551),(75 1058.6974),(76 1052.3314),(77 1045.8018),(78 1037.7787),(79 1034.6285),
(1 967.79834),(2 1012.80206),(3 1003.32886),(4 1017.4624),(5 1006.9849),(6 1018.0747),(7 1001.61914),(8 1004.2118),(9 1008.98724),(10 1013.6626),(11 1001.399),(12 1004.9411),(13 1004.2112),(14 1007.98663),(15 988.6121),(16 1005.9915),(17 1016.13745),(18 1007.526),(19 1009.8135),(20 1005.3169),(21 999.8888),(22 1004.5715),(23 990.80853),(24 997.3524),(25 1017.99945),(26 1009.923),(27 984.32806),(28 998.9487),(29 991.0499),(30 1013.5016),(31 997.39355),(32 1009.4582),(33 1022.5904),(34 1019.31757),(35 1013.1099),(36 1006.5491),(37 1019.15717),(38 1002.3997),(39 1018.71436),(40 1018.4982),(41 1010.8772),(42 1019.4899),(43 1012.0606),(44 1017.60004),(45 1017.3193),(46 1034.3337),(47 1017.643),(48 1020.83484),(49 1021.2612),(50 1025.7811),(51 1025.1031),(52 1015.617),(53 1009.55963),(54 1012.1305),(55 1024.2039),(56 1022.30524),(57 1033.6094),(58 1018.9264),(59 1024.262),(60 1017.7006),(61 1026.7705),(62 1029.4834),(63 1028.4883),(64 1030.2305),(65 1033.5754),(66 1026.2762),(67 1023.70593),(68 1025.2008),(69 1014.34125),(70 1030.2596),(71 1028.4761),(72 1024.5199),(73 1042.3705),(74 1050.5593),(75 1046.5453),(76 1034.3436),(77 1032.4644),(78 1031.4854),(79 1026.724),
(1 935.4062),(2 974.0295),(3 981.4765),(4 970.05597),(5 976.389),(6 988.30835),(7 987.90906),(8 994.56177),(9 980.9648),(10 967.0771),(11 973.8298),(12 988.9652),(13 984.4351),(14 990.57153),(15 975.08435),(16 993.3668),(17 993.4915),(18 972.402),(19 988.9676),(20 977.4942),(21 969.55475),(22 982.46),(23 978.9655),(24 989.929),(25 1007.5486),(26 995.43646),(27 991.255),(28 983.20135),(29 997.8144),(30 997.86096),(31 1004.37195),(32 976.13556),(33 998.3724),(34 1012.6697),(35 988.31274),(36 975.6137),(37 1003.4924),(38 998.7613),(39 997.5152),(40 1000.69604),(41 988.1218),(42 991.00775),(43 985.8846),(44 993.6294),(45 1006.4818),(46 1001.4513),(47 988.7777),(48 1004.76074),(49 1003.3543),(50 990.1297),(51 991.07764),(52 994.5196),(53 1008.68274),(54 994.8987),(55 978.38995),(56 995.43365),(57 1011.01556),(58 1002.71735),(59 1006.7204),(60 998.03015),(61 994.63965),(62 986.58105),(63 987.1647),(64 991.6664),(65 980.4467),(66 993.68054),(67 981.081),(68 991.0016),(69 1012.9449),(70 1013.09314),(71 994.8634),(72 1017.0167),(73 1017.82886),(74 1006.82416),(75 993.60834),(76 1010.608),(77 1010.63025),(78 1024.2244),(79 1015.3539),
(1 902.7407),(2 948.13153),(3 962.98474),(4 950.51917),(5 968.81464),(6 972.74884),(7 961.2593),(8 954.53723),(9 962.9987),(10 956.4888),(11 951.66907),(12 949.67224),(13 962.47363),(14 950.0313),(15 944.59076),(16 961.0917),(17 960.60345),(18 954.90027),(19 960.377),(20 964.18195),(21 962.6478),(22 967.327),(23 974.5077),(24 975.1798),(25 986.5838),(26 973.57056),(27 971.02924),(28 969.0812),(29 990.1258),(30 986.1786),(31 973.0457),(32 970.32605),(33 974.49414),(34 980.6654),(35 957.5256),(36 966.4135),(37 965.4837),(38 967.66736),(39 968.74817),(40 982.3805),(41 987.5931),(42 987.06885),(43 971.6728),(44 969.69025),(45 977.53577),(46 973.1635),(47 978.50183),(48 957.3999),(49 971.79816),(50 955.89594),(51 977.817),(52 965.3761),(53 980.60236),(54 980.70984),(55 983.2301),(56 969.3094),(57 969.07263),(58 985.8093),(59 970.8169),(60 979.4892),(61 958.8614),(62 967.78656),(63 976.86383),(64 983.976),(65 980.93634),(66 974.7513),(67 967.3999),(68 963.1125),(69 991.414),(70 998.87476),(71 989.3985),(72 988.8059),(73 1011.23535),(74 996.0602),(75 1005.55304),(76 982.69415),(77 993.94104),(78 996.9957),(79 989.0344),
(1 910.67487),(2 938.9713),(3 961.7494),(4 961.6249),(5 963.9351),(6 952.00323),(7 964.3709),(8 965.9573),(9 957.01556),(10 952.53394),(11 956.79144),(12 948.1359),(13 965.64844),(14 956.2766),(15 935.2887),(16 964.5067),(17 958.7449),(18 943.3894),(19 966.0954),(20 962.5277),(21 949.7887),(22 950.18256),(23 947.79944),(24 943.0282),(25 960.15967),(26 964.3008),(27 951.46704),(28 938.74744),(29 943.7542),(30 950.4368),(31 964.02783),(32 952.1931),(33 967.2115),(34 967.07324),(35 963.1191),(36 952.5648),(37 951.4555),(38 956.34766),(39 956.1587),(40 962.5056),(41 956.0117),(42 987.23303),(43 973.57043),(44 953.95844),(45 955.9672),(46 968.11285),(47 953.76953),(48 950.7431),(49 949.83685),(50 964.5622),(51 946.37964),(52 950.8554),(53 954.73035),(54 962.0865),(55 965.27936),(56 971.29395),(57 963.8551),(58 964.5858),(59 962.11383),(60 973.46765),(61 964.4808),(62 973.85205),(63 974.76996),(64 969.96655),(65 969.12646),(66 972.6457),(67 957.1505),(68 950.7612),(69 968.9278),(70 971.73566),(71 973.1811),(72 972.39374),(73 993.9653),(74 992.9532),(75 969.25165),(76 967.8448),(77 963.9996),(78 965.95825),(79 970.10345),
(1 889.5551),(2 920.3912),(3 937.6226),(4 935.20056),(5 927.20416),(6 960.7185),(7 931.26715),(8 940.9585),(9 919.41534),(10 925.4745),(11 936.8699),(12 929.17694),(13 925.29785),(14 940.8467),(15 944.825),(16 936.62714),(17 955.8692),(18 939.3011),(19 941.0162),(20 944.06085),(21 940.82916),(22 946.7273),(23 948.5776),(24 935.5264),(25 949.61597),(26 948.55884),(27 958.50574),(28 946.11176),(29 937.99756),(30 962.2192),(31 942.3499),(32 943.6841),(33 946.9894),(34 963.049),(35 951.76544),(36 944.94165),(37 943.2466),(38 950.81335),(39 939.4106),(40 932.261),(41 941.9765),(42 957.12787),(43 940.1389),(44 940.2089),(45 953.42395),(46 957.7764),(47 948.122),(48 964.8418),(49 955.5642),(50 967.7642),(51 944.8665),(52 932.4954),(53 934.11804),(54 939.3295),(55 940.3401),(56 948.57635),(57 951.823),(58 951.4091),(59 938.6557),(60 932.1421),(61 948.5393),(62 939.2301),(63 933.30585),(64 932.99915),(65 935.0715),(66 933.48944),(67 935.0261),(68 938.91614),(69 949.0177),(70 948.5049),(71 951.55566),(72 957.2353),(73 963.0368),(74 966.2549),(75 963.51385),(76 958.30066),(77 961.5746),(78 951.04553),(79 960.0967),
(1 864.9208),(2 926.5832),(3 933.56586),(4 915.3286),(5 923.3841),(6 938.84625),(7 931.29944),(8 923.8681),(9 912.619),(10 925.88556),(11 922.21234),(12 931.62836),(13 921.87085),(14 925.91895),(15 925.12445),(16 922.8431),(17 922.4413),(18 920.0901),(19 914.9901),(20 924.8566),(21 924.3766),(22 914.0445),(23 921.914),(24 912.775),(25 934.828),(26 914.58295),(27 926.87616),(28 918.3023),(29 924.1818),(30 941.3143),(31 926.74927),(32 928.3573),(33 929.89526),(34 946.36676),(35 928.174),(36 932.6626),(37 918.4018),(38 928.2743),(39 936.80206),(40 939.69006),(41 943.3531),(42 929.1161),(43 931.4026),(44 936.49585),(45 923.06384),(46 923.2359),(47 938.5161),(48 926.01624),(49 949.7678),(50 938.96686),(51 936.0989),(52 918.1875),(53 940.9326),(54 926.1539),(55 924.5465),(56 932.1612),(57 930.2797),(58 925.90594),(59 923.5526),(60 928.6714),(61 946.81116),(62 941.5467),(63 926.07263),(64 926.7694),(65 937.2906),(66 923.6261),(67 931.3977),(68 929.3474),(69 944.37976),(70 943.905),(71 933.48535),(72 943.7659),(73 970.0569),(74 972.6803),(75 960.4173),(76 953.1336),(77 946.12146),(78 941.3567),(79 943.0823),
(1 860.69476),(2 902.7957),(3 908.6754),(4 904.4844),(5 914.1514),(6 909.39355),(7 907.30096),(8 900.8554),(9 902.9702),(10 905.40564),(11 918.0892),(12 903.6487),(13 911.0157),(14 902.34656),(15 893.487),(16 902.4484),(17 911.765),(18 902.08624),(19 906.53284),(20 911.69196),(21 905.816),(22 910.90857),(23 908.77057),(24 904.3086),(25 914.57434),(26 916.06396),(27 908.5235),(28 901.3),(29 910.09155),(30 912.71295),(31 912.83997),(32 915.7292),(33 924.1533),(34 927.82294),(35 915.5149),(36 909.1902),(37 902.5476),(38 914.0023),(39 925.72736),(40 921.04016),(41 915.6371),(42 925.38654),(43 911.0362),(44 911.1689),(45 916.67004),(46 919.01746),(47 913.29443),(48 921.6118),(49 926.4321),(50 928.2212),(51 913.54236),(52 913.87805),(53 912.32355),(54 923.9835),(55 912.752),(56 912.4512),(57 908.32465),(58 913.6794),(59 913.1083),(60 914.3168),(61 910.1779),(62 924.8284),(63 926.1616),(64 921.79486),(65 910.1207),(66 907.325),(67 911.49854),(68 910.39276),(69 914.81287),(70 929.6781),(71 937.20526),(72 915.51904),(73 948.38184),(74 952.1024),(75 953.94336),(76 930.9889),(77 941.2542),(78 930.74274),(79 920.34143),
(1 850.33514),(2 883.91315),(3 893.81256),(4 891.77545),(5 908.652),(6 905.638),(7 892.718),(8 899.8221),(9 885.0096),(10 893.0823),(11 896.94147),(12 903.3147),(13 897.01074),(14 908.09644),(15 915.33124),(16 892.3236),(17 903.03406),(18 898.5279),(19 890.23627),(20 896.8238),(21 907.6073),(22 892.7582),(23 891.97833),(24 909.65906),(25 919.0355),(26 917.3119),(27 911.0257),(28 906.6702),(29 908.57196),(30 909.98206),(31 902.4472),(32 903.85767),(33 915.34656),(34 913.1286),(35 903.2122),(36 902.3368),(37 906.075),(38 913.68726),(39 921.156),(40 918.9621),(41 894.12897),(42 908.33307),(43 921.9052),(44 916.5777),(45 912.11755),(46 902.8053),(47 912.5376),(48 906.1813),(49 916.1295),(50 909.0657),(51 913.5153),(52 903.94507),(53 904.7445),(54 913.6199),(55 910.22),(56 911.0669),(57 903.3987),(58 911.789),(59 910.7581),(60 920.8764),(61 905.0085),(62 921.6374),(63 897.1933),(64 908.41486),(65 903.3735),(66 892.99),(67 889.4534),(68 898.0802),(69 901.46924),(70 909.6234),(71 932.7981),(72 915.0295),(73 941.9753),(74 938.7773),(75 929.71),(76 921.02875),(77 914.0516),(78 926.06323),(79 922.6082),
(1 824.36206),(2 869.0871),(3 874.80133),(4 885.4546),(5 883.2477),(6 878.34845),(7 867.6625),(8 866.49963),(9 855.361),(10 861.1179),(11 872.92694),(12 863.14307),(13 865.70264),(14 869.40765),(15 851.4203),(16 856.94055),(17 874.4534),(18 857.57056),(19 863.5608),(20 874.69556),(21 867.44617),(22 854.0921),(23 860.47015),(24 858.2046),(25 867.16223),(26 877.4218),(27 856.02795),(28 864.2489),(29 869.0286),(30 875.1924),(31 885.73676),(32 870.1686),(33 881.03174),(34 883.0815),(35 870.83453),(36 876.0706),(37 885.2613),(38 886.2569),(39 870.2085),(40 884.90436),(41 890.33936),(42 884.57935),(43 881.8618),(44 879.80115),(45 897.8379),(46 906.0509),(47 899.86206),(48 900.97363),(49 900.37573),(50 893.65497),(51 883.6366),(52 880.60254),(53 887.90405),(54 885.2133),(55 883.6871),(56 881.2798),(57 897.75104),(58 896.50775),(59 881.496),(60 874.74286),(61 881.1509),(62 891.03723),(63 883.9908),(64 886.74084),(65 893.5921),(66 884.0699),(67 873.82434),(68 877.6984),(69 893.3456),(70 889.26965),(71 894.7581),(72 885.89185),(73 911.4067),(74 905.2444),(75 895.5084),(76 895.2745),(77 894.4683),(78 894.55756),(79 887.65857),
(1 818.3196),(2 847.6776),(3 859.0305),(4 851.24994),(5 847.2487),(6 838.88873),(7 840.7191),(8 853.5478),(9 851.77655),(10 864.68085),(11 847.1005),(12 851.3072),(13 848.7935),(14 852.80676),(15 863.84375),(16 842.25146),(17 842.5469),(18 851.3066),(19 849.8126),(20 864.91174),(21 857.8668),(22 846.00995),(23 859.2487),(24 852.32086),(25 873.80023),(26 865.769),(27 862.8036),(28 849.1641),(29 853.06573),(30 853.8526),(31 856.4554),(32 868.4787),(33 860.2412),(34 866.6389),(35 870.0462),(36 857.6458),(37 872.82495),(38 858.1273),(39 868.7439),(40 882.9802),(41 872.3138),(42 872.3931),(43 867.19183),(44 867.639),(45 872.46594),(46 884.9359),(47 869.5984),(48 866.2212),(49 871.23846),(50 880.71875),(51 863.2733),(52 870.5204),(53 864.55664),(54 881.317),(55 862.6884),(56 869.01447),(57 872.6633),(58 868.43604),(59 865.38885),(60 870.467),(61 858.54755),(62 876.9448),(63 870.68396),(64 895.2653),(65 881.6898),(66 876.7158),(67 853.59906),(68 849.957),(69 854.7873),(70 867.9952),(71 877.80945),(72 865.38135),(73 871.2913),(74 889.4614),(75 881.1157),(76 876.08984),(77 877.97144),(78 877.67664),(79 878.0446),
(1 801.4044),(2 839.1947),(3 838.18396),(4 853.68744),(5 844.23584),(6 853.4332),(7 852.64166),(8 848.04584),(9 838.84955),(10 830.71075),(11 848.8042),(12 834.7416),(13 853.267),(14 854.55457),(15 851.45544),(16 845.76483),(17 859.6778),(18 851.69806),(19 848.5342),(20 843.32623),(21 861.838),(22 850.16864),(23 835.3186),(24 853.20807),(25 866.7342),(26 854.6274),(27 855.7677),(28 854.76544),(29 853.9588),(30 850.1335),(31 844.5056),(32 853.35425),(33 849.50574),(34 858.7184),(35 841.3306),(36 840.89026),(37 838.26514),(38 842.11005),(39 847.22473),(40 851.6471),(41 851.8023),(42 854.9767),(43 847.11224),(44 834.6677),(45 845.8741),(46 847.2536),(47 840.1706),(48 862.36945),(49 855.56616),(50 869.1264),(51 848.8455),(52 840.2954),(53 847.63043),(54 842.128),(55 847.7245),(56 864.3253),(57 866.1299),(58 850.7178),(59 843.26855),(60 859.32587),(61 863.2773),(62 864.6984),(63 853.77106),(64 862.43384),(65 853.65424),(66 852.85114),(67 851.6118),(68 854.57214),(69 859.67316),(70 861.5646),(71 871.22675),(72 870.1519),(73 884.44824),(74 878.17926),(75 875.0748),(76 872.9744),(77 864.6693),(78 877.9401),(79 878.56213),
(1 809.28467),(2 838.4923),(3 839.2318),(4 846.8305),(5 845.2305),(6 845.9087),(7 862.00635),(8 838.26904),(9 838.68713),(10 845.8784),(11 843.63043),(12 843.5943),(13 840.68805),(14 853.4857),(15 840.8237),(16 843.92377),(17 847.3672),(18 831.21765),(19 841.8801),(20 842.8341),(21 842.4331),(22 846.56464),(23 843.24036),(24 848.82294),(25 857.86176),(26 850.56323),(27 842.8359),(28 842.4981),(29 848.0527),(30 837.249),(31 838.2806),(32 852.8169),(33 850.51874),(34 860.4968),(35 855.7853),(36 858.45886),(37 844.7262),(38 843.49963),(39 834.4371),(40 846.3775),(41 843.4135),(42 860.92566),(43 849.8441),(44 851.9782),(45 878.423),(46 869.8982),(47 847.17535),(48 858.8043),(49 871.7428),(50 865.3025),(51 848.2159),(52 849.8245),(53 856.9434),(54 853.9331),(55 837.4635),(56 851.34204),(57 851.3887),(58 849.3786),(59 844.8789),(60 850.43665),(61 855.75726),(62 853.97473),(63 840.9822),(64 848.606),(65 850.2724),(66 840.78406),(67 850.47656),(68 840.30304),(69 852.1303),(70 846.7647),(71 854.2408),(72 858.46716),(73 871.5999),(74 855.8684),(75 863.16693),(76 864.9343),(77 860.42),(78 868.8031),(79 869.3114),
