1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 54910.77),(2 199668.94),(3 438124.16),(4 764332.5),(5 1143596.4),(6 1601880.4),(7 2101951.8),(8 2658822),(9 3231284),(10 3820325),(11 4397629.5),(12 5007813),(13 5634677.5),(14 6237806.5),(15 6862676),(16 7507356.5),(17 8187842.5),(18 8910620),(19 9614986),(20 10362171),(21 11121227),(22 11859673),(23 12695293),(24 13382300),(25 14075119),(26 14777795),(27 15472561),(28 16165321),(29 16788862),(30 17454102),(31 18146918),(32 18914810),(33 19721438),(34 20625320),(35 21617458),(36 22667338),(37 23798402),(38 25109768),(39 26450864),(40 27890454),(41 29433866),(42 31153646),(43 33012912),(44 34913308),(45 36977436),(46 39083844),(47 41437692),(48 44048336),(49 46756860),(50 49621390),(51 52666400),(52 55698828),(53 59267504),(54 62591980),(55 65957652),(56 69315540),(57 72771864),(58 76304904),(59 79766360),(60 83103816),(61 86842280),(62 90593240),(63 94301864),(64 98064504),(65 101833280),(66 105659880),(67 109666216),(68 113863420),(69 117762850),(70 121714470),(71 125774840),(72 129820280),(73 133383910),(74 136595570),(75 140059900),(76 143449470),(77 146835460),(78 150226740),(79 153819120),
(1 629.52686),(2 817.345),(3 879.49744),(4 896.5071),(5 914.98773),(6 933.043),(7 962.88837),(8 979.37195),(9 986.9184),(10 994.64435),(11 1010.80176),(12 1002.9322),(13 1015.89056),(14 1029.9711),(15 1046.3123),(16 1028.5775),(17 1033.0542),(18 1045.4124),(19 1042.0706),(20 1045.9039),(21 1054.145),(22 1047.3671),(23 1055.2725),(24 1044.5753),(25 1059.742),(26 1065.0591),(27 1068.7319),(28 1098.1382),(29 1089.382),(30 1101.581),(31 1102.5682),(32 1119.1514),(33 1126.1208),(34 1143.0826),(35 1163.5831),(36 1182.4144),(37 1186.626),(38 1213.3323),(39 1239.8207),(40 1239.4277),(41 1247.2878),(42 1255.8091),(43 1290.6483),(44 1305.0605),(45 1325.6974),(46 1333.5424),(47 1341.5992),(48 1359.3727),(49 1371.4115),(50 1387.7048),(51 1416.679),(52 1419.6105),(53 1441.1151),(54 1448.8389),(55 1462.0112),(56 1483.3801),(57 1489.6826),(58 1492.7578),(59 1502.549),(60 1510.2056),(61 1505.5828),(62 1504.5441),(63 1523.3176),(64 1501.7306),(65 1504.5714),(66 1505.0658),(67 1506.0858),(68 1494.4634),(69 1494.5071),(70 1486.0865),(71 1471.6552),(72 1474.2367),(73 1447.94),(74 1423.9939),(75 1399.2599),(76 1368.6571),(77 1368.6477),(78 1347.0913),(79 1329.1565),
(1 621.4882),(2 798.20557),(3 866.8947),(4 900.34375),(5 917.0646),(6 937.23926),(7 942.9353),(8 966.2016),(9 975.5401),(10 990.5175),(11 1011.4234),(12 1016.1083),(13 1010.5716),(14 1007.1615),(15 1001.26385),(16 1010.0719),(17 1008.95245),(18 1025.2173),(19 1030.718),(20 1041.1241),(21 1034.3215),(22 1021.2239),(23 1052.0184),(24 1040.0664),(25 1031.4694),(26 1044.0146),(27 1055.7559),(28 1081.2893),(29 1061.1278),(30 1060.2236),(31 1068.7854),(32 1078.4554),(33 1100.2496),(34 1097.8285),(35 1117.7612),(36 1141.9094),(37 1149.6556),(38 1166.6992),(39 1185.2694),(40 1181.1078),(41 1172.9425),(42 1183.7014),(43 1207.0931),(44 1221.2751),(45 1242.9745),(46 1264.2671),(47 1270.0431),(48 1303.1016),(49 1312.2278),(50 1349.0782),(51 1348.0631),(52 1372.3794),(53 1399.7437),(54 1402.0387),(55 1416.1489),(56 1422.8992),(57 1445.2576),(58 1442.881),(59 1439.6501),(60 1446.8823),(61 1442.0616),(62 1450.9404),(63 1448.721),(64 1450.3188),(65 1436.4882),(66 1427.0038),(67 1440.7734),(68 1440.0436),(69 1426.1598),(70 1420.7554),(71 1407.2615),(72 1386.852),(73 1355.1288),(74 1331.719),(75 1309.8433),(76 1296.4242),(77 1271.5167),(78 1264.1028),(79 1247.3529),
(1 606.0164),(2 789.7191),(3 860.8884),(4 889.5432),(5 922.41046),(6 932.70544),(7 941.6904),(8 961.68207),(9 961.4253),(10 982.2318),(11 1003.05884),(12 1022.4768),(13 1023.3974),(14 1014.46155),(15 1010.80817),(16 1009.00183),(17 1017.56537),(18 1033.0806),(19 1029.3218),(20 1027.4117),(21 1028.0447),(22 1025.7391),(23 1044.5485),(24 1054.0133),(25 1030.0065),(26 1040.231),(27 1066.5562),(28 1064.0165),(29 1067.6119),(30 1080.4727),(31 1091.3794),(32 1109.2197),(33 1120.8447),(34 1133.7932),(35 1145.7225),(36 1147.3792),(37 1155.38),(38 1195.6353),(39 1228.6906),(40 1233.775),(41 1232.7428),(42 1266.2543),(43 1295.5951),(44 1312.3278),(45 1331.6849),(46 1341.762),(47 1352.1024),(48 1396.4677),(49 1412.0493),(50 1421.1975),(51 1435.1991),(52 1454.3158),(53 1474.2125),(54 1489.3035),(55 1523.1163),(56 1521.9878),(57 1523.1799),(58 1531.1327),(59 1539.1327),(60 1527.4908),(61 1528.2823),(62 1550.2687),(63 1546.1965),(64 1550.5886),(65 1544.5302),(66 1530.6027),(67 1522.2576),(68 1517.8533),(69 1511.0232),(70 1489.0432),(71 1482.084),(72 1468.2191),(73 1434.5326),(74 1414.4235),(75 1398.404),(76 1387.3868),(77 1360.8444),(78 1348.0541),(79 1330.7357),
(1 605.9739),(2 766.40564),(3 838.0872),(4 865.35205),(5 890.0631),(6 902.2212),(7 925.6209),(8 938.90533),(9 941.1655),(10 956.0779),(11 966.9561),(12 983.6526),(13 986.805),(14 981.7454),(15 996.65393),(16 983.3158),(17 983.48694),(18 1007.12573),(19 992.6278),(20 993.9866),(21 992.3982),(22 992.08527),(23 1012.07965),(24 1011.65485),(25 999.9572),(26 1003.43176),(27 1015.7951),(28 1032.801),(29 1036.8235),(30 1037.8463),(31 1052.114),(32 1050.4971),(33 1080.809),(34 1104.8888),(35 1110.2568),(36 1122.5118),(37 1124.9254),(38 1145.9491),(39 1185.1382),(40 1184.9442),(41 1209.6166),(42 1222.4235),(43 1258.2881),(44 1266.6484),(45 1278.455),(46 1281.3807),(47 1301.5698),(48 1326.7098),(49 1347.2329),(50 1372.8153),(51 1393.7279),(52 1388.4128),(53 1409.5201),(54 1408.9303),(55 1435.3152),(56 1449.5408),(57 1453.1475),(58 1450.5265),(59 1453.1687),(60 1465.9683),(61 1461.6418),(62 1455.8143),(63 1466.3655),(64 1454.5902),(65 1463.0231),(66 1452.9274),(67 1440.3895),(68 1439.6743),(69 1429.4612),(70 1433.4666),(71 1413.1061),(72 1411.2115),(73 1393.1251),(74 1381.5709),(75 1373.2686),(76 1341.546),(77 1318.8375),(78 1297.4803),(79 1301.0846),
(1 598.0158),(2 765.05804),(3 824.34467),(4 864.6463),(5 893.4557),(6 911.69617),(7 914.079),(8 938.0967),(9 945.35095),(10 954.88),(11 967.0135),(12 971.3117),(13 971.46735),(14 983.10333),(15 973.3094),(16 970.4061),(17 973.22504),(18 977.5938),(19 973.4567),(20 975.4742),(21 974.9512),(22 980.4044),(23 999.69086),(24 997.8567),(25 991.3254),(26 998.0799),(27 997.1846),(28 1000.5858),(29 1007.7714),(30 1025.047),(31 1022.7538),(32 1043.3959),(33 1066.1991),(34 1077.3936),(35 1085.444),(36 1099.3999),(37 1119.7733),(38 1134.4359),(39 1171.7626),(40 1184.0204),(41 1187.7794),(42 1200.264),(43 1221.1277),(44 1238.6592),(45 1250.2373),(46 1267.356),(47 1288.2423),(48 1315.7379),(49 1326.3646),(50 1343.3016),(51 1364.7906),(52 1370.2344),(53 1386.651),(54 1393.1592),(55 1414.7664),(56 1417.7893),(57 1428.5935),(58 1425.8143),(59 1434.3512),(60 1444.0732),(61 1430.9939),(62 1424.6968),(63 1437.0118),(64 1425.2283),(65 1431.2731),(66 1425.8088),(67 1416.2776),(68 1438.2948),(69 1401.3804),(70 1400.8271),(71 1383.9865),(72 1375.7021),(73 1369.0414),(74 1343.2637),(75 1330.9783),(76 1310.2283),(77 1299.8561),(78 1276.8365),(79 1266.765),
(1 581.13416),(2 728.4913),(3 787.97003),(4 822.93585),(5 848.1671),(6 874.1434),(7 877.1799),(8 896.0402),(9 911.85095),(10 914.4653),(11 922.53345),(12 942.8481),(13 928.2007),(14 946.19214),(15 954.1102),(16 931.8251),(17 942.9516),(18 957.5887),(19 956.44214),(20 953.9823),(21 934.96313),(22 938.76935),(23 951.55646),(24 955.0732),(25 956.8527),(26 957.5899),(27 978.7025),(28 978.61945),(29 970.1568),(30 973.513),(31 983.8223),(32 1002.08344),(33 1024.9984),(34 1018.30615),(35 1035.575),(36 1032.1174),(37 1046.0682),(38 1060.804),(39 1083.295),(40 1081.5985),(41 1102.8071),(42 1117.4991),(43 1138.6663),(44 1150.051),(45 1173.3672),(46 1183.3921),(47 1202.5645),(48 1202.8066),(49 1215.686),(50 1252.2095),(51 1258.0208),(52 1268.1064),(53 1298.881),(54 1289.9556),(55 1295.6477),(56 1315.5952),(57 1332.7269),(58 1323.2965),(59 1324.5815),(60 1315.4786),(61 1313.4446),(62 1321.2838),(63 1333.4341),(64 1322.5447),(65 1319.1156),(66 1309.4607),(67 1303.1462),(68 1302.5612),(69 1305.3625),(70 1296.5099),(71 1262.6555),(72 1253.5211),(73 1248.7495),(74 1229.659),(75 1216.9602),(76 1203.5818),(77 1177.2655),(78 1160.85),(79 1157.0887),
(1 574.1466),(2 738.7379),(3 780.733),(4 812.7787),(5 833.98126),(6 854.46747),(7 859.9335),(8 878.4975),(9 868.14905),(10 872.80084),(11 899.1907),(12 904.29785),(13 903.5213),(14 915.3861),(15 929.6766),(16 917.2502),(17 921.56714),(18 925.5647),(19 919.6127),(20 913.3326),(21 922.9672),(22 919.0143),(23 945.1885),(24 933.0409),(25 928.3047),(26 921.16833),(27 944.6504),(28 956.4767),(29 951.3727),(30 956.73694),(31 968.32904),(32 969.0745),(33 982.79407),(34 991.1529),(35 1002.67676),(36 1015.1619),(37 1026.2197),(38 1027.436),(39 1053.2494),(40 1061.348),(41 1085.4174),(42 1100.2555),(43 1117.1053),(44 1114.6968),(45 1129.6335),(46 1147.6176),(47 1172.8507),(48 1187.7966),(49 1210.7399),(50 1217.4413),(51 1224.638),(52 1245.3627),(53 1266.861),(54 1281.5774),(55 1303.2949),(56 1315.5056),(57 1324.7317),(58 1319.8961),(59 1328.7921),(60 1340.0936),(61 1326.3594),(62 1330.593),(63 1325.3835),(64 1321.9203),(65 1319.6495),(66 1317.3601),(67 1305.3975),(68 1307.3383),(69 1290.4801),(70 1290.0527),(71 1285.7878),(72 1283.5847),(73 1278.117),(74 1267.268),(75 1229.6593),(76 1213.1942),(77 1205.8824),(78 1180.406),(79 1170.6716),
(1 560.66345),(2 719.9151),(3 778.49756),(4 811.7647),(5 821.29095),(6 842.8917),(7 850.6794),(8 879.54675),(9 868.79266),(10 863.7076),(11 884.14056),(12 888.9519),(13 898.3416),(14 899.7722),(15 905.8519),(16 898.13055),(17 904.3885),(18 911.64233),(19 907.87854),(20 913.48206),(21 914.5606),(22 918.1412),(23 926.70984),(24 914.8577),(25 920.29694),(26 921.63574),(27 934.8307),(28 944.81885),(29 952.82544),(30 962.97595),(31 977.72015),(32 988.6131),(33 999.46),(34 1009.101),(35 1017.8535),(36 1026.9106),(37 1045.4425),(38 1045.6692),(39 1066.6849),(40 1067.2755),(41 1088.3564),(42 1107.0641),(43 1115.441),(44 1126.901),(45 1136.513),(46 1131.35),(47 1162.4272),(48 1155.2654),(49 1181.5814),(50 1194.3997),(51 1203.0676),(52 1231.0631),(53 1233.713),(54 1247.3699),(55 1250.4717),(56 1268.3035),(57 1272.5902),(58 1279.8236),(59 1289.4686),(60 1289.4971),(61 1277.0458),(62 1275.7924),(63 1279.4694),(64 1293.0012),(65 1267.3832),(66 1269.3866),(67 1262.2316),(68 1258.1936),(69 1243.0311),(70 1238.2667),(71 1228.2028),(72 1220.1642),(73 1205.8502),(74 1184.9878),(75 1172.3365),(76 1158.8225),(77 1137.4431),(78 1128.1842),(79 1106.6377),
(1 545.10486),(2 688.65375),(3 754.2594),(4 793.6364),(5 817.34015),(6 829.72),(7 840.70447),(8 865.15063),(9 851.2044),(10 858.9333),(11 874.1688),(12 879.29706),(13 881.3812),(14 886.73865),(15 884.63434),(16 877.4435),(17 874.2457),(18 882.9147),(19 886.4434),(20 882.61646),(21 886.33453),(22 881.00555),(23 888.17456),(24 894.4167),(25 895.2578),(26 901.3615),(27 901.14014),(28 910.9881),(29 921.4761),(30 926.9925),(31 941.30255),(32 951.06146),(33 964.4946),(34 963.1003),(35 974.40063),(36 979.5968),(37 991.56793),(38 1015.9229),(39 1018.0073),(40 1031.2631),(41 1039.8453),(42 1056.1704),(43 1070.6188),(44 1089.0287),(45 1106.3773),(46 1109.1311),(47 1125.7524),(48 1128.8282),(49 1156.8102),(50 1179.7509),(51 1187.2623),(52 1208.1605),(53 1230.6559),(54 1237.1011),(55 1263.5671),(56 1279.7112),(57 1287.6945),(58 1290.8462),(59 1298.7524),(60 1293.8728),(61 1287.1838),(62 1281.2852),(63 1300.803),(64 1294.2563),(65 1274.855),(66 1272.2539),(67 1254.7335),(68 1261.0931),(69 1244.6799),(70 1250.0691),(71 1214.8468),(72 1208.6359),(73 1199.4164),(74 1184.8597),(75 1168.0098),(76 1136.6361),(77 1132.7074),(78 1098.6228),(79 1084.4554),
(1 544.5279),(2 699.1999),(3 759.5027),(4 780.8211),(5 805.71387),(6 818.2826),(7 823.33246),(8 841.33026),(9 849.3894),(10 850.97455),(11 863.37744),(12 868.0346),(13 865.53674),(14 857.34125),(15 867.5848),(16 862.3824),(17 869.7193),(18 867.22906),(19 880.61127),(20 881.99994),(21 885.43115),(22 871.41113),(23 886.81976),(24 895.454),(25 903.5704),(26 900.4382),(27 902.6244),(28 913.67505),(29 918.3158),(30 932.6569),(31 935.66766),(32 953.2384),(33 964.3528),(34 965.9631),(35 989.3093),(36 984.43585),(37 1004.5579),(38 1018.931),(39 1039.0076),(40 1042.973),(41 1055.7123),(42 1076.5747),(43 1084.4066),(44 1091.2278),(45 1106.7166),(46 1116.6987),(47 1130.7025),(48 1136.1854),(49 1157.0328),(50 1157.1967),(51 1174.0546),(52 1178.9783),(53 1196.4882),(54 1217.8716),(55 1222.5615),(56 1233.1558),(57 1238.9581),(58 1238.5752),(59 1232.1433),(60 1228.5841),(61 1235.0295),(62 1235.4697),(63 1246.6172),(64 1250.6469),(65 1253.1967),(66 1239.8511),(67 1246.0822),(68 1242.4747),(69 1228.159),(70 1222.5151),(71 1208.3208),(72 1198.5975),(73 1185.8774),(74 1151.0227),(75 1133.6746),(76 1127.1877),(77 1111.282),(78 1095.6097),(79 1080.6844),
(1 531.90137),(2 686.50085),(3 735.83344),(4 761.6343),(5 791.87286),(6 807.4804),(7 809.29803),(8 828.76166),(9 837.84393),(10 843.97864),(11 864.2675),(12 876.9127),(13 871.80194),(14 867.7059),(15 875.605),(16 870.0615),(17 880.7147),(18 881.6367),(19 872.40283),(20 870.3141),(21 879.36224),(22 872.2906),(23 878.24426),(24 879.5137),(25 870.41974),(26 872.8935),(27 880.32574),(28 890.9762),(29 890.69116),(30 906.4571),(31 909.45435),(32 913.7067),(33 939.63745),(34 932.7151),(35 947.76373),(36 962.3138),(37 963.87805),(38 988.87915),(39 1005.84155),(40 1007.82684),(41 1010.9751),(42 1046.1345),(43 1045.9451),(44 1067.4426),(45 1075.4857),(46 1100.3627),(47 1105.1812),(48 1129.7748),(49 1137.1277),(50 1151.4247),(51 1148.8239),(52 1146.191),(53 1180.6877),(54 1201.9475),(55 1213.6913),(56 1223.2708),(57 1232.7401),(58 1230.3456),(59 1227.219),(60 1214.0463),(61 1218.5737),(62 1223.4417),(63 1237.8683),(64 1227.0685),(65 1223.4019),(66 1231.2716),(67 1221.322),(68 1218.3164),(69 1215.598),(70 1192.3986),(71 1183.3315),(72 1178.5933),(73 1159.4429),(74 1135.612),(75 1123.2487),(76 1097.8337),(77 1088.8999),(78 1082.059),(79 1047.7839),
(1 521.2934),(2 660.04016),(3 708.9058),(4 741.08136),(5 760.92615),(6 786.59814),(7 808.5792),(8 819.69293),(9 829.40625),(10 830.3855),(11 839.1608),(12 853.0073),(13 855.76373),(14 860.4708),(15 864.2701),(16 853.8651),(17 854.61163),(18 852.86847),(19 856.77106),(20 858.79755),(21 864.9739),(22 852.4006),(23 871.1695),(24 879.3723),(25 882.2579),(26 887.415),(27 878.63513),(28 888.8003),(29 893.2722),(30 901.4355),(31 912.85425),(32 920.3262),(33 915.6518),(34 919.1094),(35 918.2398),(36 931.69446),(37 928.86304),(38 959.02673),(39 984.8281),(40 984.1564),(41 1009.1489),(42 1025.753),(43 1036.8379),(44 1069.873),(45 1070.9504),(46 1086.2875),(47 1105.4216),(48 1121.8085),(49 1127.3993),(50 1146.8688),(51 1144.3413),(52 1156.8923),(53 1176.2557),(54 1200.39),(55 1209.967),(56 1218.9336),(57 1231.5785),(58 1240.9673),(59 1236.4441),(60 1243.9816),(61 1251.7632),(62 1244.8241),(63 1241.9244),(64 1225.4404),(65 1213.9135),(66 1215.8002),(67 1200.5953),(68 1201.6279),(69 1196.9744),(70 1178.5616),(71 1165.6185),(72 1161.524),(73 1152.6239),(74 1130.149),(75 1121.4377),(76 1100.5566),(77 1096.9742),(78 1090.9596),(79 1059.3407),
(1 517.6418),(2 659.30865),(3 720.0431),(4 751.1044),(5 776.30255),(6 780.21796),(7 801.47314),(8 810.5946),(9 837.5318),(10 834.27203),(11 838.6593),(12 848.2378),(13 845.51306),(14 853.4558),(15 851.24786),(16 840.1089),(17 856.54877),(18 855.32684),(19 858.4224),(20 864.335),(21 857.5193),(22 856.6276),(23 870.9181),(24 875.35547),(25 872.56915),(26 868.86053),(27 883.97723),(28 881.80896),(29 891.0892),(30 901.1039),(31 914.5034),(32 924.98584),(33 937.24915),(34 934.14667),(35 941.30255),(36 950.98517),(37 963.84143),(38 981.7509),(39 1001.23596),(40 1009.1642),(41 1017.7933),(42 1030.9697),(43 1031.0913),(44 1039.619),(45 1047.0026),(46 1056.972),(47 1058.737),(48 1067.9688),(49 1073.0142),(50 1075.4456),(51 1078.0685),(52 1090.0149),(53 1110.6923),(54 1122.3027),(55 1125.6687),(56 1122.1132),(57 1141.0895),(58 1127.0742),(59 1129.679),(60 1122.5431),(61 1135.5635),(62 1140.8889),(63 1126.1929),(64 1116.3795),(65 1122.3539),(66 1119.9546),(67 1104.7134),(68 1110.1599),(69 1108.8116),(70 1098.9658),(71 1086.5763),(72 1082.3461),(73 1076.8623),(74 1054.7036),(75 1054.749),(76 1037.2473),(77 1040.7246),(78 1027.1677),(79 1017.60046),
(1 507.45355),(2 638.38947),(3 689.6417),(4 726.18884),(5 747.6241),(6 771.07733),(7 771.33606),(8 781.3438),(9 786.1803),(10 791.38434),(11 799.75446),(12 802.2769),(13 807.4927),(14 819.3983),(15 800.16504),(16 803.96204),(17 817.4563),(18 826.78723),(19 827.637),(20 821.27185),(21 816.97186),(22 814.69916),(23 834.72754),(24 827.7997),(25 818.513),(26 822.15594),(27 837.0041),(28 841.16565),(29 837.08966),(30 851.3388),(31 865.796),(32 876.8491),(33 884.48236),(34 875.1478),(35 881.9441),(36 893.9243),(37 911.2499),(38 921.26886),(39 925.37616),(40 940.42914),(41 959.99164),(42 966.1673),(43 966.3951),(44 978.9547),(45 985.4507),(46 1004.895),(47 1015.5035),(48 1027.1814),(49 1026.0547),(50 1038.8625),(51 1052.371),(52 1059.6152),(53 1090.7649),(54 1094.3574),(55 1095.6064),(56 1109.6499),(57 1117.5564),(58 1126.176),(59 1115.7667),(60 1116.2733),(61 1123.1757),(62 1126.5859),(63 1115.094),(64 1109.7078),(65 1102.7416),(66 1103.7797),(67 1098.5914),(68 1082.8723),(69 1076.6514),(70 1077.154),(71 1055.7747),(72 1045.6249),(73 1043.2704),(74 1031.4761),(75 1010.49854),(76 1009.48755),(77 1000.92804),(78 986.77295),(79 980.81683),
(1 500.1343),(2 649.88245),(3 706.2357),(4 727.1862),(5 750.7852),(6 769.9118),(7 776.57855),(8 791.2726),(9 792.1738),(10 795.73816),(11 800.49524),(12 810.3762),(13 807.13513),(14 819.3295),(15 815.24554),(16 809.69556),(17 819.9613),(18 821.5683),(19 824.3124),(20 821.19476),(21 828.7793),(22 823.51245),(23 840.87897),(24 827.678),(25 824.8473),(26 836.88544),(27 845.1816),(28 850.99756),(29 851.6071),(30 862.9446),(31 867.4526),(32 877.29785),(33 893.7214),(34 897.06494),(35 903.4512),(36 915.13904),(37 934.92676),(38 946.93506),(39 962.55634),(40 971.8944),(41 974.9974),(42 992.5122),(43 991.1537),(44 997.9415),(45 1012.5267),(46 1020.84534),(47 1024.4623),(48 1043.807),(49 1059.7102),(50 1055.0493),(51 1053.1018),(52 1069.4246),(53 1094.519),(54 1103.3998),(55 1109.1305),(56 1119.314),(57 1119.6034),(58 1132.46),(59 1132.2699),(60 1124.0432),(61 1134.8485),(62 1126.7816),(63 1114.4631),(64 1109.1583),(65 1117.1058),(66 1116.11),(67 1104.9585),(68 1115.0355),(69 1103.6926),(70 1092.9425),(71 1079.0878),(72 1083.0413),(73 1074.5137),(74 1056.8572),(75 1040.3898),(76 1029.5247),(77 1028.2784),(78 1016.77203),(79 1002.6161),
(1 482.07034),(2 620.82855),(3 675.5638),(4 692.77466),(5 713.4444),(6 728.0268),(7 743.57733),(8 762.71826),(9 771.50653),(10 768.4625),(11 776.07007),(12 790.45807),(13 795.77844),(14 805.12994),(15 795.99994),(16 787.0931),(17 798.106),(18 795.214),(19 792.10236),(20 796.9659),(21 789.6842),(22 792.8867),(23 788.2559),(24 787.6946),(25 783.2303),(26 789.6163),(27 802.53217),(28 809.05896),(29 812.5572),(30 817.3144),(31 821.91974),(32 839.0157),(33 841.25385),(34 853.75916),(35 868.5962),(36 871.6148),(37 882.81055),(38 896.6748),(39 922.7359),(40 912.8426),(41 927.4177),(42 945.8332),(43 955.1404),(44 953.1287),(45 971.0181),(46 982.3751),(47 989.4429),(48 993.9113),(49 1004.88293),(50 1017.445),(51 1030.4376),(52 1031.589),(53 1057.3602),(54 1068.0564),(55 1062.3279),(56 1077.2684),(57 1081.1072),(58 1094.1042),(59 1091.4219),(60 1088.0852),(61 1089.2007),(62 1083.2705),(63 1069.0618),(64 1070.0583),(65 1061.8058),(66 1066.0615),(67 1060.7902),(68 1085.366),(69 1067.0881),(70 1051.3176),(71 1038.4902),(72 1035.7379),(73 1031.4308),(74 1012.464),(75 1001.5186),(76 983.2351),(77 978.31146),(78 960.25684),(79 945.5959),
