1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 934331),(2 3399325.8),(3 6779381.5),(4 10915295),(5 14980859),(6 19390922),(7 24626480),(8 30959010),(9 36624588),(10 42914996),(11 50214836),(12 57695820),(13 66651216),(14 77024540),(15 88849350),(16 101740570),(17 116321820),(18 132424650),(19 150271220),(20 171421860),(21 192618580),(22 215808780),(23 240600560),(24 268444930),(25 296219800),(26 327058660),(27 361136400),(28 396444000),(29 436098800),(30 477660830),(31 526369020),(32 575657300),(33 622363800),(34 669862850),(35 723319900),(36 780985340),(37 843523650),(38 923744000),(39 991995100),(40 1065444540),(41 1137119100),(42 1195614500),(43 1252114800),(44 1306491300),(45 1358361100),(46 1401851100),(47 1439444000),(48 1472427000),(49 1502527500),(50 1522940400),(51 1534792800),(52 1538640400),(53 1529918600),(54 1520148500),(55 1501846900),(56 1472495500),(57 1432908200),(58 1380343400),(59 1317054800),(60 1246063500),(61 1172811400),(62 1095611100),(63 1023531200),(64 952371460),(65 882137400),(66 812536100),(67 745055400),(68 679530600),(69 617849400),(70 557922750),(71 501143970),(72 447156600),(73 396457820),(74 350761470),(75 307576930),(76 268676830),(77 235143440),(78 207132860),(79 185836030),
(1 114780.65),(2 149607.44),(3 167213.31),(4 195310.28),(5 186986.05),(6 198826.55),(7 208962.64),(8 217496.88),(9 219751.44),(10 232675.67),(11 231657.64),(12 241795.02),(13 249251.33),(14 249377.81),(15 261531.72),(16 262542.03),(17 266142.94),(18 267810.16),(19 271044.6),(20 273106.25),(21 278803.75),(22 288846.1),(23 290502.38),(24 287979.34),(25 296587.6),(26 303647.4),(27 302024.3),(28 301353.78),(29 303244.3),(30 304654.53),(31 301474.88),(32 300484.03),(33 303890.56),(34 300111.7),(35 300041.47),(36 298053.06),(37 295882.94),(38 299776.13),(39 300854.25),(40 300099.8),(41 302366.66),(42 302219.7),(43 298437.56),(44 300467.16),(45 302731.4),(46 300990.9),(47 297986.5),(48 298900.3),(49 295397.34),(50 289769.56),(51 290902.16),(52 288888.56),(53 288013.38),(54 284922.03),(55 280691.1),(56 273215.56),(57 268039.06),(58 268147.47),(59 264982.1),(60 262846.25),(61 260600.28),(62 255633.64),(63 251534.77),(64 248970.7),(65 243279.67),(66 241506.19),(67 240784.4),(68 237338.77),(69 238832.97),(70 236522.06),(71 235978.39),(72 236000.47),(73 234141.88),(74 236476.5),(75 242259.3),(76 242074.22),(77 239564.69),(78 239482.95),(79 229481.25),
(1 112612.04),(2 149216.39),(3 162661.11),(4 187298.05),(5 182376.64),(6 186153.53),(7 197280.83),(8 205073.58),(9 203629.53),(10 216787.17),(11 218994.08),(12 224861.17),(13 239121.23),(14 233848.8),(15 244232.16),(16 247862.81),(17 246708.44),(18 248604.06),(19 246077.03),(20 249500.45),(21 254929.66),(22 263144.06),(23 265864.1),(24 267102.53),(25 272903.75),(26 278482.2),(27 277400),(28 276168.25),(29 276223.84),(30 278538.84),(31 277755.8),(32 279522.4),(33 288512.03),(34 280219.9),(35 277871.1),(36 279531.22),(37 276589.9),(38 278093.47),(39 277321.13),(40 278722.72),(41 275757.97),(42 275384.56),(43 279007.7),(44 279865.56),(45 276621.9),(46 271713.3),(47 272174.8),(48 268800.9),(49 270099.75),(50 266616.28),(51 266371.75),(52 264035.9),(53 266449.3),(54 262077.56),(55 260922.42),(56 254538.22),(57 252829.06),(58 247305.19),(59 245351.36),(60 246683.47),(61 243778.3),(62 239272.88),(63 236423.98),(64 230296.28),(65 228867.61),(66 229976.25),(67 229984.67),(68 230433.9),(69 229274.66),(70 226845.64),(71 229119.13),(72 227280.22),(73 226815.78),(74 229983.47),(75 236241.63),(76 232173.58),(77 227097.8),(78 227619.34),(79 223366.72),
(1 109849.58),(2 151592.73),(3 163954.75),(4 184337.45),(5 180228.55),(6 177799.55),(7 194691.16),(8 201388.55),(9 198865.27),(10 207681.52),(11 215751.28),(12 220232.94),(13 232484),(14 224960.19),(15 228589.16),(16 234971.47),(17 234982.16),(18 233875.81),(19 230345.63),(20 236482.27),(21 240158.63),(22 247814.45),(23 248119.94),(24 252728.11),(25 258777.13),(26 263767.47),(27 261865.89),(28 255328.22),(29 255008.47),(30 258516.1),(31 259415.1),(32 261484.56),(33 265563.25),(34 259918.88),(35 258287.03),(36 262495.63),(37 259023.28),(38 261587.13),(39 263986.94),(40 263221.97),(41 260841.28),(42 261547.36),(43 265511.78),(44 263549.44),(45 262921.78),(46 260345.42),(47 257359.72),(48 257379.63),(49 255576.33),(50 255847.64),(51 252767.98),(52 253300.42),(53 249730.97),(54 246980.06),(55 243555.84),(56 245077.1),(57 240784.06),(58 238939.03),(59 239105.55),(60 240156.16),(61 234143.48),(62 235032.98),(63 231809.27),(64 225933.17),(65 227382.89),(66 226937.44),(67 228528.55),(68 230855.53),(69 226156.64),(70 226060.88),(71 227450.47),(72 228777.97),(73 227250.17),(74 231160.11),(75 236395.06),(76 230965.39),(77 226957.03),(78 228185.75),(79 226978.72),
(1 105572.09),(2 146261.5),(3 155610),(4 176752.48),(5 177883.19),(6 174824.11),(7 193827.02),(8 204257.02),(9 200746.22),(10 209953.64),(11 216524.55),(12 221436.11),(13 226069.58),(14 225382.5),(15 225760.44),(16 230583.13),(17 232943.16),(18 235741.89),(19 232798.52),(20 238523.97),(21 241885.88),(22 244248.42),(23 245716.77),(24 247341.61),(25 252879.6),(26 259904.13),(27 260698.94),(28 254992.08),(29 251031.61),(30 253033.86),(31 256803.02),(32 256786.53),(33 261068.28),(34 263880.88),(35 256633.98),(36 262716.16),(37 262089.48),(38 261658.28),(39 265653.28),(40 264675),(41 263456.47),(42 262230.25),(43 267948.84),(44 268278.72),(45 267882.47),(46 265907.9),(47 266582.28),(48 267707.8),(49 267514.47),(50 264393.2),(51 264588.28),(52 263756.34),(53 263623.34),(54 261819.98),(55 259824),(56 257233.45),(57 254631.64),(58 248581.4),(59 249727.56),(60 243414.77),(61 238873.38),(62 236001.1),(63 232266.94),(64 229701.14),(65 229262.23),(66 227230.1),(67 229509.64),(68 230960.73),(69 225061.78),(70 225317.75),(71 224837.81),(72 224137.14),(73 222283.6),(74 226241.22),(75 229931.02),(76 226312.6),(77 223732.31),(78 223452.33),(79 221399.4),
(1 102044.555),(2 148040.52),(3 153877.73),(4 172765.05),(5 177952.95),(6 174523.27),(7 190922.34),(8 201647.75),(9 195423.06),(10 203777.78),(11 211075.56),(12 213051.34),(13 219342.16),(14 218107.69),(15 218408.64),(16 224204.47),(17 228375.75),(18 227505.98),(19 230240.28),(20 234312.17),(21 237133.7),(22 240280.3),(23 243282.69),(24 247694.2),(25 249921.86),(26 253008.55),(27 255008.84),(28 246949.48),(29 236335.33),(30 240903.84),(31 244552.95),(32 238611.5),(33 247865.64),(34 247890.25),(35 239297.61),(36 251193.39),(37 252015.4),(38 245339.27),(39 249787.48),(40 249235.36),(41 245509.7),(42 250046.05),(43 252803.19),(44 251937.56),(45 251864.64),(46 252516.02),(47 250692.1),(48 250458.81),(49 246511.28),(50 244950.47),(51 245667.4),(52 246043.61),(53 244412.8),(54 244094.06),(55 244026.2),(56 240098),(57 234587.9),(58 236836.81),(59 236398.73),(60 232722.95),(61 230130.58),(62 228788.14),(63 227690.83),(64 228635.61),(65 227319.02),(66 228942.1),(67 232772.81),(68 230889.95),(69 227130.44),(70 223995.33),(71 224552),(72 222714.44),(73 222124.3),(74 225372.72),(75 228828.53),(76 226358.84),(77 224032.17),(78 223824.52),(79 218861.05),
(1 96735.875),(2 142478.69),(3 149071.72),(4 164533.9),(5 172172.4),(6 169349.64),(7 184398.73),(8 196444.72),(9 193582.95),(10 198284.2),(11 209100.52),(12 207607.13),(13 213952.86),(14 217216.6),(15 216099.33),(16 220713.98),(17 228511.16),(18 227951.69),(19 230948.34),(20 231807.34),(21 234284.11),(22 235596.28),(23 238609.86),(24 243255.22),(25 245844.97),(26 249879.64),(27 251683.03),(28 245746),(29 243753.36),(30 247161.83),(31 248444.13),(32 251453.89),(33 258623.45),(34 255106.13),(35 252423.1),(36 253933.25),(37 250903.6),(38 248938.42),(39 250783.27),(40 247175.33),(41 246186.3),(42 248160.14),(43 251709.08),(44 253209.1),(45 248718.7),(46 245897.6),(47 247970.98),(48 246890.66),(49 242898.31),(50 239881.69),(51 238069.75),(52 236107.02),(53 235401.7),(54 234498.83),(55 230076.08),(56 224193.56),(57 222488.44),(58 221507.75),(59 221212.36),(60 219015.98),(61 217702.72),(62 215997.89),(63 214337.7),(64 213170.34),(65 210659.23),(66 211427.1),(67 213297.52),(68 210343.36),(69 209050.1),(70 207600.92),(71 208097.36),(72 204978.98),(73 207793.6),(74 209966.36),(75 213736.9),(76 211326.55),(77 207891.55),(78 207458.13),(79 203774.14),
(1 92048.734),(2 137841.52),(3 140878.69),(4 153428.34),(5 158444.11),(6 156056),(7 169538.56),(8 182388.73),(9 177619.25),(10 184393.28),(11 193733.48),(12 195410.89),(13 202193.67),(14 205895.31),(15 207041.27),(16 209810.67),(17 217464.84),(18 220090.05),(19 220342.11),(20 221154.94),(21 226301.14),(22 229309.03),(23 233010.81),(24 239581.66),(25 244807.48),(26 249614.6),(27 249548.28),(28 242948.13),(29 237974.81),(30 236459.1),(31 237477.89),(32 237940.77),(33 241130.63),(34 244168.66),(35 240471.95),(36 241296.61),(37 244244.86),(38 245121.83),(39 239733.14),(40 240220.45),(41 239720.84),(42 237493.63),(43 243306.83),(44 243811.88),(45 239448.2),(46 240348.27),(47 241706.11),(48 236819.61),(49 238430.2),(50 237218.89),(51 234957.02),(52 232496.19),(53 234773.72),(54 231533.58),(55 229150.66),(56 225754.77),(57 223922.89),(58 221961.03),(59 222597.95),(60 224030.69),(61 220924.23),(62 218345.77),(63 218257.4),(64 215896.47),(65 214280.31),(66 215766.75),(67 216657.55),(68 215089.66),(69 213944.56),(70 210276.34),(71 211512.73),(72 209886.6),(73 213661.55),(74 214174.77),(75 218232.47),(76 217643.98),(77 214483.66),(78 216578.84),(79 212062.7),
(1 92767.24),(2 137464.03),(3 137492.31),(4 150619.9),(5 157159.8),(6 155854.25),(7 167511.66),(8 181139.81),(9 175829.08),(10 180905.14),(11 188237.5),(12 188102.19),(13 197195.6),(14 201364.92),(15 202434.94),(16 204719.92),(17 212628.8),(18 219601.05),(19 219483.13),(20 219148.77),(21 224003.73),(22 223115.89),(23 227466.61),(24 237415.64),(25 241558.86),(26 242988.84),(27 241216.1),(28 236090.38),(29 229812.77),(30 230084.55),(31 235559.34),(32 235519.34),(33 242558.03),(34 241683.56),(35 236583.44),(36 235359.92),(37 237641.81),(38 236466.78),(39 235396.28),(40 235996.2),(41 228858.98),(42 233550.86),(43 236703.61),(44 233819.03),(45 230994.02),(46 233444.89),(47 227806.69),(48 225807.84),(49 223874.84),(50 223090.11),(51 220961.81),(52 222789.75),(53 220237.08),(54 215400.06),(55 211889.13),(56 207195.17),(57 203993.8),(58 203750.47),(59 205392.4),(60 204708.47),(61 201328.4),(62 200867.14),(63 197836.25),(64 195801.56),(65 195365.6),(66 197281.7),(67 198463.8),(68 199945.89),(69 196184.06),(70 195737.3),(71 198654.52),(72 197248.69),(73 202144.06),(74 207487.69),(75 212413.8),(76 212756.97),(77 211631.31),(78 216581.8),(79 210065.17),
(1 89638.83),(2 130003.984),(3 128616.02),(4 140332.25),(5 145432.58),(6 142529.66),(7 154038.84),(8 167912.52),(9 165585.23),(10 167783.95),(11 176457.98),(12 177059.52),(13 184166.52),(14 188675.38),(15 187165.23),(16 191895.97),(17 198948.66),(18 200909.75),(19 202445.3),(20 202689.75),(21 209613.13),(22 211190.08),(23 212311.36),(24 221898.83),(25 227147.9),(26 233601.16),(27 233487.06),(28 228289.86),(29 222947.69),(30 225142.39),(31 227288.94),(32 230400.11),(33 231618.7),(34 229197.28),(35 229800.89),(36 226037.19),(37 227381.95),(38 228245.05),(39 227457.23),(40 220616.72),(41 224121.11),(42 224577.75),(43 226373.98),(44 224687.5),(45 225082.92),(46 222998.61),(47 222806.69),(48 224262.02),(49 218716.83),(50 215474.78),(51 217630.1),(52 214881.36),(53 211984.1),(54 208944.22),(55 206883.08),(56 202714.05),(57 200951.25),(58 204504.95),(59 200857.75),(60 201962.28),(61 200176.9),(62 197785.83),(63 197876),(64 195131.34),(65 194484.78),(66 195472.92),(67 196605.52),(68 194854.45),(69 191177.33),(70 193773.48),(71 194425.28),(72 192243.9),(73 196504.94),(74 204297.88),(75 206113.13),(76 204023.02),(77 202636.9),(78 204911.9),(79 197563.77),
(1 84426.68),(2 123772.06),(3 122999.11),(4 133009.14),(5 142892.92),(6 142064.28),(7 154502.73),(8 168304.2),(9 167495.13),(10 167672.97),(11 177257.83),(12 179781.9),(13 185115.19),(14 192001.58),(15 189412.39),(16 192446.89),(17 203842.31),(18 203090.48),(19 202544.2),(20 201934.31),(21 205677.58),(22 211198.4),(23 213479),(24 220859.77),(25 229498.4),(26 227686.5),(27 221753.08),(28 216097.78),(29 208181.69),(30 206327),(31 209681.42),(32 210202.8),(33 209138.97),(34 211596.28),(35 208956.19),(36 204295.08),(37 208560.53),(38 212864.1),(39 209179.63),(40 207184.83),(41 207361.78),(42 205593.64),(43 207425.17),(44 209026.33),(45 203130.38),(46 201297.44),(47 202097.9),(48 199238.48),(49 197070.8),(50 197947.13),(51 198109.67),(52 195422.48),(53 194240.72),(54 193591.58),(55 190344.97),(56 188859.58),(57 188858.23),(58 186232.94),(59 189219.1),(60 186562.23),(61 184723.63),(62 184212.8),(63 184036.42),(64 182775.38),(65 179515.06),(66 179159.81),(67 181820.72),(68 180284.22),(69 179973.2),(70 182283.69),(71 183439.94),(72 184252.78),(73 190341.61),(74 198123.61),(75 198664.22),(76 195217.11),(77 195670.77),(78 196750.13),(79 190479.69),
(1 78093.734),(2 115750.84),(3 114942.836),(4 122479.45),(5 129416.04),(6 126171.35),(7 137299.25),(8 151007.44),(9 150985.23),(10 153246.52),(11 162454.66),(12 168093.5),(13 172279.05),(14 177165.75),(15 177327.92),(16 177204.05),(17 186001.11),(18 190645.97),(19 189219.73),(20 190120.83),(21 194474.81),(22 197650.63),(23 200711.23),(24 205467.19),(25 211727.19),(26 212517.23),(27 213740.86),(28 208499.1),(29 201683.69),(30 201973.2),(31 206009.05),(32 207632.84),(33 210947.73),(34 208275.73),(35 205452.52),(36 201939.77),(37 204611.19),(38 203471.64),(39 201231.73),(40 201113.58),(41 199324.67),(42 197437.3),(43 198740.53),(44 197574.48),(45 193831.77),(46 194440.63),(47 191439.5),(48 190271.94),(49 188330.89),(50 187385.28),(51 186012.47),(52 184283.63),(53 183713.27),(54 180238.86),(55 178566.44),(56 179517.1),(57 175448.8),(58 174148.56),(59 173549.11),(60 172660.13),(61 169141.78),(62 170561.6),(63 168911.36),(64 167417.1),(65 165997.17),(66 166195.34),(67 166541.69),(68 165437.25),(69 165469.06),(70 166918.05),(71 168044.31),(72 170637.08),(73 174248.81),(74 179258.05),(75 178971.39),(76 177241.67),(77 176494.19),(78 176545.3),(79 172316.5),
(1 75120.01),(2 112076.55),(3 111476.234),(4 119631.59),(5 128184.445),(6 125462.37),(7 135923.92),(8 151595.66),(9 149594.17),(10 152262.72),(11 161493.4),(12 167493.23),(13 170282.73),(14 175009.77),(15 177348.31),(16 179236.77),(17 185614.25),(18 190032.81),(19 187692.06),(20 187552.05),(21 189084.97),(22 190446.02),(23 190690.53),(24 192789.95),(25 197517.78),(26 198480.14),(27 198548.06),(28 192508.73),(29 189401.19),(30 190193.27),(31 192198.42),(32 196245.58),(33 196194.23),(34 196470.17),(35 198631.97),(36 195230.8),(37 197846.48),(38 198730.77),(39 198529.8),(40 192116.19),(41 193974.02),(42 192667.08),(43 193744.98),(44 191082),(45 190642.48),(46 188903.34),(47 189778.75),(48 189670.66),(49 187682.19),(50 183139.17),(51 183278.88),(52 183576),(53 182025.19),(54 181146.48),(55 180909.47),(56 179040.13),(57 176440.67),(58 173356.69),(59 175405.92),(60 174297.6),(61 173821.78),(62 172115.95),(63 170489.97),(64 170990.83),(65 170097.38),(66 172149.53),(67 173065.23),(68 170005.86),(69 169067.97),(70 170806.47),(71 172657.94),(72 173180.94),(73 175930.3),(74 180810.84),(75 180979.47),(76 177116.83),(77 176877.86),(78 173708.53),(79 170996.5),
(1 69144.28),(2 102414.56),(3 101472.08),(4 109541.31),(5 117803.41),(6 115983.13),(7 126875.195),(8 134701.75),(9 134258.94),(10 135566.52),(11 146235.48),(12 152724.6),(13 156085.81),(14 162900.03),(15 163689.34),(16 161745.42),(17 169152.16),(18 173231.03),(19 174057.48),(20 172656.4),(21 175110.47),(22 177478.6),(23 180294.88),(24 184982.63),(25 187515.84),(26 188436.55),(27 187450.34),(28 184911.8),(29 180485.92),(30 178637.19),(31 183105.8),(32 183903.89),(33 183362.34),(34 185817.08),(35 186161.61),(36 182373.47),(37 184752.3),(38 187886.53),(39 180938.69),(40 179855.8),(41 181259.34),(42 180152.9),(43 175757.1),(44 174627.75),(45 169570.9),(46 167860.17),(47 165933.08),(48 165674.11),(49 160827.5),(50 161897.44),(51 162111.77),(52 161497.22),(53 161029.95),(54 161213.03),(55 162786.8),(56 160674.69),(57 159624.28),(58 160318.56),(59 158735.31),(60 158652.45),(61 155496.86),(62 154757.98),(63 153221.89),(64 154104.34),(65 153066.8),(66 156060.38),(67 156202.81),(68 155946.06),(69 158156),(70 160449.78),(71 162052.38),(72 162315.92),(73 165995.88),(74 169531.78),(75 168902.3),(76 166148.83),(77 164351.38),(78 163986.9),(79 163709.69),
(1 67928.07),(2 100760.07),(3 100627.5),(4 109811.43),(5 115226.28),(6 112504.48),(7 123879.24),(8 131660.4),(9 132505.73),(10 132704.23),(11 139497.95),(12 146871.48),(13 149451.3),(14 154402.23),(15 159854.2),(16 157927.53),(17 161247.95),(18 166723.86),(19 166275.97),(20 167773.53),(21 170329.42),(22 172275.28),(23 173740.89),(24 176627.9),(25 179164.86),(26 181800.77),(27 179291.53),(28 178490.42),(29 174425.33),(30 174418.42),(31 180233.67),(32 181423.08),(33 181487.3),(34 179903.34),(35 180570.1),(36 177406.42),(37 179912.7),(38 181106.34),(39 179168.17),(40 176169.31),(41 174476.95),(42 171924.86),(43 170668.39),(44 170596.33),(45 165538.42),(46 164969.94),(47 166165),(48 163702.17),(49 163309.45),(50 163274.53),(51 163541.78),(52 160015.45),(53 159262.16),(54 159907.31),(55 159813.66),(56 161629.42),(57 162002.8),(58 159392.02),(59 159584.77),(60 158405.52),(61 155018.05),(62 154641.73),(63 154671.17),(64 155897.73),(65 154738.66),(66 156393.23),(67 154363.22),(68 153332.67),(69 155278.19),(70 157125.84),(71 156946.39),(72 157571.94),(73 161887.86),(74 163939.34),(75 163928.98),(76 160515.95),(77 160417.56),(78 158876.3),(79 157840.94),
(1 64075.684),(2 98148.6),(3 102374.336),(4 110228.42),(5 113142.055),(6 112219.78),(7 121272.09),(8 129587.195),(9 129742.51),(10 131949.83),(11 134672.3),(12 143948.13),(13 146243.83),(14 148740.11),(15 151756.78),(16 153063.56),(17 156331.53),(18 160024.73),(19 159339.36),(20 159668.05),(21 159584.97),(22 161673.66),(23 162705.78),(24 163960.94),(25 170312.03),(26 172792.56),(27 170965.55),(28 167606.45),(29 161356.31),(30 160191.52),(31 163416.89),(32 169312.53),(33 168878.78),(34 168190.83),(35 166975.45),(36 168419.94),(37 169292.81),(38 169910.17),(39 170380.81),(40 168341.13),(41 168030.22),(42 165254.08),(43 163614.53),(44 160808.97),(45 158804.67),(46 156358.19),(47 153983.61),(48 152926.83),(49 152721.3),(50 152627.25),(51 151285.55),(52 152443.89),(53 151465.1),(54 147644.1),(55 150034.31),(56 148676.94),(57 148094.1),(58 146116.67),(59 146040.7),(60 143545.89),(61 141893.16),(62 140738.83),(63 139687.89),(64 140686.7),(65 140946.81),(66 142042.05),(67 140803.19),(68 139755.27),(69 141301.25),(70 141795.17),(71 142758.78),(72 143167.02),(73 144913.13),(74 147380.98),(75 147732.36),(76 147303.2),(77 150214.92),(78 149620.83),(79 148285.44),
(1 59592.94),(2 87234.27),(3 89936.15),(4 101509.59),(5 105519.02),(6 106281.33),(7 114575.9),(8 120957.89),(9 120174.99),(10 123825.26),(11 126337.03),(12 133693.38),(13 137524.48),(14 142268.03),(15 143128.48),(16 144359.53),(17 149693.75),(18 152070.45),(19 150041.58),(20 150659.78),(21 151698.88),(22 152027.36),(23 153721.98),(24 156616.67),(25 161590.73),(26 161170.69),(27 161122.39),(28 159689.44),(29 156785.13),(30 157700.47),(31 160558.66),(32 162434.02),(33 162056.64),(34 164178.61),(35 166702.69),(36 167578.52),(37 166249.45),(38 166551.86),(39 164817.11),(40 161378.64),(41 158790.14),(42 158506.06),(43 155467.94),(44 153362.75),(45 150800.73),(46 149284.8),(47 148626.7),(48 148757.72),(49 144748.64),(50 142884.27),(51 144392.5),(52 142864.63),(53 142513.05),(54 142332.1),(55 143180.7),(56 143109.81),(57 140341.14),(58 138018.47),(59 137818.25),(60 135473.11),(61 134082.63),(62 134144.38),(63 133376.4),(64 134294.86),(65 133492.94),(66 134857.89),(67 134352.84),(68 133337.55),(69 133146.77),(70 134683.25),(71 134540.75),(72 136279.1),(73 138381.55),(74 141092.31),(75 141098.39),(76 141749.52),(77 144580.77),(78 142521.03),(79 141593.02),
(1 58079.098),(2 87410.86),(3 91123.51),(4 101353.77),(5 104188.7),(6 104847.99),(7 112544.87),(8 118768.33),(9 118063.83),(10 119818.28),(11 122847.4),(12 129844),(13 135329.31),(14 139973.3),(15 143362.42),(16 143704.31),(17 148144.55),(18 152504.84),(19 150602.58),(20 150588.6),(21 151089.03),(22 152894.27),(23 154632.48),(24 158771.92),(25 160951.47),(26 162044.3),(27 160801.97),(28 159394.78),(29 158069.92),(30 158664.98),(31 164113.03),(32 163837.81),(33 164269.05),(34 166959.77),(35 164444.03),(36 164961.67),(37 165139.39),(38 163076.55),(39 162817.22),(40 159545),(41 159415.16),(42 156549.08),(43 156727.17),(44 155641.05),(45 150345.11),(46 148194.33),(47 147776.75),(48 147047.34),(49 144646.23),(50 144128.28),(51 144825.53),(52 146338.48),(53 144093.34),(54 145412.11),(55 146480.48),(56 145181.66),(57 144457.14),(58 141465.31),(59 141444.2),(60 138891.16),(61 137959.34),(62 136975.98),(63 137074.86),(64 136569.14),(65 135853.1),(66 136165.97),(67 135581.33),(68 133014.52),(69 133046.17),(70 134692.88),(71 133332.95),(72 133890.78),(73 136981.81),(74 139175.34),(75 138544.78),(76 138578.19),(77 139786.17),(78 136411.2),(79 135175.16),
(1 54775.61),(2 81295.484),(3 85500.61),(4 97654.96),(5 99411.63),(6 101922.555),(7 108478.66),(8 113883.7),(9 112488.85),(10 114674.914),(11 117983.64),(12 124552.89),(13 127431.15),(14 131048.96),(15 134865.28),(16 136368.64),(17 138417.78),(18 141413.69),(19 141500.75),(20 140790.78),(21 141322.19),(22 142590.44),(23 142228.63),(24 144710.19),(25 147733.39),(26 151659.02),(27 150894.17),(28 151746.92),(29 148433.05),(30 148997.25),(31 153143.83),(32 154132.39),(33 157466.95),(34 160564.97),(35 159880.97),(36 160251.81),(37 161065.3),(38 160888.89),(39 157623.75),(40 153671.08),(41 153162.17),(42 150563.05),(43 150969.19),(44 150707.14),(45 147736.83),(46 146830.55),(47 144105.44),(48 140998.06),(49 139237.97),(50 139481.27),(51 139332.25),(52 138158.56),(53 140344.84),(54 138633.88),(55 137684.69),(56 138424.63),(57 136736.72),(58 134350.28),(59 133696.31),(60 133006.45),(61 131814.95),(62 132783.58),(63 131109.94),(64 131674.94),(65 130484.836),(66 129840.17),(67 129281.23),(68 127104.71),(69 128514.92),(70 128117.49),(71 126769.4),(72 127006.766),(73 128696.82),(74 129979.414),(75 129803.46),(76 130960.87),(77 131532.84),(78 131055.55),(79 130909.734),
