1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 799624),(2 2757130),(3 5481529.5),(4 9014085),(5 13152772),(6 17643076),(7 22657408),(8 27745344),(9 32403806),(10 36975932),(11 41230876),(12 45240108),(13 48663340),(14 51557364),(15 54291388),(16 57471164),(17 60224940),(18 64075984),(19 67176120),(20 70675360),(21 73503896),(22 76173336),(23 79736130),(24 83768220),(25 87033160),(26 90336100),(27 94035064),(28 98601180),(29 103109370),(30 109233736),(31 114543190),(32 120185304),(33 127328730),(34 134230000),(35 141508480),(36 150016980),(37 159281060),(38 169288910),(39 180289360),(40 192258100),(41 205079600),(42 219960210),(43 235352530),(44 252432320),(45 270952480),(46 291033300),(47 312653540),(48 336320800),(49 361047070),(50 387821220),(51 416462850),(52 447929860),(53 480676700),(54 514668200),(55 552328640),(56 592940100),(57 637254200),(58 684319040),(59 732307260),(60 779930300),(61 827910850),(62 875514430),(63 921605800),(64 966319600),(65 1009623100),(66 1051257000),(67 1092036500),(68 1132192100),(69 1171376000),(70 1209594900),(71 1246677000),(72 1283742600),(73 1323238100),(74 1361373400),(75 1399599000),(76 1436244600),(77 1465642500),(78 1489160100),(79 1509267100),
(1 8093.972),(2 9818.734),(3 13485.823),(4 13104.414),(5 14243.95),(6 13818.472),(7 13422.24),(8 12314.76),(9 13008.523),(10 13308.857),(11 13891.725),(12 14187.178),(13 14839.499),(14 15342.234),(15 15533.758),(16 15527.787),(17 15913.686),(18 15735.429),(19 15742.352),(20 15926.889),(21 15940.77),(22 16189.547),(23 16168.385),(24 16240.732),(25 16429.5),(26 16224.923),(27 16119.016),(28 16213.488),(29 16016.866),(30 16133.334),(31 16418.592),(32 16958.15),(33 16998.268),(34 17010.344),(35 16894.404),(36 16867.47),(37 16866.205),(38 17078.908),(39 17035.531),(40 16682.824),(41 16478.809),(42 16725.602),(43 16844.879),(44 17242.37),(45 17287.654),(46 17566.871),(47 17543.465),(48 17795.578),(49 17818.197),(50 17768.258),(51 17595.945),(52 17446.81),(53 17175.215),(54 16981.729),(55 17032.158),(56 17508.684),(57 17613.889),(58 17756.729),(59 17489.828),(60 16922.174),(61 16423.158),(62 16261.57),(63 16228.374),(64 16591.047),(65 16882.246),(66 17147.66),(67 17165.799),(68 16997.506),(69 16995.375),(70 16881.572),(71 16859.523),(72 16413.969),(73 16695.844),(74 16784.27),(75 17317.85),(76 17721.678),(77 18083.799),(78 18179.496),(79 18577.682),
(1 8087.853),(2 9518.56),(3 13075.9795),(4 12485.819),(5 13464.311),(6 13456.255),(7 13231.209),(8 12160.848),(9 12870.46),(10 13011.543),(11 13633.574),(12 13803.528),(13 14319.085),(14 14761.491),(15 15162.756),(16 15429.774),(17 15866.1875),(18 15406.513),(19 15175.631),(20 15217.4375),(21 15363.758),(22 15562.066),(23 15485.093),(24 15647.948),(25 15783.494),(26 15665.101),(27 15534.104),(28 15607.783),(29 15505.703),(30 15797.613),(31 16075.7705),(32 16339.91),(33 16309.179),(34 16389.33),(35 16290.78),(36 16250.429),(37 16238.588),(38 16414.367),(39 16404.19),(40 16238.193),(41 16114.07),(42 16444.512),(43 16828.83),(44 17226.2),(45 17183.86),(46 17313.854),(47 17400.652),(48 17498.807),(49 17384.232),(50 17286.773),(51 17034.92),(52 17095.6),(53 16966.37),(54 16857.852),(55 17146.512),(56 17499.762),(57 17458.783),(58 17320.11),(59 16918.605),(60 16486.12),(61 16370.519),(62 16376.8),(63 16534.654),(64 16835.04),(65 16978.896),(66 16846.574),(67 16710.4),(68 16417.67),(69 16271.62),(70 16165.013),(71 16375.77),(72 16191.614),(73 16689.457),(74 16821.91),(75 17279.664),(76 17473.582),(77 17587.555),(78 17679.063),(79 17815.09),
(1 7596.528),(2 8887.091),(3 12064.689),(4 11595.8545),(5 12339.652),(6 12750.139),(7 12802.087),(8 11637.342),(9 12565.95),(10 12654.954),(11 13180.187),(12 13077.931),(13 13758.213),(14 14425.408),(15 15015.117),(16 14999.787),(17 15414.69),(18 15196.576),(19 15084.171),(20 14925.127),(21 14970.316),(22 15183.365),(23 15180.448),(24 15276.86),(25 15281.966),(26 15284.331),(27 15102.382),(28 15078.587),(29 14848.61),(30 15151.058),(31 15415.94),(32 15546.778),(33 15573.287),(34 15646.795),(35 15631.656),(36 15711.054),(37 15638.233),(38 15590.303),(39 15643.919),(40 15487.659),(41 15541.891),(42 15970.811),(43 16370.649),(44 16608.428),(45 16561.11),(46 16512.488),(47 16564.406),(48 16629.418),(49 16403.705),(50 16316.424),(51 16029.834),(52 16111.513),(53 16320.104),(54 16417.695),(55 16761.205),(56 16765.957),(57 16398.88),(58 16153.903),(59 15810.379),(60 15747.231),(61 15851.118),(62 16084.935),(63 16118.189),(64 16270.32),(65 16023.736),(66 15569.142),(67 15343.559),(68 15126.912),(69 15143.08),(70 15264.614),(71 15565.522),(72 15586.981),(73 16109.293),(74 16128.509),(75 16422.186),(76 16444.074),(77 16603.564),(78 16640.4),(79 17014.557),
(1 7518.067),(2 8699.316),(3 11374.993),(4 11105.73),(5 11932.347),(6 12315.18),(7 12871.742),(8 11778.78),(9 12693.033),(10 12626.033),(11 13054.964),(12 12883.71),(13 13580.731),(14 14060.563),(15 14782.895),(16 14777.29),(17 15002.024),(18 14663.922),(19 14538.037),(20 14428.141),(21 14296.038),(22 14124.489),(23 14040.234),(24 14342.64),(25 14370.258),(26 14366.346),(27 14274.515),(28 14126.433),(29 13977.601),(30 14312.924),(31 14500.379),(32 14705.168),(33 14591.548),(34 14488.876),(35 14529.125),(36 14487.131),(37 14577.559),(38 14626.622),(39 14607.131),(40 14564.921),(41 14720.584),(42 15302.496),(43 15392.221),(44 15663.165),(45 15601.2705),(46 15564.048),(47 15637.492),(48 15677.7),(49 15450.245),(50 15366.883),(51 15241.354),(52 15409.453),(53 15617.398),(54 15607.95),(55 15788.931),(56 15541.121),(57 15155.018),(58 14946.164),(59 14984.712),(60 15027.654),(61 15295.986),(62 15293.793),(63 15305.56),(64 15078.847),(65 14850.675),(66 14494.194),(67 14658.374),(68 14481.418),(69 14841.736),(70 14825.171),(71 15076.0205),(72 15049.791),(73 15263.04),(74 15192.559),(75 15457.339),(76 15558.148),(77 15675.857),(78 15864.088),(79 16364.364),
(1 7213.709),(2 8162.4414),(3 10455.126),(4 10364.938),(5 11099.552),(6 11329.848),(7 12193.07),(8 11370.467),(9 11950.101),(10 11738.966),(11 12389.486),(12 12318.692),(13 12916.648),(14 13150.256),(15 14096.734),(16 14453.602),(17 14629.638),(18 14280.579),(19 14040.403),(20 14125.148),(21 14242.142),(22 13920.369),(23 13885.152),(24 14257.849),(25 14350.774),(26 14482.71),(27 14398.66),(28 14517.549),(29 14411.184),(30 14623.579),(31 14806.381),(32 14985.805),(33 14896.49),(34 14988.85),(35 15102.468),(36 15189.58),(37 15232.758),(38 14983.764),(39 15013.804),(40 15093.042),(41 15275.752),(42 15535.456),(43 15763.919),(44 15801.7705),(45 16098.287),(46 16011.67),(47 15911.986),(48 15750.66),(49 15645.537),(50 15703.854),(51 15776.302),(52 16091.313),(53 16212.01),(54 16064.711),(55 15933.593),(56 15662.2),(57 15420.053),(58 15452.107),(59 15672.131),(60 15658.777),(61 15782.153),(62 15473.398),(63 15502.609),(64 15123.567),(65 15010.185),(66 14788.182),(67 14940.001),(68 14842.412),(69 15263.392),(70 15208.991),(71 15383.49),(72 15222.656),(73 15364.71),(74 15450.519),(75 15621.511),(76 15702.505),(77 16058.559),(78 16356.551),(79 16978.748),
(1 7336.852),(2 8094.6333),(3 10397.575),(4 10097.594),(5 10888.995),(6 11407.531),(7 12186.329),(8 11397.141),(9 11974.12),(10 11654.786),(11 12300.654),(12 12185.011),(13 12815.65),(14 13023.342),(15 13665.378),(16 13981.969),(17 14351.511),(18 14209.609),(19 13977.973),(20 13723.625),(21 13811.263),(22 13575.674),(23 13467.856),(24 13734.401),(25 13940.177),(26 13969.779),(27 13756.822),(28 13998.184),(29 13935.501),(30 14027.909),(31 14018.551),(32 14239.523),(33 14276.751),(34 14497.657),(35 14701.653),(36 14652.208),(37 14479.231),(38 14446.767),(39 14519.469),(40 14704.065),(41 14771.448),(42 14903.547),(43 15170.81),(44 15162.929),(45 15227.5205),(46 15186.612),(47 15160.851),(48 15027.695),(49 14935.452),(50 15005.949),(51 15288.409),(52 15558.579),(53 15626.94),(54 15372.083),(55 15236.765),(56 15149.99),(57 15100.012),(58 15167.691),(59 15364.447),(60 15196.112),(61 14969.326),(62 14602.222),(63 14606.156),(64 14273.753),(65 14479.204),(66 14374.71),(67 14598.908),(68 14549.484),(69 14837.451),(70 14693.242),(71 14726.211),(72 14522.414),(73 14711.62),(74 14887.839),(75 15188.449),(76 15375.812),(77 15734.886),(78 15948.234),(79 16412.967),
(1 7417.188),(2 8089.357),(3 10117.507),(4 10052.747),(5 11006.197),(6 11252.67),(7 12106.66),(8 11375.866),(9 11710.352),(10 11391.8545),(11 11987.075),(12 12142.897),(13 12622.534),(14 12820.455),(15 13359.411),(16 13518.135),(17 13945.744),(18 13939.078),(19 13830.122),(20 13435.131),(21 13479.717),(22 13331.972),(23 13421.791),(24 13692.271),(25 13882.324),(26 13905.429),(27 13751.581),(28 13988.612),(29 14072.864),(30 14171.145),(31 14280.144),(32 14413.444),(33 14677.087),(34 14972.539),(35 14933.275),(36 14742.827),(37 14616.001),(38 14659.138),(39 14658.974),(40 14704.002),(41 14869.179),(42 14874.647),(43 15078.171),(44 15284.926),(45 15450.466),(46 15285.738),(47 15489.42),(48 15174.153),(49 15155.319),(50 15224.9795),(51 15549.696),(52 15545.889),(53 15458.202),(54 15044.837),(55 14877.067),(56 14666.255),(57 14741.405),(58 14602.742),(59 14762.793),(60 14577.5205),(61 14427),(62 14153.965),(63 14165.512),(64 14104.647),(65 14346.805),(66 14183.92),(67 14465.054),(68 14380.321),(69 14568.817),(70 14470.625),(71 14607.126),(72 14684.385),(73 14922.589),(74 15174.251),(75 15574.55),(76 15674.132),(77 15974.651),(78 16141.702),(79 16425.02),
(1 7153.4375),(2 8029.6597),(3 9888.807),(4 9968.324),(5 10971.474),(6 11112.221),(7 11992.557),(8 11516.423),(9 11962.524),(10 11664.441),(11 12220.544),(12 12261.636),(13 12741.546),(14 12862.582),(15 13369.834),(16 13652.911),(17 14001.48),(18 14052.155),(19 13727.176),(20 13417.799),(21 13518.933),(22 13344.349),(23 13397.716),(24 13636.496),(25 13753.757),(26 13794.321),(27 13661.618),(28 13757.365),(29 13879.883),(30 13971.143),(31 14129.648),(32 14252.015),(33 14325.944),(34 14344.747),(35 14429.692),(36 14292.194),(37 14129.344),(38 14313.632),(39 14383.89),(40 14569.829),(41 14696.8125),(42 14569.095),(43 14771.416),(44 14948.401),(45 15167.49),(46 14951.946),(47 14956.129),(48 14806.43),(49 14936.317),(50 15025.238),(51 15429.883),(52 15447.576),(53 15533.494),(54 15302.343),(55 15208.919),(56 14848.96),(57 15190.013),(58 15050.28),(59 15335.618),(60 15188.269),(61 14998.315),(62 14898.179),(63 14909.743),(64 14874.932),(65 14981.208),(66 14685.013),(67 14725.686),(68 14636.426),(69 14875.802),(70 14873.055),(71 15061.531),(72 15204.497),(73 15373.673),(74 15545.554),(75 15649.978),(76 15624.203),(77 15696.116),(78 15723.0625),(79 15899.583),
(1 6905.5596),(2 7792.6953),(3 9641.969),(4 9708.2705),(5 10469.434),(6 10459.009),(7 11236.981),(8 10999.36),(9 11210.868),(10 10808.475),(11 11320.865),(12 11401.325),(13 12125.397),(14 12257.619),(15 12591.986),(16 13010.387),(17 13296.646),(18 13156.999),(19 12930.68),(20 12758),(21 12842.429),(22 12753.944),(23 12890.651),(24 13182.715),(25 13534.541),(26 13322.367),(27 13342.578),(28 13497.568),(29 13688.718),(30 13904.685),(31 14063.77),(32 14164.708),(33 14344.024),(34 14217.933),(35 14339.14),(36 14460.467),(37 14284.085),(38 14351.166),(39 14410.883),(40 14412.936),(41 14663.833),(42 14635.458),(43 14757.191),(44 14833.339),(45 14857.065),(46 14624.232),(47 14463.434),(48 14531.014),(49 14770.042),(50 14912.518),(51 15289.303),(52 15120.351),(53 15075.824),(54 14832.129),(55 14919.4375),(56 14700.486),(57 14899.384),(58 14626.8955),(59 14877.361),(60 14611.407),(61 14717.297),(62 14623.69),(63 14862.889),(64 14673.958),(65 14555.764),(66 14282.111),(67 14120.091),(68 13976.825),(69 14364.252),(70 14464.235),(71 14756.349),(72 14893.637),(73 15103.984),(74 15467.569),(75 15450.377),(76 15410.24),(77 15407.069),(78 15425.042),(79 15825.32),
(1 6571.0107),(2 7462.522),(3 8934.038),(4 9057.998),(5 9922.733),(6 10055.942),(7 10607.736),(8 10509.699),(9 10562.6875),(10 10218.666),(11 10663.165),(12 10915.278),(13 11569.375),(14 11826.482),(15 12013.269),(16 12275.454),(17 12635.231),(18 12504.749),(19 12393.215),(20 12192.958),(21 12174.192),(22 12251.957),(23 12325.514),(24 12604.74),(25 12866.957),(26 12639.283),(27 12771.163),(28 12954.955),(29 13151.989),(30 13378.489),(31 13117.798),(32 13183.469),(33 13316.584),(34 13352.231),(35 13592.037),(36 13675.7295),(37 13440.985),(38 13445.533),(39 13589.507),(40 13495.018),(41 13878.154),(42 13967.375),(43 13962.675),(44 13959.442),(45 13774.584),(46 13473.956),(47 13542.102),(48 13698.301),(49 14142.12),(50 14103.566),(51 14199.926),(52 13961.0625),(53 13784.635),(54 13733.515),(55 13721.689),(56 13666.434),(57 13832.732),(58 13776.524),(59 13833.743),(60 13788.021),(61 13952.149),(62 13736.392),(63 13934.043),(64 13685.034),(65 13489.95),(66 13289.138),(67 13127.633),(68 13098.627),(69 13304.481),(70 13305.939),(71 13603.224),(72 13680.581),(73 13900.908),(74 14206.381),(75 14167.958),(76 14132.1045),(77 14258.8),(78 14419.927),(79 14809.58),
(1 6651.735),(2 7516.089),(3 8995.839),(4 9145.894),(5 10108.057),(6 10275.665),(7 10667.386),(8 10656.496),(9 10501.436),(10 10267.6045),(11 10777.528),(12 11178.997),(13 11468.484),(14 11752.764),(15 12085.297),(16 12299.218),(17 12633.251),(18 12382.931),(19 12243.143),(20 12093.382),(21 12222.123),(22 12306.332),(23 12458.885),(24 12564.191),(25 12793.026),(26 12568.939),(27 12812.943),(28 13038.658),(29 13194.993),(30 13607.459),(31 13388.649),(32 13377.844),(33 13448.691),(34 13695.884),(35 13802.041),(36 13694.437),(37 13297.102),(38 13289.64),(39 13404.624),(40 13505.165),(41 13900.182),(42 14037.789),(43 13874.623),(44 13746.519),(45 13734.8),(46 13484.434),(47 13808.518),(48 13859.437),(49 14190.988),(50 14015.014),(51 13910.612),(52 13647.252),(53 13526.353),(54 13651.859),(55 13709.756),(56 13607.8955),(57 13614.899),(58 13577.77),(59 13559.013),(60 13539.414),(61 13613.982),(62 13486.075),(63 13632.185),(64 13387.741),(65 13480.378),(66 13421.759),(67 13395.277),(68 13411.175),(69 13650.242),(70 13665.541),(71 13866.115),(72 13945.989),(73 14148.374),(74 14461.638),(75 14592.623),(76 14771.659),(77 15040.855),(78 15331.299),(79 15481.296),
(1 6421.3145),(2 7232.048),(3 8651.682),(4 8824.459),(5 9822.042),(6 9983.601),(7 10375.536),(8 10470.93),(9 10390.906),(10 10224.559),(11 10358.524),(12 11169.193),(13 11496.105),(14 11610.48),(15 11855.181),(16 12125.586),(17 12409.315),(18 12127.501),(19 12074.919),(20 12068.439),(21 12287.536),(22 12335.619),(23 12374.836),(24 12298.758),(25 12479.356),(26 12214.725),(27 12484.03),(28 12732.144),(29 13112.798),(30 13122.008),(31 12984.791),(32 12839.129),(33 12915.701),(34 13220.749),(35 13262.14),(36 13209.833),(37 12880.401),(38 12860.27),(39 12899.945),(40 13140.925),(41 13363.035),(42 13650.501),(43 13381.464),(44 13105.381),(45 13371.278),(46 13377.872),(47 13612.942),(48 13675.395),(49 13745.557),(50 13626.127),(51 13478.311),(52 13481.8125),(53 13443.452),(54 13532.837),(55 13696.677),(56 13775.303),(57 13711.437),(58 13540.891),(59 13372.794),(60 13320.122),(61 13467.981),(62 13416.706),(63 13557.04),(64 13361.639),(65 13501.151),(66 13328.52),(67 13458.625),(68 13262.779),(69 13329.65),(70 13288.249),(71 13397.3955),(72 13616.748),(73 13728.943),(74 14098.562),(75 14265.2705),(76 14517.163),(77 14744.191),(78 15049.465),(79 15003.324),
(1 6090.2974),(2 6850.3633),(3 7921.7324),(4 8218.089),(5 9047.096),(6 9212.112),(7 9542.645),(8 9623.912),(9 9720.541),(10 9762.522),(11 9681.32),(12 10293.179),(13 10631.7295),(14 10796.445),(15 10959.806),(16 11272.457),(17 11404.526),(18 11263.235),(19 11369.051),(20 11505.606),(21 11662.514),(22 11765.808),(23 11781.357),(24 11773.768),(25 12024.526),(26 11954.84),(27 12170.989),(28 12236.836),(29 12464.838),(30 12534.707),(31 12494.401),(32 12407.017),(33 12548.125),(34 12737.841),(35 12956.5625),(36 12843.762),(37 12672.215),(38 12716.691),(39 12747.486),(40 12998.621),(41 13030.949),(42 12926.85),(43 12757.979),(44 12705.435),(45 12915.823),(46 12920.85),(47 12921.041),(48 12773.299),(49 12939.02),(50 12935.672),(51 12756.572),(52 12717.756),(53 12674.218),(54 12897.621),(55 13031.438),(56 13155.536),(57 13106.895),(58 12888.652),(59 12894.671),(60 12864.892),(61 12967.011),(62 12945.973),(63 12971.217),(64 12913.78),(65 13153.532),(66 13020.206),(67 13033.5),(68 12965.072),(69 13091.183),(70 13088.631),(71 13250.36),(72 13433.966),(73 13529.647),(74 13855.002),(75 13931.64),(76 14049.55),(77 14108.39),(78 14351.581),(79 14377.125),
(1 6209.9404),(2 7059.912),(3 8151.462),(4 8661.168),(5 9240.896),(6 9368.801),(7 9686.788),(8 9887.649),(9 9754.548),(10 9963.826),(11 9781.475),(12 10330.803),(13 10586.849),(14 10996.755),(15 11062.886),(16 11292.115),(17 11426.133),(18 11260.467),(19 11329.253),(20 11515.162),(21 11657.762),(22 11733.504),(23 11692.072),(24 11594.536),(25 11776.564),(26 11707.504),(27 11957.401),(28 11851.607),(29 12118.291),(30 12212.943),(31 12094.281),(32 11989.104),(33 12044.005),(34 12134.347),(35 12391.433),(36 12247.143),(37 12120.411),(38 12231.451),(39 12375.205),(40 12701.438),(41 12692.588),(42 12399.765),(43 12319.96),(44 12398.024),(45 12721.584),(46 12701.474),(47 12588.417),(48 12583.278),(49 12723.71),(50 12860.51),(51 12756.32),(52 12811.634),(53 12922.744),(54 13042.589),(55 13028.673),(56 12883.204),(57 12806.848),(58 12632.175),(59 12888.055),(60 12874.508),(61 13039.493),(62 12964.401),(63 13067.326),(64 12949.485),(65 13019.961),(66 12969.949),(67 12883.807),(68 12816.782),(69 12843.244),(70 12848.584),(71 12916.473),(72 13109.991),(73 13276.465),(74 13493.77),(75 13493.481),(76 13607.857),(77 13588.311),(78 13748.378),(79 13969.392),
(1 6089.841),(2 7073.57),(3 8079.882),(4 8707.88),(5 9082.188),(6 9182.66),(7 9329.507),(8 9758.642),(9 9702.589),(10 9873.0205),(11 9613.355),(12 10400.456),(13 10522.886),(14 10731.191),(15 10883.962),(16 11140.092),(17 11286.955),(18 11017.966),(19 11205.758),(20 11303.607),(21 11273.625),(22 11438.496),(23 11423.533),(24 11210.588),(25 11325.525),(26 11398.1875),(27 11669.88),(28 11582.575),(29 11960.207),(30 12113.3125),(31 11952.918),(32 11883.599),(33 12010.278),(34 12189.682),(35 12444.941),(36 12337.702),(37 12244.228),(38 12327.357),(39 12476.942),(40 12602.835),(41 12624.876),(42 12484.282),(43 12583.466),(44 12549.714),(45 12582.363),(46 12451.288),(47 12552.9375),(48 12576.771),(49 12557.373),(50 12652.284),(51 12717.073),(52 12840.0205),(53 12805.947),(54 12836.192),(55 12901.383),(56 12842.32),(57 12711.119),(58 12583.309),(59 12719.048),(60 12645.292),(61 12722.656),(62 12542.181),(63 12675.364),(64 12679.477),(65 12656.661),(66 12655.141),(67 12537.025),(68 12525.676),(69 12460.908),(70 12562.619),(71 12724.695),(72 12808.619),(73 12997.588),(74 13233.218),(75 13209.208),(76 13436.071),(77 13423.246),(78 13735.643),(79 14030.707),
(1 6194.703),(2 7116.344),(3 8027.5444),(4 8806.524),(5 9196.417),(6 9396.747),(7 9478.823),(8 10032.567),(9 9854.334),(10 9994.586),(11 9699.297),(12 10439.46),(13 10680.414),(14 10909.013),(15 10924.148),(16 11064.776),(17 11305.72),(18 11156.413),(19 11391.1045),(20 11371.312),(21 11260.635),(22 11346.683),(23 11329.832),(24 11072.339),(25 11058.609),(26 11115.784),(27 11425.418),(28 11417.966),(29 11715.563),(30 11747.817),(31 11627.239),(32 11697.437),(33 11763.153),(34 11764.789),(35 11678.839),(36 11703.138),(37 11618.965),(38 11725.198),(39 11822.563),(40 11879.645),(41 11859.578),(42 11769.093),(43 11843.731),(44 11735.174),(45 11779.757),(46 11794.395),(47 11949.21),(48 11990.504),(49 11943.784),(50 12154.122),(51 12223.785),(52 12342.582),(53 12243.116),(54 12201.515),(55 12235.47),(56 12254.479),(57 12154.93),(58 12110.673),(59 12101.823),(60 11825.331),(61 11902.833),(62 11958.416),(63 12091.039),(64 12126.053),(65 12203.431),(66 12304.606),(67 12282.143),(68 12358.613),(69 12325.416),(70 12321.268),(71 12300.408),(72 12308.919),(73 12471.442),(74 12665.691),(75 12816.236),(76 13182.25),(77 13328.214),(78 13654.228),(79 13643.3125),
(1 5999.98),(2 6812.2695),(3 7489.009),(4 8285.808),(5 8630.867),(6 8974.058),(7 8931.857),(8 9503.176),(9 9411.521),(10 9548.065),(11 9293.407),(12 10027.0205),(13 10105.719),(14 10471.967),(15 10398.105),(16 10540.392),(17 10787.749),(18 10614.045),(19 10658.922),(20 10680.315),(21 10720.45),(22 10681.971),(23 10752.706),(24 10585.949),(25 10538.163),(26 10591.791),(27 10875.211),(28 10850.338),(29 11059.84),(30 11097.781),(31 11036.978),(32 11111.64),(33 11194.208),(34 11275.6045),(35 11244.017),(36 11178.319),(37 11229.1045),(38 11289.353),(39 11394.463),(40 11580.21),(41 11565.513),(42 11628.677),(43 11456.805),(44 11470.996),(45 11605.645),(46 11710.653),(47 11654.8545),(48 11585.905),(49 11443.913),(50 11621.488),(51 11681.162),(52 11663.652),(53 11666.492),(54 11805.916),(55 11878.755),(56 11901.252),(57 11809.856),(58 11778.426),(59 11655.158),(60 11436.49),(61 11425.856),(62 11494.025),(63 11625.112),(64 11614.941),(65 11773.397),(66 11880.06),(67 11783.721),(68 11756.134),(69 11753.615),(70 11692.62),(71 11646.051),(72 11713.105),(73 11805.907),(74 12079.198),(75 12236.819),(76 12524.453),(77 12603.71),(78 12859.9795),(79 12970.362),
