1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 112273.336),(2 400510.1),(3 830002.2),(4 1374749.1),(5 2031796),(6 2776146),(7 3599654),(8 4501152),(9 5458514.5),(10 6488553.5),(11 7593072),(12 8785651),(13 9985285),(14 11244196),(15 12631297),(16 14054553),(17 15449356),(18 17087206),(19 18567516),(20 20079584),(21 21509238),(22 22954838),(23 24435224),(24 26002310),(25 27499032),(26 29083216),(27 30727008),(28 32307326),(29 33814556),(30 35283076),(31 36713676),(32 38186150),(33 39634612),(34 41020236),(35 42428100),(36 43745036),(37 44892988),(38 46039996),(39 47093470),(40 48187090),(41 49224132),(42 50255964),(43 51322676),(44 52440044),(45 53488640),(46 54504972),(47 55480944),(48 56514372),(49 57348612),(50 58242868),(51 59222868),(52 60218644),(53 61124130),(54 62025364),(55 62842172),(56 63472660),(57 63941980),(58 64435520),(59 64983460),(60 65515824),(61 65995652),(62 66649636),(63 67323960),(64 68090280),(65 68761310),(66 69502090),(67 70350020),(68 71225270),(69 71975030),(70 72675256),(71 73490856),(72 74367120),(73 75151670),(74 75898290),(75 76632340),(76 77345760),(77 77991270),(78 78880264),(79 79687120),
(1 1259.3491),(2 1916.2737),(3 2289.0435),(4 2478.0413),(5 2661.639),(6 2799.7288),(7 2873.6304),(8 2950.1),(9 2987.5852),(10 3022.8276),(11 3052.5808),(12 3045.019),(13 3072.8047),(14 3111.524),(15 3128.56),(16 3143.7588),(17 3176.942),(18 3213.9573),(19 3197.4),(20 3178.037),(21 3179.0103),(22 3161.5684),(23 3132.5928),(24 3085.516),(25 3101.3418),(26 3135.4426),(27 3137.666),(28 3103.9858),(29 3099.3457),(30 3037.4006),(31 3021.9043),(32 2982.5537),(33 2992.9941),(34 3014.731),(35 3043.1782),(36 3059.1135),(37 3051.27),(38 3021.7012),(39 2991.9558),(40 2994.5986),(41 3017.5347),(42 3021.5708),(43 2998.289),(44 2995.1316),(45 2993.023),(46 3001.5127),(47 3010.9094),(48 3055.0803),(49 3047.4888),(50 3007.4038),(51 3036.6018),(52 3005.854),(53 2997.2634),(54 2992.583),(55 2951.3928),(56 2962.0745),(57 2970.251),(58 3003.6528),(59 3020.6768),(60 3027.171),(61 3046.4683),(62 3066.7017),(63 3097.0325),(64 3111.9421),(65 3087.0251),(66 3055.8909),(67 3027.5774),(68 3005.668),(69 3042.0789),(70 3054.7998),(71 3061.7993),(72 3101.0527),(73 3090.4233),(74 3070.7178),(75 3083.2869),(76 3083.378),(77 3105.0532),(78 3080.0378),(79 3055.5896),
(1 1227.1456),(2 1855.0387),(3 2193.7192),(4 2409.0452),(5 2593.9482),(6 2732.4011),(7 2881.561),(8 2935.6567),(9 2951.9802),(10 2930.5122),(11 2918.3015),(12 2931.8918),(13 2973.7192),(14 3003.7307),(15 3035.5845),(16 3048.6624),(17 3103.4553),(18 3138.5735),(19 3135.2886),(20 3115.6099),(21 3110.4211),(22 3130.898),(23 3111.8252),(24 3077.9136),(25 3107.1133),(26 3114.3975),(27 3097.9128),(28 3083.2532),(29 3045.3728),(30 2985.277),(31 2959.9414),(32 2934.948),(33 2931.9092),(34 2900.2373),(35 2915.2583),(36 2912.005),(37 2899.4812),(38 2877.6897),(39 2871.4578),(40 2887.3958),(41 2898.2935),(42 2871.8657),(43 2849.7466),(44 2843.7693),(45 2844.284),(46 2833.9888),(47 2842.5205),(48 2901.5032),(49 2873.1914),(50 2863.3728),(51 2875.692),(52 2860.4668),(53 2855.1353),(54 2823.479),(55 2802.2937),(56 2768.7954),(57 2788.6995),(58 2846.8997),(59 2900.34),(60 2931.6602),(61 2962.4092),(62 2978.3923),(63 2991.6868),(64 2961.123),(65 2974.1768),(66 2983.302),(67 2958.503),(68 2949.663),(69 2986.0588),(70 2990.747),(71 3022.0103),(72 3033.873),(73 3065.365),(74 3063.148),(75 3065.625),(76 3076.7925),(77 3055.2886),(78 3021.7312),(79 3020.0803),
(1 1242.6425),(2 1844.6376),(3 2175.2148),(4 2404.2908),(5 2569.8706),(6 2735.302),(7 2867.841),(8 2977.1616),(9 2950.121),(10 2937.4878),(11 2945.661),(12 2961.7888),(13 2969.2476),(14 2965.8813),(15 3008.3123),(16 3026.2092),(17 3075.579),(18 3130.5818),(19 3120.4065),(20 3129.8657),(21 3173.183),(22 3174.123),(23 3136.281),(24 3099.8813),(25 3066.697),(26 3041.8918),(27 3068.7214),(28 3082.685),(29 3046.178),(30 2998.4165),(31 3008.2822),(32 3010.2295),(33 2987.5076),(34 2961.1611),(35 2926.2646),(36 2904.6047),(37 2880.7004),(38 2879.5342),(39 2899.6033),(40 2918.7314),(41 2949.9521),(42 2897.4736),(43 2873.148),(44 2890.9016),(45 2882.3586),(46 2865.2341),(47 2895.997),(48 2927.841),(49 2916.7168),(50 2939.4749),(51 2963.0671),(52 2949.008),(53 2961.17),(54 2968.3105),(55 2902.514),(56 2913.761),(57 2905.321),(58 2932.0898),(59 2951.44),(60 2942.126),(61 2953.4832),(62 2934.5967),(63 2954.2932),(64 2968.0173),(65 2944.5137),(66 2940.1628),(67 2951.7327),(68 2981.184),(69 2983.204),(70 2989.4587),(71 3014.1633),(72 3014.5845),(73 3066.4475),(74 3069.3977),(75 3020.2021),(76 3031.4446),(77 3011.0808),(78 2996.3079),(79 2998.8145),
(1 1195.1401),(2 1781.5642),(3 2144.9746),(4 2378.0142),(5 2566.1555),(6 2766.8013),(7 2832.7546),(8 2883.85),(9 2879.6455),(10 2888.0237),(11 2869.9668),(12 2892.3296),(13 2899.857),(14 2884.3516),(15 2933.6045),(16 2921.037),(17 2923.1045),(18 2985.2754),(19 2991.814),(20 2975.5027),(21 3017.3704),(22 3008.2346),(23 3002.4158),(24 2994.9746),(25 2962.9011),(26 2945.0813),(27 2979.0396),(28 2965.5093),(29 2960.618),(30 2939.0298),(31 2954.6738),(32 2946.6023),(33 2933.8909),(34 2936.96),(35 2924.8574),(36 2903.1094),(37 2888.7302),(38 2900.4785),(39 2916.224),(40 2907.887),(41 2900.717),(42 2862.6785),(43 2873.9775),(44 2876.631),(45 2871.0068),(46 2844.1052),(47 2866.8665),(48 2878.6035),(49 2893.7593),(50 2882.1072),(51 2883.8523),(52 2874.2417),(53 2895.8525),(54 2907.8262),(55 2897.6204),(56 2947.4824),(57 2962.3784),(58 2990.8152),(59 2977.5996),(60 2973.873),(61 2957.2139),(62 2938.6646),(63 2952.3528),(64 2964.4521),(65 2948.8362),(66 2931.6736),(67 2926.737),(68 2964.5273),(69 2985.1724),(70 3008.0063),(71 3043.8318),(72 3034.25),(73 3081.4778),(74 3076.2996),(75 3079.656),(76 3102.2156),(77 3090.536),(78 3049.6572),(79 3034.188),
(1 1163.5853),(2 1744.4199),(3 2099.4553),(4 2288.0652),(5 2426.491),(6 2614.0974),(7 2712.607),(8 2793.852),(9 2845.0662),(10 2875.539),(11 2886.8213),(12 2913.7722),(13 2902.8843),(14 2892.426),(15 2901.1458),(16 2888.586),(17 2907.6191),(18 2972.567),(19 2964.6648),(20 2960.377),(21 2988.7258),(22 3003.188),(23 3003.3547),(24 2969.4138),(25 2963.0671),(26 2931.666),(27 2924.5227),(28 2906.7852),(29 2879.1982),(30 2880.4744),(31 2889.5657),(32 2885.4187),(33 2873.8843),(34 2839.5083),(35 2822.2407),(36 2832.6929),(37 2835.6177),(38 2805.85),(39 2800.7483),(40 2787.838),(41 2767.9827),(42 2763.769),(43 2784.436),(44 2800.7622),(45 2837.0518),(46 2828.667),(47 2842.6582),(48 2876.4597),(49 2860.034),(50 2878.0737),(51 2880.947),(52 2874.509),(53 2884.531),(54 2926.6514),(55 2942.688),(56 2976.54),(57 3002.9233),(58 2993.6848),(59 2977.1782),(60 2972.8088),(61 2954.2043),(62 2944.1233),(63 2934.779),(64 2916.376),(65 2896.0063),(66 2889.918),(67 2883.2788),(68 2891.4128),(69 2906.772),(70 2916.311),(71 2951.461),(72 2969.0498),(73 2999.3608),(74 2991.1077),(75 3012.6104),(76 3011.0107),(77 3003.9854),(78 2985.4946),(79 2983.347),
(1 1140.4548),(2 1727.8044),(3 2068.772),(4 2282.1255),(5 2413.9304),(6 2548.7837),(7 2590.7468),(8 2650.794),(9 2700.831),(10 2722.459),(11 2733.5662),(12 2748.6355),(13 2745.143),(14 2744.265),(15 2777.6714),(16 2767.6006),(17 2811.3662),(18 2852.2827),(19 2831.9373),(20 2837.681),(21 2868.3345),(22 2864.0845),(23 2855.7993),(24 2846.923),(25 2858.477),(26 2849.91),(27 2865.53),(28 2849.9834),(29 2854.675),(30 2885.7559),(31 2859.3857),(32 2863.2139),(33 2826.814),(34 2801.0183),(35 2806.7046),(36 2824.6064),(37 2827.2227),(38 2822.9758),(39 2829.547),(40 2814.759),(41 2786.3982),(42 2785.3398),(43 2797.3472),(44 2802.9343),(45 2826.6707),(46 2833.9407),(47 2833.9575),(48 2808.5854),(49 2795.5898),(50 2793.9402),(51 2799.8264),(52 2776.8176),(53 2767.2112),(54 2835.243),(55 2892.2434),(56 2900.023),(57 2876.9255),(58 2864.7944),(59 2837.3933),(60 2813.785),(61 2784.7449),(62 2764.4866),(63 2757.4824),(64 2732.9302),(65 2695.7576),(66 2700.4387),(67 2685.354),(68 2685.1152),(69 2714.082),(70 2747.7478),(71 2769.029),(72 2813.3462),(73 2874.8633),(74 2858.5117),(75 2871.3293),(76 2870.617),(77 2853.929),(78 2803.743),(79 2808.2092),
(1 1128.2716),(2 1691.5629),(3 2030.9315),(4 2260.45),(5 2424.1775),(6 2581.6077),(7 2649.6172),(8 2691.075),(9 2726.1375),(10 2758.2065),(11 2725.969),(12 2712.8726),(13 2726.7905),(14 2735.4016),(15 2756.4092),(16 2713.8735),(17 2701.9514),(18 2738.6865),(19 2730.328),(20 2759.1714),(21 2793.8774),(22 2796.406),(23 2819.524),(24 2838.896),(25 2869.7493),(26 2874.4482),(27 2898.0635),(28 2873.6252),(29 2870.2979),(30 2904.2449),(31 2881.2026),(32 2867.6472),(33 2819.3962),(34 2796.2886),(35 2756.6084),(36 2718.7126),(37 2694.3235),(38 2711.0964),(39 2725.696),(40 2739.6875),(41 2720.921),(42 2686.179),(43 2668.0166),(44 2674.0398),(45 2700.2175),(46 2711.764),(47 2750.0037),(48 2752.4727),(49 2750.2102),(50 2766.6414),(51 2789.1543),(52 2768.9897),(53 2766.7532),(54 2805.766),(55 2822.6238),(56 2868.4604),(57 2861.7969),(58 2864.0144),(59 2829.391),(60 2798.6458),(61 2813.211),(62 2804.3892),(63 2799.8792),(64 2770.1794),(65 2746.7185),(66 2735.002),(67 2707.1318),(68 2683.829),(69 2682.1294),(70 2695.1045),(71 2719.5007),(72 2760.284),(73 2775.9124),(74 2777.3413),(75 2801.0142),(76 2814.5012),(77 2793.501),(78 2778.2788),(79 2764.9717),
(1 1093.7672),(2 1659.0172),(3 1999.9515),(4 2223.3035),(5 2399.5654),(6 2483.4724),(7 2537.454),(8 2592.3381),(9 2639.1792),(10 2644.5273),(11 2591.853),(12 2603.1333),(13 2633.9124),(14 2646.4631),(15 2656.951),(16 2640.2542),(17 2640.2754),(18 2658.3975),(19 2662.2722),(20 2691.1096),(21 2700.1636),(22 2727.6472),(23 2740.427),(24 2753.9907),(25 2748.1084),(26 2747.1836),(27 2760.7559),(28 2726.866),(29 2726.135),(30 2723.8904),(31 2729.386),(32 2727.167),(33 2693.62),(34 2678.2773),(35 2647.5117),(36 2605.8672),(37 2590.7346),(38 2589.9316),(39 2595.5493),(40 2586.8474),(41 2586.3892),(42 2585.9097),(43 2591.1323),(44 2622.1897),(45 2640.17),(46 2640.5112),(47 2640.7737),(48 2644.0308),(49 2625.2178),(50 2616.9155),(51 2639.1216),(52 2667.5496),(53 2652.3994),(54 2706.946),(55 2732.3843),(56 2747.4917),(57 2744.007),(58 2724.2527),(59 2706.206),(60 2694.0637),(61 2673.6958),(62 2648.2136),(63 2647.27),(64 2655.01),(65 2653.9185),(66 2614.0073),(67 2615.107),(68 2615.5708),(69 2618.5583),(70 2628.708),(71 2662.6826),(72 2699.733),(73 2707.6382),(74 2705.478),(75 2730.7124),(76 2730.5781),(77 2697.4414),(78 2687.7559),(79 2686.8586),
(1 1033.9059),(2 1571.0178),(3 1896.0283),(4 2112.3025),(5 2264.7856),(6 2374.1116),(7 2411.8582),(8 2455.8152),(9 2466.0713),(10 2463.014),(11 2466.14),(12 2471.2185),(13 2471.3271),(14 2520.5027),(15 2533.0186),(16 2520.9558),(17 2528.202),(18 2544.994),(19 2568.8477),(20 2577.226),(21 2588.2224),(22 2593.1592),(23 2599.1304),(24 2613.001),(25 2585.7727),(26 2585.4824),(27 2571.2466),(28 2541.9167),(29 2538.633),(30 2536.2966),(31 2547.4214),(32 2571.4473),(33 2569.5544),(34 2545.5908),(35 2512.0999),(36 2479.2542),(37 2449.993),(38 2431.5327),(39 2450.7063),(40 2443.6238),(41 2421.2327),(42 2430.9644),(43 2466.4739),(44 2502.056),(45 2498.5618),(46 2484.9915),(47 2501.3381),(48 2501.92),(49 2493.4536),(50 2486.8445),(51 2480.8833),(52 2495.1028),(53 2485.895),(54 2539.7441),(55 2553.7817),(56 2543.2427),(57 2543.2373),(58 2546.9744),(59 2549.553),(60 2557.3657),(61 2539.4463),(62 2508.3547),(63 2498.8171),(64 2491.133),(65 2507.8318),(66 2496.4226),(67 2484.4785),(68 2514.4841),(69 2517.7007),(70 2531.0579),(71 2549.0266),(72 2562.8826),(73 2575.1033),(74 2561.0864),(75 2550.2256),(76 2527.8135),(77 2505.9983),(78 2510.7097),(79 2521.364),
(1 1037.0961),(2 1581.1273),(3 1894.3256),(4 2104.3906),(5 2270.282),(6 2365.8325),(7 2369.348),(8 2411.6921),(9 2430.3752),(10 2439.604),(11 2481.1797),(12 2483.334),(13 2494.7737),(14 2506.6309),(15 2535.2717),(16 2556.8706),(17 2571.0417),(18 2580.575),(19 2606.3494),(20 2594.6038),(21 2586.71),(22 2566.064),(23 2540.347),(24 2509.1973),(25 2502.694),(26 2488.747),(27 2475.4395),(28 2500.1753),(29 2509.5461),(30 2525.4443),(31 2522.3105),(32 2550.8904),(33 2586.399),(34 2579.6426),(35 2566.4216),(36 2554.2578),(37 2511.176),(38 2497.7173),(39 2515.6711),(40 2518.0586),(41 2504.1846),(42 2530.0286),(43 2552.739),(44 2601.1716),(45 2598.2888),(46 2577.6404),(47 2586.2249),(48 2597.6272),(49 2594.254),(50 2598.1501),(51 2572.6753),(52 2557.485),(53 2548.073),(54 2568.0498),(55 2572.6665),(56 2576.9426),(57 2573.2402),(58 2585.2363),(59 2609.816),(60 2592.3762),(61 2580.536),(62 2566.929),(63 2545.9802),(64 2527.2607),(65 2516.0986),(66 2492.8855),(67 2480.491),(68 2489.0864),(69 2495.8606),(70 2517.5796),(71 2514.6614),(72 2532.78),(73 2539.0261),(74 2522.2583),(75 2512.8442),(76 2497.3557),(77 2525.7637),(78 2518.2903),(79 2523.0396),
(1 1027.1766),(2 1521.6852),(3 1816.7986),(4 2002.7399),(5 2129.5046),(6 2250.1821),(7 2256.1152),(8 2302.2354),(9 2314.762),(10 2344.6443),(11 2391.7075),(12 2405.4941),(13 2428.9895),(14 2451.5159),(15 2465.5496),(16 2492.9714),(17 2495.5515),(18 2506.2256),(19 2516.9968),(20 2518.5967),(21 2519.655),(22 2494.1284),(23 2484.2366),(24 2446.4963),(25 2441.0344),(26 2400.104),(27 2375.778),(28 2372.904),(29 2377.2053),(30 2369.8938),(31 2386.8708),(32 2416.6917),(33 2407.3315),(34 2401.8364),(35 2395.93),(36 2384.387),(37 2341.5278),(38 2326.706),(39 2369.3154),(40 2373.1655),(41 2368.3547),(42 2368.2446),(43 2399.3486),(44 2422.4924),(45 2413.0435),(46 2401.3267),(47 2401.3447),(48 2409.6116),(49 2430.9775),(50 2445.2646),(51 2429.762),(52 2411.2285),(53 2358.7961),(54 2354.0208),(55 2366.7795),(56 2387.8872),(57 2393.8818),(58 2428.3691),(59 2443.5232),(60 2415.8997),(61 2412.3435),(62 2396.9023),(63 2363.294),(64 2361.0437),(65 2348.1873),(66 2335.783),(67 2317.2175),(68 2318.6545),(69 2344.7341),(70 2363.4731),(71 2386.466),(72 2389.4858),(73 2402.6753),(74 2394.4238),(75 2420.763),(76 2411.6387),(77 2435.1714),(78 2428.5144),(79 2434.1296),
(1 1003.0915),(2 1482.1055),(3 1766.9131),(4 1968.603),(5 2064.5989),(6 2180.3704),(7 2221.6096),(8 2262.2112),(9 2283.245),(10 2310.028),(11 2344.9282),(12 2353.117),(13 2358.7236),(14 2373.8313),(15 2381.9644),(16 2404.128),(17 2418.8723),(18 2432.6672),(19 2414.4739),(20 2423.5125),(21 2415.0178),(22 2403.0098),(23 2392.2656),(24 2380.5994),(25 2394.44),(26 2369.6755),(27 2360.2297),(28 2366.9993),(29 2381.561),(30 2350.9087),(31 2385.871),(32 2377.3538),(33 2354.3586),(34 2361.7185),(35 2330.2502),(36 2337.5867),(37 2292.9688),(38 2301.1162),(39 2319.291),(40 2323.8926),(41 2310.6826),(42 2331.8271),(43 2360.2927),(44 2348.0696),(45 2339.2104),(46 2346.7974),(47 2342.2534),(48 2374.602),(49 2379.3582),(50 2377.0122),(51 2330.1492),(52 2324.2842),(53 2285.7717),(54 2278.5105),(55 2276.3403),(56 2298.4006),(57 2331.6973),(58 2351.5198),(59 2351.549),(60 2347.78),(61 2351.8157),(62 2331.9885),(63 2318.9102),(64 2298.9878),(65 2289.2617),(66 2285.789),(67 2283.2473),(68 2274.1157),(69 2283.1006),(70 2318.024),(71 2320.4976),(72 2322.504),(73 2348.0496),(74 2331.2996),(75 2334.6895),(76 2319.8032),(77 2325.4875),(78 2312.6753),(79 2304.6729),
(1 987.233),(2 1483.7627),(3 1784.8066),(4 1959.6273),(5 2069.4993),(6 2163.0527),(7 2213.0425),(8 2258.431),(9 2306.4006),(10 2326.651),(11 2338.2861),(12 2345.0576),(13 2356.698),(14 2354.461),(15 2352.5813),(16 2382.9348),(17 2393.0933),(18 2403.129),(19 2403.8796),(20 2416.0117),(21 2414.824),(22 2385.693),(23 2380.9597),(24 2370.8032),(25 2364.792),(26 2374.7212),(27 2359.0522),(28 2348.7122),(29 2362.6748),(30 2375.0095),(31 2375.6753),(32 2357.0903),(33 2340.3762),(34 2335.324),(35 2304.966),(36 2283.075),(37 2259.8066),(38 2258.2227),(39 2261.6753),(40 2261.754),(41 2264.555),(42 2266.66),(43 2285.2546),(44 2272.1145),(45 2309.894),(46 2319.5186),(47 2320.5034),(48 2332.817),(49 2310.9688),(50 2299.2954),(51 2290.2473),(52 2266.6157),(53 2242.7046),(54 2232.7336),(55 2246.2637),(56 2276.1091),(57 2331.1475),(58 2353.0793),(59 2356.285),(60 2367.1694),(61 2374.1616),(62 2397.9158),(63 2385.9207),(64 2374.6162),(65 2374.9043),(66 2398.0645),(67 2358.4197),(68 2361.8557),(69 2368.155),(70 2355.8574),(71 2355.7734),(72 2359.677),(73 2374.301),(74 2362.2234),(75 2363.2021),(76 2361.2473),(77 2362.8928),(78 2365.2305),(79 2340.317),
(1 982.8506),(2 1477.9677),(3 1735.6166),(4 1892.1074),(5 2003.3613),(6 2071.203),(7 2172.174),(8 2206.005),(9 2262.9595),(10 2292.5896),(11 2274.278),(12 2241.3547),(13 2264.174),(14 2268.0059),(15 2282.1963),(16 2291.5632),(17 2310.31),(18 2328.5906),(19 2314.282),(20 2307.395),(21 2311.8652),(22 2314.6636),(23 2320.961),(24 2339.7783),(25 2347.4285),(26 2352.1226),(27 2366.499),(28 2347.0835),(29 2329.6763),(30 2361.3545),(31 2363.444),(32 2336.6145),(33 2309.3833),(34 2298.2288),(35 2293.3088),(36 2274.9175),(37 2263.0889),(38 2281.013),(39 2263.6233),(40 2269.6064),(41 2289.0989),(42 2287.8875),(43 2298.1326),(44 2304.1265),(45 2319.5374),(46 2308.0654),(47 2293.0667),(48 2293.7754),(49 2274.931),(50 2261.0718),(51 2263.5352),(52 2245.848),(53 2244.7615),(54 2262.8591),(55 2273.8862),(56 2298.014),(57 2299.895),(58 2311.1982),(59 2292.112),(60 2272.944),(61 2275.5598),(62 2277.5742),(63 2275.826),(64 2277.21),(65 2283.0842),(66 2308.9675),(67 2313.194),(68 2325.5276),(69 2341.897),(70 2331.429),(71 2338.705),(72 2350.6628),(73 2353.37),(74 2345.4653),(75 2327.13),(76 2323.5137),(77 2309.815),(78 2326.8318),(79 2309.9985),
(1 941.80554),(2 1423.6265),(3 1664.2554),(4 1820.1431),(5 1938.6604),(6 2039.4645),(7 2075.9822),(8 2098.9695),(9 2156.7266),(10 2169.6182),(11 2157.8042),(12 2163.5916),(13 2184.2126),(14 2244.0703),(15 2255.926),(16 2260.6265),(17 2295.5276),(18 2337.9302),(19 2316.6404),(20 2326.391),(21 2340.3784),(22 2337.5024),(23 2354.1846),(24 2357.1172),(25 2370.6492),(26 2386.3662),(27 2383.5342),(28 2355.606),(29 2331.7058),(30 2341.3528),(31 2336.5552),(32 2320.623),(33 2320.4973),(34 2298.6333),(35 2292.9512),(36 2264.7961),(37 2242.5146),(38 2237.8396),(39 2212.6257),(40 2201.2275),(41 2221.8364),(42 2197.654),(43 2194.8928),(44 2176.4355),(45 2186.2642),(46 2196.126),(47 2194.3345),(48 2173.399),(49 2148.4202),(50 2133.8057),(51 2140.5854),(52 2141.9063),(53 2136.6492),(54 2156.985),(55 2182.9539),(56 2220.4238),(57 2200.6719),(58 2209.2803),(59 2188.9788),(60 2182.1902),(61 2179.7935),(62 2171.805),(63 2203.6204),(64 2179.4185),(65 2188.905),(66 2203.8254),(67 2202.478),(68 2217.3162),(69 2193.1135),(70 2176.0195),(71 2173.0234),(72 2183.2942),(73 2176.9768),(74 2173.9248),(75 2163.0989),(76 2176.2888),(77 2169.7744),(78 2190.6658),(79 2167.7769),
(1 921.93097),(2 1358.0226),(3 1570.9337),(4 1717.8156),(5 1847.4215),(6 1941.8217),(7 1974.0845),(8 2023.022),(9 2055.562),(10 2087.942),(11 2077.6838),(12 2100.7544),(13 2107.6594),(14 2159.92),(15 2167.9568),(16 2165.7834),(17 2159.397),(18 2162.9783),(19 2174.4583),(20 2189.0996),(21 2189.616),(22 2199.603),(23 2191.9978),(24 2189.303),(25 2199.2415),(26 2197.376),(27 2194.1865),(28 2163.48),(29 2139.7163),(30 2162.5378),(31 2150.9915),(32 2161.392),(33 2183.092),(34 2165.6426),(35 2125.2847),(36 2127.6516),(37 2120.54),(38 2116.9482),(39 2114.5205),(40 2095.9788),(41 2111.0063),(42 2109.6445),(43 2088.4102),(44 2087.157),(45 2084.7224),(46 2069.3992),(47 2065.682),(48 2056.8064),(49 2058.6858),(50 2047.1958),(51 2046.0675),(52 2054.1147),(53 2048.6194),(54 2035.6039),(55 2054.9465),(56 2081.8105),(57 2085.2112),(58 2100.0317),(59 2090.9988),(60 2088.8691),(61 2067.7695),(62 2060.3828),(63 2059.9705),(64 2056.7188),(65 2075.2722),(66 2106.244),(67 2086.6),(68 2098.1023),(69 2110.113),(70 2085.0906),(71 2104.5361),(72 2113.734),(73 2139.2744),(74 2132.9202),(75 2108.9617),(76 2111.6338),(77 2121.7622),(78 2118.8828),(79 2101.0596),
