1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 204745.39),(2 734819),(3 1532139.1),(4 2511584),(5 3600810),(6 4775723.5),(7 6041482.5),(8 7435982.5),(9 8899128),(10 10493669),(11 12164048),(12 13866745),(13 15607523),(14 17426250),(15 19223238),(16 21025678),(17 22784342),(18 24700698),(19 26588614),(20 28430800),(21 30180950),(22 31652384),(23 33314054),(24 34657630),(25 36008780),(26 37700500),(27 39724404),(28 41837980),(29 44116068),(30 46497868),(31 48717116),(32 50728180),(33 52618228),(34 54145004),(35 55520884),(36 56944560),(37 57935796),(38 58894916),(39 59707404),(40 60391180),(41 61172588),(42 61947724),(43 62961852),(44 63704172),(45 64786830),(46 66170690),(47 67778170),(48 69450790),(49 71133080),(50 73294856),(51 75884520),(52 79033480),(53 82912824),(54 86620870),(55 90596700),(56 94809880),(57 99677510),(58 105027010),(59 111048510),(60 117170184),(61 123376700),(62 129844120),(63 136872850),(64 144225870),(65 152200340),(66 159737390),(67 167332130),(68 175390540),(69 183296720),(70 191226930),(71 198733230),(72 205971650),(73 211904340),(74 216961400),(75 220759700),(76 224843280),(77 229064880),(78 232459410),(79 235455660),
(1 21480.268),(2 37476.527),(3 42061.906),(4 44926.195),(5 46283.473),(6 47122.742),(7 47600.418),(8 48321.99),(9 48304.152),(10 50326.49),(11 52614.938),(12 54581.97),(13 56767.46),(14 59177.07),(15 59710.184),(16 60389.184),(17 60761.81),(18 61854.816),(19 61407.742),(20 63311.15),(21 64519.906),(22 64109.598),(23 64955.766),(24 65549.48),(25 65835.53),(26 67290.79),(27 67720.43),(28 66575.516),(29 65860.2),(30 65914.27),(31 65748.5),(32 64977.016),(33 65783.695),(34 65310.414),(35 64270.33),(36 64140.477),(37 63779.766),(38 63245.492),(39 63843.582),(40 63542.57),(41 64314.21),(42 64071.81),(43 64823.355),(44 65171.984),(45 65716.625),(46 66386.305),(47 66276.77),(48 66143.2),(49 66466.125),(50 66305.63),(51 66362.11),(52 67239.6),(53 67561.84),(54 66751.79),(55 66208.5),(56 67144.96),(57 68995.46),(58 70655.91),(59 70359.875),(60 70377.38),(61 70852.125),(62 71651.63),(63 71677.164),(64 71162.97),(65 71429.89),(66 71919.05),(67 71653.11),(68 71202.33),(69 70878.9),(70 70694.18),(71 71052.35),(72 71190.86),(73 70679.22),(74 70245.336),(75 70467.484),(76 70770.57),(77 70877.516),(78 70208.36),(79 69664.086),
(1 21698.416),(2 37687.19),(3 40816.586),(4 44163.785),(5 46666.734),(6 48112.61),(7 48996.25),(8 49025.39),(9 50278.715),(10 52412.87),(11 54580.29),(12 55205.273),(13 56476.492),(14 57603.348),(15 58698.418),(16 59899.844),(17 61566.316),(18 62404.547),(19 62657.895),(20 62982.33),(21 63446.78),(22 64190.895),(23 64918.504),(24 66178.81),(25 66165.63),(26 64864.25),(27 65184.754),(28 64668.055),(29 65586.516),(30 65216.15),(31 65081.816),(32 65032.418),(33 65504.81),(34 65115.316),(35 66057.01),(36 66310.84),(37 65387.32),(38 66183.65),(39 66216.555),(40 66150.67),(41 66116.18),(42 65728.7),(43 67469.85),(44 68071.3),(45 66464.03),(46 66246.4),(47 64962.664),(48 64876.285),(49 66715.52),(50 66808.44),(51 66558.71),(52 66148.94),(53 64975.53),(54 64097.22),(55 64983.12),(56 65144.055),(57 65749.72),(58 66024.33),(59 66203.99),(60 66915.43),(61 67293.77),(62 67609.51),(63 68477.57),(64 68592.49),(65 67939.29),(66 68454.875),(67 69397.414),(68 69327.875),(69 69323.72),(70 68658.484),(71 68377.37),(72 68405.9),(73 67578.734),(74 66631.18),(75 67280.32),(76 68151.914),(77 68277.4),(78 68128.516),(79 67791.5),
(1 21170.092),(2 35824.086),(3 39254.41),(4 42994.152),(5 44758.6),(6 45960.52),(7 47254.914),(8 47111.05),(9 47578.934),(10 49582.082),(11 51203.45),(12 52179.867),(13 54252.938),(14 56065.83),(15 57382.234),(16 58851.945),(17 60747.867),(18 61424.3),(19 61364.96),(20 62303.516),(21 63165.934),(22 63927.695),(23 64867.473),(24 65725.06),(25 65643.94),(26 64855.453),(27 65572.53),(28 65114.105),(29 65036.984),(30 64473.246),(31 63267.63),(32 63745.137),(33 63860.22),(34 62194.383),(35 62913.906),(36 63056.26),(37 62164.9),(38 62971.465),(39 63043.54),(40 62460.9),(41 61751.805),(42 60198.605),(43 61390.617),(44 61281.72),(45 61013.906),(46 61172.38),(47 60765.594),(48 60897.203),(49 61874.914),(50 61364.027),(51 61562.48),(52 62583.45),(53 62732.465),(54 63090.887),(55 64142),(56 63931.63),(57 63924.902),(58 64607.74),(59 65420.7),(60 65740.79),(61 66190.61),(62 66252.13),(63 66692.805),(64 66460.195),(65 66223.04),(66 67042.94),(67 67478.32),(68 67978.836),(69 68013.04),(70 67363.984),(71 66466.69),(72 65995.87),(73 66011.43),(74 65301.348),(75 65169.918),(76 65440.48),(77 64748.473),(78 64728.76),(79 65416.285),
(1 20949.592),(2 34273.785),(3 37011.906),(4 39591.906),(5 41279.023),(6 44108.137),(7 46027.414),(8 45287.773),(9 44098.605),(10 44956.85),(11 46730.727),(12 48343.77),(13 50290.332),(14 52175.855),(15 53197.844),(16 54087.844),(17 54925.926),(18 56101.92),(19 56790.31),(20 56923.426),(21 58408.09),(22 59010.492),(23 59533.715),(24 60215.74),(25 60076.387),(26 59458.63),(27 59823.04),(28 60165.34),(29 60379.934),(30 60186.523),(31 59265.76),(32 59573.06),(33 58655.613),(34 58082.945),(35 58657.098),(36 58875.92),(37 59241.64),(38 58944.78),(39 58883.71),(40 57678.242),(41 57211.02),(42 56562.81),(43 56506.566),(44 56870.613),(45 57543.035),(46 57518.84),(47 56637.023),(48 56644.9),(49 57068.176),(50 57091.92),(51 57780.098),(52 57949.09),(53 57526.11),(54 56967.74),(55 57602.426),(56 58290.543),(57 58686.89),(58 58345.676),(59 58457.523),(60 59477.53),(61 60512.18),(62 61192.273),(63 61212.668),(64 61239.473),(65 61602.28),(66 61912.11),(67 62029.7),(68 61799.086),(69 61674.31),(70 61096.76),(71 60843.777),(72 60615.832),(73 60851.29),(74 61087.586),(75 61170.164),(76 60701.832),(77 60536.86),(78 60834.203),(79 60877.977),
(1 20185.553),(2 33801.59),(3 37554.258),(4 41162.027),(5 42355.734),(6 43247.938),(7 43936.42),(8 43556.723),(9 43615.027),(10 45189.617),(11 47083.67),(12 49223.71),(13 49280.125),(14 50389.207),(15 52207.863),(16 52336.8),(17 53216.492),(18 54483.563),(19 54533.56),(20 55823.58),(21 56336.176),(22 56601.355),(23 56765.137),(24 56210.34),(25 56364.29),(26 55636.277),(27 55900.72),(28 56687.324),(29 56918.36),(30 56470.145),(31 55705.77),(32 54884.465),(33 54370.063),(34 54772.727),(35 54475.016),(36 54085.38),(37 53862.145),(38 53555.996),(39 52821.19),(40 53279.492),(41 52638.21),(42 51688.047),(43 52089.66),(44 52657.313),(45 52180.523),(46 52113.055),(47 52837.19),(48 53695.414),(49 53165.82),(50 52815.344),(51 52316.74),(52 52464.805),(53 52825.902),(54 52622.16),(55 53340.1),(56 53002.82),(57 53421.25),(58 54628.875),(59 56120.92),(60 57056.258),(61 56961.457),(62 56804.21),(63 56765.453),(64 57166.547),(65 58251.035),(66 58979.465),(67 58217.848),(68 57341.62),(69 55989.063),(70 56182.504),(71 56799.086),(72 57150.355),(73 56682.113),(74 55717.867),(75 55599.027),(76 56134.34),(77 56302.535),(78 56781.563),(79 56303.28),
(1 20132.563),(2 32713.37),(3 36291.65),(4 38564.676),(5 40277.29),(6 41964.844),(7 42286.81),(8 42436.06),(9 43972.145),(10 45319.453),(11 46229.617),(12 47203.797),(13 47906.59),(14 48951.754),(15 51307.41),(16 51403.59),(17 51068.24),(18 51520.063),(19 52550.04),(20 53255.094),(21 54852.094),(22 54890.168),(23 55024.94),(24 54839.566),(25 54872.37),(26 54898.223),(27 55541.617),(28 56407.824),(29 55601.402),(30 54485.297),(31 53827.414),(32 53570.207),(33 53032.176),(34 52965.44),(35 53504.625),(36 53282.94),(37 52869.11),(38 52732.383),(39 52311.87),(40 52096.79),(41 51985),(42 51651.785),(43 50662.453),(44 51606.81),(45 52232.03),(46 52455.883),(47 52090.32),(48 52471.734),(49 52876.25),(50 52582.098),(51 51515.125),(52 51384.03),(53 51957.75),(54 52257.85),(55 52030.02),(56 51600.55),(57 51940.62),(58 52560.81),(59 53087.36),(60 53147.69),(61 53019.004),(62 53187.082),(63 52882.39),(64 53571.703),(65 53758.7),(66 54131.793),(67 54157.395),(68 54505.37),(69 53928.72),(70 53659.855),(71 53623.35),(72 54086.527),(73 54614.117),(74 54628.508),(75 54883.082),(76 54936.527),(77 54356.44),(78 54393.496),(79 54013.656),
(1 19843.164),(2 31941.506),(3 36197.79),(4 38214.3),(5 38450.758),(6 39680.277),(7 41584.277),(8 41864.477),(9 42294.867),(10 43495.67),(11 45050.39),(12 46131.895),(13 46646.32),(14 48449.383),(15 50322.99),(16 51634.85),(17 51157.625),(18 51327.633),(19 52419.223),(20 53342.973),(21 53875.758),(22 54266.465),(23 54211.93),(24 53596.965),(25 53861.57),(26 55217.758),(27 54955.547),(28 54086.754),(29 54193.406),(30 53943.617),(31 51793.8),(32 51133.85),(33 51210.21),(34 51108.41),(35 51632.65),(36 52321.973),(37 52071.664),(38 50946.664),(39 50886.406),(40 50890.973),(41 50761.43),(42 50055.223),(43 49532.152),(44 50298.883),(45 49958.14),(46 49047.21),(47 49543.074),(48 49823.74),(49 50065.125),(50 50303.086),(51 49744.29),(52 50275.29),(53 51421.61),(54 51602.395),(55 52007.65),(56 52970.684),(57 52708.043),(58 52194.83),(59 53144.727),(60 53952.016),(61 54244.883),(62 54206.336),(63 54750.51),(64 54864.953),(65 54813.938),(66 55871.23),(67 57164.92),(68 57583.832),(69 57630.43),(70 57081.56),(71 57021.1),(72 57333.707),(73 57498.984),(74 56955.89),(75 56390.56),(76 56349.26),(77 56384.484),(78 56290.285),(79 56317.375),
(1 19066.41),(2 30532.365),(3 33411.613),(4 34678.105),(5 36001.34),(6 36875.973),(7 38186.164),(8 39531.37),(9 40300.336),(10 42017.492),(11 43259.63),(12 44435.86),(13 45249.156),(14 46399.668),(15 47421.57),(16 48450.938),(17 48296.145),(18 49036.65),(19 49636.797),(20 50400.45),(21 51730.49),(22 52029.355),(23 52123.6),(24 52214.86),(25 52030.88),(26 52241.563),(27 52950.297),(28 52449.816),(29 52841.906),(30 52482.117),(31 51315.063),(32 51491.426),(33 51681.707),(34 50988.457),(35 51406.027),(36 51053.61),(37 50897.625),(38 50766.395),(39 50887.445),(40 51197.984),(41 50830.33),(42 50472.81),(43 50325.332),(44 50364.645),(45 50214.8),(46 49347.133),(47 49381.152),(48 49978.17),(49 49391.484),(50 49136.395),(51 48949.594),(52 49052.47),(53 49245.06),(54 49252.79),(55 50341.816),(56 50697.19),(57 49990.027),(58 50026.438),(59 50486.72),(60 50518.203),(61 50943.523),(62 51419.074),(63 51801.508),(64 52807.434),(65 52969.016),(66 53594.64),(67 54756.004),(68 54358.855),(69 54358.547),(70 54274.883),(71 54394.543),(72 54907.62),(73 53989.2),(74 53446.484),(75 53644.223),(76 54028.418),(77 54900.98),(78 55770.094),(79 55292.016),
(1 18308.096),(2 28588.348),(3 31394.043),(4 32739.053),(5 34570.496),(6 35815.32),(7 36147.492),(8 37011.945),(9 37964.66),(10 38465.53),(11 40297.875),(12 41735.273),(13 42991.793),(14 44207.523),(15 44594.473),(16 46050.715),(17 46028.156),(18 47210.137),(19 48241.637),(20 49219.168),(21 50301.027),(22 50319.56),(23 50331.09),(24 51232.016),(25 51339.016),(26 52014.305),(27 52210.14),(28 52850.773),(29 52876.51),(30 52343.51),(31 52143.105),(32 52826.363),(33 52382.72),(34 51852.066),(35 52273.1),(36 51041.41),(37 50312.76),(38 51111.066),(39 51590.258),(40 51582.61),(41 50909.027),(42 50983.27),(43 50935.652),(44 50404.13),(45 49823.617),(46 50052.824),(47 49882.137),(48 49104.953),(49 48800.625),(50 48324.25),(51 47662.3),(52 48156.08),(53 48774.73),(54 49748.36),(55 50698.875),(56 50642.008),(57 50662.715),(58 50345),(59 51109.586),(60 50916.773),(61 51603.324),(62 52071.91),(63 52536.27),(64 52170.71),(65 52459.656),(66 52756.977),(67 52506.047),(68 52835.78),(69 53660.258),(70 53312.76),(71 53011.086),(72 52983.363),(73 52379.777),(74 52540.65),(75 52080.727),(76 52015.535),(77 52378.36),(78 52356.734),(79 52040.87),
(1 18723.67),(2 29935.703),(3 32989.887),(4 33152.87),(5 33863.035),(6 35277.188),(7 36591.035),(8 37444.973),(9 38185.72),(10 39255.95),(11 39565.965),(12 40893.7),(13 42003.836),(14 43479.46),(15 44904.418),(16 45859.137),(17 46306.117),(18 46296.414),(19 46721.4),(20 46937.746),(21 48667.777),(22 48261.277),(23 48659.395),(24 48099.035),(25 49408.332),(26 49700.215),(27 50134.797),(28 49704.805),(29 48905.367),(30 48322.8),(31 48676.445),(32 48583.156),(33 48510.96),(34 48147.52),(35 48380.797),(36 48464.484),(37 48322.254),(38 47784.938),(39 48164.973),(40 47976.18),(41 47244.727),(42 47277.547),(43 47221.516),(44 46887.027),(45 46704.38),(46 46070.176),(47 46449.195),(48 45218.285),(49 45074.3),(50 44779.918),(51 44561.992),(52 45282.88),(53 45233.195),(54 44753.348),(55 45474.2),(56 45759.215),(57 46355.195),(58 46978.184),(59 47264.16),(60 47228.027),(61 47862.098),(62 48094.16),(63 48494.64),(64 48524.934),(65 48753.42),(66 48063.902),(67 48706.996),(68 49120.668),(69 49787.04),(70 49523.934),(71 48844.418),(72 49023.16),(73 49473.082),(74 49985.863),(75 50064.047),(76 50454.563),(77 49888.44),(78 49206.363),(79 49762.203),
(1 17862.016),(2 28378.59),(3 31625.656),(4 33408.99),(5 33993.04),(6 35255.38),(7 35696.684),(8 36699.465),(9 37911.47),(10 38903.12),(11 39854.73),(12 41395.47),(13 42376.047),(14 43325.45),(15 43868.215),(16 44742.406),(17 44249.23),(18 44742.484),(19 46159.754),(20 46041.87),(21 47395.13),(22 47247.29),(23 47048.867),(24 47361.26),(25 47833.906),(26 48647.402),(27 48813.527),(28 48362.06),(29 47743.043),(30 46529.977),(31 46488.49),(32 46609.63),(33 46143.605),(34 45693.203),(35 46112.203),(36 46327.35),(37 45978.73),(38 45342.137),(39 45552.215),(40 45216.52),(41 45174.56),(42 44841.81),(43 45105.617),(44 45186.22),(45 44533.973),(46 43875.453),(47 43926.824),(48 43648.098),(49 43745.67),(50 44201.332),(51 43786.09),(52 44256.836),(53 44130.15),(54 43866.387),(55 44303.508),(56 44478.258),(57 44920.18),(58 44784.895),(59 45057.508),(60 45660.824),(61 46266.496),(62 46068.03),(63 46080.227),(64 46046.805),(65 46348.49),(66 45565.76),(67 45959.414),(68 46247.363),(69 45587.91),(70 45765.816),(71 46058.03),(72 46356.094),(73 46777.35),(74 46681.58),(75 46874.6),(76 47054.805),(77 47735.51),(78 47274.55),(79 46919.758),
(1 17927.682),(2 28236.328),(3 30729.928),(4 32341.63),(5 33993.957),(6 35312.69),(7 34850.13),(8 35764.79),(9 36198.637),(10 36650.895),(11 38671.51),(12 40290.484),(13 40955.883),(14 41642.363),(15 42024.297),(16 42876.832),(17 42838.57),(18 43056.887),(19 44306.23),(20 44866.516),(21 45680.418),(22 44787.863),(23 45369.875),(24 46294.25),(25 46600.484),(26 47461.43),(27 47828.65),(28 47128.32),(29 46513.08),(30 46373.28),(31 45818.035),(32 46007.715),(33 45025.06),(34 45107.207),(35 45367.434),(36 45444.55),(37 44807.777),(38 44699.586),(39 44724.438),(40 43802.4),(41 43280.37),(42 43718.164),(43 44567.965),(44 43879.883),(45 43118.59),(46 44417.324),(47 43988.656),(48 43070.875),(49 43166.867),(50 43647.926),(51 43213.797),(52 43596.473),(53 44970.043),(54 45179.188),(55 44770.016),(56 45596.89),(57 45862.66),(58 45962.65),(59 46591.316),(60 46924.55),(61 46850.074),(62 46718.344),(63 46506.984),(64 46943.13),(65 47850.176),(66 47558.75),(67 47283.113),(68 47086.44),(69 46847.24),(70 47820.375),(71 47985.37),(72 47382.434),(73 47661.19),(74 48322.355),(75 47427.598),(76 46974.547),(77 47008.3),(78 46621.31),(79 46483.137),
(1 17234.184),(2 27284.078),(3 29547.705),(4 31663.465),(5 33431.98),(6 34382.063),(7 34220.89),(8 35291.83),(9 35880.97),(10 37085.676),(11 38565.71),(12 39734.406),(13 41386.15),(14 41952.094),(15 42736.008),(16 43397.35),(17 43397.363),(18 44115.188),(19 45347.125),(20 45911.9),(21 45962.395),(22 46268.46),(23 46914.906),(24 47409.586),(25 48020.734),(26 47321.516),(27 47071.082),(28 47049.223),(29 47671.098),(30 46748.07),(31 46088.54),(32 46416.64),(33 46005.85),(34 45633.477),(35 45828.953),(36 46347.71),(37 46365.52),(38 45688.31),(39 45639.29),(40 44691.723),(41 44300.98),(42 43364.23),(43 43242.098),(44 43894.59),(45 43246.203),(46 43277.934),(47 42923.61),(48 42778.188),(49 43489.418),(50 42528.074),(51 41373.07),(52 42173.62),(53 42999.29),(54 42659.18),(55 43260.77),(56 43761.383),(57 43804.613),(58 44419.195),(59 44167.074),(60 44239.523),(61 45269.277),(62 45204.67),(63 45234.074),(64 45965.54),(65 46095.688),(66 45770.176),(67 44947.863),(68 45136.492),(69 45237.8),(70 45643.953),(71 45841.53),(72 45605.613),(73 45550.805),(74 46159.094),(75 46461.15),(76 46075.785),(77 45608.715),(78 45156.93),(79 45959.71),
(1 17020.7),(2 26680.408),(3 29305.86),(4 30461.102),(5 31225.748),(6 31377.047),(7 32315.121),(8 33597.387),(9 34707.2),(10 35320.24),(11 36353.17),(12 37170.65),(13 37952.945),(14 39065.023),(15 40340.613),(16 40399.254),(17 40945.836),(18 40967.57),(19 41700.813),(20 42354.266),(21 42862.277),(22 43344.527),(23 43720.492),(24 44250.89),(25 44240.754),(26 43639.395),(27 44153.594),(28 43585.168),(29 43384.277),(30 43413.438),(31 42359.207),(32 42072.094),(33 42699.18),(34 42904.113),(35 42960.305),(36 43740.934),(37 43455),(38 42736.555),(39 42412.68),(40 41483.168),(41 40757.98),(42 40156.71),(43 40280.684),(44 40589.418),(45 40474.387),(46 40670.277),(47 41154.52),(48 40669.582),(49 40982.53),(50 40884.848),(51 40909.848),(52 41309.117),(53 41318.484),(54 41616.957),(55 42044.992),(56 42393.305),(57 42635.23),(58 42525.434),(59 42472.973),(60 43134.977),(61 43147.008),(62 42782.02),(63 43460.13),(64 44479.473),(65 44185.25),(66 43724.184),(67 44263.836),(68 44342.473),(69 44088.32),(70 43965.723),(71 44587.36),(72 45370.734),(73 45435.28),(74 44799.29),(75 44273.605),(76 43957.88),(77 43916.277),(78 43946.72),(79 44299.984),
(1 16297.003),(2 25337.906),(3 28100.566),(4 29885.135),(5 29998.275),(6 31594.576),(7 31632.443),(8 33047.855),(9 34678.08),(10 34710.043),(11 35664.258),(12 36620.316),(13 36549.664),(14 37410.26),(15 38198.69),(16 39369.92),(17 40293.57),(18 40606.176),(19 41026.61),(20 41690.133),(21 41787.96),(22 42150.11),(23 42810.695),(24 43195.59),(25 42711.09),(26 43225.875),(27 43509.984),(28 43460.883),(29 43543.023),(30 43054.58),(31 42842.414),(32 42740.395),(33 42229.477),(34 42178.77),(35 42023.43),(36 41661.734),(37 41717.7),(38 41866.05),(39 41726.383),(40 41002.484),(41 40461.297),(42 40047.35),(43 40351.816),(44 39630.6),(45 39810.61),(46 40004.91),(47 39815.56),(48 39356.082),(49 39407.73),(50 38892.902),(51 39406.785),(52 39696.35),(53 40146.902),(54 39886.543),(55 39924.64),(56 39867.594),(57 40136.945),(58 40151.336),(59 40999.504),(60 41341.223),(61 41868.742),(62 41651.31),(63 41929.484),(64 42194.836),(65 41743.035),(66 41820.395),(67 41901.34),(68 41843.133),(69 42487.535),(70 42663.133),(71 43118.21),(72 42779.023),(73 42803.76),(74 42615.297),(75 42568.023),(76 42169.285),(77 42163.906),(78 42485.69),(79 42934.39),
(1 15977.227),(2 24359.965),(3 27030.816),(4 28502.861),(5 29476.057),(6 30421.324),(7 30746.79),(8 31525.193),(9 32035.314),(10 32925.973),(11 33674.555),(12 34613.035),(13 36092.098),(14 36593.11),(15 37576.914),(16 38492.914),(17 39016.133),(18 40414.72),(19 40324.043),(20 40060.625),(21 40979.16),(22 41838.797),(23 41623.617),(24 42157.43),(25 41954.91),(26 41966.22),(27 42097.04),(28 42448.44),(29 42291.1),(30 42644.934),(31 42685.902),(32 42701.586),(33 42397.91),(34 41983.938),(35 41843.77),(36 41733.965),(37 41682.65),(38 41929.25),(39 42459.56),(40 42309.633),(41 41209.55),(42 40907.004),(43 41149.746),(44 41159.797),(45 40956.906),(46 41272.3),(47 40717.88),(48 39896.156),(49 39675.4),(50 39282.504),(51 39530.977),(52 39548.387),(53 39773.383),(54 40031.39),(55 39750.87),(56 39857.766),(57 40241.918),(58 40226.867),(59 40418.32),(60 40656.426),(61 41436.277),(62 40772.88),(63 41116.555),(64 40658.555),(65 40980.406),(66 41548.77),(67 41881.695),(68 41625.625),(69 41871.203),(70 41654.92),(71 41892.813),(72 42334.727),(73 42412.25),(74 42383.313),(75 42070.98),(76 41770.555),(77 42023.918),(78 41857.19),(79 42006.79),
(1 15738.862),(2 24065.955),(3 26405.414),(4 27424.379),(5 28947.93),(6 29833.166),(7 30444.11),(8 31258.5),(9 32189.01),(10 33213.867),(11 34250.355),(12 35063.15),(13 35655.758),(14 36225.24),(15 37127.777),(16 38624.28),(17 38758.992),(18 40070.848),(19 40741.383),(20 40991.77),(21 41320.195),(22 42009.12),(23 42400.008),(24 42272.004),(25 42087.234),(26 42888.043),(27 42549.777),(28 42887.984),(29 42749.38),(30 43109.91),(31 43056.492),(32 42848.117),(33 42725.81),(34 41936.02),(35 41033.12),(36 40705.094),(37 40900.84),(38 41187.85),(39 41407.02),(40 41367.19),(41 40806.69),(42 40822.168),(43 40776.727),(44 40644.324),(45 40552.25),(46 40914.34),(47 40245.06),(48 39444.707),(49 39570.793),(50 39596.23),(51 39295.92),(52 39553.45),(53 39422.91),(54 39411.926),(55 39673.18),(56 40375.05),(57 40048.703),(58 39592.84),(59 39212.742),(60 40115.63),(61 40730.707),(62 39867.176),(63 40184.45),(64 40776.945),(65 40718.207),(66 41577.82),(67 41984.594),(68 41730.625),(69 42037.305),(70 42245.273),(71 42947.754),(72 43514.37),(73 43745.35),(74 43193.12),(75 42988.418),(76 43398.504),(77 43305.668),(78 43157.605),(79 42944.496),
(1 15597.324),(2 23819.232),(3 26098.69),(4 27624.87),(5 28695.23),(6 29257.258),(7 29728.082),(8 31464.266),(9 31632.12),(10 32811.66),(11 34182.844),(12 35658.867),(13 36700.06),(14 37368.277),(15 37342.492),(16 38068.76),(17 38647.71),(18 39466.402),(19 40846.566),(20 41331.62),(21 41382.082),(22 42098.145),(23 41783.414),(24 41538.4),(25 41855.89),(26 42162.574),(27 42955.387),(28 42436.13),(29 42425.98),(30 42205.617),(31 41791.895),(32 41263.855),(33 40857.31),(34 41267.676),(35 40713.563),(36 40398.074),(37 40198.64),(38 40916.848),(39 41117.49),(40 40323.023),(41 39733.168),(42 39988.52),(43 38863.563),(44 38670.09),(45 38856.426),(46 38636.734),(47 38591.953),(48 38501.06),(49 38700.293),(50 38485.58),(51 38166.78),(52 38317.72),(53 37762.22),(54 38123.07),(55 38617.98),(56 39666.992),(57 39750.633),(58 39312.95),(59 39053.3),(60 39312.93),(61 40209.848),(62 40330.676),(63 40917.82),(64 41317.17),(65 41626.95),(66 41850.355),(67 42409.73),(68 43027.883),(69 43252.223),(70 43336.566),(71 43585.83),(72 43481.9),(73 42532.574),(74 42007.184),(75 42101.863),(76 42815.242),(77 42533.746),(78 42479.918),(79 42440.92),
