1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 21391.945),(2 66564.66),(3 132435.3),(4 220510.95),(5 325385.34),(6 446990.5),(7 586407.7),(8 742490.7),(9 899759.5),(10 1054739.1),(11 1204664.9),(12 1328830.9),(13 1440100.1),(14 1499537.9),(15 1526615.5),(16 1530765.1),(17 1521872.4),(18 1501910),(19 1496855.6),(20 1503573.1),(21 1517394.9),(22 1548497.6),(23 1585551.4),(24 1629335),(25 1684430.6),(26 1754940.6),(27 1848279),(28 1965202.1),(29 2114396),(30 2239515.5),(31 2403788),(32 2566945.3),(33 2729037.5),(34 2875601.3),(35 2989412.8),(36 3077058),(37 3119936.3),(38 3129185),(39 3134289),(40 3112382),(41 3096185),(42 3093951),(43 3114231.3),(44 3157684),(45 3233909.3),(46 3371044.8),(47 3500632.3),(48 3700901.3),(49 3973698),(50 4325240),(51 4737750.5),(52 5231571.5),(53 5732929.5),(54 6294913.5),(55 6895501.5),(56 7492845.5),(57 8095290),(58 8689724),(59 9273313),(60 9813955),(61 10333461),(62 10829105),(63 11337761),(64 11818409),(65 12194469),(66 12536615),(67 12859265),(68 13079423),(69 13298847),(70 13471287),(71 13580827),(72 13591092),(73 13607584),(74 13623003),(75 13623952),(76 13643584),(77 13675620),(78 13741389),(79 13805875),
(1 11008.122),(2 32961.824),(3 54624.2),(4 68717.6),(5 73810.36),(6 74726.43),(7 75909.875),(8 78486.13),(9 81533.69),(10 84223.96),(11 86344.92),(12 88158.96),(13 88834.69),(14 88869.46),(15 88570.45),(16 88352.49),(17 88831.66),(18 89400.32),(19 89933.72),(20 89827.28),(21 89516.07),(22 89390.445),(23 89049.64),(24 88545.83),(25 88033.74),(26 87920.13),(27 88340.4),(28 88751.1),(29 88100.61),(30 86491.2),(31 84875.27),(32 84624.96),(33 85372.484),(34 88209.57),(35 90506.086),(36 91594.69),(37 91512.9),(38 91617.93),(39 90858.96),(40 89625.664),(41 88604.05),(42 88134.27),(43 88378.42),(44 89256.9),(45 89420.84),(46 89813.6),(47 90174.3),(48 90838.9),(49 91704.13),(50 92589.4),(51 93908.77),(52 94927),(53 95614.94),(54 95784.64),(55 95974.984),(56 96913.35),(57 98457.72),(58 99506.81),(59 98749.8),(60 97042.484),(61 95000.04),(62 93416.62),(63 92923.63),(64 92304.81),(65 91881.4),(66 92103.26),(67 90844.69),(68 87803.83),(69 85210.81),(70 84685.43),(71 86230.98),(72 88549.28),(73 90159.1),(74 90851.086),(75 89671.02),(76 87253.47),(77 86121.766),(78 86957.836),(79 88265.53),
(1 10805.889),(2 32335.18),(3 53225.98),(4 66986.28),(5 72151.49),(6 72590.64),(7 72550.516),(8 74197.79),(9 76945.8),(10 79964.266),(11 81995.45),(12 84088.24),(13 85661.5),(14 86519.68),(15 86020.02),(16 85290.86),(17 83812.234),(18 82604.76),(19 82315.79),(20 82370.27),(21 82742.11),(22 83134.91),(23 83299.96),(24 82898.53),(25 83464.2),(26 85190.62),(27 86720.47),(28 87290.04),(29 86807.305),(30 85930.766),(31 85454.97),(32 84862.31),(33 85008.88),(34 84842.555),(35 84748.05),(36 85077.2),(37 86336.83),(38 87356.99),(39 88127.82),(40 88344.484),(41 88523.58),(42 88615.51),(43 89250.695),(44 90805.27),(45 91359.59),(46 92088.73),(47 92689.984),(48 93434.64),(49 94554.72),(50 94714.85),(51 94893.04),(52 94093.36),(53 92701.76),(54 91752.22),(55 91708.84),(56 92863.555),(57 94684.25),(58 96075.82),(59 97197.87),(60 97292.13),(61 96145.12),(62 95825.09),(63 96315.625),(64 96680.58),(65 96688.53),(66 97211.42),(67 97117.27),(68 96046.44),(69 94888.92),(70 94171.98),(71 94465.336),(72 94612.06),(73 93859.82),(74 92236.83),(75 90566.984),(76 88719.07),(77 87698.07),(78 88012.48),(79 88710.6),
(1 10230.351),(2 30181.854),(3 49348.62),(4 61615.26),(5 66215.3),(6 66043.56),(7 65721.805),(8 67908.66),(9 72212.62),(10 75728.5),(11 78197.69),(12 79552.84),(13 79588.38),(14 79008.57),(15 78188.55),(16 77746.21),(17 77209.81),(18 78273.16),(19 80080.44),(20 81812.07),(21 83131.13),(22 83820.336),(23 83604.266),(24 83055.18),(25 82698.55),(26 82875.18),(27 83449.66),(28 83623.44),(29 82630.53),(30 81109.266),(31 80704.96),(32 80874.14),(33 81171.59),(34 81334.35),(35 82223.85),(36 82578.61),(37 82900.44),(38 83656.34),(39 84159.2),(40 84296.41),(41 84353.195),(42 84769.25),(43 85161.664),(44 85222.82),(45 84087.51),(46 83154.984),(47 83743.1),(48 84997.266),(49 86860.77),(50 88193.67),(51 88445.64),(52 87825.555),(53 87055.79),(54 86670.08),(55 87230.26),(56 88045.29),(57 88341.36),(58 87817.44),(59 87481.16),(60 86753.336),(61 85971.17),(62 85905.836),(63 86845.52),(64 86920.4),(65 86235.79),(66 85600.71),(67 84582.84),(68 83660.81),(69 83276.1),(70 83319.3),(71 83298.69),(72 83662.336),(73 83554.77),(74 82782.99),(75 82762.25),(76 83426.94),(77 83956.05),(78 84842.734),(79 85742.195),
(1 10226.141),(2 30437.984),(3 50273.94),(4 62050.87),(5 65447.273),(6 64106.586),(7 63323.133),(8 64656.043),(9 68377.97),(10 71859.46),(11 73720.41),(12 74583.664),(13 75383.1),(14 76184.57),(15 76735.43),(16 77427.4),(17 77874.75),(18 79265.766),(19 80075.51),(20 80641.18),(21 80641.055),(22 80252.625),(23 80002.42),(24 79999.86),(25 80242.375),(26 80861.32),(27 80929.18),(28 80403.484),(29 80099.266),(30 79177.68),(31 78161.49),(32 78055.31),(33 78152.96),(34 78600.805),(35 79727.38),(36 80394.31),(37 80470.38),(38 80592),(39 80925.375),(40 81706.46),(41 82530.84),(42 83878.84),(43 85089.305),(44 85658.93),(45 85555.664),(46 84818.875),(47 85173.74),(48 86238.445),(49 88047.266),(50 89469.96),(51 89030.24),(52 87419.25),(53 85846.586),(54 85311.164),(55 86037.09),(56 86697.46),(57 86986.85),(58 86602.83),(59 85611.6),(60 84457.75),(61 84298.52),(62 83952.79),(63 83754.5),(64 83527.266),(65 83839.29),(66 84266.3),(67 83301.85),(68 81983.984),(69 80831.52),(70 81122.48),(71 81797.07),(72 83195.03),(73 83499.64),(74 83117.74),(75 82737.625),(76 82820.52),(77 82649.07),(78 82600.984),(79 82190.93),
(1 9998.723),(2 29928.143),(3 49298.367),(4 60450.965),(5 63404.57),(6 61956.984),(7 61451.293),(8 62999.23),(9 66506.17),(10 70792.33),(11 72916.85),(12 74395.484),(13 75899.64),(14 77146.18),(15 78671.52),(16 80148.18),(17 80741.805),(18 81786.76),(19 82822.03),(20 83894.96),(21 83161.09),(22 81748.95),(23 80940.305),(24 80406.46),(25 80623.38),(26 80507.27),(27 79919.055),(28 79895.914),(29 79367.5),(30 79014.81),(31 79567.67),(32 80297.125),(33 80742.195),(34 80456.84),(35 79190.195),(36 77531.766),(37 76553.555),(38 75811.76),(39 75378.77),(40 75747.375),(41 76768.99),(42 78515.43),(43 80752.66),(44 82149.05),(45 82826.65),(46 82169.46),(47 81788.516),(48 82282.61),(49 83193.52),(50 84294.48),(51 83782.88),(52 82936.164),(53 81795.44),(54 81733.92),(55 82978.375),(56 84772.39),(57 85821.77),(58 85824.5),(59 84987.52),(60 84606.984),(61 85059.97),(62 84911.15),(63 85128.336),(64 84970.04),(65 83989.08),(66 83666.695),(67 83164.71),(68 81828.9),(69 80663.24),(70 80546.695),(71 80676.43),(72 81093.58),(73 81163.75),(74 80897.97),(75 80155.44),(76 80311.055),(77 80260.44),(78 79107.8),(79 78265.46),
(1 10146.599),(2 29947.947),(3 49125.605),(4 60501.64),(5 63956.215),(6 63119.047),(7 62443.645),(8 64358.055),(9 68655.016),(10 74006.26),(11 76080.27),(12 77166.445),(13 78006.33),(14 78116.61),(15 78020.79),(16 78396.45),(17 79366.07),(18 80917.25),(19 82103.28),(20 82582.664),(21 82047.55),(22 80944.87),(23 80722.64),(24 80598.07),(25 81062.11),(26 81378.805),(27 81265.33),(28 81099.55),(29 81637.375),(30 82809.72),(31 84421.234),(32 85300.695),(33 85534.83),(34 85312.57),(35 84489.86),(36 83154.09),(37 81923.9),(38 80386.59),(39 80014.45),(40 80165.33),(41 80328.33),(42 81112.46),(43 82555.266),(44 84203.15),(45 84847.21),(46 85259.18),(47 84653.836),(48 84303.8),(49 83934.79),(50 83560.72),(51 82871.945),(52 82069.26),(53 81547.836),(54 82262.39),(55 83923.59),(56 84307.05),(57 83887.99),(58 82824.305),(59 81698.21),(60 81900.79),(61 83029.66),(62 83808.45),(63 84277.84),(64 83878.55),(65 82332.67),(66 81029.305),(67 80314.01),(68 78811.28),(69 78519.445),(70 78750.48),(71 79380.59),(72 80547.38),(73 80870.28),(74 80024.695),(75 78919.62),(76 79391.87),(77 80454.43),(78 79813.32),(79 79347.74),
(1 10157.843),(2 29544.205),(3 47916.004),(4 59102.484),(5 62643.37),(6 63145.047),(7 64657.887),(8 67495.56),(9 70117.695),(10 71991.65),(11 73175.57),(12 73053.766),(13 73116.23),(14 73726.266),(15 74160.53),(16 74959.84),(17 76416.18),(18 77214.95),(19 77937.28),(20 78270.05),(21 77666.984),(22 76014.22),(23 74365.72),(24 73060.99),(25 72431.66),(26 72430.08),(27 72547.734),(28 72103.82),(29 73080.3),(30 73767.58),(31 74960.62),(32 76426.78),(33 76521.1),(34 75506.28),(35 73788.26),(36 72337.516),(37 71854.914),(38 72092.61),(39 72601.14),(40 72620.23),(41 73715.88),(42 74690.03),(43 75287.73),(44 76238.95),(45 76785.34),(46 76887.945),(47 77433.45),(48 78846.04),(49 80401.836),(50 81391.68),(51 81369.164),(52 81092.07),(53 80939.85),(54 81086.84),(55 81845.336),(56 82027.13),(57 81984.84),(58 82385.31),(59 82901.75),(60 82946.26),(61 82563.87),(62 81665.79),(63 80826.58),(64 79889.234),(65 78462.52),(66 78020.46),(67 78198.836),(68 77357.28),(69 77385.586),(70 77637.89),(71 77831.336),(72 77598.96),(73 76492.06),(74 74882.55),(75 73137.67),(76 72995.2),(77 74112.72),(78 75180.42),(79 75597),
(1 9616.418),(2 28141.494),(3 45290.4),(4 55540.21),(5 59032.71),(6 59135.11),(7 59414.832),(8 60802.766),(9 62684.574),(10 64610.17),(11 65428.563),(12 66637.3),(13 68211.27),(14 69722.4),(15 70535.88),(16 71037.766),(17 71355.95),(18 72122.99),(19 72878.4),(20 73302.21),(21 73410.69),(22 72918.06),(23 71993.336),(24 71154.336),(25 70809.08),(26 71101.95),(27 71640.305),(28 71885.68),(29 73158.19),(30 74611.516),(31 75678.086),(32 76553.055),(33 76706.63),(34 76295.51),(35 75523.8),(36 75010.73),(37 74991.53),(38 75074.016),(39 74688.07),(40 73742.63),(41 73724.46),(42 73948.164),(43 73954.38),(44 74736.37),(45 75263.65),(46 76018.15),(47 77193.61),(48 78195.75),(49 78781.57),(50 78982.914),(51 78493.836),(52 77599.8),(53 77167.69),(54 77458.6),(55 78258.66),(56 78893.125),(57 78482.875),(58 78199.53),(59 77810.47),(60 77769.234),(61 77529.47),(62 76637.31),(63 75840.17),(64 74462.64),(65 72790.49),(66 71511.31),(67 71198.36),(68 71217.93),(69 72181.445),(70 73749.36),(71 74843.19),(72 74838.45),(73 73641.18),(74 72400.49),(75 71233.07),(76 71014.86),(77 71520.95),(78 72392.47),(79 72952.19),
(1 9626.12),(2 28325.424),(3 46188.105),(4 57036.383),(5 61571.383),(6 62146.41),(7 62022.44),(8 62410.824),(9 63353.9),(10 65251.293),(11 67339.98),(12 69357.48),(13 71200.09),(14 72497.77),(15 72615.31),(16 72354.51),(17 72624.66),(18 73482.08),(19 74522.49),(20 75167.52),(21 75386.84),(22 74232.14),(23 72229.695),(24 70953.7),(25 71253.625),(26 71710.24),(27 72660.74),(28 72843.06),(29 73013.44),(30 73444.77),(31 74146.01),(32 74634.29),(33 75275.164),(34 74681.086),(35 73963.836),(36 73700.516),(37 74494.67),(38 75895.88),(39 76737.95),(40 76523.03),(41 76716.71),(42 77152.42),(43 77891.266),(44 79640.875),(45 80789.61),(46 81160.11),(47 80883.25),(48 79663.555),(49 78885.29),(50 79020.586),(51 79431.62),(52 80090.516),(53 80548.414),(54 80263.49),(55 80445.77),(56 79759.82),(57 77873.47),(58 76082.266),(59 74540.23),(60 74022.02),(61 73521.13),(62 72877.53),(63 72414.16),(64 71886.96),(65 70936.35),(66 70329.77),(67 70247.01),(68 69964.1),(69 69736.055),(70 69862.72),(71 69602.99),(72 69320.46),(73 69034.88),(74 69384.63),(75 70441.086),(76 71155.35),(77 72500.34),(78 74236.414),(79 75939.42),
(1 9416.284),(2 27388.861),(3 43915.918),(4 53790.055),(5 57653.066),(6 58293.492),(7 58193.64),(8 58498.164),(9 60081.32),(10 62489.316),(11 64552.31),(12 65250.45),(13 65800.26),(14 66410.97),(15 67216.164),(16 67636.92),(17 68803.63),(18 69514.36),(19 69977.8),(20 69976.48),(21 69316.71),(22 67956.83),(23 66036.45),(24 65680.23),(25 67092.03),(26 68643.805),(27 69676.32),(28 70455.96),(29 71271.805),(30 72692.24),(31 74670.92),(32 75346.125),(33 75345.836),(34 73980.26),(35 73190.26),(36 72877.86),(37 74213.305),(38 75149.29),(39 75500.195),(40 75461.17),(41 75611.98),(42 75150.59),(43 74503.805),(44 74749.94),(45 76013.1),(46 77383.98),(47 77685.49),(48 77040.81),(49 76223.016),(50 75656.92),(51 75484.03),(52 75612.945),(53 76465.32),(54 77246.64),(55 77306.22),(56 75972.664),(57 74421.73),(58 73566.86),(59 73478.79),(60 74111.766),(61 73880.47),(62 72884.96),(63 72172.875),(64 71191.93),(65 70379.58),(66 70476.05),(67 70741.734),(68 70360.63),(69 69862.17),(70 68964.73),(71 68160.6),(72 67475.26),(73 66671.01),(74 66446.27),(75 66965.43),(76 67610.99),(77 68731.14),(78 69592.01),(79 69991.57),
(1 9829.285),(2 28061.576),(3 44135.91),(4 53620.504),(5 57004.746),(6 57180.754),(7 57479.13),(8 58624.87),(9 60554.28),(10 62134.656),(11 63896.215),(12 66273.16),(13 69057.33),(14 71315.234),(15 73859.914),(16 75629.36),(17 76754.55),(18 76748.37),(19 76080.89),(20 74808.1),(21 73011.56),(22 71898.77),(23 70775.14),(24 70806.89),(25 71660.87),(26 72775.28),(27 73574.37),(28 73540.15),(29 73617.49),(30 73905.49),(31 74683.37),(32 74966.09),(33 74507.12),(34 73331.86),(35 72774.48),(36 72274.45),(37 72462.54),(38 72783.95),(39 73056.28),(40 73209.9),(41 72974.6),(42 73721.41),(43 75327.99),(44 76328.74),(45 76248.65),(46 76497.59),(47 76566.11),(48 76901.65),(49 77346.25),(50 77369.47),(51 77349.31),(52 77416.29),(53 78174.336),(54 79790.42),(55 80559.94),(56 80244.83),(57 79469.99),(58 78518.87),(59 77828.83),(60 77067.586),(61 76433.96),(62 76176.09),(63 75837.67),(64 74632.48),(65 73386.95),(66 73250.1),(67 74428.85),(68 75461.19),(69 75582.94),(70 74337.88),(71 72975.14),(72 71702.86),(73 70213.5),(74 70286.97),(75 70564.93),(76 70756.03),(77 70345.54),(78 70208.77),(79 70145.53),
(1 9024.179),(2 25520.486),(3 39528.438),(4 46973.273),(5 49265.91),(6 49880.156),(7 50937.816),(8 52655.805),(9 54552.406),(10 56618.348),(11 58336.75),(12 59765.375),(13 61393.117),(14 63240.727),(15 64200.152),(16 64551.887),(17 63960.945),(18 63518.652),(19 63538.508),(20 63831),(21 63661.063),(22 63855.36),(23 63854),(24 64084.594),(25 64793.18),(26 64819.18),(27 64320.69),(28 63356.32),(29 62978.703),(30 63328.105),(31 64831.582),(32 65033.117),(33 64463.492),(34 63850.652),(35 64072.598),(36 64604.2),(37 65364.027),(38 65547.086),(39 66241.99),(40 66720.266),(41 66409.44),(42 66198.48),(43 66042.15),(44 66784.44),(45 67333.64),(46 67866.68),(47 68545.38),(48 68345.25),(49 68192.305),(50 67619.4),(51 67200.98),(52 66804.49),(53 67190.29),(54 68216.62),(55 69557.96),(56 69837.04),(57 69783.46),(58 69611.32),(59 69543.7),(60 69952.73),(61 69596.37),(62 68836.11),(63 68185.164),(64 67720.914),(65 66959.734),(66 66965.66),(67 67825.38),(68 68109.125),(69 67469.74),(70 66415.84),(71 65545.2),(72 64841.66),(73 64229.883),(74 64073.77),(75 62910.727),(76 62509.26),(77 62353.05),(78 62602.77),(79 63261.582),
(1 9132.435),(2 25904.328),(3 40304.195),(4 48221.063),(5 50531.668),(6 50542.688),(7 51123.703),(8 52787.668),(9 54650.383),(10 56307.094),(11 58477.523),(12 60102.496),(13 61068.89),(14 61523.76),(15 61325.344),(16 61269.668),(17 61382.508),(18 61894.773),(19 61895.938),(20 61533.22),(21 61113.39),(22 61305.547),(23 61342.363),(24 61389.176),(25 61649.73),(26 61596.086),(27 61429.656),(28 61000.31),(29 61272.734),(30 61738.99),(31 62646.453),(32 63077.313),(33 62206.824),(34 61292.438),(35 60217.72),(36 59996.184),(37 60935.7),(38 62445.625),(39 63428.06),(40 63786.734),(41 63984.094),(42 64084.15),(43 64414.504),(44 65934.68),(45 67449.44),(46 68227.9),(47 68024.125),(48 67475.2),(49 67285.5),(50 67232.38),(51 66683.586),(52 65480.18),(53 65060.383),(54 65174.406),(55 65379.55),(56 65261.867),(57 64697.34),(58 63996.586),(59 63453.37),(60 63242.8),(61 62446.76),(62 61791.176),(63 61729.36),(64 62367.11),(65 63073.43),(66 64105.406),(67 64400.074),(68 64938.2),(69 64759.07),(70 64245.355),(71 63128.867),(72 62455.36),(73 61592.51),(74 61047.81),(75 60398.69),(76 60329.57),(77 60795.91),(78 60512.88),(79 59672.57),
(1 8773.556),(2 24885.273),(3 38677.305),(4 45862.027),(5 47153.754),(6 46837.06),(7 47610.19),(8 49978.152),(9 52581.434),(10 54477.387),(11 55804.188),(12 56706.395),(13 57081),(14 57541.297),(15 58006.08),(16 59006.563),(17 60598.324),(18 62090.492),(19 62857.41),(20 62974.234),(21 62390.36),(22 62124.984),(23 61399.65),(24 61399.95),(25 62133.605),(26 63030.465),(27 63612.656),(28 63033.207),(29 62773.95),(30 62647.324),(31 63159.41),(32 63837.344),(33 63473.297),(34 62887.586),(35 62719.258),(36 63212.973),(37 64167.453),(38 65029.324),(39 65411.617),(40 65205.434),(41 65612.7),(42 65489.26),(43 65658.72),(44 67086.96),(45 67840.72),(46 67879.56),(47 67147.6),(48 66282.83),(49 65872.1),(50 65971.87),(51 66547.49),(52 66921.88),(53 66937.305),(54 66567.77),(55 66010.64),(56 66044.37),(57 65593.67),(58 64859.67),(59 64483.703),(60 64306.906),(61 63794.73),(62 62790.33),(63 62421.383),(64 62271.984),(65 62261.332),(66 62982.34),(67 63387.07),(68 64189.52),(69 64702.367),(70 64614.49),(71 63590.58),(72 62469.67),(73 61810.684),(74 61852.133),(75 62201.434),(76 62221.125),(77 61556.08),(78 60365.188),(79 58484.64),
(1 8895.117),(2 25237.623),(3 39577.484),(4 47191.098),(5 48588.902),(6 48393.496),(7 49338.8),(8 50937.254),(9 52701.72),(10 54497.598),(11 55625.727),(12 56050.055),(13 56979.734),(14 58223.242),(15 59142.418),(16 60090.46),(17 61451.01),(18 63172.875),(19 64510.82),(20 64423.77),(21 63601.08),(22 63618.855),(23 64133.406),(24 64740.133),(25 65008.242),(26 64839.043),(27 64708.367),(28 64149.77),(29 63958.445),(30 63859.33),(31 63261.484),(32 63466.367),(33 63695.92),(34 63810.66),(35 62788.594),(36 62074.188),(37 62070.99),(38 63099.457),(39 63438.902),(40 63400.367),(41 63313.18),(42 63137.293),(43 63102.8),(44 64011.906),(45 65029.758),(46 65302.88),(47 65211.61),(48 64650.41),(49 64581.676),(50 65238.098),(51 65567.305),(52 65446.246),(53 64657.46),(54 63738.03),(55 62912.895),(56 62294.617),(57 61986.754),(58 61614.297),(59 61897.707),(60 62568.734),(61 62225.375),(62 61519.47),(63 60429.758),(64 59649.227),(65 59641.242),(66 60262.527),(67 60329.715),(68 60078.285),(69 59998.324),(70 59882.11),(71 59756.85),(72 59850.3),(73 60313.176),(74 61020.055),(75 62130.473),(76 62992.35),(77 63258.04),(78 62280.688),(79 61360.234),
(1 9342.444),(2 26334.072),(3 40767.688),(4 48136.434),(5 49541.242),(6 49344.844),(7 50244.742),(8 52146.047),(9 54494.348),(10 55934.51),(11 56313.746),(12 55496.75),(13 55046.688),(14 55274.395),(15 56614.207),(16 57658.633),(17 59899.348),(18 61713.168),(19 62303.297),(20 61413.844),(21 60076.594),(22 59157.32),(23 59381.563),(24 59848.69),(25 59740.777),(26 59855.53),(27 60025.055),(28 60197.72),(29 61358.777),(30 62311.99),(31 62974.4),(32 63003.254),(33 62619.887),(34 61474.54),(35 59853.73),(36 58692.574),(37 57862.96),(38 57802.68),(39 57080.8),(40 56756.563),(41 57140.96),(42 57454.42),(43 57705.3),(44 58944.68),(45 59807.21),(46 60402.523),(47 60781.766),(48 60827.855),(49 61141.934),(50 61052.37),(51 60542.652),(52 60511.01),(53 60571.41),(54 60750.27),(55 60872.42),(56 61276.816),(57 61773.6),(58 62352.574),(59 62380.934),(60 62112.367),(61 61957.223),(62 61808.33),(63 62136.24),(64 61951.25),(65 61664.004),(66 61798.69),(67 62176.582),(68 62441.94),(69 62793.66),(70 63110.605),(71 63107.055),(72 62798.69),(73 62840.69),(74 63277.363),(75 63886.227),(76 64526.89),(77 64503.496),(78 63723.75),(79 62442.785),
(1 9113.153),(2 25477.771),(3 39266.043),(4 45890.38),(5 46663.234),(6 46284.97),(7 47183.566),(8 48504.676),(9 49432.832),(10 49944.69),(11 50302.035),(12 51059.926),(13 51865.57),(14 52636.387),(15 53476.836),(16 54397.895),(17 55639.336),(18 56057.797),(19 55760.598),(20 55318.492),(21 54369.613),(22 53535.414),(23 53456.613),(24 53459.6),(25 53823.918),(26 54547.15),(27 55466.926),(28 55554.496),(29 55615.34),(30 56075.336),(31 56133.035),(32 56654.28),(33 56603.973),(34 56848.492),(35 56403.492),(36 55861.37),(37 55414.86),(38 55481.78),(39 55840.36),(40 56700.69),(41 57973.426),(42 58601.79),(43 59421.8),(44 61573.98),(45 62944.305),(46 63332.36),(47 62739.926),(48 61675.28),(49 60785.8),(50 60442.047),(51 60335.43),(52 60403.496),(53 60270.66),(54 60401.016),(55 60449.473),(56 60593.01),(57 60303.277),(58 60359.457),(59 61181.723),(60 61522.902),(61 61450.69),(62 60639.957),(63 60026.168),(64 59880.766),(65 59738.64),(66 60029.29),(67 60606.52),(68 60618.313),(69 60496.65),(70 60043.56),(71 59684.305),(72 58961.457),(73 58513.49),(74 57678.67),(75 57301.887),(76 57905.52),(77 58865.63),(78 59195.62),(79 58578.31),
