1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 1364.1205),(2 1450.727),(3 1515.2697),(4 1508.5402),(5 1503.9039),(6 1499.7067),(7 1456.9813),(8 1500.2916),(9 1483.507),(10 1491.7865),(11 1482.5365),(12 1493.6469),(13 1487.5717),(14 1502.5435),(15 1479.606),(16 1475.0168),(17 1493.9104),(18 1494.341),(19 1501.297),(20 1509.4956),(21 1502.44),(22 1482.6862),(23 1474.1035),(24 1460.1099),(25 1484.5646),(26 1494.9089),(27 1497.2671),(28 1508.3787),(29 1489.556),(30 1500.4719),(31 1480.4731),(32 1508.1542),(33 1497.2825),(34 1538.442),(35 1509.9407),(36 1527.9646),(37 1506.8148),(38 1547.3445),(39 1521.4708),(40 1497.9935),(41 1501.1416),(42 1504.3828),(43 1490.7705),(44 1521.7024),(45 1549.001),(46 1542.1855),(47 1541.0295),(48 1520.9836),(49 1524.0746),(50 1502.8271),(51 1548.765),(52 1503.9526),(53 1481.8921),(54 1477.288),(55 1499.6581),(56 1493.1661),(57 1528.9884),(58 1527.5775),(59 1498.1511),(60 1502.9509),(61 1502.6321),(62 1492.4503),(63 1522.2985),(64 1519.9176),(65 1524.357),(66 1536.1373),(67 1511.409),(68 1507.0635),(69 1503.0829),(70 1519.0967),(71 1512.4231),(72 1504.4398),(73 1507.5685),(74 1516.2926),(75 1522.3499),(76 1508.9346),(77 1518.3932),(78 1488.2802),(79 1486.8641),
(1 1335.4407),(2 1408.2184),(3 1463.0427),(4 1468.3815),(5 1450.9109),(6 1444.2797),(7 1442.4258),(8 1446.9166),(9 1449.7659),(10 1455.5415),(11 1440.9539),(12 1419.8397),(13 1430.5374),(14 1455.4797),(15 1451.9117),(16 1438.5258),(17 1445.5931),(18 1473.7485),(19 1480.0983),(20 1490.1559),(21 1460.9814),(22 1464.1622),(23 1457.2506),(24 1434.1125),(25 1438.9017),(26 1453.7515),(27 1461.7665),(28 1467.8523),(29 1482.7092),(30 1457.4565),(31 1476.4637),(32 1467.3805),(33 1476.2399),(34 1485.4941),(35 1469.1835),(36 1470.5765),(37 1487.0653),(38 1473.4965),(39 1465.503),(40 1494.1449),(41 1469.2004),(42 1473.9979),(43 1470.5223),(44 1479.2341),(45 1464.0261),(46 1475.3022),(47 1498.2224),(48 1467.2491),(49 1438.4972),(50 1472.4263),(51 1482.3038),(52 1501.1094),(53 1441.876),(54 1483.564),(55 1479.9785),(56 1482.0555),(57 1477.2128),(58 1441.937),(59 1448.6901),(60 1462.7046),(61 1465.013),(62 1453.7902),(63 1454.8551),(64 1450.4662),(65 1446.3218),(66 1462.5786),(67 1465.1371),(68 1477.2185),(69 1463.8837),(70 1455.0707),(71 1460.9585),(72 1435.8997),(73 1464.2981),(74 1470.4404),(75 1481.7644),(76 1485.4573),(77 1477.2056),(78 1463.046),(79 1472.1075),
(1 1299.1893),(2 1392.4497),(3 1427.9912),(4 1419.0967),(5 1421.5446),(6 1434.2751),(7 1435.3114),(8 1429.8031),(9 1437.8114),(10 1441.5533),(11 1438.7644),(12 1442.596),(13 1427.089),(14 1436.7373),(15 1440.965),(16 1442.0168),(17 1418.909),(18 1432.2808),(19 1436.6831),(20 1445.3282),(21 1424.6635),(22 1422.6489),(23 1413.9645),(24 1416.3749),(25 1422.597),(26 1450.7698),(27 1453.6975),(28 1444.7122),(29 1431.7572),(30 1420.1238),(31 1421.9222),(32 1443.9927),(33 1469.593),(34 1464.2839),(35 1433.5027),(36 1447.4039),(37 1457.9204),(38 1451.999),(39 1445.8864),(40 1440.1002),(41 1446.3615),(42 1459.0043),(43 1455.2906),(44 1444.0336),(45 1452.8379),(46 1452.8505),(47 1456.6721),(48 1448.6238),(49 1438.603),(50 1420.1918),(51 1445.147),(52 1439.9314),(53 1435.9749),(54 1431.2112),(55 1438.3386),(56 1435.9445),(57 1438.4418),(58 1439.2158),(59 1433.8005),(60 1426.6915),(61 1410.9348),(62 1440.7013),(63 1437.0574),(64 1429.4917),(65 1412.2529),(66 1439.5526),(67 1459.5646),(68 1443.5037),(69 1440.907),(70 1442.9354),(71 1430.9495),(72 1429.5703),(73 1454.3425),(74 1465.3503),(75 1478.9725),(76 1477.9584),(77 1466.7971),(78 1454.3164),(79 1437.9242),
(1 1271.6573),(2 1353.4801),(3 1419.2842),(4 1384.4059),(5 1412.1865),(6 1402.0583),(7 1385.2434),(8 1403.9523),(9 1387.3083),(10 1380.0598),(11 1386.1538),(12 1373.5457),(13 1397.2603),(14 1389.341),(15 1418.9298),(16 1390.253),(17 1400.1086),(18 1388.4863),(19 1407.3162),(20 1418.04),(21 1417.5461),(22 1389.4529),(23 1385.1489),(24 1364.6089),(25 1383.8647),(26 1412.0829),(27 1400.8706),(28 1406.3704),(29 1398.6697),(30 1407.0986),(31 1401.3262),(32 1409.2866),(33 1395.3083),(34 1375.508),(35 1381.8795),(36 1393.2614),(37 1422.3619),(38 1401.116),(39 1392.5029),(40 1402.0945),(41 1392.8237),(42 1392.538),(43 1391.633),(44 1402.3425),(45 1441.9346),(46 1428.0746),(47 1407.5939),(48 1401.1396),(49 1406.6423),(50 1417.4282),(51 1441.2603),(52 1420.9897),(53 1411.3375),(54 1383.9799),(55 1398.2397),(56 1402.5203),(57 1444.8568),(58 1441.4132),(59 1422.9385),(60 1427.9122),(61 1416.0492),(62 1427.7902),(63 1441.0413),(64 1411.5767),(65 1422.5085),(66 1415.1797),(67 1425.1632),(68 1413.7943),(69 1422.7546),(70 1427.3904),(71 1417.1147),(72 1402.3562),(73 1423.084),(74 1424.927),(75 1436.6726),(76 1430.5039),(77 1434.1355),(78 1400.0635),(79 1412.9963),
(1 1215.8751),(2 1310.923),(3 1338.8656),(4 1337.3397),(5 1352.5941),(6 1336.3107),(7 1325.4554),(8 1327.8097),(9 1331.6251),(10 1334.2944),(11 1330.3363),(12 1330.9915),(13 1352.7084),(14 1352.9324),(15 1351.0176),(16 1327.0055),(17 1346.7607),(18 1351.3115),(19 1368.7622),(20 1370.6761),(21 1371.4435),(22 1355.635),(23 1336.7755),(24 1320.6501),(25 1335.3976),(26 1373.9857),(27 1358.3909),(28 1371.1064),(29 1364.6915),(30 1350.5039),(31 1341.3424),(32 1349.5602),(33 1358.8412),(34 1354.7003),(35 1356.9229),(36 1361.99),(37 1371.8463),(38 1346.6414),(39 1352.5767),(40 1329.3622),(41 1351.4989),(42 1346.3251),(43 1363.6571),(44 1358.6442),(45 1357.555),(46 1368.7471),(47 1361.0789),(48 1360.9606),(49 1357.7275),(50 1360.8226),(51 1356.8203),(52 1351.4777),(53 1344.9615),(54 1353.3083),(55 1349.4629),(56 1350.4869),(57 1356.0461),(58 1354.604),(59 1346.1187),(60 1344.5219),(61 1342.7827),(62 1349.0647),(63 1367.3092),(64 1345.554),(65 1342.8428),(66 1331.6044),(67 1365.5874),(68 1356.1473),(69 1353.6644),(70 1350.4336),(71 1346.3407),(72 1352.3126),(73 1357.6292),(74 1364.5565),(75 1384.7355),(76 1367.7367),(77 1362.6575),(78 1352.9703),(79 1353.7693),
(1 1231.488),(2 1297.2874),(3 1343.1707),(4 1348.5793),(5 1356.0278),(6 1342.0292),(7 1322.7916),(8 1335.5952),(9 1323.6859),(10 1337.5974),(11 1323.0613),(12 1338.6897),(13 1347.8292),(14 1338.9921),(15 1340.6711),(16 1314.8525),(17 1336.8032),(18 1381.7611),(19 1335.5629),(20 1371.459),(21 1362.8506),(22 1357.6504),(23 1333.6624),(24 1337.3853),(25 1323.3402),(26 1348.8582),(27 1348.8403),(28 1365.3314),(29 1348.7274),(30 1358.9053),(31 1360.1566),(32 1357.9342),(33 1373.1361),(34 1356.9843),(35 1349.6144),(36 1359.4591),(37 1359.1631),(38 1367.5739),(39 1377.451),(40 1369.9484),(41 1366.9476),(42 1376.8916),(43 1369.3367),(44 1354.2343),(45 1399.8658),(46 1381.6593),(47 1369.4365),(48 1380.9403),(49 1358.3363),(50 1361.8053),(51 1384.0594),(52 1360.4149),(53 1344.5594),(54 1362.877),(55 1368.9246),(56 1348.4238),(57 1379.162),(58 1381.6302),(59 1374.3126),(60 1371.23),(61 1374.2615),(62 1366.7168),(63 1377.3641),(64 1367.9325),(65 1351.1128),(66 1351.4495),(67 1356.7538),(68 1368.6407),(69 1343.348),(70 1368.0424),(71 1354.5339),(72 1362.3336),(73 1360.5221),(74 1384.8892),(75 1372.4899),(76 1364.8422),(77 1362.1782),(78 1335.5836),(79 1352.789),
(1 1189.6552),(2 1267.3928),(3 1301.4005),(4 1310.1853),(5 1318.8469),(6 1307.8489),(7 1290.7638),(8 1300.1392),(9 1296.5903),(10 1290.7548),(11 1281.5867),(12 1307.2589),(13 1321.7485),(14 1301.6605),(15 1300.5249),(16 1290.5201),(17 1310.3453),(18 1297.5281),(19 1310.5635),(20 1298.8561),(21 1336.8944),(22 1301.689),(23 1265.1477),(24 1275.253),(25 1292.7474),(26 1307.8663),(27 1306.3827),(28 1322.2615),(29 1299.709),(30 1316.4021),(31 1312.8328),(32 1342.8982),(33 1332.4299),(34 1321.4425),(35 1320.8771),(36 1333.1355),(37 1328.0929),(38 1327.0748),(39 1323.8357),(40 1319.1178),(41 1339.1024),(42 1354.928),(43 1344.1359),(44 1349.822),(45 1361.2168),(46 1344.3849),(47 1335.8983),(48 1333.113),(49 1330.0524),(50 1314.1627),(51 1326.9993),(52 1323.3927),(53 1308.091),(54 1300.2465),(55 1307.0818),(56 1313.5458),(57 1324.3171),(58 1333.7197),(59 1304.1268),(60 1308.8755),(61 1299.777),(62 1290.4779),(63 1307.0878),(64 1299.9194),(65 1309.7498),(66 1318.1603),(67 1306.0378),(68 1310.5333),(69 1312.2197),(70 1311.3896),(71 1305.4274),(72 1301.1844),(73 1317.9995),(74 1330.125),(75 1331.413),(76 1330.2634),(77 1333.2338),(78 1307.6471),(79 1306.9604),
(1 1183.1824),(2 1244.5685),(3 1289.6697),(4 1280.8918),(5 1303.3196),(6 1287.2501),(7 1294.9014),(8 1278.8442),(9 1275.2142),(10 1275.2296),(11 1270.3429),(12 1276.0006),(13 1293.3962),(14 1304.6014),(15 1271.3904),(16 1281.516),(17 1278.0801),(18 1283.8998),(19 1301.8062),(20 1311.7588),(21 1311.4843),(22 1283.0132),(23 1252.3591),(24 1253.5607),(25 1262.6157),(26 1281.0759),(27 1301.3047),(28 1304.3735),(29 1297.9272),(30 1306.0908),(31 1306.2742),(32 1302.6116),(33 1314.2772),(34 1321.6318),(35 1306.5869),(36 1327.9362),(37 1316.127),(38 1305.7877),(39 1322.7773),(40 1305.9832),(41 1290.1207),(42 1299.3181),(43 1300.1346),(44 1300.9664),(45 1313.4174),(46 1309.468),(47 1309.6489),(48 1276.3124),(49 1298.449),(50 1305.5695),(51 1295.523),(52 1287.3776),(53 1274.5715),(54 1271.3492),(55 1271.7189),(56 1291.0402),(57 1293.5148),(58 1290.5103),(59 1267.7032),(60 1275.5441),(61 1271.0762),(62 1309.343),(63 1309.1346),(64 1300.1573),(65 1282.9298),(66 1287.8726),(67 1287.5709),(68 1312.3275),(69 1305.7157),(70 1302.6034),(71 1287.7632),(72 1295.5651),(73 1304.2241),(74 1312.3479),(75 1325.8727),(76 1310.408),(77 1301.5349),(78 1304.8094),(79 1288.0323),
(1 1159.234),(2 1237.5118),(3 1253.3813),(4 1261.2532),(5 1258.9746),(6 1257.4852),(7 1257.6338),(8 1253.1106),(9 1239.7612),(10 1254.179),(11 1250.6715),(12 1262.3544),(13 1242.3934),(14 1253.6276),(15 1249.0392),(16 1254.6781),(17 1267.8424),(18 1247.1768),(19 1249.771),(20 1268.0084),(21 1272.0734),(22 1256.8737),(23 1234.3184),(24 1240.872),(25 1245.6508),(26 1265.6274),(27 1267.1421),(28 1258.52),(29 1266.4419),(30 1259.3849),(31 1271.7933),(32 1270.5961),(33 1275.9534),(34 1279.6532),(35 1280.2021),(36 1281.715),(37 1279.5577),(38 1279.1422),(39 1284.936),(40 1281.6302),(41 1287.2006),(42 1280.8794),(43 1261.249),(44 1291.527),(45 1294.1393),(46 1283.837),(47 1280.5656),(48 1284.098),(49 1302.8374),(50 1270.5874),(51 1290.5143),(52 1300.9498),(53 1279.9509),(54 1280.1436),(55 1274.5714),(56 1273.4249),(57 1286.3665),(58 1281.9204),(59 1251.1399),(60 1275.5238),(61 1293.6736),(62 1294.1327),(63 1276.3901),(64 1267.579),(65 1265.8433),(66 1288.2921),(67 1295.2626),(68 1292.4816),(69 1274.1583),(70 1289.0847),(71 1252.8495),(72 1270.6365),(73 1271.3315),(74 1297.1107),(75 1303.9766),(76 1294.623),(77 1290.0942),(78 1281.3259),(79 1283.943),
(1 1129.125),(2 1238.8815),(3 1253.4927),(4 1241.8774),(5 1251.0947),(6 1257.4022),(7 1253.9297),(8 1248.8672),(9 1230.0662),(10 1242.364),(11 1249.3369),(12 1240.145),(13 1260.9258),(14 1259.1506),(15 1274.0311),(16 1259.2124),(17 1249.2723),(18 1266.5769),(19 1266.8016),(20 1257.8628),(21 1254.2399),(22 1258.4054),(23 1250.8358),(24 1227.3302),(25 1222.3164),(26 1233.9558),(27 1220.1074),(28 1237.401),(29 1239.979),(30 1247.0734),(31 1249.7437),(32 1267.0109),(33 1252.4631),(34 1255.0574),(35 1266.3909),(36 1254.8118),(37 1248.7268),(38 1254.0132),(39 1244.3424),(40 1265.1527),(41 1263.8567),(42 1271.964),(43 1261.8359),(44 1260.0483),(45 1253.6692),(46 1255.5734),(47 1244.7174),(48 1255.1649),(49 1252.6005),(50 1255.9686),(51 1250.0927),(52 1248.0579),(53 1226.907),(54 1222.0354),(55 1231.9381),(56 1230.7192),(57 1278.1115),(58 1277.2814),(59 1251.9319),(60 1253.1655),(61 1238.203),(62 1231.3748),(63 1237.2214),(64 1229.3359),(65 1241.0728),(66 1248.0112),(67 1241.1372),(68 1255.843),(69 1261.2905),(70 1273.7959),(71 1248.5627),(72 1251.5277),(73 1240.0938),(74 1286.4717),(75 1288.248),(76 1279.2574),(77 1272.0326),(78 1252.8113),(79 1248.6998),
(1 1094.2523),(2 1183.2628),(3 1205.8744),(4 1211.5953),(5 1211.6682),(6 1212.2828),(7 1192.598),(8 1202.7029),(9 1195.097),(10 1197.336),(11 1197.2239),(12 1205.3176),(13 1211.0542),(14 1211.0585),(15 1229.7252),(16 1214.6747),(17 1201.2179),(18 1215.969),(19 1210.3934),(20 1213.1387),(21 1233.524),(22 1220.4272),(23 1192.9927),(24 1189.9706),(25 1195.9199),(26 1206.5776),(27 1199.5292),(28 1205.4387),(29 1214.1238),(30 1212.6077),(31 1217.9261),(32 1227.5177),(33 1207.3362),(34 1220.2484),(35 1212.2198),(36 1215.6959),(37 1221.016),(38 1231.6487),(39 1219.5773),(40 1236.1012),(41 1228.7898),(42 1235.495),(43 1218.5762),(44 1233.4802),(45 1231.2015),(46 1207.563),(47 1235.3573),(48 1224.6586),(49 1200.4059),(50 1215.4839),(51 1224.3309),(52 1228.5975),(53 1204.7543),(54 1206.8312),(55 1203.2089),(56 1216.3096),(57 1209.8628),(58 1202.3905),(59 1202.2852),(60 1217.0598),(61 1208.077),(62 1223.6147),(63 1224.548),(64 1217.4412),(65 1219.0146),(66 1220.5731),(67 1234.1763),(68 1230.3566),(69 1201.2377),(70 1218.0116),(71 1197.5215),(72 1207.5833),(73 1201.5265),(74 1244.6522),(75 1231.1249),(76 1222.1024),(77 1218.2103),(78 1222.5814),(79 1214.7333),
(1 1052.096),(2 1138.3768),(3 1156.4916),(4 1141.5485),(5 1140.1133),(6 1151.533),(7 1159.8379),(8 1159.8357),(9 1134.6311),(10 1133.7532),(11 1115.212),(12 1125.6257),(13 1153.2491),(14 1154.7584),(15 1152.7153),(16 1148.0552),(17 1188.5974),(18 1170.984),(19 1184.7544),(20 1174.0646),(21 1181.8705),(22 1154.3661),(23 1154.8462),(24 1150.6816),(25 1157.1324),(26 1157.1858),(27 1179.8119),(28 1160.0234),(29 1175.9523),(30 1173.0717),(31 1171.9978),(32 1186.121),(33 1188.6669),(34 1163.3955),(35 1161.0725),(36 1166.3733),(37 1184.4437),(38 1189.1674),(39 1184.7974),(40 1183.695),(41 1183.4326),(42 1174.4535),(43 1153.5547),(44 1176.0094),(45 1179.4823),(46 1180.5502),(47 1182.951),(48 1162.6244),(49 1142.604),(50 1151.312),(51 1176.128),(52 1181.6794),(53 1155.7626),(54 1147.9279),(55 1157.022),(56 1159.9012),(57 1176.728),(58 1179.0819),(59 1146.5815),(60 1156.5707),(61 1140.5408),(62 1184.1888),(63 1162.043),(64 1156.3176),(65 1149.6337),(66 1175.7957),(67 1172.4017),(68 1179.7726),(69 1175.0348),(70 1156.902),(71 1171.6864),(72 1187.5741),(73 1166.009),(74 1193.3346),(75 1191.8875),(76 1184.8445),(77 1182.189),(78 1179.9077),(79 1180.1636),
(1 1050.8962),(2 1135.8097),(3 1156.4868),(4 1186.4596),(5 1179.3053),(6 1162.4266),(7 1147.785),(8 1139.5013),(9 1138.8773),(10 1140.7572),(11 1141.3265),(12 1150.1183),(13 1162.5327),(14 1164.8927),(15 1157.5145),(16 1147.9503),(17 1138.9536),(18 1146.5754),(19 1173.1606),(20 1180.11),(21 1182.4756),(22 1166.729),(23 1138.684),(24 1135.6075),(25 1132.8513),(26 1148.2396),(27 1142.6565),(28 1164.6147),(29 1158.2119),(30 1143.6233),(31 1162.254),(32 1171.2561),(33 1177.6162),(34 1155.73),(35 1164.2103),(36 1158.6895),(37 1162.065),(38 1165.7642),(39 1163.5795),(40 1162.2572),(41 1166.8217),(42 1172.5513),(43 1161.6804),(44 1170.1343),(45 1189.5122),(46 1182.8894),(47 1185.9939),(48 1183.7649),(49 1160.2999),(50 1176.0159),(51 1183.8469),(52 1180.8972),(53 1142.7871),(54 1142.4246),(55 1146.7667),(56 1161.5822),(57 1190.975),(58 1188.4299),(59 1182.6252),(60 1161.8235),(61 1171.3563),(62 1166.1311),(63 1156.5591),(64 1173.0848),(65 1187.32),(66 1182.4277),(67 1171.4631),(68 1181.8859),(69 1180.8842),(70 1170.617),(71 1165.7887),(72 1185.6802),(73 1175.6655),(74 1195.74),(75 1196.2922),(76 1195.4766),(77 1183.5653),(78 1160.9131),(79 1148.5919),
(1 1031.4756),(2 1119.1987),(3 1160.2826),(4 1136.742),(5 1126.0093),(6 1126.0005),(7 1136.4603),(8 1132.6956),(9 1133.952),(10 1131.7515),(11 1115.5603),(12 1113.8271),(13 1148.5077),(14 1159.3041),(15 1156.4006),(16 1138.5039),(17 1139.5017),(18 1140.0455),(19 1159.7007),(20 1160.8849),(21 1149.7424),(22 1129.9214),(23 1125.9323),(24 1122.0215),(25 1126.3657),(26 1138.1581),(27 1132.757),(28 1130.0879),(29 1146.7694),(30 1140.4988),(31 1145.5602),(32 1148.5269),(33 1150.1394),(34 1158.5581),(35 1150.5071),(36 1142.1189),(37 1154.8107),(38 1139.2831),(39 1157.4894),(40 1144.7726),(41 1148.4403),(42 1148.3866),(43 1164.9248),(44 1159.7365),(45 1158.066),(46 1179.4349),(47 1138.4823),(48 1144.525),(49 1115.629),(50 1150.6769),(51 1142.3138),(52 1139.8226),(53 1138.3573),(54 1120.9282),(55 1155.4497),(56 1141.2421),(57 1151.774),(58 1143.5712),(59 1122.3699),(60 1130.5402),(61 1135.6823),(62 1151.8934),(63 1157.8643),(64 1153.0726),(65 1157.265),(66 1139.9917),(67 1145.3811),(68 1146.7367),(69 1124.3401),(70 1135.685),(71 1139.8922),(72 1152.9817),(73 1155.6649),(74 1170.2708),(75 1174.8524),(76 1144.324),(77 1152.5995),(78 1145.816),(79 1165.927),
(1 1021.73047),(2 1107.0859),(3 1126.9049),(4 1135.2278),(5 1129.7614),(6 1120.0725),(7 1119.6432),(8 1134.2837),(9 1107.5566),(10 1107.7119),(11 1112.9098),(12 1102.6117),(13 1130.7905),(14 1128.0658),(15 1132.8108),(16 1120.1852),(17 1116.7871),(18 1136.8711),(19 1128.4977),(20 1133.8438),(21 1120.5509),(22 1148.9252),(23 1111.0011),(24 1112.0376),(25 1131.5273),(26 1152.2998),(27 1140.1749),(28 1162.7223),(29 1137.3256),(30 1128.7473),(31 1146.6388),(32 1147.3733),(33 1149.2299),(34 1153.2994),(35 1147.3003),(36 1142.495),(37 1147.7399),(38 1145.579),(39 1160.6102),(40 1146.8672),(41 1151.647),(42 1153.3354),(43 1163.2444),(44 1167.7208),(45 1149.8331),(46 1145.1267),(47 1140.8894),(48 1137.0554),(49 1132.5906),(50 1139.2683),(51 1130.2714),(52 1138.5968),(53 1135.8585),(54 1118.6642),(55 1122.7645),(56 1120.6555),(57 1142.357),(58 1135.9182),(59 1129.7059),(60 1137.6265),(61 1131.261),(62 1142.6172),(63 1135.8375),(64 1111.3334),(65 1126.3055),(66 1148.7234),(67 1153.0667),(68 1137.6613),(69 1147.5635),(70 1135.1447),(71 1123.0884),(72 1117.4962),(73 1145.7097),(74 1161.6981),(75 1169.4419),(76 1169.7194),(77 1164.6864),(78 1158.3541),(79 1164.9828),
(1 1011.3999),(2 1096.6539),(3 1115.1373),(4 1115.2391),(5 1121.4741),(6 1123.5095),(7 1126.3793),(8 1099.9114),(9 1120.907),(10 1095.7875),(11 1100.9955),(12 1102.9977),(13 1096.2898),(14 1114.3428),(15 1122.762),(16 1113.5201),(17 1093.5264),(18 1111.4824),(19 1120.4587),(20 1105.5258),(21 1116.974),(22 1102.6514),(23 1090.8241),(24 1087.1163),(25 1106.193),(26 1110.3561),(27 1089.7499),(28 1119.5743),(29 1119.4066),(30 1098.2911),(31 1112.7153),(32 1108.3038),(33 1110.5189),(34 1130.8517),(35 1138.5583),(36 1133.7179),(37 1136.6028),(38 1122.7756),(39 1128.3568),(40 1134.9883),(41 1131.8647),(42 1118.4071),(43 1134.9684),(44 1130.1123),(45 1141.7296),(46 1154.9424),(47 1152.5706),(48 1155.0907),(49 1132.5399),(50 1131.0327),(51 1135.3992),(52 1120.0914),(53 1110.4377),(54 1105.977),(55 1117.4705),(56 1125.0939),(57 1131.7015),(58 1134.4166),(59 1130.007),(60 1126.3927),(61 1120.9088),(62 1112.4824),(63 1132.6649),(64 1120.0645),(65 1114.2565),(66 1132.9775),(67 1130.977),(68 1143.8264),(69 1129.0027),(70 1134.8679),(71 1115.7465),(72 1131.6014),(73 1110.5371),(74 1131.1466),(75 1136.5458),(76 1124.6023),(77 1120.1858),(78 1119.2296),(79 1116.081),
(1 963.26135),(2 1030.2625),(3 1050.6302),(4 1052.4474),(5 1050.6588),(6 1056.0085),(7 1046.0985),(8 1032.2289),(9 1041.2037),(10 1055.4532),(11 1037.4506),(12 1054.2402),(13 1048.5009),(14 1058.2876),(15 1056.3418),(16 1057.9741),(17 1052.1854),(18 1083.45),(19 1075.841),(20 1068.7837),(21 1084.6326),(22 1073.3627),(23 1061.7894),(24 1056.3857),(25 1060.8928),(26 1070.6803),(27 1059.2314),(28 1069.9081),(29 1069.4949),(30 1067.8848),(31 1086.7224),(32 1084.6481),(33 1090.8726),(34 1086.6407),(35 1075.3727),(36 1072.7023),(37 1087.7478),(38 1093.9088),(39 1088.6698),(40 1085.471),(41 1077.5005),(42 1090.6458),(43 1088.6735),(44 1087.4199),(45 1082.5737),(46 1096.9167),(47 1074.4573),(48 1077.3081),(49 1073.7997),(50 1080.7347),(51 1085.1597),(52 1081.7415),(53 1056.8076),(54 1062.2588),(55 1059.6584),(56 1068.7512),(57 1067.3983),(58 1085.5127),(59 1065.2919),(60 1067.382),(61 1059.2653),(62 1065.5758),(63 1067.0313),(64 1059.9999),(65 1042.9098),(66 1068.9122),(67 1086.4363),(68 1093.1222),(69 1057.631),(70 1058.7152),(71 1071.5569),(72 1070.7015),(73 1078.1973),(74 1087.285),(75 1070.5153),(76 1085.5336),(77 1078.6005),(78 1073.793),(79 1080.8004),
