1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 203919.42),(2 562485.2),(3 882198.8),(4 1200133.1),(5 1582555),(6 1952062.1),(7 2259436.8),(8 2516771.8),(9 2739225.8),(10 3129988.8),(11 3495771),(12 3884250),(13 4244400.5),(14 4551337.5),(15 4840519.5),(16 5000094.5),(17 5108614.5),(18 5212156),(19 5323537.5),(20 5541835.5),(21 5705391.5),(22 5794377.5),(23 5936660.5),(24 6139368),(25 6366262.5),(26 6696866),(27 6971364.5),(28 7044243.5),(29 7078231.5),(30 6967235.5),(31 6751065.5),(32 6557044.5),(33 6369568.5),(34 6162994.5),(35 5896548),(36 5642412.5),(37 5586348.5),(38 5685145.5),(39 5605832),(40 5358024.5),(41 5190711),(42 5127028),(43 5095940.5),(44 5081890),(45 5224718.5),(46 5390680),(47 5469081.5),(48 5541716),(49 5728868.5),(50 5949642.5),(51 6123184.5),(52 6283025.5),(53 6391623.5),(54 6351994.5),(55 6389570.5),(56 6444578),(57 6553547.5),(58 6465238),(59 6408038.5),(60 6366084),(61 6554661.5),(62 6735674.5),(63 7012985.5),(64 7314306),(65 7440557.5),(66 7337004),(67 7294863.5),(68 7454207.5),(69 7659403.5),(70 7814478),(71 8050631.5),(72 8170805.5),(73 8279106),(74 8325474.5),(75 8217368),(76 8148937.5),(77 8345715.5),(78 8669792),(79 9033312),
(1 2222.9814),(2 3765.6982),(3 4334.135),(4 4371.4385),(5 4421.463),(6 4481.0703),(7 4606.452),(8 4534.4404),(9 4591.3677),(10 4712.5586),(11 4886.321),(12 4754.9883),(13 4707.084),(14 4670.3013),(15 4661.541),(16 4594.564),(17 4641.18),(18 4549.1987),(19 4556.371),(20 4624.767),(21 4835.134),(22 4719.878),(23 4621.2505),(24 4492.649),(25 4650.952),(26 4756.8555),(27 4818.016),(28 4715.656),(29 4810.9126),(30 4899.2427),(31 4932.7188),(32 4871.8257),(33 4911.5425),(34 4907.9995),(35 4836.595),(36 4764.076),(37 4758.8906),(38 4793.689),(39 4833.644),(40 4772.109),(41 4770.986),(42 4706.614),(43 4843.0664),(44 4745.273),(45 4744.505),(46 4736.268),(47 4777.3267),(48 4768.4956),(49 4920.12),(50 4878.4004),(51 4837.0933),(52 4690.0767),(53 4682.3813),(54 4621.0767),(55 4759.813),(56 4725.15),(57 4781.932),(58 4739.7876),(59 4699.6724),(60 4656.4263),(61 4737.5093),(62 4623.609),(63 4702.177),(64 4695.6143),(65 4757.4805),(66 4696.1265),(67 4739.61),(68 4765.8267),(69 4767.346),(70 4707.8906),(71 4833.928),(72 4823.0522),(73 4879.702),(74 4818.657),(75 4863.806),(76 4810.088),(77 4860.721),(78 4823.6514),(79 4861.534),
(1 2122.2478),(2 3718.7832),(3 4328.999),(4 4439.655),(5 4528.64),(6 4517.852),(7 4503.225),(8 4471.7017),(9 4579.41),(10 4673.39),(11 4761.4136),(12 4679.503),(13 4655.49),(14 4463.8374),(15 4468.7324),(16 4434.8994),(17 4425.416),(18 4239.2744),(19 4263.211),(20 4321.375),(21 4469.147),(22 4305.3525),(23 4269.3774),(24 4272.3765),(25 4454.2627),(26 4565.946),(27 4583.6563),(28 4446.8657),(29 4562.5376),(30 4549.209),(31 4555.308),(32 4456.6846),(33 4566.884),(34 4600.437),(35 4633.234),(36 4509.869),(37 4421.4746),(38 4393.16),(39 4412.4863),(40 4420.8535),(41 4508.9233),(42 4418.582),(43 4519.776),(44 4479.174),(45 4508.5425),(46 4493.8755),(47 4576.238),(48 4558.9604),(49 4603.275),(50 4576.7256),(51 4570.451),(52 4428.5376),(53 4537.7886),(54 4483.568),(55 4576.8384),(56 4561.4067),(57 4661.796),(58 4566.8223),(59 4502.7744),(60 4461.2983),(61 4540.596),(62 4461.318),(63 4494.752),(64 4371.13),(65 4498.579),(66 4588.7773),(67 4635.498),(68 4597.755),(69 4518.381),(70 4440.894),(71 4583.6753),(72 4637.8975),(73 4692.2563),(74 4579.872),(75 4667.0693),(76 4604.7793),(77 4659.4478),(78 4575.712),(79 4646.299),
(1 2058.413),(2 3558.472),(3 4253.403),(4 4314.1255),(5 4325.9473),(6 4262.287),(7 4382.091),(8 4376.9346),(9 4445.669),(10 4516),(11 4571.937),(12 4551.6533),(13 4610.8804),(14 4454.6846),(15 4427.7686),(16 4378.861),(17 4311.2554),(18 4187.6855),(19 4213.75),(20 4259.6973),(21 4437.8755),(22 4361.2134),(23 4356.456),(24 4310.2676),(25 4426.422),(26 4514.2744),(27 4514.896),(28 4293.8916),(29 4395.8228),(30 4362.0156),(31 4508.9),(32 4514.698),(33 4610.459),(34 4571.525),(35 4513.983),(36 4326.287),(37 4354.6143),(38 4357.124),(39 4385.311),(40 4344.543),(41 4407.2593),(42 4319.1616),(43 4477.5684),(44 4358.1157),(45 4283.924),(46 4178.6465),(47 4264.2495),(48 4323.7505),(49 4377.5864),(50 4383.3164),(51 4435.8716),(52 4378.9697),(53 4428.0244),(54 4320.239),(55 4316.3906),(56 4306.3623),(57 4467.951),(58 4398.266),(59 4352.8853),(60 4203.4365),(61 4310.5063),(62 4318.533),(63 4423.76),(64 4343.9917),(65 4501.331),(66 4485.255),(67 4503.6777),(68 4397.725),(69 4400.0747),(70 4373.9097),(71 4517.766),(72 4584.8623),(73 4651.688),(74 4494.163),(75 4609.515),(76 4525.682),(77 4693.8667),(78 4647.8594),(79 4636.593),
(1 1963.3534),(2 3378.1184),(3 3885.893),(4 3871.9868),(5 3939.7307),(6 3959.2664),(7 4033.486),(8 3918.1099),(9 4056.8423),(10 4099.566),(11 4186.774),(12 4180.12),(13 4219.576),(14 4152.228),(15 4144.1494),(16 4020.5454),(17 4066.5645),(18 3998.051),(19 3966.8357),(20 4013.5413),(21 4171.2495),(22 4051.2512),(23 4096.1187),(24 4058.1482),(25 4071.8506),(26 4098.1465),(27 4156.221),(28 3995.3228),(29 4052.9219),(30 4040.3872),(31 4130.7637),(32 4120.6484),(33 4150.3687),(34 4078.6157),(35 4036.9023),(36 3932.6184),(37 4033.2002),(38 4035.9922),(39 4077.9995),(40 3963.5344),(41 4070.2214),(42 4047.2676),(43 4110.9795),(44 3962.2483),(45 3983.2585),(46 3970.694),(47 4061.5417),(48 4068.4485),(49 4069.3142),(50 4039.0894),(51 4079.0552),(52 4024.0532),(53 4125.619),(54 4135.723),(55 4232.4526),(56 4173.635),(57 4211.9863),(58 4062.7908),(59 3969.6292),(60 3953.475),(61 4144.5034),(62 4077.2415),(63 4161.552),(64 4128.562),(65 4199.2227),(66 4139.251),(67 4125.759),(68 4108.7188),(69 4121.0664),(70 4134.723),(71 4245.813),(72 4267.5854),(73 4270.8794),(74 4165.2886),(75 4216.607),(76 4190.18),(77 4270.2046),(78 4231.8633),(79 4294.4565),
(1 1892.4249),(2 3158.0493),(3 3637.1606),(4 3641.589),(5 3675.5874),(6 3619.384),(7 3689.1401),(8 3677.5603),(9 3834.675),(10 3845.975),(11 3974.593),(12 3873.9048),(13 3942.9565),(14 3866.2),(15 3866.9343),(16 3752.288),(17 3808.051),(18 3833.9219),(19 3881.5652),(20 3833.8071),(21 3974.0967),(22 3871.958),(23 3795.1685),(24 3778.212),(25 3891.2898),(26 3893.9033),(27 3845.121),(28 3705.347),(29 3715.1526),(30 3717.3105),(31 3848.7983),(32 3849.1091),(33 3929.025),(34 3882.4854),(35 3872.8833),(36 3767.7996),(37 3875.917),(38 3784.8745),(39 3813.0088),(40 3777.769),(41 3913.4314),(42 3902.8472),(43 3906.78),(44 3750.6294),(45 3757.7979),(46 3809.183),(47 3889.3206),(48 3903.481),(49 3924.9407),(50 3964.0908),(51 4017.9163),(52 3910.8545),(53 4009.9534),(54 4004.4983),(55 4088.6233),(56 4059.156),(57 4148.9346),(58 4002.9478),(59 3907.9712),(60 3878.9336),(61 3981.1716),(62 3933.0723),(63 4082.4392),(64 4032.107),(65 4008.9885),(66 3840.5696),(67 3909.3777),(68 3890.3435),(69 3900.712),(70 3925),(71 3999.1543),(72 3997.2886),(73 4049.0151),(74 3984.7512),(75 3964.4841),(76 3878.1396),(77 3943.9858),(78 3965.602),(79 4033.457),
(1 1827.8407),(2 3022.463),(3 3439.9717),(4 3461.5198),(5 3511.7234),(6 3443.9336),(7 3534.0193),(8 3521.8774),(9 3555.7664),(10 3551.9568),(11 3678.8284),(12 3604.453),(13 3608.371),(14 3461.3936),(15 3439.6108),(16 3411.9639),(17 3462.2927),(18 3431.9634),(19 3421.6753),(20 3445.8022),(21 3639.7693),(22 3577.2024),(23 3448.1638),(24 3437.7546),(25 3529.799),(26 3620.1892),(27 3573.663),(28 3424.1008),(29 3450.4836),(30 3556.3845),(31 3654.6577),(32 3611.3862),(33 3662.3594),(34 3665.8552),(35 3663.7844),(36 3599.0776),(37 3626.9385),(38 3578.3193),(39 3600.0303),(40 3519.0303),(41 3629.0676),(42 3644.4917),(43 3611.6199),(44 3454.9492),(45 3495.124),(46 3505.6438),(47 3620.16),(48 3621.113),(49 3669.5781),(50 3636.0562),(51 3659.2112),(52 3577.7437),(53 3639.1277),(54 3560.632),(55 3554.4087),(56 3613.4644),(57 3762.3835),(58 3656.8574),(59 3630.4534),(60 3624.7551),(61 3721.6294),(62 3659.278),(63 3718.2568),(64 3737.3982),(65 3805.7876),(66 3703.1194),(67 3678.7788),(68 3609.1003),(69 3622.5742),(70 3562.4087),(71 3603.1318),(72 3614.5818),(73 3660.7341),(74 3640.6504),(75 3666.6611),(76 3622.809),(77 3651.6323),(78 3638.722),(79 3692.1626),
(1 1752.8685),(2 2848.6848),(3 3265.2834),(4 3248.7283),(5 3306.9631),(6 3276.1484),(7 3319.5854),(8 3320.555),(9 3409.9895),(10 3358.5894),(11 3409.9998),(12 3368.8152),(13 3422.3118),(14 3384.457),(15 3364.7144),(16 3319.4187),(17 3377.1108),(18 3339.0374),(19 3427.4587),(20 3408.3389),(21 3481.2847),(22 3395.6067),(23 3348.0251),(24 3372.2217),(25 3507.1611),(26 3587.139),(27 3563.544),(28 3384.1206),(29 3460.5908),(30 3519.399),(31 3591.4136),(32 3480.0684),(33 3551.215),(34 3543.599),(35 3609.5916),(36 3517.7205),(37 3529.9766),(38 3517.393),(39 3598.4688),(40 3574.1313),(41 3616.7603),(42 3574.8237),(43 3524.3003),(44 3425.6682),(45 3478.8145),(46 3445.8274),(47 3534.2012),(48 3498.6038),(49 3554.704),(50 3562.33),(51 3529.7737),(52 3460.2573),(53 3534.1194),(54 3463.547),(55 3543.7422),(56 3494.1836),(57 3571.652),(58 3439.748),(59 3398.395),(60 3418.461),(61 3502.0964),(62 3466.5635),(63 3534.7642),(64 3494.0571),(65 3544.5527),(66 3425.5498),(67 3441.2214),(68 3425.2878),(69 3489.6714),(70 3398.5508),(71 3389.2942),(72 3389.5994),(73 3525.4714),(74 3511.923),(75 3572.2092),(76 3497.2097),(77 3554.9285),(78 3554.3506),(79 3619.946),
(1 1700.82),(2 2785.4402),(3 3214.7559),(4 3240.072),(5 3229.517),(6 3209.5986),(7 3219.039),(8 3196.2214),(9 3268.4834),(10 3205.542),(11 3285.3381),(12 3280.6877),(13 3305.4082),(14 3207.7976),(15 3195.9968),(16 3171.6196),(17 3304.2988),(18 3281.5007),(19 3261.109),(20 3236.2764),(21 3360.2278),(22 3296.058),(23 3281.0886),(24 3245.969),(25 3297.3542),(26 3365.313),(27 3373.7478),(28 3199.265),(29 3248.9612),(30 3302.906),(31 3343.4238),(32 3326.5723),(33 3378.6094),(34 3370.9502),(35 3453.9336),(36 3364.0432),(37 3382.116),(38 3291.7156),(39 3369.3972),(40 3328.0684),(41 3402.467),(42 3406.7427),(43 3330.4753),(44 3271.0317),(45 3289.0896),(46 3279.6458),(47 3451.6677),(48 3408.037),(49 3446.0457),(50 3468.5342),(51 3511.9175),(52 3406.5195),(53 3384.8423),(54 3396.7788),(55 3519.3167),(56 3453.7866),(57 3474.935),(58 3431.262),(59 3465.7424),(60 3421.2656),(61 3483.0654),(62 3418.757),(63 3490.2544),(64 3514.0547),(65 3496.7),(66 3381.9138),(67 3392.1755),(68 3353.3687),(69 3427.6973),(70 3368.6523),(71 3391.911),(72 3330.1873),(73 3392.3923),(74 3434.8906),(75 3514.5896),(76 3435.95),(77 3498.637),(78 3478.0535),(79 3467.9368),
(1 1555.2126),(2 2582.3884),(3 2959.8657),(4 2965.9646),(5 3013.003),(6 3002.7134),(7 3020.7183),(8 3010.4927),(9 3107.5088),(10 3022.4475),(11 3088.3022),(12 3045.0803),(13 3078.9468),(14 2991.244),(15 3000.3496),(16 3029.2947),(17 3167.2876),(18 3105.8792),(19 3041.0403),(20 3001.5461),(21 3100.585),(22 3097.9846),(23 3039.7063),(24 3025.2192),(25 3129.724),(26 3142.85),(27 3172.4512),(28 3017.8694),(29 3057.348),(30 3059.6838),(31 3155.7832),(32 3149.552),(33 3237.305),(34 3122.958),(35 3110.7903),(36 3021.354),(37 3021.2888),(38 3054.9724),(39 3161.8098),(40 3082.989),(41 3163.885),(42 3159.3557),(43 3068.916),(44 3031.4253),(45 3112.6755),(46 3079.5981),(47 3194.9233),(48 3152.785),(49 3200.4797),(50 3161.7212),(51 3180.7598),(52 3132.8335),(53 3141.1025),(54 3225.299),(55 3271.893),(56 3157.377),(57 3242.3464),(58 3203.4866),(59 3186.0247),(60 3141.2412),(61 3208.418),(62 3187.356),(63 3266.5542),(64 3293.3005),(65 3292.7124),(66 3238.4905),(67 3251.6848),(68 3226.29),(69 3306.6177),(70 3254.714),(71 3213.7686),(72 3119.385),(73 3142.903),(74 3147.3398),(75 3242.229),(76 3256.0308),(77 3276.3076),(78 3232.6682),(79 3258.3948),
(1 1557.4204),(2 2602.23),(3 2992.8538),(4 2921.5193),(5 2946.8064),(6 2902.1226),(7 2929.2422),(8 2991.9014),(9 3086.3242),(10 3005.9644),(11 3015.7512),(12 2946.7798),(13 2959.8896),(14 2975.92),(15 3007.874),(16 3028.1519),(17 3100.9392),(18 3059.073),(19 3050.179),(20 3063.6987),(21 3116.748),(22 3041.0095),(23 2972.351),(24 2978.787),(25 3066.2388),(26 3068.1826),(27 3072.3257),(28 2970.8445),(29 2945.8528),(30 2984.9768),(31 3097.4358),(32 3088.1384),(33 3134.86),(34 3105.1975),(35 3104.0178),(36 3052.0034),(37 3058.642),(38 3114.7656),(39 3194.2449),(40 3094.232),(41 3142.1956),(42 3103.888),(43 3022.5427),(44 3002.8867),(45 3098.003),(46 3087.7788),(47 3155.447),(48 3149.2876),(49 3217.1897),(50 3188.7234),(51 3238.888),(52 3171.6196),(53 3155.0046),(54 3150.7683),(55 3182.9182),(56 3136.0745),(57 3229.464),(58 3181.6345),(59 3154.492),(60 3100.2666),(61 3174.3254),(62 3153.679),(63 3285.4802),(64 3334.1865),(65 3324.4749),(66 3181.2893),(67 3136.3706),(68 3119.673),(69 3219.3765),(70 3241.567),(71 3187.3804),(72 3072.3284),(73 3071.7195),(74 3059.0994),(75 3142.1414),(76 3159.0793),(77 3222.2966),(78 3234.2283),(79 3204.8535),
(1 1561.704),(2 2487.856),(3 2849.1104),(4 2825.5442),(5 2828.3635),(6 2753.0693),(7 2782.8945),(8 2753.9167),(9 2851.2014),(10 2871.6733),(11 2880.9497),(12 2819.6062),(13 2889.7559),(14 2832.9766),(15 2843.053),(16 2861.3015),(17 2912.4739),(18 2853.4597),(19 2917.1182),(20 2938.6467),(21 2928.351),(22 2867.5757),(23 2835.5095),(24 2796.7007),(25 2917.9126),(26 2924.121),(27 2901.9534),(28 2877.3538),(29 2851.4783),(30 2842.9282),(31 2964.6982),(32 2961.0815),(33 2982.6338),(34 2912.348),(35 2933.7244),(36 2892.7893),(37 2961.2058),(38 2984.3865),(39 3068.3213),(40 2945.1582),(41 2979.8545),(42 2962.6323),(43 2924.9685),(44 2861.4932),(45 2895.5583),(46 2915.4966),(47 2998.551),(48 2985.3042),(49 3048.5425),(50 3002.6794),(51 3062.4878),(52 2953.1875),(53 2980.1943),(54 2989.5466),(55 3005.701),(56 2966.1982),(57 2994.214),(58 2912.5127),(59 2951.062),(60 2966.2769),(61 2970.647),(62 2891.8943),(63 2965.1418),(64 3010.139),(65 3024.739),(66 2974.0894),(67 2934.3472),(68 2902.3223),(69 2999.5256),(70 3034.637),(71 3002.0698),(72 2912.519),(73 2946.5718),(74 2933.8906),(75 3014.666),(76 2996.1956),(77 3020.7722),(78 3004.589),(79 3070.148),
(1 1480.9479),(2 2371.2437),(3 2665.2612),(4 2649.045),(5 2695.9011),(6 2680.4238),(7 2738.189),(8 2692.6467),(9 2748.0305),(10 2741.1584),(11 2730.1472),(12 2715.8494),(13 2794.7324),(14 2707.9993),(15 2746.2144),(16 2729.488),(17 2757.392),(18 2719.799),(19 2746.967),(20 2744.6458),(21 2786.5295),(22 2767.2183),(23 2780.9846),(24 2750.8147),(25 2850.5823),(26 2864.4211),(27 2867.7666),(28 2742.4202),(29 2775.9868),(30 2774.393),(31 2835.9663),(32 2860.9663),(33 2897.132),(34 2803.7708),(35 2821.286),(36 2781.7722),(37 2800.7004),(38 2819.8726),(39 2896.726),(40 2858.579),(41 2898.6697),(42 2919.0408),(43 2807.5222),(44 2712.8997),(45 2771.3755),(46 2783.426),(47 2856.3206),(48 2862.2656),(49 2914.2559),(50 2856.404),(51 2825.094),(52 2745.2913),(53 2713.8323),(54 2736.7908),(55 2795.5066),(56 2798.3704),(57 2827.2422),(58 2747.8267),(59 2798.896),(60 2807.7314),(61 2838.6663),(62 2785.3699),(63 2789.5918),(64 2799.738),(65 2822.545),(66 2791.0298),(67 2820.1377),(68 2816.8796),(69 2874.2468),(70 2809.8076),(71 2812.5945),(72 2764.5166),(73 2806.3948),(74 2831.9941),(75 2892.6284),(76 2823.38),(77 2886.5193),(78 2899.1187),(79 2916.8784),
(1 1406.7555),(2 2263.71),(3 2545.2188),(4 2538.1038),(5 2561.5903),(6 2582.1453),(7 2642.9966),(8 2618.8088),(9 2681.0964),(10 2677.332),(11 2689.2344),(12 2686.6665),(13 2723.8542),(14 2650.2986),(15 2669.3972),(16 2614.6965),(17 2616.7583),(18 2562.1436),(19 2587.2778),(20 2622.0356),(21 2737.81),(22 2688.8093),(23 2646.0793),(24 2659.3052),(25 2729.3906),(26 2681.6567),(27 2690.063),(28 2599.784),(29 2613.9224),(30 2639.4907),(31 2698.222),(32 2707.2231),(33 2724.6548),(34 2705.5706),(35 2698.8625),(36 2642.2144),(37 2688.2358),(38 2695.0627),(39 2766.177),(40 2706.8452),(41 2765.6057),(42 2742.9155),(43 2699.9175),(44 2644.8306),(45 2670.6958),(46 2668.201),(47 2706.3706),(48 2741.6677),(49 2795.3213),(50 2730.944),(51 2762.1619),(52 2726.781),(53 2684.067),(54 2627.571),(55 2687.741),(56 2745.3318),(57 2806.9602),(58 2747.2021),(59 2819.0007),(60 2821.852),(61 2818.3901),(62 2739.1355),(63 2721.9766),(64 2650.2107),(65 2717.4656),(66 2707.2979),(67 2734.1348),(68 2693.257),(69 2793.2744),(70 2746.3787),(71 2743.874),(72 2724.496),(73 2780.4578),(74 2775.3118),(75 2821.9448),(76 2800.0876),(77 2839.4932),(78 2806.7188),(79 2848.6462),
(1 1361.7266),(2 2112.6628),(3 2335.1714),(4 2358.813),(5 2396.7075),(6 2431.636),(7 2485.6614),(8 2438.5132),(9 2529.3196),(10 2499.9993),(11 2512.729),(12 2489.9167),(13 2499.0505),(14 2449.5894),(15 2476.3577),(16 2445.814),(17 2464.381),(18 2420.6426),(19 2430.2505),(20 2442.8796),(21 2544.9495),(22 2535.1367),(23 2493.6516),(24 2487.6501),(25 2547.1436),(26 2499.8245),(27 2501.4697),(28 2417.7158),(29 2482.078),(30 2486.9238),(31 2528.599),(32 2516.697),(33 2512.7888),(34 2535.6492),(35 2559.7874),(36 2511.0564),(37 2514.2266),(38 2551.8655),(39 2659.9304),(40 2560.7268),(41 2565.2168),(42 2542.6016),(43 2552.2463),(44 2489.0007),(45 2475.1702),(46 2480.2798),(47 2518.2405),(48 2553.7478),(49 2628.4617),(50 2585.8516),(51 2555.117),(52 2524.6729),(53 2565.137),(54 2518.4922),(55 2563.0696),(56 2592.7473),(57 2667.1785),(58 2656.6333),(59 2664.3567),(60 2614.9495),(61 2602.6343),(62 2584.1218),(63 2593.304),(64 2528.8015),(65 2578.0798),(66 2525.1113),(67 2571.502),(68 2552.824),(69 2578.3245),(70 2525.7898),(71 2519.669),(72 2501.083),(73 2560.7793),(74 2544.9934),(75 2561.599),(76 2569.91),(77 2644.7825),(78 2607.8743),(79 2641.166),
(1 1316.4441),(2 2007.9998),(3 2222.4287),(4 2234.6372),(5 2268.0396),(6 2259.127),(7 2277.6543),(8 2264.5625),(9 2331.4856),(10 2335.318),(11 2384.4792),(12 2371.6968),(13 2392.2102),(14 2351.2217),(15 2356.8142),(16 2355.2146),(17 2359.835),(18 2316.3557),(19 2325.8386),(20 2377.4114),(21 2437.973),(22 2398.7922),(23 2357.308),(24 2346.9355),(25 2413.6548),(26 2367.0688),(27 2344.3372),(28 2288.0613),(29 2313.9185),(30 2328.0527),(31 2363.4343),(32 2358.0828),(33 2395.3137),(34 2371.7356),(35 2380.0847),(36 2334.2349),(37 2371.5388),(38 2383.4717),(39 2399.5728),(40 2390.6665),(41 2464.7495),(42 2459.649),(43 2448.5872),(44 2417.5745),(45 2449.5862),(46 2420.622),(47 2433.043),(48 2440.2493),(49 2494.194),(50 2486.6702),(51 2489.2888),(52 2431.0762),(53 2437.807),(54 2407.7148),(55 2470.4844),(56 2525.324),(57 2584.9775),(58 2515.6714),(59 2516.615),(60 2488.7705),(61 2527.541),(62 2458.5823),(63 2435.9578),(64 2388.0415),(65 2455.8862),(66 2437.449),(67 2483.6697),(68 2455.9055),(69 2511.087),(70 2445.4727),(71 2423.7754),(72 2403.4204),(73 2449.1233),(74 2405.967),(75 2421.4473),(76 2457.526),(77 2505.037),(78 2482.672),(79 2563.3513),
(1 1232.5809),(2 1919.1069),(3 2099.042),(4 2062.3855),(5 2125.7322),(6 2166.2366),(7 2159.752),(8 2117.566),(9 2144.2034),(10 2143.0461),(11 2204.964),(12 2198.7478),(13 2223.932),(14 2170.0552),(15 2156.9146),(16 2163.8428),(17 2217.9512),(18 2190.1963),(19 2170.2651),(20 2193.0376),(21 2255.568),(22 2209.5837),(23 2163.0552),(24 2153.826),(25 2214.853),(26 2188.7842),(27 2165.5745),(28 2095.8389),(29 2174.3145),(30 2165.4822),(31 2232.3176),(32 2166.7253),(33 2206.7114),(34 2243.0732),(35 2273.333),(36 2224.456),(37 2239.3464),(38 2203.479),(39 2201.8708),(40 2175.14),(41 2225.6724),(42 2217.0574),(43 2237.4607),(44 2166.0012),(45 2175.4133),(46 2173.7517),(47 2185.973),(48 2193.4958),(49 2264.7234),(50 2240.1875),(51 2251.9111),(52 2204.5154),(53 2231.2249),(54 2219.8416),(55 2239.7932),(56 2264.1748),(57 2299.991),(58 2244.0093),(59 2283.2483),(60 2261.2942),(61 2325.6106),(62 2288.1453),(63 2281.8794),(64 2243.0066),(65 2302.5781),(66 2301.5876),(67 2304.195),(68 2290.4045),(69 2322.4473),(70 2297.4988),(71 2300.7373),(72 2301.2373),(73 2336.2122),(74 2294.4043),(75 2292.6128),(76 2267.9604),(77 2331.4639),(78 2308.1257),(79 2357.6763),
