1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 125532.44),(2 330899.5),(3 533528.3),(4 671539.4),(5 781025.2),(6 826375.8),(7 848769.25),(8 849983.3),(9 864400),(10 870045.3),(11 945882.06),(12 1082322.9),(13 1293698),(14 1429689),(15 1480331.6),(16 1516328.9),(17 1531582.4),(18 1515638.9),(19 1508701),(20 1542109.5),(21 1668104.4),(22 1838491.1),(23 2044954.1),(24 2421650),(25 2610164.8),(26 2742784.5),(27 2869363.3),(28 2941926.8),(29 2950701.8),(30 3012155.3),(31 3114694.8),(32 3226548),(33 3281233.8),(34 3376559),(35 3563459.3),(36 3765285.8),(37 3907110.8),(38 3932464.3),(39 3800231.8),(40 3639756.3),(41 3476276),(42 3331852.3),(43 3293750),(44 3349802.8),(45 3343506),(46 3327054.8),(47 3204754),(48 3008387.8),(49 2764411.8),(50 2548973.8),(51 2412121),(52 2320958.8),(53 2282280.3),(54 2266401.3),(55 2312312.8),(56 2280229.5),(57 2212598.8),(58 2088765.6),(59 1894296.4),(60 1726698.4),(61 1622128.1),(62 1592589.4),(63 1639042),(64 1700575.1),(65 1840819.6),(66 1889828.4),(67 1864233.5),(68 1863196.1),(69 1924995.5),(70 1899298.5),(71 1857466.6),(72 1824599.1),(73 1863929.4),(74 1959504.9),(75 2206991.5),(76 2410387.3),(77 2694151),(78 2874172.8),(79 2964740),
(1 201.95813),(2 259.54053),(3 285.49762),(4 302.2319),(5 315.86975),(6 320.3168),(7 316.65778),(8 319.87103),(9 323.24396),(10 325.0292),(11 330.26422),(12 335.7921),(13 336.80826),(14 335.68683),(15 340.3847),(16 340.60303),(17 341.47424),(18 340.67517),(19 341.73132),(20 340.63263),(21 339.84818),(22 338.96548),(23 343.4183),(24 344.15),(25 343.41614),(26 343.85062),(27 346.6992),(28 343.80518),(29 344.48428),(30 349.27188),(31 347.41272),(32 351.2822),(33 349.8004),(34 348.6748),(35 345.87866),(36 345.7503),(37 350.2421),(38 347.08597),(39 348.3733),(40 348.91885),(41 345.00372),(42 348.52808),(43 348.65494),(44 355.03418),(45 350.82776),(46 354.00183),(47 353.30988),(48 354.6626),(49 357.1811),(50 359.4015),(51 358.41342),(52 361.10907),(53 355.01852),(54 356.363),(55 353.20978),(56 354.13327),(57 356.97653),(58 356.55478),(59 354.30432),(60 351.69745),(61 353.80487),(62 351.40927),(63 356.81503),(64 356.34848),(65 361.5358),(66 361.10092),(67 360.27243),(68 358.6314),(69 360.32132),(70 358.8297),(71 359.77325),(72 358.62445),(73 359.81915),(74 361.47507),(75 363.03796),(76 362.85306),(77 362.97345),(78 359.26804),(79 358.5324),
(1 203.54771),(2 261.36313),(3 288.01855),(4 302.24594),(5 310.45273),(6 316.1772),(7 317.617),(8 321.61545),(9 324.89615),(10 330.5822),(11 330.158),(12 331.10403),(13 334.17203),(14 336.9408),(15 338.54575),(16 336.03162),(17 339.6111),(18 343.11752),(19 343.39603),(20 340.8531),(21 343.70428),(22 341.0217),(23 344.2872),(24 345.73273),(25 344.06592),(26 343.5066),(27 345.96143),(28 346.7035),(29 349.01022),(30 349.21216),(31 354.80484),(32 353.12964),(33 349.8251),(34 354.26755),(35 356.25732),(36 354.5919),(37 356.97882),(38 357.3565),(39 358.31116),(40 361.74292),(41 353.12042),(42 353.55402),(43 352.81052),(44 356.18777),(45 355.68964),(46 361.33643),(47 361.4815),(48 364.59265),(49 360.23712),(50 362.49518),(51 360.36313),(52 356.88937),(53 360.3121),(54 363.08987),(55 361.21494),(56 355.8923),(57 356.93582),(58 356.73724),(59 358.99164),(60 353.0803),(61 354.08447),(62 352.10748),(63 355.28537),(64 353.14966),(65 357.91373),(66 360.5731),(67 360.01007),(68 357.1794),(69 357.31613),(70 354.29532),(71 352.34396),(72 348.91284),(73 352.515),(74 353.60837),(75 357.4708),(76 357.89667),(77 358.55746),(78 355.80423),(79 355.11017),
(1 199.87311),(2 261.86954),(3 282.238),(4 291.78445),(5 298.41022),(6 304.18616),(7 305.82928),(8 310.79135),(9 313.48334),(10 319.01657),(11 322.24637),(12 328.04327),(13 328.15308),(14 329.2044),(15 335.81152),(16 337.55316),(17 340.3255),(18 336.4134),(19 337.57782),(20 334.08228),(21 335.05222),(22 344.08542),(23 342.4098),(24 340.641),(25 344.78903),(26 343.10663),(27 343.94406),(28 342.99603),(29 345.24384),(30 342.14423),(31 344.32254),(32 344.43597),(33 344.13538),(34 346.66647),(35 348.24557),(36 348.09518),(37 350.46198),(38 356.64716),(39 354.3389),(40 355.80545),(41 351.72318),(42 353.05884),(43 353.69104),(44 353.48083),(45 357.33948),(46 357.136),(47 355.93948),(48 358.75012),(49 357.28687),(50 357.05573),(51 355.8075),(52 357.9102),(53 358.01215),(54 358.0897),(55 358.41223),(56 358.44553),(57 356.8341),(58 353.30222),(59 354.69977),(60 350.44403),(61 355.4882),(62 355.95572),(63 356.43295),(64 348.37723),(65 348.3328),(66 352.40164),(67 353.59366),(68 348.9078),(69 348.24774),(70 350.2648),(71 347.38477),(72 346.82352),(73 346.56628),(74 346.56262),(75 352.23465),(76 348.09375),(77 350.1535),(78 348.87164),(79 348.33838),
(1 196.3677),(2 252.58887),(3 275.59973),(4 290.13046),(5 296.47876),(6 302.76578),(7 303.08212),(8 306.51895),(9 312.52353),(10 315.1868),(11 318.591),(12 315.945),(13 318.2809),(14 317.2091),(15 322.55536),(16 323.8173),(17 325.80142),(18 328.84967),(19 327.33817),(20 326.28464),(21 326.86252),(22 327.21942),(23 325.47006),(24 324.30292),(25 326.20062),(26 323.40396),(27 326.78622),(28 323.18314),(29 326.8245),(30 325.35153),(31 330.345),(32 329.30417),(33 327.82724),(34 329.99902),(35 331.68597),(36 331.6715),(37 332.2465),(38 334.8999),(39 333.98694),(40 333.22104),(41 329.35165),(42 328.53528),(43 330.62286),(44 333.5821),(45 333.4263),(46 332.44058),(47 336.8489),(48 335.1902),(49 333.62912),(50 337.13083),(51 336.59024),(52 336.66324),(53 335.50558),(54 338.40048),(55 337.10034),(56 334.5032),(57 336.63416),(58 337.3558),(59 336.926),(60 332.56345),(61 335.49756),(62 332.20456),(63 332.50583),(64 335.40854),(65 334.09045),(66 332.19785),(67 336.21747),(68 334.75766),(69 335.4601),(70 331.16086),(71 332.32047),(72 334.67615),(73 336.34735),(74 337.62683),(75 340.5866),(76 341.07687),(77 346.18323),(78 345.04376),(79 341.7712),
(1 195.70537),(2 251.65758),(3 271.7229),(4 283.7573),(5 292.601),(6 300.31296),(7 301.9906),(8 304.4374),(9 309.30225),(10 314.54224),(11 318.84595),(12 317.5996),(13 320.6766),(14 323.4256),(15 326.39075),(16 324.32416),(17 330.6811),(18 332.37195),(19 333.21024),(20 330.9288),(21 333.15375),(22 334.58792),(23 336.77057),(24 337.27084),(25 336.81836),(26 336.33035),(27 344.03473),(28 339.63986),(29 338.9484),(30 340.47742),(31 337.3397),(32 337.64685),(33 335.11365),(34 339.07217),(35 336.75342),(36 338.45178),(37 340.07498),(38 341.30502),(39 343.1603),(40 343.44278),(41 340.717),(42 339.05817),(43 340.17126),(44 342.1574),(45 341.64078),(46 346.9144),(47 345.9482),(48 346.59305),(49 343.65097),(50 341.86243),(51 340.44815),(52 342.11053),(53 342.69336),(54 341.8912),(55 341.8883),(56 341.10626),(57 338.88513),(58 339.02008),(59 341.77548),(60 337.08997),(61 335.5315),(62 336.67017),(63 336.28284),(64 333.35983),(65 331.52713),(66 333.32492),(67 339.4327),(68 338.18976),(69 338.57965),(70 337.93402),(71 335.47925),(72 336.91647),(73 338.6138),(74 334.9381),(75 339.42267),(76 335.5783),(77 340.7456),(78 337.45154),(79 338.99252),
(1 187.27121),(2 243.72375),(3 263.37823),(4 278.09668),(5 286.3394),(6 295.02127),(7 290.95264),(8 293.66782),(9 299.00266),(10 301.78983),(11 305.73276),(12 307.4324),(13 308.57297),(14 311.52222),(15 318.24252),(16 316.78638),(17 320.5355),(18 317.57043),(19 316.37018),(20 319.2697),(21 315.9857),(22 321.09818),(23 320.55884),(24 320.44162),(25 321.88882),(26 318.10843),(27 322.22586),(28 323.25476),(29 327.87476),(30 329.7579),(31 328.11847),(32 329.86322),(33 327.19043),(34 326.47958),(35 329.4092),(36 330.54633),(37 327.00085),(38 329.3963),(39 328.2254),(40 329.1963),(41 327.38113),(42 331.31528),(43 330.51456),(44 331.1829),(45 331.18964),(46 335.50757),(47 331.28586),(48 333.09982),(49 330.8467),(50 331.24557),(51 330.6062),(52 329.35733),(53 329.2016),(54 331.01492),(55 334.1368),(56 330.73398),(57 333.41208),(58 330.83865),(59 329.44647),(60 330.33926),(61 333.52826),(62 329.93884),(63 330.01657),(64 326.1824),(65 328.06464),(66 328.11862),(67 329.32907),(68 327.6493),(69 326.78586),(70 324.76056),(71 322.74478),(72 323.84),(73 329.9189),(74 328.5432),(75 330.82602),(76 329.22073),(77 328.33975),(78 326.75623),(79 327.85254),
(1 183.56812),(2 240.07784),(3 263.98837),(4 276.83484),(5 285.2539),(6 290.16446),(7 289.31787),(8 293.74954),(9 299.1517),(10 303.74704),(11 304.2154),(12 302.7897),(13 303.14053),(14 308.65445),(15 312.59784),(16 309.55286),(17 311.66678),(18 309.05228),(19 313.13388),(20 313.05463),(21 316.1595),(22 317.86633),(23 315.10483),(24 312.6233),(25 313.83704),(26 311.32233),(27 315.9029),(28 316.7098),(29 315.79178),(30 318.74146),(31 318.83362),(32 318.08197),(33 316.21228),(34 322.43927),(35 319.36853),(36 320.52582),(37 318.90622),(38 320.6655),(39 319.37393),(40 315.88953),(41 315.2647),(42 320.69754),(43 321.45157),(44 320.7084),(45 323.98584),(46 326.8949),(47 321.01904),(48 323.9324),(49 320.33057),(50 319.3163),(51 320.20514),(52 317.27896),(53 318.77505),(54 320.053),(55 320.0704),(56 318.66016),(57 319.66785),(58 319.32272),(59 318.91104),(60 319.84604),(61 322.70084),(62 318.11374),(63 318.07196),(64 319.19266),(65 320.17847),(66 320.74423),(67 323.66904),(68 320.88226),(69 319.93253),(70 322.01736),(71 321.89627),(72 322.9981),(73 323.3433),(74 322.81628),(75 327.0666),(76 321.58752),(77 324.03546),(78 323.25552),(79 326.8522),
(1 183.29343),(2 236.06801),(3 253.83156),(4 269.6025),(5 277.32202),(6 280.66833),(7 282.50336),(8 288.57245),(9 293.84402),(10 296.3221),(11 297.79416),(12 300.8527),(13 303.42294),(14 310.24362),(15 312.54248),(16 314.43768),(17 310.4727),(18 309.86432),(19 312.92975),(20 312.90408),(21 311.50607),(22 313.14993),(23 317.56442),(24 315.36612),(25 316.79007),(26 315.04837),(27 318.93332),(28 319.23987),(29 322.57513),(30 325.13162),(31 324.44342),(32 322.99796),(33 320.66974),(34 323.68668),(35 322.5598),(36 322.03116),(37 325.0297),(38 330.71432),(39 324.61636),(40 324.80194),(41 324.63824),(42 327.92972),(43 325.93875),(44 328.66486),(45 325.502),(46 329.91287),(47 330.02423),(48 329.99466),(49 329.5041),(50 330.46585),(51 327.14993),(52 328.5735),(53 327.11218),(54 326.81567),(55 328.9717),(56 326.9866),(57 330.0004),(58 327.96774),(59 326.86768),(60 325.41693),(61 322.79666),(62 319.94122),(63 320.14767),(64 321.3067),(65 320.25146),(66 318.2667),(67 317.00415),(68 315.34055),(69 317.59708),(70 318.82788),(71 316.83636),(72 320.0327),(73 323.20905),(74 320.25214),(75 323.40924),(76 320.4729),(77 319.0832),(78 322.48755),(79 322.44376),
(1 182.63667),(2 233.61172),(3 251.12006),(4 262.58273),(5 269.15717),(6 275.45053),(7 273.87134),(8 277.75372),(9 279.83548),(10 287.90863),(11 287.40332),(12 293.50977),(13 295.16534),(14 293.71674),(15 301.0337),(16 301.94147),(17 304.60217),(18 302.3618),(19 307.60324),(20 304.14597),(21 306.40958),(22 308.50778),(23 306.38757),(24 306.84586),(25 310.91666),(26 308.625),(27 306.92325),(28 309.48138),(29 308.4356),(30 308.41562),(31 309.9197),(32 309.63376),(33 310.17462),(34 311.5051),(35 308.14124),(36 310.2036),(37 312.05994),(38 313.00876),(39 312.6302),(40 317.63635),(41 310.24243),(42 310.69522),(43 310.7998),(44 312.6843),(45 314.2329),(46 318.2111),(47 316.8368),(48 317.8073),(49 317.11377),(50 318.0777),(51 316.73514),(52 317.4481),(53 317.0743),(54 317.58878),(55 318.52216),(56 313.55322),(57 316.39963),(58 315.7109),(59 309.74277),(60 306.4931),(61 307.6949),(62 304.6326),(63 307.1671),(64 309.1204),(65 309.15253),(66 307.15216),(67 311.51743),(68 311.1747),(69 310.12976),(70 312.969),(71 310.9953),(72 309.303),(73 309.99792),(74 308.58743),(75 310.8659),(76 310.97974),(77 310.9443),(78 311.9579),(79 310.45862),
(1 180.0987),(2 234.87308),(3 255.64291),(4 265.2933),(5 270.01712),(6 277.7254),(7 279.79413),(8 280.34647),(9 283.95007),(10 289.6924),(11 290.6815),(12 293.06747),(13 298.06857),(14 301.00482),(15 302.81104),(16 300.4202),(17 302.4581),(18 303.56122),(19 305.67358),(20 304.5666),(21 303.11597),(22 301.3953),(23 301.14407),(24 299.54892),(25 299.4237),(26 304.95456),(27 303.6427),(28 303.8754),(29 304.98627),(30 307.66165),(31 308.80197),(32 308.9816),(33 304.93533),(34 309.6134),(35 311.16232),(36 311.27127),(37 313.1646),(38 312.78445),(39 312.82892),(40 310.81775),(41 311.1848),(42 312.35687),(43 309.4564),(44 312.069),(45 309.74115),(46 314.07947),(47 313.3974),(48 311.70358),(49 313.47263),(50 317.62714),(51 316.00204),(52 316.60492),(53 318.59326),(54 315.8667),(55 312.64694),(56 312.06137),(57 317.9834),(58 316.0795),(59 316.28812),(60 309.60254),(61 313.84875),(62 309.9404),(63 311.04892),(64 309.9038),(65 308.81027),(66 311.9534),(67 315.96463),(68 313.10934),(69 311.6134),(70 310.2708),(71 309.52747),(72 307.21606),(73 311.83044),(74 309.19785),(75 307.90305),(76 306.24045),(77 307.81747),(78 305.3262),(79 306.4226),
(1 175.59668),(2 226.50235),(3 245.27127),(4 254.85289),(5 265.79462),(6 272.7993),(7 276.89084),(8 276.828),(9 280.71664),(10 283.58368),(11 284.54883),(12 287.71243),(13 291.04153),(14 290.35718),(15 292.45413),(16 293.55292),(17 296.2385),(18 294.7331),(19 297.30487),(20 294.59473),(21 299.64334),(22 295.8246),(23 301.26263),(24 297.84445),(25 300.01804),(26 299.89713),(27 301.76633),(28 299.56683),(29 303.44073),(30 300.8194),(31 303.37503),(32 301.38412),(33 299.69687),(34 302.98932),(35 303.07324),(36 304.17935),(37 303.31656),(38 304.3863),(39 304.13297),(40 305.9248),(41 305.6158),(42 306.42102),(43 301.7734),(44 306.09177),(45 303.18964),(46 304.44437),(47 306.5822),(48 311.54495),(49 312.93585),(50 313.0012),(51 309.2924),(52 311.38116),(53 311.3544),(54 311.20444),(55 311.65564),(56 310.8795),(57 307.26505),(58 306.28052),(59 303.62997),(60 301.9414),(61 302.4471),(62 299.4477),(63 299.97495),(64 299.27795),(65 301.50067),(66 302.3533),(67 305.40106),(68 302.54755),(69 301.4787),(70 302.60626),(71 302.47427),(72 302.56766),(73 300.46808),(74 298.83038),(75 298.82147),(76 303.61926),(77 301.20117),(78 303.01672),(79 304.01663),
(1 173.21927),(2 224.54597),(3 242.20135),(4 254.80945),(5 264.8565),(6 270.1184),(7 268.1078),(8 266.65692),(9 269.80588),(10 275.7391),(11 278.22464),(12 281.9489),(13 286.2874),(14 289.89523),(15 291.52005),(16 290.11917),(17 292.14145),(18 289.99332),(19 293.4034),(20 292.50153),(21 294.206),(22 296.81274),(23 294.85513),(24 296.68057),(25 292.4289),(26 297.28296),(27 295.78485),(28 293.75113),(29 302.9064),(30 300.7466),(31 302.80045),(32 304.82288),(33 307.13998),(34 307.2773),(35 304.03452),(36 299.7814),(37 301.95468),(38 303.74664),(39 303.4588),(40 305.00043),(41 301.87527),(42 303.96762),(43 305.93436),(44 309.39096),(45 304.5187),(46 307.3011),(47 306.13),(48 309.24188),(49 307.92386),(50 307.2957),(51 302.2277),(52 302.85165),(53 306.51846),(54 303.41888),(55 301.5886),(56 298.91693),(57 300.32877),(58 302.91248),(59 303.44183),(60 297.43564),(61 298.67178),(62 296.04544),(63 296.67795),(64 298.41815),(65 298.33435),(66 299.00034),(67 302.3934),(68 301.08447),(69 303.5415),(70 300.5085),(71 301.5537),(72 302.878),(73 302.36606),(74 302.44647),(75 303.57016),(76 304.80817),(77 307.26324),(78 307.13358),(79 308.07898),
(1 172.21693),(2 225.37384),(3 241.15575),(4 254.05084),(5 258.70462),(6 266.01324),(7 267.82883),(8 268.46457),(9 268.69754),(10 270.6108),(11 275.85577),(12 278.4699),(13 280.15137),(14 283.33646),(15 285.53043),(16 285.77505),(17 289.99304),(18 290.36188),(19 293.077),(20 289.857),(21 292.9683),(22 293.50696),(23 293.27237),(24 292.51083),(25 290.65115),(26 289.58633),(27 294.36038),(28 293.79642),(29 299.47708),(30 299.352),(31 298.2674),(32 295.4154),(33 295.75696),(34 297.3469),(35 296.90506),(36 296.04462),(37 295.94244),(38 297.89883),(39 295.04047),(40 296.426),(41 296.7273),(42 295.51312),(43 295.1637),(44 299.06314),(45 298.26297),(46 298.7439),(47 298.52975),(48 300.99234),(49 301.67667),(50 302.0543),(51 299.3245),(52 302.2067),(53 301.61377),(54 301.241),(55 299.40726),(56 298.41833),(57 300.24313),(58 301.10638),(59 299.02582),(60 297.7493),(61 298.1524),(62 297.83542),(63 297.2261),(64 298.71497),(65 297.61502),(66 299.9738),(67 299.88132),(68 299.16135),(69 299.92563),(70 299.99414),(71 298.08893),(72 298.90738),(73 298.54236),(74 296.68286),(75 296.76053),(76 299.17096),(77 299.5398),(78 298.44846),(79 296.18567),
(1 172.06204),(2 218.79843),(3 235.86433),(4 246.03458),(5 253.85234),(6 260.5534),(7 260.20764),(8 262.03522),(9 264.10587),(10 266.11484),(11 271.89536),(12 272.8733),(13 277.03107),(14 278.18893),(15 277.26193),(16 278.7763),(17 281.4245),(18 279.92053),(19 283.18314),(20 284.96295),(21 282.92014),(22 284.276),(23 284.4763),(24 282.10205),(25 285.19507),(26 285.0474),(27 286.78516),(28 285.99942),(29 287.47864),(30 287.07562),(31 290.5691),(32 289.8217),(33 290.4131),(34 293.36234),(35 288.87976),(36 291.485),(37 293.5059),(38 298.08942),(39 292.96515),(40 296.05313),(41 295.0509),(42 295.65756),(43 294.49023),(44 294.64658),(45 296.87265),(46 301.62216),(47 301.4246),(48 298.63846),(49 294.46072),(50 293.61722),(51 295.55438),(52 296.71384),(53 291.72235),(54 290.37207),(55 289.53958),(56 288.38184),(57 289.74466),(58 294.1316),(59 291.15344),(60 288.06995),(61 291.3176),(62 289.32413),(63 291.04156),(64 291.4676),(65 289.69022),(66 291.276),(67 291.2892),(68 291.3614),(69 293.82968),(70 292.2457),(71 289.9547),(72 292.32285),(73 292.5578),(74 292.67508),(75 291.06067),(76 289.35513),(77 293.50046),(78 292.4511),(79 290.98862),
(1 172.67923),(2 221.69102),(3 236.83952),(4 250.92703),(5 260.51617),(6 266.98538),(7 264.86008),(8 263.7212),(9 263.35797),(10 266.98917),(11 270.76462),(12 271.48456),(13 274.45746),(14 272.09366),(15 275.94717),(16 277.17368),(17 279.0326),(18 279.11676),(19 280.21637),(20 281.03513),(21 283.01306),(22 281.9329),(23 283.39877),(24 287.64697),(25 289.36923),(26 286.35272),(27 287.65842),(28 285.7297),(29 284.97537),(30 287.35977),(31 285.91632),(32 285.3726),(33 288.60867),(34 289.81595),(35 288.27838),(36 292.06528),(37 291.97824),(38 293.98618),(39 290.76672),(40 290.68515),(41 291.58383),(42 294.4214),(43 289.6967),(44 287.94855),(45 290.87732),(46 294.96237),(47 293.12048),(48 294.7905),(49 293.8639),(50 296.90875),(51 293.492),(52 293.11697),(53 291.35077),(54 290.13654),(55 290.27448),(56 290.23938),(57 291.04282),(58 288.9978),(59 287.86655),(60 288.82333),(61 288.8078),(62 287.33926),(63 290.34073),(64 289.03683),(65 291.48788),(66 291.31198),(67 291.70157),(68 293.40085),(69 299.20535),(70 295.37955),(71 297.97717),(72 294.25336),(73 293.1121),(74 288.78418),(75 291.76215),(76 295.68198),(77 294.13174),(78 294.98737),(79 294.1514),
(1 168.488),(2 215.24919),(3 231.09608),(4 243.4291),(5 254.2049),(6 262.30984),(7 260.20062),(8 262.08185),(9 264.22437),(10 265.45828),(11 267.76715),(12 270.4527),(13 274.8334),(14 276.55682),(15 278.38138),(16 277.89224),(17 284.02078),(18 285.29376),(19 287.95758),(20 283.99237),(21 284.21658),(22 285.88492),(23 291.2072),(24 288.02332),(25 291.6533),(26 291.32773),(27 290.12555),(28 287.16202),(29 285.6594),(30 285.44843),(31 287.9548),(32 287.26056),(33 283.76367),(34 283.8928),(35 287.39478),(36 286.47125),(37 285.23157),(38 286.49506),(39 286.9411),(40 288.39948),(41 286.49023),(42 288.12256),(43 288.5346),(44 287.38315),(45 285.2869),(46 288.23697),(47 288.74802),(48 290.1772),(49 288.06998),(50 289.46683),(51 288.69214),(52 289.52133),(53 285.33954),(54 289.3102),(55 292.04865),(56 290.68503),(57 288.06036),(58 290.10516),(59 290.0048),(60 290.8239),(61 286.48386),(62 288.7767),(63 290.02203),(64 292.96756),(65 290.2833),(66 290.62512),(67 291.77298),(68 292.7932),(69 293.41122),(70 292.3307),(71 291.0728),(72 291.3155),(73 289.3127),(74 290.02353),(75 287.99615),(76 288.1597),(77 290.96573),(78 289.73206),(79 287.2294),
(1 167.80675),(2 214.832),(3 233.55637),(4 243.52629),(5 253.88715),(6 255.62535),(7 253.53853),(8 255.46649),(9 257.61426),(10 264.24112),(11 261.62436),(12 266.27182),(13 267.97583),(14 266.30038),(15 272.67856),(16 274.05472),(17 273.76498),(18 275.19016),(19 273.3793),(20 273.5299),(21 276.5338),(22 276.423),(23 278.80957),(24 279.64328),(25 281.8756),(26 281.6592),(27 285.48386),(28 281.86465),(29 280.9415),(30 281.45773),(31 284.7134),(32 282.73782),(33 284.3605),(34 285.35056),(35 287.10605),(36 286.70822),(37 287.55872),(38 289.89935),(39 288.32208),(40 292.12448),(41 290.24265),(42 290.73276),(43 291.59888),(44 291.67188),(45 290.78857),(46 293.1046),(47 291.57358),(48 291.49326),(49 291.2848),(50 290.68616),(51 290.90823),(52 291.20142),(53 288.9822),(54 289.5895),(55 289.69162),(56 286.36792),(57 285.46066),(58 282.32596),(59 279.76505),(60 278.08505),(61 281.67133),(62 278.34497),(63 278.374),(64 279.7423),(65 278.3781),(66 280.07974),(67 283.3428),(68 282.9306),(69 282.8706),(70 282.59378),(71 283.0874),(72 283.10733),(73 286.50397),(74 285.83902),(75 283.53125),(76 289.03778),(77 289.28818),(78 283.92682),(79 280.97842),
