1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 15184.489),(2 49516.34),(3 104743.59),(4 174785.52),(5 254786.45),(6 340690.8),(7 445455.5),(8 555227.8),(9 675794.75),(10 794037.8),(11 922429),(12 1043991.8),(13 1168066.4),(14 1289225.1),(15 1425790),(16 1552298),(17 1675078.6),(18 1813613.4),(19 1952607.6),(20 2097910.3),(21 2231614),(22 2370081),(23 2507476.8),(24 2647443.8),(25 2800352.8),(26 2963609.3),(27 3153477.3),(28 3360526.8),(29 3587248),(30 3853213.8),(31 4135528.8),(32 4470403.5),(33 4831314.5),(34 5216211.5),(35 5642102),(36 6095358.5),(37 6554940.5),(38 7023285.5),(39 7546138.5),(40 8065984.5),(41 8545461),(42 9040191),(43 9572266),(44 10100306),(45 10639383),(46 11132751),(47 11628485),(48 12116483),(49 12605867),(50 13064083),(51 13488577),(52 13876093),(53 14202527),(54 14483595),(55 14717569),(56 14904161),(57 15064607),(58 15208395),(59 15346627),(60 15427712),(61 15533991),(62 15605635),(63 15700524),(64 15761721),(65 15801328),(66 15798115),(67 15786760),(68 15747887),(69 15742337),(70 15730951),(71 15749679),(72 15746397),(73 15806412),(74 15860488),(75 15980589),(76 16091680),(77 16202040),(78 16298624),(79 16386340),
(1 2181.4214),(2 4882.0786),(3 5927.4355),(4 6025.103),(5 6133.5015),(6 6304.298),(7 6392.3315),(8 6457.615),(9 6609.8657),(10 6745.1973),(11 6743.695),(12 6609.599),(13 6615.4365),(14 6705.8115),(15 6789.492),(16 6812.7905),(17 6872.804),(18 7044.793),(19 7211.236),(20 7199.542),(21 7072.0205),(22 7010.643),(23 7013.8623),(24 7090.5215),(25 7126.373),(26 6956.9766),(27 7022.287),(28 7231.7),(29 7263.8545),(30 7224.95),(31 7268.426),(32 7253.752),(33 7230.5576),(34 7310.4424),(35 7511.247),(36 7498.825),(37 7461.838),(38 7508.608),(39 7458.184),(40 7344.645),(41 7221.4326),(42 7314.0444),(43 7369.9727),(44 7364.1772),(45 7328.5723),(46 7343.1123),(47 7584.7344),(48 7563.414),(49 7485.0386),(50 7437.9785),(51 7555.894),(52 7572.4336),(53 7604.843),(54 7604.461),(55 7617.756),(56 7611.2744),(57 7574.06),(58 7507.8984),(59 7492.85),(60 7550.9243),(61 7543.4224),(62 7397.497),(63 7333.0215),(64 7336.9243),(65 7410.1406),(66 7468.566),(67 7592.7017),(68 7591.9287),(69 7488.103),(70 7396.248),(71 7340.99),(72 7327.389),(73 7420.704),(74 7360.627),(75 7477.6943),(76 7475.566),(77 7346.0884),(78 7319.594),(79 7389.925),
(1 2153.495),(2 4866.3657),(3 5998.7695),(4 6219.3096),(5 6196.467),(6 6081.055),(7 6004.9434),(8 6122.4863),(9 6408.548),(10 6582.5195),(11 6657),(12 6689.117),(13 6637.428),(14 6603.9185),(15 6701.583),(16 6823.8115),(17 6842.9097),(18 6926.0503),(19 7006.1035),(20 7085.0938),(21 7130.187),(22 7075.053),(23 6966.247),(24 6998.087),(25 7075.775),(26 7095.5845),(27 7217.991),(28 7364.912),(29 7414.3687),(30 7344.638),(31 7299.1987),(32 7322.181),(33 7366.667),(34 7464.892),(35 7604.1963),(36 7605.142),(37 7638.805),(38 7734.485),(39 7802.1563),(40 7660.8354),(41 7596.283),(42 7633.2515),(43 7599.734),(44 7620.9214),(45 7703.988),(46 7777.346),(47 7819.855),(48 7695.608),(49 7604.125),(50 7533.977),(51 7547.6455),(52 7552.0386),(53 7544.43),(54 7586.877),(55 7609.213),(56 7540.655),(57 7354.1055),(58 7199.78),(59 7230.4),(60 7392.95),(61 7505.2505),(62 7406.9653),(63 7290.3755),(64 7199.172),(65 7178.9253),(66 7212.392),(67 7198.1953),(68 7210.9194),(69 7105.645),(70 6927.177),(71 7007.5645),(72 7124.1196),(73 7140.9336),(74 7166.865),(75 7306.886),(76 7254.3604),(77 7174.9165),(78 7194.785),(79 7117.822),
(1 2083.829),(2 4682.1055),(3 5691.293),(4 5808.523),(5 5878.104),(6 5908.0967),(7 5808.7153),(8 5799.498),(9 5957.184),(10 6256.1045),(11 6462.2837),(12 6515.2544),(13 6514.4634),(14 6664.5366),(15 6723.923),(16 6639.894),(17 6524.894),(18 6546.2144),(19 6560.127),(20 6681.803),(21 6796.005),(22 6764.736),(23 6745.3286),(24 6752.136),(25 6836.7095),(26 6791.58),(27 6894.3433),(28 7000.5273),(29 6965.4775),(30 6913.3506),(31 6952.9893),(32 6988.7036),(33 7008.399),(34 7126.99),(35 7143.282),(36 7034.205),(37 7120.047),(38 7212.0845),(39 7279.357),(40 7201.3833),(41 7143.5293),(42 7230.333),(43 7366.562),(44 7367.2046),(45 7362.8623),(46 7313.4956),(47 7257.8843),(48 7234.767),(49 7385.926),(50 7446.5845),(51 7459.8096),(52 7533.375),(53 7630.074),(54 7515.4043),(55 7306.3687),(56 7236.3467),(57 7232.381),(58 7217.5645),(59 7272.5225),(60 7311.243),(61 7365.7896),(62 7333.545),(63 7303.2275),(64 7157.3555),(65 7070.0605),(66 7132.3047),(67 7128.774),(68 7101.216),(69 7051.587),(70 7098.8223),(71 7170.3765),(72 7077.4277),(73 7006.511),(74 6935.917),(75 7001.1357),(76 6978.7114),(77 6850.018),(78 6803.531),(79 6835.846),
(1 2018.7719),(2 4423.9004),(3 5293.9946),(4 5491.791),(5 5626.691),(6 5576.7104),(7 5493.214),(8 5653.231),(9 5908.3965),(10 6011.6333),(11 5997.174),(12 6042.222),(13 6086.1426),(14 6143.575),(15 6151.6245),(16 6150.1733),(17 6211.877),(18 6410.449),(19 6479.234),(20 6382.7563),(21 6376.193),(22 6449.654),(23 6467.9355),(24 6401.9785),(25 6410.2554),(26 6406.657),(27 6409.4443),(28 6440.8374),(29 6482.685),(30 6531.8457),(31 6541.706),(32 6516.002),(33 6639.6885),(34 6821.0747),(35 6916.2856),(36 6881.245),(37 6863.911),(38 6763.7017),(39 6762.239),(40 6703.178),(41 6867.5244),(42 7065.4106),(43 7013.676),(44 6935.9883),(45 6869.516),(46 6926.7124),(47 6954.805),(48 6836.4985),(49 6805.557),(50 6800.456),(51 6821.5767),(52 6764.849),(53 6680.1855),(54 6663.227),(55 6641.589),(56 6733.0044),(57 6803.0356),(58 6767.5825),(59 6686.2583),(60 6605.6636),(61 6619.5103),(62 6522.565),(63 6483.82),(64 6503.0146),(65 6571.2583),(66 6544.3667),(67 6412.218),(68 6375.1055),(69 6535.699),(70 6682.084),(71 6771.0337),(72 6729.963),(73 6695.5127),(74 6597.2876),(75 6565.435),(76 6512.247),(77 6497.878),(78 6556.507),(79 6606.7256),
(1 2032.488),(2 4449.035),(3 5273.606),(4 5459.1714),(5 5557.3335),(6 5516.807),(7 5393.642),(8 5436.661),(9 5658.075),(10 5800.4063),(11 5788.9),(12 5802.2144),(13 5868.4517),(14 5881.295),(15 5995.5894),(16 6071.832),(17 6031.9463),(18 6018.5957),(19 6044.619),(20 6085.448),(21 6120.0796),(22 6123.198),(23 6176.6245),(24 6204.857),(25 6258.1475),(26 6289.647),(27 6397.125),(28 6396.0117),(29 6329.6284),(30 6351.548),(31 6395.451),(32 6344.339),(33 6379.2207),(34 6453.617),(35 6474.7495),(36 6479.766),(37 6563.2036),(38 6474.6636),(39 6414.446),(40 6496.907),(41 6632.5303),(42 6691.3286),(43 6575.3047),(44 6527.612),(45 6592.75),(46 6587.6787),(47 6629.3804),(48 6541.3784),(49 6564.6255),(50 6572.725),(51 6630.9297),(52 6773.8193),(53 6821.1865),(54 6690.7637),(55 6552.084),(56 6537.4233),(57 6614.4),(58 6519.683),(59 6495.5244),(60 6629.1396),(61 6734.451),(62 6556.123),(63 6424.0015),(64 6512.8027),(65 6588.696),(66 6534.016),(67 6561.7983),(68 6585.647),(69 6630.99),(70 6526.379),(71 6492.34),(72 6490.994),(73 6512.7446),(74 6535.7065),(75 6609.434),(76 6543.062),(77 6435.699),(78 6512.7217),(79 6528.5137),
(1 1901.766),(2 4088.2698),(3 4640.2393),(4 4608.0503),(5 4765.5864),(6 4857.1904),(7 4939.5303),(8 5079.3564),(9 5276.6836),(10 5407.48),(11 5426.9336),(12 5389.7314),(13 5472.043),(14 5526.4063),(15 5530.329),(16 5542.1084),(17 5555.348),(18 5554.2524),(19 5581.142),(20 5606.1846),(21 5644.5903),(22 5723.662),(23 5901.634),(24 5864.074),(25 5787.6733),(26 5895.7993),(27 6086.168),(28 6174.1475),(29 6145.571),(30 6185.05),(31 6244.522),(32 6283.279),(33 6315.0205),(34 6336.259),(35 6263.7026),(36 6287.349),(37 6303.454),(38 6253.801),(39 6277.6245),(40 6381.4326),(41 6475.926),(42 6480.988),(43 6437.3584),(44 6420.5684),(45 6424.139),(46 6412.644),(47 6401.099),(48 6389.0225),(49 6347.784),(50 6350.416),(51 6375.9556),(52 6435.0996),(53 6406.218),(54 6350.186),(55 6299.543),(56 6324.9946),(57 6394.0903),(58 6426.572),(59 6449.301),(60 6341.7383),(61 6284.036),(62 6242.099),(63 6207.355),(64 6176.6387),(65 6147.3677),(66 6054.918),(67 5975.2773),(68 5995.486),(69 6082.139),(70 6181.2617),(71 6200.4663),(72 6142.6797),(73 6158.0684),(74 6205.6357),(75 6218.8525),(76 6141.135),(77 6046.966),(78 6046.389),(79 6062.936),
(1 1869.8319),(2 3989.1587),(3 4506.5444),(4 4568.9565),(5 4716.8364),(6 4803.717),(7 4819.4243),(8 4863.2227),(9 4945.274),(10 4988.278),(11 5089.219),(12 5274.3184),(13 5527.112),(14 5593.0933),(15 5552.6855),(16 5541.9927),(17 5518.952),(18 5598.77),(19 5677.3403),(20 5737.3745),(21 5757.2847),(22 5687.228),(23 5715.585),(24 5796.748),(25 5828.858),(26 5809.5225),(27 5754.0967),(28 5714.0454),(29 5733.1333),(30 5865.4185),(31 5873.341),(32 5843.715),(33 5867.9717),(34 5839.8613),(35 5790.0493),(36 5843.7417),(37 5895.643),(38 5854.787),(39 5866.0825),(40 5931.594),(41 5948.968),(42 5856.25),(43 5783.98),(44 5791.084),(45 5842.8213),(46 5822.1895),(47 6003.5166),(48 6032.122),(49 5950.85),(50 5890.5996),(51 5922.807),(52 5891.512),(53 5837.8433),(54 5819.657),(55 5887.7905),(56 6019.5713),(57 6055.783),(58 6027.3975),(59 6029.816),(60 6004.939),(61 5942.9927),(62 5869.6235),(63 5777.489),(64 5781.6187),(65 5834.503),(66 5800.453),(67 5789.368),(68 5808.9116),(69 5785.0166),(70 5796.7905),(71 5876.75),(72 5917.6753),(73 5852.9556),(74 5824.9463),(75 5852.673),(76 5744.6123),(77 5741.4336),(78 5803.232),(79 5778.909),
(1 1886.4691),(2 4091.1987),(3 4770.2217),(4 4886.595),(5 5071.4854),(6 5106.9404),(7 5156.589),(8 5295.678),(9 5385.542),(10 5308.369),(11 5343.76),(12 5409.365),(13 5489.6636),(14 5605.939),(15 5729.5786),(16 5757.5137),(17 5707.063),(18 5735.019),(19 5711.2207),(20 5723.483),(21 5749.119),(22 5777.421),(23 5771.0547),(24 5670.2275),(25 5698.8135),(26 5802.1255),(27 5911.7095),(28 5912.7046),(29 5920.581),(30 5929.7197),(31 5888.1973),(32 5863.41),(33 5963.9883),(34 6081.7),(35 6098.3223),(36 6128.637),(37 6034.903),(38 5902.9067),(39 5927.331),(40 6007.692),(41 6002.644),(42 5928.4385),(43 5874.3867),(44 5844.282),(45 5947.63),(46 5937.939),(47 5906.0757),(48 5848.519),(49 5944.1675),(50 5977.1533),(51 6014.8623),(52 6050.842),(53 6109.2427),(54 6067.991),(55 5973.0825),(56 6029.431),(57 6070.074),(58 6073.8594),(59 6001.916),(60 5939.9824),(61 5991.2515),(62 6059.8823),(63 6153.2144),(64 6114.3804),(65 5975.1626),(66 5909.9404),(67 5962.315),(68 6041.6094),(69 6005.3735),(70 5892.675),(71 5884.3535),(72 5822.25),(73 5833.179),(74 5919.0728),(75 5973.9756),(76 5936.9272),(77 5949.25),(78 5987.5244),(79 5967.858),
(1 1797.0287),(2 3770.5503),(3 4314.078),(4 4391.086),(5 4547.3257),(6 4608.3345),(7 4545.5493),(8 4651.034),(9 4780.239),(10 4737.64),(11 4737.4287),(12 4824.55),(13 5001.7686),(14 5089.489),(15 5117.2285),(16 5099.1855),(17 5076.987),(18 5098.091),(19 5144.6035),(20 5199.8994),(21 5311.377),(22 5275.2227),(23 5288.8525),(24 5377.307),(25 5400.2256),(26 5487.202),(27 5592.785),(28 5557.892),(29 5481.4355),(30 5543.5537),(31 5529.44),(32 5537.646),(33 5651.9478),(34 5650.442),(35 5708.6655),(36 5806.2866),(37 5809.0635),(38 5739.7485),(39 5776.0244),(40 5903.2427),(41 5958.446),(42 5959.465),(43 5886.811),(44 5797.9688),(45 5791.364),(46 5729.665),(47 5676.2676),(48 5742.0024),(49 5879.17),(50 5871.409),(51 5895.4136),(52 5925.8564),(53 5847.506),(54 5731.7744),(55 5710.671),(56 5817.1636),(57 5827.2983),(58 5770.621),(59 5734.244),(60 5669.8926),(61 5673.842),(62 5673.2056),(63 5703.5767),(64 5682.758),(65 5657.0503),(66 5566.6265),(67 5617.2437),(68 5746.2197),(69 5810.373),(70 5793.81),(71 5852.998),(72 5842.4033),(73 5843.425),(74 5817.127),(75 5781.036),(76 5697.8506),(77 5700.4556),(78 5797.783),(79 5648.123),
(1 1772.581),(2 3725.9094),(3 4267.896),(4 4317.7773),(5 4406.6553),(6 4465.1626),(7 4477.1704),(8 4592.433),(9 4641.64),(10 4588.3354),(11 4512.189),(12 4594.7925),(13 4762.152),(14 4831.3125),(15 4947.506),(16 5006.0586),(17 4972.529),(18 4990.849),(19 5032.2554),(20 5013.6094),(21 5084.7505),(22 5114.5884),(23 5077.775),(24 5130.0107),(25 5211.805),(26 5259.1045),(27 5272.924),(28 5205.6777),(29 5207.603),(30 5353.7534),(31 5399.7905),(32 5468.8354),(33 5497.209),(34 5609.554),(35 5664.0493),(36 5678.6636),(37 5640.109),(38 5607.043),(39 5548.09),(40 5645.886),(41 5700.043),(42 5697.742),(43 5717.99),(44 5696.1616),(45 5650.397),(46 5523.063),(47 5582.98),(48 5702.158),(49 5653.8145),(50 5630.6016),(51 5683.5767),(52 5750.346),(53 5752.064),(54 5678.735),(55 5580.3286),(56 5582.103),(57 5577.4243),(58 5525.203),(59 5492.56),(60 5525.9517),(61 5577.147),(62 5526.1855),(63 5551.5757),(64 5556.487),(65 5496.2305),(66 5404.25),(67 5409.2993),(68 5421.418),(69 5433.063),(70 5378.1997),(71 5400.4985),(72 5414.9683),(73 5430.8726),(74 5519.3247),(75 5576.105),(76 5485.733),(77 5474.479),(78 5454.0977),(79 5385.3003),
(1 1773.9954),(2 3742.2488),(3 4223.5522),(4 4269.295),(5 4362.0093),(6 4458.1343),(7 4469.7876),(8 4575.1274),(9 4567.8306),(10 4583.5596),(11 4650.7334),(12 4654.1187),(13 4726.4873),(14 4789.9556),(15 4909.052),(16 4976.021),(17 4982.197),(18 4956.9517),(19 4910.6655),(20 4888.4517),(21 4973.559),(22 5034.199),(23 5076.2593),(24 5146.985),(25 5229.827),(26 5298.4688),(27 5280.005),(28 5206.227),(29 5206.6714),(30 5224.367),(31 5223.8745),(32 5262.062),(33 5240.85),(34 5172.0874),(35 5212.365),(36 5276.3267),(37 5298.78),(38 5364.007),(39 5409.471),(40 5431.475),(41 5442.4478),(42 5462.6567),(43 5394.8496),(44 5398.8145),(45 5452.9717),(46 5373.8037),(47 5414.183),(48 5366.8066),(49 5294.5864),(50 5320.1997),(51 5402.7993),(52 5397.917),(53 5402.2607),(54 5446.386),(55 5490.131),(56 5521.0527),(57 5383.645),(58 5295.9023),(59 5343.332),(60 5331.5366),(61 5359.3374),(62 5304.4385),(63 5376.4326),(64 5386.4014),(65 5282.049),(66 5197.823),(67 5187.5693),(68 5239.359),(69 5215.1226),(70 5138.339),(71 5126.1196),(72 5135.0747),(73 5127.9985),(74 5123.7617),(75 5143.2827),(76 5141.471),(77 5104.554),(78 5110.4473),(79 5025.6704),
(1 1668.8534),(2 3423.56),(3 3799.163),(4 3855.5906),(5 4024.501),(6 4176.798),(7 4220.998),(8 4263.661),(9 4287.3774),(10 4296.0493),(11 4360.2305),(12 4425.94),(13 4562.764),(14 4564.686),(15 4565.0977),(16 4598.1997),(17 4749.0684),(18 4803.3315),(19 4800.94),(20 4823.981),(21 4840.3193),(22 4848.007),(23 4924.77),(24 4971.1235),(25 4953.1504),(26 5001.131),(27 5037.7144),(28 5015.06),(29 5102.1094),(30 5148.216),(31 5172.5996),(32 5149.435),(33 5134.56),(34 5156.796),(35 5160.787),(36 5170.3022),(37 5195.9346),(38 5181.2324),(39 5155.9424),(40 5230.1616),(41 5227.1807),(42 5228.4478),(43 5174.338),(44 5247.6074),(45 5300.652),(46 5280.743),(47 5271.8394),(48 5250.563),(49 5238.831),(50 5179.8936),(51 5230.0713),(52 5309.449),(53 5366.0713),(54 5344.442),(55 5268.391),(56 5238.7554),(57 5175.7705),(58 5156.947),(59 5111.785),(60 5056.7),(61 5098.8457),(62 5038.2485),(63 5027.94),(64 5105.3228),(65 5149.621),(66 5084.185),(67 5070.2383),(68 5130.938),(69 5207.1016),(70 5234.6455),(71 5274.884),(72 5210.8994),(73 5183.246),(74 5144.6597),(75 5216.7485),(76 5207.4326),(77 5142.3145),(78 5143.0005),(79 5055.4126),
(1 1636.7377),(2 3438.912),(3 3934.3113),(4 3958.3003),(5 4027.32),(6 4060.2705),(7 4098.9604),(8 4213.885),(9 4270.2754),(10 4265.969),(11 4300.7007),(12 4367.461),(13 4501.7534),(14 4621.25),(15 4696.3984),(16 4674.669),(17 4653.592),(18 4682.993),(19 4675.979),(20 4656.7183),(21 4639.0215),(22 4675.63),(23 4725.6035),(24 4721.743),(25 4763.594),(26 4744.016),(27 4691.257),(28 4670.3535),(29 4760.4204),(30 4848.51),(31 4928.4243),(32 5008.616),(33 5091.0996),(34 5089.449),(35 5050.396),(36 5037.3384),(37 5048.8496),(38 5082.9756),(39 5120.4214),(40 5067.394),(41 5045.4814),(42 5085.11),(43 5039.693),(44 5063.4663),(45 5077.0435),(46 5100.2246),(47 5135.1836),(48 5132.2837),(49 5120.0117),(50 5060.1523),(51 5107.4243),(52 5094.3027),(53 5050.5776),(54 5047.272),(55 4928.782),(56 4931.8486),(57 4958.405),(58 4968.5796),(59 5055.9214),(60 5034.5083),(61 5054.983),(62 5033.34),(63 5009.966),(64 4932.0317),(65 4864.1357),(66 4858.507),(67 4865.048),(68 4945.7524),(69 4972.133),(70 4899.387),(71 4951.1567),(72 4988.628),(73 4987.0215),(74 4959.047),(75 4881.912),(76 4820.9136),(77 4820.52),(78 4832.583),(79 4835.1772),
(1 1567.2687),(2 3216.2754),(3 3609.8262),(4 3681.3562),(5 3797.8496),(6 3806.6963),(7 3797.9849),(8 3893.1113),(9 4059.351),(10 4078.307),(11 4102.311),(12 4256.4307),(13 4350.7964),(14 4387.234),(15 4374.969),(16 4405.617),(17 4458.4424),(18 4505.7905),(19 4448.23),(20 4405.6074),(21 4414.354),(22 4486.269),(23 4610.543),(24 4609.2905),(25 4596.23),(26 4599.265),(27 4532.8223),(28 4522.133),(29 4538.5684),(30 4609.1514),(31 4648.443),(32 4672.1323),(33 4699.112),(34 4804.674),(35 4817.5435),(36 4766.2236),(37 4726.9956),(38 4762.843),(39 4832.055),(40 4805.8247),(41 4812.603),(42 4878.16),(43 4942.9063),(44 4945.4175),(45 4904.1973),(46 4855.9326),(47 4871.96),(48 4854.5825),(49 4887.211),(50 4956.7495),(51 5054.276),(52 5077.898),(53 5075.238),(54 5106.8525),(55 4982.8467),(56 4866.9473),(57 4868.9595),(58 4838.5967),(59 4765.63),(60 4716.4155),(61 4739.722),(62 4737.201),(63 4760.4146),(64 4791.73),(65 4809.49),(66 4682.627),(67 4634.4624),(68 4677.8765),(69 4748.836),(70 4727.7734),(71 4742.1753),(72 4710.8237),(73 4657.5825),(74 4633.7905),(75 4638.9663),(76 4653.433),(77 4649.7036),(78 4692.395),(79 4669.854),
(1 1548.123),(2 3127.085),(3 3400.8542),(4 3388.8733),(5 3489.1775),(6 3582.585),(7 3649.7954),(8 3817.4578),(9 3896.7173),(10 3862.9846),(11 3842.9634),(12 3913.9785),(13 4043.7937),(14 4079.0146),(15 4175.4893),(16 4142.02),(17 4193.557),(18 4251.2036),(19 4266.298),(20 4247.247),(21 4282.5903),(22 4256.8647),(23 4320.461),(24 4306.1196),(25 4331.314),(26 4415.5083),(27 4424.677),(28 4288.691),(29 4254.9614),(30 4346.2363),(31 4449.8965),(32 4549.6357),(33 4580.9604),(34 4578.565),(35 4600.552),(36 4537.0107),(37 4556.7046),(38 4674.493),(39 4754.1074),(40 4746.215),(41 4692.5474),(42 4624.4165),(43 4651.0957),(44 4738.8857),(45 4714.144),(46 4665.7266),(47 4657.0005),(48 4605.0146),(49 4655.4185),(50 4695.2944),(51 4742.4194),(52 4812.8384),(53 4762.0645),(54 4724.6333),(55 4724.807),(56 4758.4746),(57 4762.8374),(58 4741.3213),(59 4718.6924),(60 4700.027),(61 4723.6274),(62 4646.8667),(63 4668.969),(64 4730.983),(65 4699.778),(66 4594.7695),(67 4605.333),(68 4659.891),(69 4590.161),(70 4539.216),(71 4585.453),(72 4604.244),(73 4634.442),(74 4479.9897),(75 4503.172),(76 4483.702),(77 4415.4727),(78 4433.9),(79 4516.3716),
(1 1543.9391),(2 3076.166),(3 3386.4104),(4 3343.2937),(5 3474.0813),(6 3522.6992),(7 3565.324),(8 3717.6482),(9 3812.833),(10 3782.5586),(11 3849.87),(12 3904.249),(13 3964.4111),(14 4032.4292),(15 4083.5498),(16 4086.7756),(17 4105.745),(18 4161.3037),(19 4134.8853),(20 4149.445),(21 4257.061),(22 4290.0884),(23 4289.884),(24 4297.557),(25 4323.3696),(26 4291.1353),(27 4242.9453),(28 4297.2373),(29 4372.9473),(30 4440.9897),(31 4501.91),(32 4482.9033),(33 4454.8345),(34 4448.286),(35 4508.1533),(36 4504.0005),(37 4546.226),(38 4573.7153),(39 4584.945),(40 4622.806),(41 4633.0557),(42 4680.226),(43 4709.355),(44 4696.464),(45 4692.778),(46 4687.3574),(47 4725.1714),(48 4666.061),(49 4654.7046),(50 4641.761),(51 4682.7603),(52 4671.8228),(53 4632.7896),(54 4629.3643),(55 4656.236),(56 4627.2603),(57 4637.476),(58 4623.791),(59 4613.121),(60 4548.6416),(61 4497.6304),(62 4453.082),(63 4490.1636),(64 4489.1294),(65 4413.228),(66 4389.113),(67 4465.575),(68 4517.351),(69 4448.7456),(70 4386.343),(71 4433.5537),(72 4478.4985),(73 4540.607),(74 4434.7397),(75 4388.6445),(76 4356.0313),(77 4359.3545),(78 4378.9194),(79 4382.0044),
